season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at,resume_score,pr
2015,190,McNeese State,FCS,184.9,0,1,1,0,0-1,NA,NA,1128.6,NA,2026-08-01T20:27:18Z,NA,NA
2015,191,SF Austin,FCS,182.6,0,1,1,0,0-1,NA,NA,1128.6,NA,2026-08-01T20:27:18Z,NA,NA
2015,192,TX A&M-Commerce,FCS,182.4,0,1,1,0,0-1,NA,NA,1128.6,NA,2026-08-01T20:27:18Z,NA,NA
2015,193,W Illinois,FCS,182.4,0,1,1,0,0-1,NA,NA,1099.9,NA,2026-08-01T20:27:18Z,NA,NA
2015,194,Stony Brook,FCS,182.2,0,1,1,0,0-1,NA,NA,1144.2,NA,2026-08-01T20:27:18Z,NA,NA
2015,195,SE Louisiana,FCS,182,0,1,1,0,0-1,NA,NA,1509.4,NA,2026-08-01T20:27:18Z,NA,NA
2015,196,Cent Arkansas,FCS,181.9,0,1,1,0,0-1,NA,NA,1128.6,NA,2026-08-01T20:27:18Z,NA,NA
2015,197,Bryant,FCS,181.3,0,1,1,0,0-1,NA,NA,1099.9,NA,2026-08-01T20:27:18Z,NA,NA
2015,198,Tennessee St,FCS,180.8,0,1,1,0,0-1,NA,NA,1497.6,NA,2026-08-01T20:27:18Z,NA,NA
2015,199,San Diego,FCS,180.7,0,1,1,0,0-1,NA,NA,1790.5,NA,2026-08-01T20:27:18Z,NA,NA
2015,200,Wofford,FCS,180.5,0,1,1,0,0-1,NA,NA,2260.6,NA,2026-08-01T20:27:18Z,NA,NA
2015,201,VMI,FCS,180.3,0,1,1,0,0-1,NA,NA,1101.9,NA,2026-08-01T20:27:18Z,NA,NA
2015,202,Howard,FCS,180,0,1,1,0,0-1,NA,NA,1720.5,NA,2026-08-01T20:27:18Z,NA,NA
2015,203,UNH,FCS,180,0,1,1,0,0-1,NA,NA,1346.2,NA,2026-08-01T20:27:18Z,NA,NA
2015,204,Florida A&M,FCS,179.9,0,1,1,0,0-1,NA,NA,1735.7,NA,2026-08-01T20:27:18Z,NA,NA
2015,205,Bethune-Cookman,FCS,179.8,0,1,1,0,0-1,NA,NA,1600.6,NA,2026-08-01T20:27:18Z,NA,NA
2015,206,Grambling St,FCS,179.4,0,1,1,0,0-1,NA,NA,1718.7,NA,2026-08-01T20:27:18Z,NA,NA
2015,207,Jackson State,FCS,179.2,0,1,1,0,0-1,NA,NA,1414.9,NA,2026-08-01T20:27:18Z,NA,NA
2015,208,Samford,FCS,179.1,0,1,1,0,0-1,NA,NA,1726.9,NA,2026-08-01T20:27:18Z,NA,NA
2015,209,Shorter,FCS,179.1,0,1,1,0,0-1,NA,NA,860.9,NA,2026-08-01T20:27:18Z,NA,NA
2015,210,Austin Peay,FCS,179,0,1,1,0,0-1,NA,NA,1417.7,NA,2026-08-01T20:27:18Z,NA,NA
2015,211,Morgan State,FCS,178.8,0,1,1,0,0-1,NA,NA,1393.8,NA,2026-08-01T20:27:18Z,NA,NA
2015,212,Bucknell,FCS,178.4,0,1,1,0,0-1,NA,NA,868.6,NA,2026-08-01T20:27:18Z,NA,NA
2015,213,Delaware State,FCS,178.4,0,1,1,0,0-1,NA,NA,1070.1,NA,2026-08-01T20:27:18Z,NA,NA
2015,214,Morehead State,FCS,178.2,0,1,1,0,0-1,NA,NA,1144.2,NA,2026-08-01T20:27:18Z,NA,NA
2015,215,NC Central,FCS,177.9,0,1,1,0,0-1,NA,NA,1004.5,NA,2026-08-01T20:27:18Z,NA,NA
2015,216,Wagner,FCS,176.6,0,1,1,0,0-1,NA,NA,1045.8,NA,2026-08-01T20:27:18Z,NA,NA
2015,217,Houston Baptist,FCS,176.4,0,1,1,0,0-1,NA,NA,1128.6,NA,2026-08-01T20:27:18Z,NA,NA
2015,218,Nicholls State,FCS,175.7,0,1,1,0,0-1,NA,NA,1063.2,NA,2026-08-01T20:27:18Z,NA,NA
2015,219,Alcorn State,FCS,173.9,0,1,1,0,0-1,NA,NA,999,NA,2026-08-01T20:27:18Z,NA,NA
2015,220,ETSU,FCS,172.4,0,1,1,0,0-1,NA,NA,860.9,NA,2026-08-01T20:27:18Z,NA,NA
2015,221,Point University,FCS,171.3,0,1,1,0,0-1,NA,NA,860.9,NA,2026-08-01T20:27:18Z,NA,NA
2015,222,Sacramento St,FCS,160.3,1,7,8,0.125,1-7,E Oregon,-1.7,627.3,NA,2026-08-01T20:27:18Z,0,46
2015,223,E Oregon,FCS,-1.7,0,1,1,0,0-1,NA,NA,160.3,NA,2026-08-01T20:27:18Z,NA,NA
