season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at,resume_score,pr
2022,189,SF Austin,FCS,614.9,0,3,3,0,0-3,NA,NA,1116,NA,2026-08-13T20:12:41Z,NA,NA
2022,190,North Alabama,FCS,613.8,0,3,3,0,0-3,NA,NA,1245.8,NA,2026-08-13T20:12:41Z,NA,NA
2022,191,Tarleton St,FCS,612.5,0,2,2,0,0-2,NA,NA,1594.6,NA,2026-08-13T20:12:41Z,NA,NA
2022,192,Charleston So,FCS,606.8,0,2,2,0,0-2,NA,NA,1278.5,NA,2026-08-13T20:12:41Z,NA,NA
2022,193,Indiana St,FCS,565.7,0,3,3,0,0-3,NA,NA,1365.8,NA,2026-08-13T20:12:41Z,NA,NA
2022,194,Saint Francis,FCS,560.3,0,2,2,0,0-2,NA,NA,982.3,NA,2026-08-13T20:12:41Z,NA,NA
2022,195,Maine,FCS,555.5,0,2,2,0,0-2,NA,NA,994.8,NA,2026-08-13T20:12:41Z,NA,NA
2022,196,W Illinois,FCS,534.2,0,3,3,0,0-3,NA,NA,1390,NA,2026-08-13T20:12:41Z,NA,NA
2022,197,Bryant,FCS,185.2,0,1,1,0,0-1,NA,NA,1046.7,NA,2026-08-13T20:12:41Z,NA,NA
2022,198,Fordham,FCS,182.5,0,1,1,0,0-1,NA,NA,1513.1,NA,2026-08-13T20:12:41Z,NA,NA
2022,199,NC A&T,FCS,182.4,0,1,1,0,0-1,NA,NA,1727.5,NA,2026-08-13T20:12:41Z,NA,NA
2022,200,Furman,FCS,182.3,0,1,1,0,0-1,NA,NA,1971.7,NA,2026-08-13T20:12:41Z,NA,NA
2022,201,Chattanooga,FCS,182.1,0,1,1,0,0-1,NA,NA,1677.4,NA,2026-08-13T20:12:41Z,NA,NA
2022,202,Davidson,FCS,182.1,0,1,1,0,0-1,NA,NA,1299.6,NA,2026-08-13T20:12:41Z,NA,NA
2022,203,ETSU,FCS,181.7,0,1,1,0,0-1,NA,NA,1923.7,NA,2026-08-13T20:12:41Z,NA,NA
2022,204,Montana St,FCS,181.7,0,1,1,0,0-1,NA,NA,1966.1,NA,2026-08-13T20:12:41Z,NA,NA
2022,205,Alabama St,FCS,181.4,0,1,1,0,0-1,NA,NA,1803.3,NA,2026-08-13T20:12:41Z,NA,NA
2022,206,Alcorn St,FCS,181.1,0,1,1,0,0-1,NA,NA,2017.3,NA,2026-08-13T20:12:41Z,NA,NA
2022,207,AR-Pine Bluff,FCS,181.1,0,1,1,0,0-1,NA,NA,1564.9,NA,2026-08-13T20:12:41Z,NA,NA
2022,208,Campbell,FCS,181,0,1,1,0,0-1,NA,NA,1637.4,NA,2026-08-13T20:12:41Z,NA,NA
2022,209,Mercer,FCS,180.8,0,1,1,0,0-1,NA,NA,1671.4,NA,2026-08-13T20:12:41Z,NA,NA
2022,210,FAMU,FCS,180.5,0,1,1,0,0-1,NA,NA,1676.2,NA,2026-08-13T20:12:41Z,NA,NA
2022,211,VMI,FCS,180.5,0,1,1,0,0-1,NA,NA,1744.4,NA,2026-08-13T20:12:41Z,NA,NA
2022,212,SE Missouri St,FCS,180.2,0,1,1,0,0-1,NA,NA,1536.5,NA,2026-08-13T20:12:41Z,NA,NA
2022,213,W Carolina,FCS,180,0,1,1,0,0-1,NA,NA,1399.3,NA,2026-08-13T20:12:41Z,NA,NA
2022,214,Drake,FCS,179.9,0,1,1,0,0-1,NA,NA,1508.8,NA,2026-08-13T20:12:41Z,NA,NA
2022,215,Southern,FCS,179.9,0,1,1,0,0-1,NA,NA,1993.3,NA,2026-08-13T20:12:41Z,NA,NA
2022,216,The Citadel,FCS,179.7,0,1,1,0,0-1,NA,NA,1404.5,NA,2026-08-13T20:12:41Z,NA,NA
2022,217,E Illinois,FCS,179.5,0,1,1,0,0-1,NA,NA,948.4,NA,2026-08-13T20:12:41Z,NA,NA
2022,218,Tennessee St,FCS,179.3,0,1,1,0,0-1,NA,NA,1416.7,NA,2026-08-13T20:12:41Z,NA,NA
2022,219,UAlbany,FCS,179.3,0,1,1,0,0-1,NA,NA,1629.5,NA,2026-08-13T20:12:41Z,NA,NA
2022,220,C Connecticut,FCS,179,0,1,1,0,0-1,NA,NA,1279,NA,2026-08-13T20:12:41Z,NA,NA
2022,221,Bethune,FCS,178.6,0,1,1,0,0-1,NA,NA,1416,NA,2026-08-13T20:12:41Z,NA,NA
2022,222,Lafayette,FCS,178.5,0,1,1,0,0-1,NA,NA,1075.7,NA,2026-08-13T20:12:41Z,NA,NA
2022,223,Valparaiso,FCS,178.4,0,1,1,0,0-1,NA,NA,1316,NA,2026-08-13T20:12:41Z,NA,NA
2022,224,Hampton,FCS,177.7,0,1,1,0,0-1,NA,NA,965.3,NA,2026-08-13T20:12:41Z,NA,NA
2022,225,N'Western St,FCS,177.5,0,1,1,0,0-1,NA,NA,1406.7,NA,2026-08-13T20:12:41Z,NA,NA
2022,226,Hou Christian,FCS,177.2,0,1,1,0,0-1,NA,NA,1182,NA,2026-08-13T20:12:41Z,NA,NA
2022,227,Delaware St,FCS,176.6,0,1,1,0,0-1,NA,NA,965.3,NA,2026-08-13T20:12:41Z,NA,NA
2022,228,Grambling,FCS,176.4,0,1,1,0,0-1,NA,NA,1114,NA,2026-08-13T20:12:41Z,NA,NA
2022,229,New Hampshire,FCS,176.2,0,1,1,0,0-1,NA,NA,1208.3,NA,2026-08-13T20:12:41Z,NA,NA
2022,230,McNeese,FCS,176.1,0,1,1,0,0-1,NA,NA,1157.1,NA,2026-08-13T20:12:41Z,NA,NA
2022,231,Bucknell,FCS,175.9,0,1,1,0,0-1,NA,NA,1133,NA,2026-08-13T20:12:41Z,NA,NA
2022,232,Monmouth,FCS,175.8,0,1,1,0,0-1,NA,NA,965.3,NA,2026-08-13T20:12:41Z,NA,NA
2022,233,TX A&M-Commerce,FCS,173.7,0,1,1,0,0-1,NA,NA,908.9,NA,2026-08-13T20:12:41Z,NA,NA
2022,234,Howard,FCS,170.2,0,1,1,0,0-1,NA,NA,803.2,NA,2026-08-13T20:12:41Z,NA,NA
2022,235,Stony Brook,FCS,165.1,0,1,1,0,0-1,NA,NA,702.7,NA,2026-08-13T20:12:41Z,NA,NA
