season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at,baseline_elo,baseline_date,elo_change
2012,163,East Carolina,Conference USA,1568.9,15,16,31,0.484,15-16,Marshall,1865.2,1529.5,NA,2026-09-01T12:33:29Z,1568.9,2026-08-26,0
2012,164,Detroit Mercy,Horizon League,1560.3,22,14,36,0.611,22-14,Cleveland St,1848.9,1517.7,NA,2026-09-01T12:33:29Z,1560.3,2026-08-26,0
2012,165,W Michigan,Mid-American Conference,1560,14,20,34,0.412,14-20,Duquesne,1757.6,1546.2,NA,2026-09-01T12:33:29Z,1560,2026-08-26,0
2012,166,Cal Poly,Big West Conference,1556,18,15,33,0.545,18-15,Fullerton,1538.9,1388.5,NA,2026-09-01T12:33:29Z,1556,2026-08-26,0
2012,167,Vermont,America East Conference,1555.7,24,12,36,0.667,24-12,Old Dominion,1678.2,1363,NA,2026-09-01T12:33:29Z,1555.7,2026-08-26,0
2012,168,Houston,Conference USA,1554.5,15,15,30,0.5,15-15,Southern Miss,2007.4,1540.4,NA,2026-09-01T12:33:29Z,1554.5,2026-08-26,0
2012,169,SMU,Conference USA,1552.2,13,19,32,0.406,13-19,Tulsa,1765.9,1546.3,NA,2026-09-01T12:33:29Z,1552.2,2026-08-26,0
2012,170,Green Bay,Horizon League,1549.8,15,15,30,0.5,15-15,Cleveland St,1848.9,1522.6,NA,2026-09-01T12:33:29Z,1549.8,2026-08-26,0
2012,171,Delaware,Colonial Athletic Association,1544.1,18,14,32,0.562,18-14,La Salle,1833,1468.1,NA,2026-09-01T12:33:29Z,1544.1,2026-08-26,0
2012,172,American,Patriot League,1539.4,20,12,32,0.625,20-12,Saint Joseph's,1895,1392.1,NA,2026-09-01T12:33:29Z,1539.4,2026-08-26,0
2012,173,Fullerton,Big West Conference,1538.9,21,10,31,0.677,21-10,Long Beach St,1970.8,1330.1,NA,2026-09-01T12:33:29Z,1538.9,2026-08-26,0
2012,174,Texas Tech,Big 12 Conference,1534.5,8,23,31,0.258,8-23,Oklahoma,1905.5,1819.9,NA,2026-09-01T12:33:29Z,1534.5,2026-08-26,0
2012,175,Arizona St,Pac-12 Conference,1532.4,10,21,31,0.323,10-21,Arizona,1976.7,1720.5,NA,2026-09-01T12:33:29Z,1532.4,2026-08-26,0
2012,176,UTSA,NA,1529.1,18,14,32,0.562,18-14,Oral Roberts,1891.9,1357.6,NA,2026-09-01T12:33:29Z,1529.1,2026-08-26,0
2012,177,SC Upstate,ASUN Conference,1528.2,21,13,34,0.618,21-13,Belmont,1857.4,1435.9,NA,2026-09-01T12:33:29Z,1528.2,2026-08-26,0
2012,178,Stony Brook,America East Conference,1527.5,22,10,32,0.688,22-10,Vermont,1555.7,1291.5,NA,2026-09-01T12:33:29Z,1527.5,2026-08-26,0
2012,179,Youngstown St,Horizon League,1523.9,16,15,31,0.516,16-15,Cleveland St,1848.9,1433.4,NA,2026-09-01T12:33:29Z,1523.9,2026-08-26,0
2012,180,ETSU,ASUN Conference,1519.8,17,14,31,0.548,17-14,Mercer,1713.9,1485.4,NA,2026-09-01T12:33:29Z,1519.8,2026-08-26,0
2012,181,USC,Pac-12 Conference,1504.7,6,26,32,0.188,6-26,TCU,1646.6,1793.8,NA,2026-09-01T12:33:29Z,1504.7,2026-08-26,0
2012,182,Tennessee St,NA,1503.2,20,13,33,0.606,20-13,Murray St,2265.4,1429.1,NA,2026-09-01T12:33:29Z,1503.2,2026-08-26,0
2012,183,Coast Car,NA,1501.3,19,12,31,0.613,19-12,LSU,1846.6,1283,NA,2026-09-01T12:33:29Z,1501.3,2026-08-26,0
2012,184,Long Island,Northeast Conference,1501.1,25,9,34,0.735,25-9,Wagner,1798.1,1387.1,NA,2026-09-01T12:33:29Z,1501.1,2026-08-26,0
2012,185,Charleston So,NA,1500.2,19,12,31,0.613,19-12,UNC Asheville,1615.4,1310.9,NA,2026-09-01T12:33:29Z,1500.2,2026-08-26,0
2012,186,Columbia,Ivy League,1495.2,15,15,30,0.5,15-15,LMU,1723,1417,NA,2026-09-01T12:33:29Z,1495.2,2026-08-26,0
2012,187,Tennessee Tech,NA,1490.6,19,14,33,0.576,19-14,Evansville,1689,1434.1,NA,2026-09-01T12:33:29Z,1490.6,2026-08-26,0
2012,188,Northeastern,Colonial Athletic Association,1487.7,14,17,31,0.452,14-17,George Mason,1740.5,1513.3,NA,2026-09-01T12:33:29Z,1487.7,2026-08-26,0
2012,189,North Texas,Sun Belt Conference,1484.7,18,14,32,0.562,18-14,Denver,1960.4,1415.1,NA,2026-09-01T12:33:29Z,1484.7,2026-08-26,0
2012,190,FGCU,ASUN Conference,1484.6,15,17,32,0.469,15-17,Mercer,1713.9,1465.8,NA,2026-09-01T12:33:29Z,1484.6,2026-08-26,0
2012,191,W Illinois,Summit League,1484.5,18,15,33,0.545,18-15,Oral Roberts,1891.9,1430.1,NA,2026-09-01T12:33:29Z,1484.5,2026-08-26,0
2012,192,Fresno St,Western Athletic Conference,1482.5,13,20,33,0.394,13-20,Illinois St,1708.1,1525,NA,2026-09-01T12:33:29Z,1482.5,2026-08-26,0
2012,193,Wofford,Southern Conference,1481.4,19,14,33,0.576,19-14,Charleston,1720.1,1388.9,NA,2026-09-01T12:33:29Z,1481.4,2026-08-26,0
2012,194,Campbell,NA,1479.6,17,15,32,0.531,17-15,Iowa,1736.8,1359.4,NA,2026-09-01T12:33:29Z,1479.6,2026-08-26,0
2012,195,Quinnipiac,Northeast Conference,1479.5,18,14,32,0.562,18-14,Robert Morris,1679.3,1358.3,NA,2026-09-01T12:33:29Z,1479.5,2026-08-26,0
2012,196,E Washington,Big Sky Conference,1477.2,15,17,32,0.469,15-17,Idaho,1573.3,1379.8,NA,2026-09-01T12:33:29Z,1477.2,2026-08-26,0
2012,197,Hawai'i,Western Athletic Conference,1471.6,16,16,32,0.5,16-16,Xavier,2028.5,1505.2,NA,2026-09-01T12:33:29Z,1471.6,2026-08-26,0
2012,198,Ball State,Mid-American Conference,1469.9,15,15,30,0.5,15-15,Butler,1644.3,1378,NA,2026-09-01T12:33:29Z,1469.9,2026-08-26,0
2012,199,Morehead St,NA,1466.4,18,15,33,0.545,18-15,Princeton,1623.1,1380.7,NA,2026-09-01T12:33:29Z,1466.4,2026-08-26,0
2012,200,Arkansas St,Sun Belt Conference,1463.4,14,20,34,0.412,14-20,MTSU,1982.8,1538.3,NA,2026-09-01T12:33:29Z,1463.4,2026-08-26,0
2012,201,Western KY,Sun Belt Conference,1462.5,16,19,35,0.457,16-19,MTSU,1982.8,1621.4,NA,2026-09-01T12:33:29Z,1462.5,2026-08-26,0
2012,202,Cornell,Ivy League,1459.1,12,16,28,0.429,12-16,Lehigh,1717.6,1516.1,NA,2026-09-01T12:33:29Z,1459.1,2026-08-26,0
2012,203,Boston Univ,America East Conference,1458.1,16,16,32,0.5,16-16,Delaware,1544.1,1407.2,NA,2026-09-01T12:33:29Z,1458.1,2026-08-26,0
2012,204,UNC Wilmington,Colonial Athletic Association,1453.5,10,21,31,0.323,10-21,Illinois St,1708.1,1564.2,NA,2026-09-01T12:33:29Z,1453.5,2026-08-26,0
2012,205,Wright St,Horizon League,1453.3,13,19,32,0.406,13-19,Valparaiso,1685.4,1538.9,NA,2026-09-01T12:33:29Z,1453.3,2026-08-26,0
2012,206,Lipscomb,ASUN Conference,1441.8,13,18,31,0.419,13-18,Belmont,1857.4,1486.7,NA,2026-09-01T12:33:29Z,1441.8,2026-08-26,0
2012,207,Little Rock,Sun Belt Conference,1441.1,15,16,31,0.484,15-16,Denver,1960.4,1578.1,NA,2026-09-01T12:33:29Z,1441.1,2026-08-26,0
2012,208,Louisiana,Sun Belt Conference,1439.8,16,16,32,0.5,16-16,Denver,1960.4,1492.4,NA,2026-09-01T12:33:29Z,1439.8,2026-08-26,0
2012,209,Albany,America East Conference,1439.4,19,15,34,0.559,19-15,St Francis BK,1310.8,1298.1,NA,2026-09-01T12:33:29Z,1439.4,2026-08-26,0
2012,210,Holy Cross,Patriot League,1439.4,15,14,29,0.517,15-14,Bucknell,1767.8,1443.8,NA,2026-09-01T12:33:29Z,1439.4,2026-08-26,0
2012,211,Savannah State,Mid-Eastern Athletic Conference,1433.9,21,12,33,0.636,21-12,Stetson,1336.7,1296.1,NA,2026-09-01T12:33:29Z,1433.9,2026-08-26,0
2012,212,FAU,Sun Belt Conference,1429.5,11,19,30,0.367,11-19,Denver,1960.4,1571.2,NA,2026-09-01T12:33:29Z,1429.5,2026-08-26,0
2012,213,Sacred Heart,Northeast Conference,1426.3,14,18,32,0.438,14-18,Stony Brook,1527.5,1361,NA,2026-09-01T12:33:29Z,1426.3,2026-08-26,0
2012,214,Toledo,Mid-American Conference,1425.5,19,17,36,0.528,19-17,Ohio,1897.5,1399.6,NA,2026-09-01T12:33:29Z,1425.5,2026-08-26,0
2012,215,Louisiana Tech,Western Athletic Conference,1425.4,18,16,34,0.529,18-16,Nevada,1861.8,1486.7,NA,2026-09-01T12:33:29Z,1425.4,2026-08-26,0
2012,216,Hofstra,Colonial Athletic Association,1415.5,10,22,32,0.312,10-22,Iona,1912.6,1517.7,NA,2026-09-01T12:33:29Z,1415.5,2026-08-26,0
2012,217,N'Western St,NA,1414.4,16,16,32,0.5,16-16,Lamar,1678.1,1335.9,NA,2026-09-01T12:33:29Z,1414.4,2026-08-26,0
2012,218,Niagara,Metro Atlantic Athletic Conference,1411.2,14,19,33,0.424,14-19,Loyola MD,1688.1,1460.2,NA,2026-09-01T12:33:29Z,1411.2,2026-08-26,0
2012,219,Portland St,Big Sky Conference,1410.8,17,15,32,0.531,17-15,E Washington,1477.2,1375.1,NA,2026-09-01T12:33:29Z,1410.8,2026-08-26,0
2012,220,SF Austin,NA,1404.9,20,12,32,0.625,20-12,Lamar,1678.1,1232.9,NA,2026-09-01T12:33:29Z,1404.9,2026-08-26,0
2012,221,Bradley,Missouri Valley Conference,1404.7,7,25,32,0.219,7-25,Northern Iowa,1926.6,1711.5,NA,2026-09-01T12:33:29Z,1404.7,2026-08-26,0
2012,222,San Diego,West Coast Conference,1404.4,13,18,31,0.419,13-18,LMU,1723,1593.1,NA,2026-09-01T12:33:29Z,1404.4,2026-08-26,0
2012,223,James Madison,Colonial Athletic Association,1397.1,12,20,32,0.375,12-20,Penn,1677.6,1465.4,NA,2026-09-01T12:33:29Z,1397.1,2026-08-26,0
2012,224,Siena,Metro Atlantic Athletic Conference,1397.1,14,17,31,0.452,14-17,Iona,1912.6,1457.4,NA,2026-09-01T12:33:29Z,1397.1,2026-08-26,0
2012,225,Boston College,Atlantic Coast Conference,1397,9,22,31,0.29,9-22,Florida St,2090.8,1768.3,NA,2026-09-01T12:33:29Z,1397,2026-08-26,0
2012,226,Austin Peay,NA,1396.3,12,20,32,0.375,12-20,Tennessee,1786.6,1543.4,NA,2026-09-01T12:33:29Z,1396.3,2026-08-26,0
2012,227,Pepperdine,West Coast Conference,1393.5,10,19,29,0.345,10-19,San Francisco,1570.8,1550.5,NA,2026-09-01T12:33:29Z,1393.5,2026-08-26,0
2012,228,Bakersfield,NA,1390.3,16,15,31,0.516,16-15,Cal Poly,1556,1396.6,NA,2026-09-01T12:33:29Z,1390.3,2026-08-26,0
2012,229,Furman,Southern Conference,1389.2,15,16,31,0.484,15-16,Charleston,1720.1,1379.9,NA,2026-09-01T12:33:29Z,1389.2,2026-08-26,0
2012,230,McNeese,NA,1384.6,17,16,33,0.515,17-16,UT Arlington,1700.1,1383.7,NA,2026-09-01T12:33:29Z,1384.6,2026-08-26,0
2012,231,Georgia So,Southern Conference,1382.8,15,15,30,0.5,15-15,Charleston,1720.1,1387.9,NA,2026-09-01T12:33:29Z,1382.8,2026-08-26,0
2012,232,IUPUI,Summit League,1380.9,14,18,32,0.438,14-18,Valparaiso,1685.4,1446.6,NA,2026-09-01T12:33:29Z,1380.9,2026-08-26,0
2012,233,S Illinois,Missouri Valley Conference,1373.4,8,23,31,0.258,8-23,Illinois St,1708.1,1654.7,NA,2026-09-01T12:33:29Z,1373.4,2026-08-26,0
2012,234,Miss Valley St,Southwestern Athletic Conference,1371.4,21,13,34,0.618,21-13,Tennessee St,1503.2,1319.5,NA,2026-09-01T12:33:29Z,1371.4,2026-08-26,0
2012,235,Elon,Southern Conference,1368.2,15,16,31,0.484,15-16,Charleston,1720.1,1394.5,NA,2026-09-01T12:33:29Z,1368.2,2026-08-26,0
2012,236,Delaware St,Mid-Eastern Athletic Conference,1365,15,14,29,0.517,15-14,Norfolk St,1616,1288.4,NA,2026-09-01T12:33:29Z,1365,2026-08-26,0
2012,237,Lafayette,Patriot League,1364.4,13,18,31,0.419,13-18,Penn State,1766.2,1442,NA,2026-09-01T12:33:29Z,1364.4,2026-08-26,0
2012,238,Santa Clara,West Coast Conference,1364.1,8,22,30,0.267,8-22,New Mexico,2043,1552.8,NA,2026-09-01T12:33:29Z,1364.1,2026-08-26,0
2012,239,Appalachian St,Southern Conference,1362.5,13,18,31,0.419,13-18,Charleston,1720.1,1416.5,NA,2026-09-01T12:33:29Z,1362.5,2026-08-26,0
2012,240,C Michigan,Mid-American Conference,1362.5,11,21,32,0.344,11-21,Bowling Green,1576.9,1492.2,NA,2026-09-01T12:33:29Z,1362.5,2026-08-26,0
2012,241,Portland,West Coast Conference,1359.9,7,24,31,0.226,7-24,Georgia St,1654.5,1676.7,NA,2026-09-01T12:33:29Z,1359.9,2026-08-26,0
2012,242,Miami OH,Mid-American Conference,1359.5,9,21,30,0.3,9-21,Dayton,1915.1,1601.1,NA,2026-09-01T12:33:29Z,1359.5,2026-08-26,0
2012,243,Troy,Sun Belt Conference,1351.2,10,18,28,0.357,10-18,ETSU,1519.8,1494.4,NA,2026-09-01T12:33:29Z,1351.2,2026-08-26,0
2012,244,Fordham,Atlantic 10 Conference,1350.7,10,19,29,0.345,10-19,Harvard,2004.9,1642.4,NA,2026-09-01T12:33:29Z,1350.7,2026-08-26,0
2012,245,Utah Valley,NA,1346.9,20,13,33,0.606,20-13,Portland St,1410.8,1203.3,NA,2026-09-01T12:33:29Z,1346.9,2026-08-26,0
2012,246,E Kentucky,NA,1345,16,16,32,0.5,16-16,Tennessee St,1503.2,1334,NA,2026-09-01T12:33:29Z,1345,2026-08-26,0
2012,247,Rhode Island,Atlantic 10 Conference,1342.5,7,24,31,0.226,7-24,Saint Louis,2055.8,1704.3,NA,2026-09-01T12:33:29Z,1342.5,2026-08-26,0
2012,248,Presbyterian,NA,1341.4,14,15,29,0.483,14-15,Cincinnati,2004.7,1366.5,NA,2026-09-01T12:33:29Z,1341.4,2026-08-26,0
2012,249,Stetson,ASUN Conference,1336.7,9,20,29,0.31,9-20,North Florida,1573.7,1494.9,NA,2026-09-01T12:33:29Z,1336.7,2026-08-26,0
2012,250,W Carolina,Southern Conference,1330.9,17,18,35,0.486,17-18,UNC Asheville,1615.4,1402.4,NA,2026-09-01T12:33:29Z,1330.9,2026-08-26,0
2012,251,C Connecticut,Northeast Conference,1330.4,13,17,30,0.433,13-17,Wagner,1798.1,1407.7,NA,2026-09-01T12:33:29Z,1330.4,2026-08-26,0
2012,252,E Michigan,Mid-American Conference,1326.5,14,18,32,0.438,14-18,Ohio,1897.5,1494.5,NA,2026-09-01T12:33:29Z,1326.5,2026-08-26,0
2012,253,Marist,Metro Atlantic Athletic Conference,1324.8,14,18,32,0.438,14-18,Loyola MD,1688.1,1458.2,NA,2026-09-01T12:33:29Z,1324.8,2026-08-26,0
2012,254,UC Riverside,Big West Conference,1317.9,14,17,31,0.452,14-17,Washington St,1722.2,1416.8,NA,2026-09-01T12:33:29Z,1317.9,2026-08-26,0
2012,255,FIU,Sun Belt Conference,1317.5,8,21,29,0.276,8-21,George Mason,1740.5,1534.5,NA,2026-09-01T12:33:29Z,1317.5,2026-08-26,0
2012,256,SE Missouri St,NA,1316.3,15,16,31,0.484,15-16,Morehead St,1466.4,1376.9,NA,2026-09-01T12:33:29Z,1316.3,2026-08-26,0
2012,257,Southern Utah,Summit League,1314.1,14,17,31,0.452,14-17,Oakland,1569.4,1393.9,NA,2026-09-01T12:33:29Z,1314.1,2026-08-26,0
2012,258,Purdue FW,Summit League,1313.9,11,19,30,0.367,11-19,Valparaiso,1685.4,1419.3,NA,2026-09-01T12:33:29Z,1313.9,2026-08-26,0
2012,259,Pacific,Big West Conference,1313.8,11,19,30,0.367,11-19,Utah State,1648.3,1383.8,NA,2026-09-01T12:33:29Z,1313.8,2026-08-26,0
2012,260,Seattle U,NA,1311.8,12,15,27,0.444,12-15,Utah State,1648.3,1362.6,NA,2026-09-01T12:33:29Z,1311.8,2026-08-26,0
2012,261,St Francis BK,Northeast Conference,1310.8,15,15,30,0.5,15-15,Robert Morris,1679.3,1340.1,NA,2026-09-01T12:33:29Z,1310.8,2026-08-26,0
2012,262,Maine,America East Conference,1310,12,17,29,0.414,12-17,Holy Cross,1439.4,1277,NA,2026-09-01T12:33:29Z,1310,2026-08-26,0
2012,263,NC Central,Mid-Eastern Athletic Conference,1309.6,17,15,32,0.531,17-15,SF Austin,1404.9,1232.4,NA,2026-09-01T12:33:29Z,1309.6,2026-08-26,0
2012,264,Rider,Metro Atlantic Athletic Conference,1298.9,13,19,32,0.406,13-19,Loyola MD,1688.1,1494.2,NA,2026-09-01T12:33:29Z,1298.9,2026-08-26,0
2012,265,Washburn,NA,1297.8,2,0,2,1,2-0,Omaha,905.3,905.3,NA,2026-09-01T12:33:29Z,1297.8,2026-08-26,0
2012,266,Morgan St,Mid-Eastern Athletic Conference,1290.3,9,20,29,0.31,9-20,LMU,1723,1422.8,NA,2026-09-01T12:33:29Z,1290.3,2026-08-26,0
2012,267,Montana St,Big Sky Conference,1282.3,12,17,29,0.414,12-17,Portland St,1410.8,1340.1,NA,2026-09-01T12:33:29Z,1282.3,2026-08-26,0
2012,268,UC Irvine,Big West Conference,1277.9,12,20,32,0.375,12-20,Fullerton,1538.9,1466.5,NA,2026-09-01T12:33:29Z,1277.9,2026-08-26,0
2012,269,Sam Houston,NA,1277.4,13,19,32,0.406,13-19,N'Western St,1414.4,1358.7,NA,2026-09-01T12:33:29Z,1277.4,2026-08-26,0
2012,270,Texas Southern,Southwestern Athletic Conference,1273.9,15,18,33,0.455,15-18,E Michigan,1326.5,1300.2,NA,2026-09-01T12:33:29Z,1273.9,2026-08-26,0
2012,271,San José St,Western Athletic Conference,1269.8,9,22,31,0.29,9-22,UTSA,1529.1,1487.4,NA,2026-09-01T12:33:29Z,1269.8,2026-08-26,0
2012,272,J'Ville St,NA,1269.6,15,18,33,0.455,15-18,Tennessee St,1503.2,1356.5,NA,2026-09-01T12:33:29Z,1269.6,2026-08-26,0
2012,273,Kansas City,Summit League,1263.1,10,21,31,0.323,10-21,N Dakota St,1649,1464.4,NA,2026-09-01T12:33:29Z,1263.1,2026-08-26,0
2012,274,North Dakota,NA,1258,17,15,32,0.531,17-15,S Dakota St,1765.7,1219.5,NA,2026-09-01T12:33:29Z,1258,2026-08-26,0
2012,275,Coppin St,Mid-Eastern Athletic Conference,1255.7,14,16,30,0.467,14-16,Norfolk St,1616,1293.4,NA,2026-09-01T12:33:29Z,1255.7,2026-08-26,0
2012,276,High Point,NA,1253.8,13,18,31,0.419,13-18,Coast Car,1501.3,1341.4,NA,2026-09-01T12:33:29Z,1253.8,2026-08-26,0
2012,277,Utah,Pac-12 Conference,1252.2,6,25,31,0.194,6-25,Stanford,1971.6,1732.2,NA,2026-09-01T12:33:29Z,1252.2,2026-08-26,0
2012,278,Texas St,NA,1251.1,13,17,30,0.433,13-17,Houston,1554.5,1261.5,NA,2026-09-01T12:33:29Z,1251.1,2026-08-26,0
2012,279,Chattanooga,Southern Conference,1248.2,11,21,32,0.344,11-21,Wofford,1481.4,1356.1,NA,2026-09-01T12:33:29Z,1248.2,2026-08-26,0
2012,280,Winthrop,NA,1246.7,12,20,32,0.375,12-20,Coast Car,1501.3,1393.8,NA,2026-09-01T12:33:29Z,1246.7,2026-08-26,0
2012,281,Jacksonville,ASUN Conference,1244,8,22,30,0.267,8-22,Mercer,1713.9,1563.8,NA,2026-09-01T12:33:29Z,1244,2026-08-26,0
2012,282,E Illinois,NA,1239.5,12,17,29,0.414,12-17,Stony Brook,1527.5,1334.4,NA,2026-09-01T12:33:29Z,1239.5,2026-08-26,0
2012,283,SE Louisiana,NA,1237.8,12,17,29,0.414,12-17,Louisiana Tech,1425.4,1279.3,NA,2026-09-01T12:33:29Z,1237.8,2026-08-26,0
2012,284,N Colorado,Big Sky Conference,1235.8,9,19,28,0.321,9-19,Cal Poly,1556,1468.4,NA,2026-09-01T12:33:29Z,1235.8,2026-08-26,0
2012,285,VMI,NA,1228.5,17,16,33,0.515,17-16,Coast Car,1501.3,1301,NA,2026-09-01T12:33:29Z,1228.5,2026-08-26,0
2012,286,Gardner-Webb,NA,1222.3,12,20,32,0.375,12-20,Charleston So,1500.2,1342.9,NA,2026-09-01T12:33:29Z,1222.3,2026-08-26,0
2012,287,Bethune,Mid-Eastern Athletic Conference,1220.7,18,17,35,0.514,18-17,Savannah State,1433.9,1318.1,NA,2026-09-01T12:33:29Z,1220.7,2026-08-26,0
2012,288,Hampton,Mid-Eastern Athletic Conference,1204.4,12,21,33,0.364,12-21,Savannah State,1433.9,1318.5,NA,2026-09-01T12:33:29Z,1204.4,2026-08-26,0
2012,289,New Hampshire,America East Conference,1204.4,13,16,29,0.448,13-16,Vermont,1555.7,1239.3,NA,2026-09-01T12:33:29Z,1204.4,2026-08-26,0
2012,290,Loyola Chicago,Horizon League,1197.3,7,23,30,0.233,7-23,Toledo,1425.5,1479.5,NA,2026-09-01T12:33:29Z,1197.3,2026-08-26,0
2012,291,Brown,Ivy League,1196.6,8,23,31,0.258,8-23,Columbia,1495.2,1431.7,NA,2026-09-01T12:33:29Z,1196.6,2026-08-26,0
2012,292,South Dakota,Summit League,1195.7,10,18,28,0.357,10-18,S Dakota St,1765.7,1382.1,NA,2026-09-01T12:33:29Z,1195.7,2026-08-26,0
2012,293,UNC Greensboro,Southern Conference,1193.8,13,19,32,0.406,13-19,Charleston,1720.1,1467.3,NA,2026-09-01T12:33:29Z,1193.8,2026-08-26,0
2012,294,NC A&T,Mid-Eastern Athletic Conference,1192.7,12,20,32,0.375,12-20,Morgan St,1290.3,1307,NA,2026-09-01T12:33:29Z,1192.7,2026-08-26,0
2012,295,Sacramento St,Big Sky Conference,1191.9,10,18,28,0.357,10-18,E Washington,1477.2,1310.8,NA,2026-09-01T12:33:29Z,1191.9,2026-08-26,0
2012,296,Samford,Southern Conference,1175.7,11,19,30,0.367,11-19,Davidson,1834.3,1422.3,NA,2026-09-01T12:33:29Z,1175.7,2026-08-26,0
2012,297,Liberty,NA,1172.7,14,18,32,0.438,14-18,Coast Car,1501.3,1318.3,NA,2026-09-01T12:33:29Z,1172.7,2026-08-26,0
2012,298,UIC,Horizon League,1172.6,8,22,30,0.267,8-22,Evansville,1689,1475.6,NA,2026-09-01T12:33:29Z,1172.6,2026-08-26,0
2012,299,Idaho St,Big Sky Conference,1156.7,9,21,30,0.3,9-21,Weber St,1775.4,1456.2,NA,2026-09-01T12:33:29Z,1156.7,2026-08-26,0
2012,300,Philander Smith,NA,1156.1,1,1,2,0.5,1-1,C Arkansas,1120.8,1280.9,NA,2026-09-01T12:33:29Z,1156.1,2026-08-26,0
2012,301,SIUE,NA,1152.5,10,17,27,0.37,10-17,Tennessee Tech,1490.6,1322.7,NA,2026-09-01T12:33:29Z,1152.5,2026-08-26,0
2012,302,Monmouth,Northeast Conference,1150,12,20,32,0.375,12-20,Long Island,1501.1,1450.6,NA,2026-09-01T12:33:29Z,1150,2026-08-26,0
2012,303,NJIT,NA,1141.3,15,17,32,0.469,15-17,Lafayette,1364.4,1156.8,NA,2026-09-01T12:33:29Z,1141.3,2026-08-26,0
2012,304,Army,Patriot League,1140.9,12,18,30,0.4,12-18,Holy Cross,1439.4,1287.9,NA,2026-09-01T12:33:29Z,1140.9,2026-08-26,0
2012,305,UT Rio Grande,NA,1129.3,11,21,32,0.344,11-21,Bakersfield,1390.3,1282.9,NA,2026-09-01T12:33:29Z,1129.3,2026-08-26,0
2012,306,West Alabama,NA,1129.2,0,4,4,0,0-4,NA,NA,1670.1,NA,2026-09-01T12:33:29Z,1129.2,2026-08-26,0
2012,307,CSU Northridge,Big West Conference,1126.3,7,21,28,0.25,7-21,Cal Poly,1556,1422.3,NA,2026-09-01T12:33:29Z,1126.3,2026-08-26,0
2012,308,C Arkansas,NA,1120.8,8,21,29,0.276,8-21,N'Western St,1414.4,1341.4,NA,2026-09-01T12:33:29Z,1120.8,2026-08-26,0
2012,309,Nicholls,NA,1118.4,10,20,30,0.333,10-20,Lamar,1678.1,1401.3,NA,2026-09-01T12:33:29Z,1118.4,2026-08-26,0
2012,310,Howard,Mid-Eastern Athletic Conference,1115.3,10,21,31,0.323,10-21,Delaware,1544.1,1417,NA,2026-09-01T12:33:29Z,1115.3,2026-08-26,0
2012,311,Colgate,Patriot League,1106.5,8,22,30,0.267,8-22,E Michigan,1326.5,1412.8,NA,2026-09-01T12:33:29Z,1106.5,2026-08-26,0
2012,312,AK-Anchorage,NA,1099.9,1,2,3,0.333,1-2,UC Irvine,1277.9,1540.7,NA,2026-09-01T12:33:29Z,1099.9,2026-08-26,0
2012,313,Mount St Mary,Northeast Conference,1094.5,8,21,29,0.276,8-21,American,1539.4,1389,NA,2026-09-01T12:33:29Z,1094.5,2026-08-26,0
2012,314,San Fran St,NA,1090.1,1,1,2,0.5,1-1,J'Ville St,1269.6,1685.7,NA,2026-09-01T12:33:29Z,1090.1,2026-08-26,0
2012,315,Southern,Southwestern Athletic Conference,1088.3,17,14,31,0.548,17-14,Texas Southern,1273.9,1135.3,NA,2026-09-01T12:33:29Z,1088.3,2026-08-26,0
2012,316,Alabama St,Southwestern Athletic Conference,1080.7,12,19,31,0.387,12-19,FIU,1317.5,1199.7,NA,2026-09-01T12:33:29Z,1080.7,2026-08-26,0
2012,317,Dartmouth,Ivy League,1078.9,5,25,30,0.167,5-25,Elon,1368.2,1468.9,NA,2026-09-01T12:33:29Z,1078.9,2026-08-26,0
2012,318,The Citadel,Southern Conference,1078.8,6,24,30,0.2,6-24,Appalachian St,1362.5,1400.3,NA,2026-09-01T12:33:29Z,1078.8,2026-08-26,0
2012,319,St Francis PA,Northeast Conference,1076.1,6,23,29,0.207,6-23,American,1539.4,1409.3,NA,2026-09-01T12:33:29Z,1076.1,2026-08-26,0
2012,320,Hou Christian,NA,1060.6,10,20,30,0.333,10-20,Fullerton,1538.9,1284.4,NA,2026-09-01T12:33:29Z,1060.6,2026-08-26,0
2012,321,FAMU,Mid-Eastern Athletic Conference,1041.6,10,23,33,0.303,10-23,Delaware St,1365,1313.5,NA,2026-09-01T12:33:29Z,1041.6,2026-08-26,0
2012,322,MD-Eastern,Mid-Eastern Athletic Conference,1040.9,7,23,30,0.233,7-23,American,1539.4,1390,NA,2026-09-01T12:33:29Z,1040.9,2026-08-26,0
2012,323,Texas A&M-CC,NA,1037.8,6,24,30,0.2,6-24,Utah State,1648.3,1488,NA,2026-09-01T12:33:29Z,1037.8,2026-08-26,0
2012,324,William & Mary,Colonial Athletic Association,1032.1,6,26,32,0.188,6-26,Northeastern,1487.7,1496.2,NA,2026-09-01T12:33:29Z,1032.1,2026-08-26,0
2012,325,Radford,NA,1029.5,6,26,32,0.188,6-26,Delaware,1544.1,1377.5,NA,2026-09-01T12:33:29Z,1029.5,2026-08-26,0
2012,326,Hartford,America East Conference,1026.2,9,22,31,0.29,9-22,Boston Univ,1458.1,1345.1,NA,2026-09-01T12:33:29Z,1026.2,2026-08-26,0
