season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at
2015,615,Dallas Christ.,NA,175.5,0,1,1,0,0-1,NA,NA,1182.6,2026-05-20T21:30:45Z
2015,616,Palm Beach Atl,NA,175.5,0,1,1,0,0-1,NA,NA,1035.9,2026-05-20T21:30:45Z
2015,617,Ecclesia,NA,175.2,0,1,1,0,0-1,NA,NA,1182.6,2026-05-20T21:30:45Z
2015,618,NVU-Lyndon,NA,175.1,0,1,1,0,0-1,NA,NA,1334.2,2026-05-20T21:30:45Z
2015,619,Penn St Beaver,NA,175.1,0,1,1,0,0-1,NA,NA,1122.8,2026-05-20T21:30:45Z
2015,620,Thiel,NA,175,0,1,1,0,0-1,NA,NA,1336.8,2026-05-20T21:30:45Z
2015,621,Dickinson St,NA,174.9,0,1,1,0,0-1,NA,NA,1166.2,2026-05-20T21:30:45Z
2015,622,Mount Ida ,NA,174.8,0,1,1,0,0-1,NA,NA,1333.3,2026-05-20T21:30:45Z
2015,623,Mayville St,NA,174.6,0,1,1,0,0-1,NA,NA,1166.2,2026-05-20T21:30:45Z
2015,624,Randolph,NA,174.5,0,1,1,0,0-1,NA,NA,1098.8,2026-05-20T21:30:45Z
2015,625,Mid-Atl Chr,NA,174.2,0,1,1,0,0-1,NA,NA,1243.3,2026-05-20T21:30:45Z
2015,626,Oakland City,NA,173.9,0,1,1,0,0-1,NA,NA,1165,2026-05-20T21:30:45Z
2015,627,Averett,NA,173.7,0,1,1,0,0-1,NA,NA,1122.8,2026-05-20T21:30:45Z
2015,628,St. Joseph's (IN),NA,173.1,0,1,1,0,0-1,NA,NA,1014.9,2026-05-20T21:30:45Z
2015,629,FDU-Florham,NA,172.6,0,1,1,0,0-1,NA,NA,1183.1,2026-05-20T21:30:45Z
2015,630,SD School of Mines,NA,172.5,0,1,1,0,0-1,NA,NA,1158.1,2026-05-20T21:30:45Z
2015,631,Oakwood,NA,171.7,0,1,1,0,0-1,NA,NA,980.6,2026-05-20T21:30:45Z
2015,632,Fisk,NA,171.6,0,1,1,0,0-1,NA,NA,1002.4,2026-05-20T21:30:45Z
2015,633,Mid Georgia St,NA,170.8,0,1,1,0,0-1,NA,NA,955.7,2026-05-20T21:30:45Z
2015,634,Trinity (IL),NA,170.7,0,1,1,0,0-1,NA,NA,1014.9,2026-05-20T21:30:45Z
2015,635,IU-Northwest,NA,168,0,1,1,0,0-1,NA,NA,1014.9,2026-05-20T21:30:45Z
2015,636,Goldey-Beacom,NA,167.3,0,1,1,0,0-1,NA,NA,1015.8,2026-05-20T21:30:45Z
2015,637,Hartwick,NA,160.2,0,1,1,0,0-1,NA,NA,866.4,2026-05-20T21:30:45Z
2015,638,Selma,NA,120.6,0,1,1,0,0-1,NA,NA,483.2,2026-05-20T21:30:45Z
