season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at,resume_score
2024,215,Samford,NA,179.5,0,1,1,0,0-1,NA,NA,1945.7,2026-05-20T21:50:06Z,NA
2024,216,McNeese,NA,179.4,0,1,1,0,0-1,NA,NA,1887,2026-05-20T21:50:06Z,NA
2024,217,Idaho St,NA,179.3,0,1,1,0,0-1,NA,NA,1148.4,2026-05-20T21:50:06Z,NA
2024,218,S Dakota St,NA,179.3,0,1,1,0,0-1,NA,NA,1265.6,2026-05-20T21:50:06Z,NA
2024,219,Furman,NA,179.2,0,1,1,0,0-1,NA,NA,2099.5,2026-05-20T21:50:06Z,NA
2024,220,AR-Pine Bluff,NA,179.1,0,1,1,0,0-1,NA,NA,1701.3,2026-05-20T21:50:06Z,NA
2024,221,UAlbany,NA,179.1,0,1,1,0,0-1,NA,NA,1543.3,2026-05-20T21:50:06Z,NA
2024,222,Alabama A&M,NA,178.8,0,1,1,0,0-1,NA,NA,1568.1,2026-05-20T21:50:06Z,NA
2024,223,New Hampshire,NA,178.7,0,1,1,0,0-1,NA,NA,1428.9,2026-05-20T21:50:06Z,NA
2024,224,SE Missouri,NA,178.6,0,1,1,0,0-1,NA,NA,872.2,2026-05-20T21:50:06Z,NA
2024,225,Cal Poly,NA,177.9,0,1,1,0,0-1,NA,NA,1243.4,2026-05-20T21:50:06Z,NA
2024,226,Texas Southern,NA,176.6,0,1,1,0,0-1,NA,NA,1287.6,2026-05-20T21:50:06Z,NA
2024,227,Charleston So,NA,175.5,0,1,1,0,0-1,NA,NA,1238.8,2026-05-20T21:50:06Z,NA
2024,228,E Washington,NA,175.5,0,1,1,0,0-1,NA,NA,1023.7,2026-05-20T21:50:06Z,NA
2024,229,East Texas A&M,NA,174.5,0,1,1,0,0-1,NA,NA,931.6,2026-05-20T21:50:06Z,NA
2024,230,Indiana St,NA,171.5,0,1,1,0,0-1,NA,NA,902.2,2026-05-20T21:50:06Z,NA
