season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at,resume_score
2015,31,Auburn,SEC,1838.1,7,6,13,0.538,7-6,Texas A&M,1763.8,1672.8,2026-05-20T21:48:23Z,9188.2
2015,32,West Virginia,Big 12,1834.5,8,5,13,0.615,8-5,Texas Tech,1726.7,1639.7,2026-05-20T21:48:23Z,11491.2
2015,33,Washington,Big Ten,1813.1,7,6,13,0.538,7-6,USC,1905.2,1592.1,2026-05-20T21:48:23Z,9573.1
2015,34,Temple,AAC,1782.4,10,4,14,0.714,10-4,Penn State,1738.3,1445.6,2026-05-20T21:48:23Z,12210.7
2015,35,Washington St,NA,1777.4,9,4,13,0.692,9-4,Oregon,1974.5,1584,2026-05-20T21:48:23Z,13215.9
2015,36,Texas A&M,SEC,1763.8,8,5,13,0.615,8-5,Arkansas,1984.2,1680.3,2026-05-20T21:48:23Z,11521.5
2015,37,California,ACC,1757.9,8,5,13,0.615,8-5,Washington,1813.1,1625.9,2026-05-20T21:48:23Z,11372.5
2015,38,Louisville,ACC,1750.4,8,5,13,0.615,8-5,Texas A&M,1763.8,1535.9,2026-05-20T21:48:23Z,9727.2
2015,39,BYU,Big 12,1749.2,9,4,13,0.692,9-4,Nebraska,1689.3,1478.2,2026-05-20T21:48:23Z,11930
2015,40,Penn State,NA,1738.3,7,6,13,0.538,7-6,San Diego State,1709.8,1677.7,2026-05-20T21:48:23Z,9390.8
2015,41,USF,NA,1732.7,8,5,13,0.615,8-5,Temple,1782.4,1417.4,2026-05-20T21:48:23Z,9310.5
2015,42,Pitt,ACC,1732.5,8,5,13,0.615,8-5,Louisville,1750.4,1552.6,2026-05-20T21:48:23Z,10389.8
2015,43,Texas Tech,Big 12,1726.7,7,6,13,0.538,7-6,Arkansas,1984.2,1584.3,2026-05-20T21:48:23Z,8435.5
2015,44,UCLA,Big Ten,1725.2,8,5,13,0.615,8-5,Utah,1909.2,1626.2,2026-05-20T21:48:23Z,11813.1
2015,45,Appalachian St,NA,1722.6,11,2,13,0.846,11-2,Ga Southern,1625.2,1238.2,2026-05-20T21:48:23Z,12128.5
2015,46,Memphis,AAC,1720,9,4,13,0.692,9-4,Ole Miss,2157.5,1507.2,2026-05-20T21:48:23Z,11722.6
2015,47,San Diego State,NA,1709.8,11,3,14,0.786,11-3,Cincinnati,1528.8,1197.8,2026-05-20T21:48:23Z,12135.9
2015,48,Arizona State,NA,1704.8,6,7,13,0.462,6-7,Washington,1813.1,1597.2,2026-05-20T21:48:23Z,7840.7
2015,49,Nebraska,Big Ten,1689.3,6,7,13,0.462,6-7,Michigan State,2269.9,1658.5,2026-05-20T21:48:23Z,9577.6
2015,50,Miami,ACC,1681.3,8,5,13,0.615,8-5,Pitt,1732.5,1540.3,2026-05-20T21:48:23Z,10396.2
2015,51,Bowling Green,NA,1664.1,10,4,14,0.714,10-4,W Michigan,1630,1445.2,2026-05-20T21:48:23Z,12891.4
2015,52,W Michigan,NA,1630,8,5,13,0.615,8-5,Toledo,1919.1,1463.3,2026-05-20T21:48:23Z,9692.3
2015,53,Texas,Big 12,1628.8,5,7,12,0.417,5-7,Oklahoma,2208.9,1702.1,2026-05-20T21:48:23Z,7421.6
2015,54,Ga Southern,NA,1625.2,9,4,13,0.692,9-4,Bowling Green,1664.1,1317.1,2026-05-20T21:48:23Z,10280.6
2015,55,Minnesota,Big Ten,1615.8,6,7,13,0.462,6-7,Cent Michigan,1506.4,1708.1,2026-05-20T21:48:23Z,7987.2
2015,56,Marshall,Sun Belt,1585.8,10,3,13,0.769,10-3,Southern Miss,1550.7,1190.4,2026-05-20T21:48:23Z,10726.8
2015,57,Arizona,Big 12,1579.4,7,6,13,0.538,7-6,Utah,1909.2,1485.6,2026-05-20T21:48:23Z,8136.5
2015,58,LA Tech,NA,1574.7,9,4,13,0.692,9-4,Arkansas State,1558.1,1273.9,2026-05-20T21:48:23Z,9648.8
2015,59,Arkansas State,NA,1558.1,9,4,13,0.692,9-4,Appalachian St,1722.6,1274.5,2026-05-20T21:48:23Z,9655.6
2015,60,Portland State,NA,1554.7,2,0,2,1,2-0,Washington St,1777.4,1316.2,2026-05-20T21:48:23Z,2632.4
2015,61,Southern Miss,Sun Belt,1550.7,9,5,14,0.643,9-5,LA Tech,1574.7,1273.6,2026-05-20T21:48:23Z,8913.6
2015,62,Virginia Tech,ACC,1540.5,7,6,13,0.538,7-6,NC State,1491.3,1477,2026-05-20T21:48:23Z,8666.9
2015,63,Indiana,Big Ten,1534.2,6,7,13,0.462,6-7,W Kentucky,1926.2,1560.7,2026-05-20T21:48:23Z,6940.7
2015,64,Kansas State,NA,1532.3,6,7,13,0.462,6-7,West Virginia,1834.5,1566.6,2026-05-20T21:48:23Z,6733.6
2015,65,Cincinnati,Big 12,1528.8,7,6,13,0.538,7-6,Miami,1681.3,1433.5,2026-05-20T21:48:23Z,7699.7
2015,66,Boise St,Mountain West,1527,9,4,13,0.692,9-4,Washington,1813.1,1258.1,2026-05-20T21:48:23Z,10522
2015,67,Missouri,SEC,1514,5,7,12,0.417,5-7,BYU,1749.2,1588.1,2026-05-20T21:48:23Z,6305.9
2015,68,Cent Michigan,NA,1506.4,7,6,13,0.538,7-6,Akron,1460.8,1361.7,2026-05-20T21:48:23Z,7035.7
2015,69,NC State,ACC,1491.3,7,6,13,0.538,7-6,Syracuse,1269.5,1464.7,2026-05-20T21:48:23Z,7526.8
2015,70,Vanderbilt,SEC,1477.2,4,8,12,0.333,4-8,Missouri,1514,1703,2026-05-20T21:48:23Z,5000.4
2015,71,Iowa State,NA,1474.6,3,9,12,0.25,3-9,Texas,1628.8,1652.5,2026-05-20T21:48:23Z,2449
2015,72,Duke,ACC,1473.3,8,5,13,0.615,8-5,Virginia Tech,1540.5,1349.2,2026-05-20T21:48:23Z,8900.9
2015,73,Akron,NA,1460.8,8,5,13,0.615,8-5,Utah State,1409.3,1275.4,2026-05-20T21:48:23Z,8037.1
2015,74,Illinois,Big Ten,1446.9,5,7,12,0.417,5-7,Nebraska,1689.3,1588.2,2026-05-20T21:48:23Z,5533.5
2015,75,Maryland,Big Ten,1442.9,3,9,12,0.25,3-9,USF,1732.7,1727.6,2026-05-20T21:48:23Z,3190.9
2015,76,UConn,NA,1434.3,6,7,13,0.462,6-7,Houston,2241.8,1389.2,2026-05-20T21:48:23Z,6157.7
2015,77,Ohio,NA,1431.5,8,5,13,0.615,8-5,Marshall,1585.8,1281.2,2026-05-20T21:48:23Z,8834.8
2015,78,Kentucky,SEC,1425.3,5,7,12,0.417,5-7,Missouri,1514,1524.2,2026-05-20T21:48:23Z,5360.6
2015,79,UVA,NA,1415.4,4,8,12,0.333,4-8,Duke,1473.3,1517.2,2026-05-20T21:48:23Z,4221.9
2015,80,Utah State,NA,1409.3,6,7,13,0.462,6-7,Boise St,1527,1348.5,2026-05-20T21:48:23Z,6214.1
2015,81,N Illinois,NA,1396.4,8,6,14,0.571,8-6,Toledo,1919.1,1339.7,2026-05-20T21:48:23Z,9159.2
2015,82,Mid Tennessee,NA,1390.2,7,6,13,0.538,7-6,Marshall,1585.8,1320.9,2026-05-20T21:48:23Z,6574
2015,83,Air Force,Mountain West,1387.5,8,6,14,0.571,8-6,Boise St,1527,1306.4,2026-05-20T21:48:23Z,7926.4
2015,84,South Carolina,SEC,1384.2,3,9,12,0.25,3-9,UNC,1893.4,1669.9,2026-05-20T21:48:23Z,4029.1
2015,85,ECU,NA,1378.5,5,7,12,0.417,5-7,Virginia Tech,1540.5,1415.3,2026-05-20T21:48:23Z,4801.6
2015,86,Georgia State,NA,1346.3,6,7,13,0.462,6-7,Ga Southern,1625.2,1266.4,2026-05-20T21:48:23Z,6903.7
2015,87,Tulsa,NA,1341.4,6,7,13,0.462,6-7,New Mexico,1287.4,1418.9,2026-05-20T21:48:23Z,5819.1
2015,88,Colorado State,NA,1329,7,6,13,0.538,7-6,Air Force,1387.5,1233.5,2026-05-20T21:48:23Z,7215.9
2015,89,Nevada,Mountain West,1303.1,7,6,13,0.538,7-6,Colorado State,1329,1221.2,2026-05-20T21:48:23Z,7591.2
2015,90,Georgia Tech,ACC,1296.7,3,9,12,0.25,3-9,FSU,2018.2,1610,2026-05-20T21:48:23Z,3101.6
2015,91,San Jose State,NA,1295.5,6,7,13,0.462,6-7,Georgia State,1346.3,1258.1,2026-05-20T21:48:23Z,5669.2
2015,92,New Mexico,Mountain West,1287.4,7,6,13,0.538,7-6,Boise St,1527,1210.5,2026-05-20T21:48:23Z,7182.7
2015,93,Rutgers,Big Ten,1278.4,4,8,12,0.333,4-8,Indiana,1534.2,1577.5,2026-05-20T21:48:23Z,3588
2015,94,Syracuse,ACC,1269.5,4,8,12,0.333,4-8,Cent Michigan,1506.4,1537.6,2026-05-20T21:48:23Z,3867.5
2015,95,Colorado,Big 12,1254.3,4,9,13,0.308,4-9,Colorado State,1329,1517.9,2026-05-20T21:48:23Z,4050.8
