season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,updated_at,draws,country
2019,193,Bournemouth,Premier League,1398.4,13,19,32,0.406,13-19,Chelsea,1646.7,1512.6,2026-05-21T02:38:25Z,6,ENG
2019,194,Portimonense,Primeira Liga,1397.8,11,17,28,0.393,11-17,Benfica,1944.6,1514.1,2026-05-21T02:38:25Z,6,POR
2019,195,Sassuolo,Serie A,1397.2,9,13,22,0.409,9-13,Inter,1660.6,1508.6,2026-05-21T02:38:25Z,16,ITA
2019,196,Burnley,Premier League,1395,11,20,31,0.355,11-20,Tottenham,1596.3,1523.1,2026-05-21T02:38:25Z,7,ENG
2019,197,Maritimo,Primeira Liga,1394.2,12,19,31,0.387,12-19,Sp Braga,1615.4,1511.1,2026-05-21T02:38:25Z,3,POR
2019,198,St Johnstone,Scottish Premiership,1392.4,15,16,31,0.484,15-16,Aberdeen,1608.4,1466.6,2026-05-21T02:38:25Z,7,SCO
2019,199,Southampton,Premier League,1390.9,9,17,26,0.346,9-17,Arsenal,1634.3,1548.3,2026-05-21T02:38:25Z,12,ENG
2019,200,Ascoli,Serie B,1388.9,10,13,23,0.435,10-13,Lecce,1664.6,1503.3,2026-05-21T02:38:25Z,13,ITA
2019,201,FC Emmen,Eredivisie,1384.3,10,16,26,0.385,10-16,Den Haag,1578.1,1524,2026-05-21T02:38:25Z,8,NED
2019,202,Alcorcon,La Liga 2,1381.7,14,18,32,0.438,14-18,Granada,1731.6,1503.2,2026-05-21T02:38:25Z,10,ESP
2019,203,Bursaspor,Süper Lig,1380.6,7,11,18,0.389,7-11,Yeni Malatyaspor,1481.6,1494.8,2026-05-21T02:38:25Z,16,TUR
2019,204,Genoa,Serie A,1375.1,8,16,24,0.333,8-16,Juventus,1791.9,1536.7,2026-05-21T02:38:25Z,14,ITA
2019,205,Heerenveen,Eredivisie,1372.4,10,13,23,0.435,10-13,AZ Alkmaar,1628,1481.5,2026-05-21T02:38:25Z,11,NED
2019,206,Kasimpasa,Süper Lig,1368.8,11,17,28,0.393,11-17,Buyuksehyr,1760.4,1510.6,2026-05-21T02:38:25Z,6,TUR
2019,207,Tondela,Primeira Liga,1367.7,9,17,26,0.346,9-17,Sp Lisbon,1800.1,1532.3,2026-05-21T02:38:25Z,8,POR
2019,208,Livingston,Scottish Premiership,1363.8,11,16,27,0.407,11-16,Rangers,1874.8,1466.5,2026-05-21T02:38:25Z,11,SCO
2019,209,Parma,Serie A,1363.6,10,17,27,0.37,10-17,Torino,1675.9,1538.7,2026-05-21T02:38:25Z,11,ITA
2019,210,Sochaux,Ligue 2,1363.6,11,19,30,0.367,11-19,Troyes,1727.4,1494,2026-05-21T02:38:25Z,8,FRA
2019,211,Millwall,Championship,1363.1,10,22,32,0.312,10-22,Aston Villa,1701.6,1510.7,2026-05-21T02:38:25Z,14,ENG
2019,212,Beziers,Ligue 2,1362.6,9,18,27,0.333,9-18,Troyes,1727.4,1516,2026-05-21T02:38:25Z,11,FRA
2019,213,Eupen,Pro League,1361.4,10,18,28,0.357,10-18,Standard,1638,1522,2026-05-21T02:38:25Z,2,BEL
2019,214,Schalke 04,2. Bundesliga,1360.1,8,17,25,0.32,8-17,Dortmund,1813.5,1537.4,2026-05-21T02:38:25Z,9,GER
2019,215,Huesca,La Liga,1356.6,7,19,26,0.269,7-19,Sevilla,1536.5,1509.6,2026-05-21T02:38:25Z,12,ESP
2019,216,Venezia,Serie B,1356.3,8,14,22,0.364,8-14,Brescia,1760.4,1501.1,2026-05-21T02:38:25Z,14,ITA
2019,217,Monaco,Ligue 1,1354.2,8,18,26,0.308,8-18,Lille,1780.7,1516.2,2026-05-21T02:38:25Z,12,FRA
2019,218,Setubal,Primeira Liga,1354.1,8,14,22,0.364,8-14,Moreirense,1479.4,1529.1,2026-05-21T02:38:25Z,12,POR
2019,219,Cagliari,Serie A,1349.9,10,17,27,0.37,10-17,Atalanta,1692.1,1509.8,2026-05-21T02:38:25Z,11,ITA
2019,220,Salernitana,Serie B,1345.2,10,18,28,0.357,10-18,Palermo,1690.5,1512.5,2026-05-21T02:38:25Z,8,ITA
2019,221,Waasland-Beveren,Pro League,1344.9,5,13,18,0.278,5-13,Club Brugge,1723.4,1541,2026-05-21T02:38:25Z,12,BEL
2019,222,Ajaccio,Ligue 2,1339.7,9,16,25,0.36,9-16,Lens,1609.9,1492.1,2026-05-21T02:38:25Z,13,FRA
2019,223,Freiburg,2. Bundesliga,1338.6,8,14,22,0.364,8-14,RB Leipzig,1766.2,1503.2,2026-05-21T02:38:25Z,12,GER
2019,224,Cardiff,Premier League,1335.5,10,24,34,0.294,10-24,Man United,1550.8,1536.6,2026-05-21T02:38:25Z,4,ENG
2019,225,Amiens,Ligue 1,1333.5,9,18,27,0.333,9-18,Rennes,1572.2,1514.9,2026-05-21T02:38:25Z,11,FRA
2019,226,Chaves,Primeira Liga,1329.7,8,18,26,0.308,8-18,Boavista,1516.6,1531.6,2026-05-21T02:38:25Z,8,POR
2019,227,Dijon,Ligue 1,1328.4,9,22,31,0.29,9-22,Lyon,1671,1524,2026-05-21T02:38:25Z,7,FRA
2019,228,Valladolid,La Liga,1327.4,10,17,27,0.37,10-17,Sociedad,1520.7,1509.2,2026-05-21T02:38:25Z,11,ESP
2019,229,Girona,La Liga,1327.2,9,19,28,0.321,9-19,Valencia,1619.4,1501.4,2026-05-21T02:38:25Z,10,ESP
2019,230,Augsburg,2. Bundesliga,1321.9,8,18,26,0.308,8-18,Dortmund,1813.5,1503.3,2026-05-21T02:38:25Z,8,GER
2019,231,Padova,Serie B,1320.1,5,15,20,0.25,5-15,Lecce,1664.6,1489.4,2026-05-21T02:38:25Z,16,ITA
2019,232,Oostende,Pro League,1317.2,6,15,21,0.286,6-15,Mouscron,1536.9,1571.3,2026-05-21T02:38:25Z,9,BEL
2019,233,Excelsior,Eredivisie,1317,9,19,28,0.321,9-19,Feyenoord,1654.9,1525.3,2026-05-21T02:38:25Z,6,NED
2019,234,Ajaccio GFCO,Ligue 2,1311.9,9,17,26,0.346,9-17,Troyes,1727.4,1520.2,2026-05-21T02:38:25Z,12,FRA
2019,235,Akhisar Belediyespor,Süper Lig,1309,6,19,25,0.24,6-19,Galatasaray,1769.4,1530.7,2026-05-21T02:38:25Z,9,TUR
2019,236,Graafschap,Eredivisie,1307.3,8,21,29,0.276,8-21,Feyenoord,1654.9,1503.5,2026-05-21T02:38:25Z,5,NED
2019,237,Caen,Ligue 1,1306.5,7,19,26,0.269,7-19,Reims,1541.2,1534.1,2026-05-21T02:38:25Z,12,FRA
2019,238,For Sittard,Eredivisie,1302,9,18,27,0.333,9-18,Feyenoord,1654.9,1525.3,2026-05-21T02:38:25Z,7,NED
2019,239,Toulouse,Ligue 1,1297.5,8,16,24,0.333,8-16,Lille,1780.7,1516.1,2026-05-21T02:38:25Z,14,FRA
2019,240,Gimnastic,La Liga 2,1289.2,9,24,33,0.273,9-24,Osasuna,1776.5,1516.1,2026-05-21T02:38:25Z,9,ESP
2019,241,Vallecano,La Liga,1287.1,8,22,30,0.267,8-22,Valencia,1619.4,1520.7,2026-05-21T02:38:25Z,8,ESP
2019,242,Red Star,Ligue 2,1285.3,7,22,29,0.241,7-22,Lens,1609.9,1517.6,2026-05-21T02:38:25Z,9,FRA
2019,243,Rotherham,Championship,1281.5,8,22,30,0.267,8-22,Derby,1612.5,1531.2,2026-05-21T02:38:25Z,16,ENG
2019,244,Stuttgart,2. Bundesliga,1280.2,7,20,27,0.259,7-20,Werder Bremen,1621.6,1541.3,2026-05-21T02:38:25Z,7,GER
2019,245,St Mirren,Scottish Premiership,1278.2,8,22,30,0.267,8-22,Hearts,1452,1500.2,2026-05-21T02:38:25Z,8,SCO
2019,246,Cercle Brugge,Pro League,1276.2,7,16,23,0.304,7-16,Genk,1819.6,1521,2026-05-21T02:38:25Z,7,BEL
2019,247,Carpi,Serie B,1275,7,21,28,0.25,7-21,Cremonese,1538.9,1508.4,2026-05-21T02:38:25Z,8,ITA
2019,248,Cordoba,La Liga 2,1271.7,7,22,29,0.241,7-22,Mallorca,1619.5,1527.5,2026-05-21T02:38:25Z,13,ESP
2019,249,Frosinone,Serie A,1264.3,5,23,28,0.179,5-23,Sampdoria,1546.7,1554.9,2026-05-21T02:38:25Z,10,ITA
2019,250,Hamilton,Scottish Premiership,1250.8,9,23,32,0.281,9-23,Aberdeen,1608.4,1506.6,2026-05-21T02:38:25Z,6,SCO
2019,251,Lokeren,Pro League,1250.7,5,20,25,0.2,5-20,St Truiden,1607.4,1513.2,2026-05-21T02:38:25Z,5,BEL
2019,252,Nacional,Primeira Liga,1234.3,7,20,27,0.259,7-20,Guimaraes,1571,1542.2,2026-05-21T02:38:25Z,7,POR
2019,253,Brighton,Premier League,1233.5,9,20,29,0.31,9-20,Man United,1550.8,1524.2,2026-05-21T02:38:25Z,9,ENG
2019,254,Fulham,Premier League,1217.9,7,26,33,0.212,7-26,Everton,1549.9,1526.1,2026-05-21T02:38:25Z,5,ENG
2019,255,Guingamp,Ligue 1,1210.6,5,21,26,0.192,5-21,Rennes,1572.2,1534.4,2026-05-21T02:38:25Z,12,FRA
2019,256,Bolton,Championship,1187.9,8,30,38,0.211,8-30,West Brom,1621.5,1539.1,2026-05-21T02:38:25Z,8,ENG
2019,257,NAC Breda,Eredivisie,1178.6,5,21,26,0.192,5-21,Vitesse,1615.5,1534.4,2026-05-21T02:38:25Z,8,NED
2019,258,Hannover,2. Bundesliga,1177.8,5,23,28,0.179,5-23,Wolfsburg,1588.3,1509.6,2026-05-21T02:38:25Z,6,GER
2019,259,Reus Deportiu,La Liga 2,1172.6,5,31,36,0.139,5-31,Malaga,1655.7,1534,2026-05-21T02:38:25Z,6,ESP
2019,260,Dundee,Scottish Premiership,1151.8,5,27,32,0.156,5-27,Hearts,1452,1507.4,2026-05-21T02:38:25Z,6,SCO
2019,261,Ipswich,Championship,1150.6,5,25,30,0.167,5-25,Leeds,1604.7,1501.9,2026-05-21T02:38:25Z,16,ENG
2019,262,Feirense,Primeira Liga,1123.3,3,20,23,0.13,3-20,Guimaraes,1571,1572.8,2026-05-21T02:38:25Z,11,POR
2019,263,Nurnberg,2. Bundesliga,1120.7,3,21,24,0.125,3-21,Fortuna Dusseldorf,1466.9,1506.3,2026-05-21T02:38:25Z,10,GER
2019,264,Huddersfield,Premier League,1055.8,3,28,31,0.097,3-28,Wolves,1535.9,1543.4,2026-05-21T02:38:25Z,7,ENG
2019,265,Chievo,Serie A,1007.1,2,22,24,0.083,2-22,Lazio,1576.6,1539.8,2026-05-21T02:38:25Z,14,ITA
