date,home,away,winner,loser,winner_pts,loser_pts,end_type
2021-03-30,Chicago Blackhawks,Carolina Hurricanes,Chicago Blackhawks,Carolina Hurricanes,2,1,REG
2021-03-31,Nashville Predators,Dallas Stars,Nashville Predators,Dallas Stars,3,2,OT
2021-03-31,Buffalo Sabres,Philadelphia Flyers,Buffalo Sabres,Philadelphia Flyers,5,1,REG
2021-03-31,Winnipeg Jets,Toronto Maple Leafs,Toronto Maple Leafs,Winnipeg Jets,3,1,REG
2021-04-01,Colorado Avalanche,Arizona Coyotes,Colorado Avalanche,Arizona Coyotes,7,3,REG
2021-04-01,Vegas Golden Knights,Los Angeles Kings,Los Angeles Kings,Vegas Golden Knights,4,2,REG
2021-04-01,San Jose Sharks,Minnesota Wild,San Jose Sharks,Minnesota Wild,4,2,REG
2021-04-01,Boston Bruins,Pittsburgh Penguins,Pittsburgh Penguins,Boston Bruins,4,1,REG
2021-04-01,Buffalo Sabres,New York Rangers,New York Rangers,Buffalo Sabres,3,2,OT
2021-04-01,New York Islanders,Washington Capitals,New York Islanders,Washington Capitals,8,4,REG
2021-04-01,Tampa Bay Lightning,Columbus Blue Jackets,Tampa Bay Lightning,Columbus Blue Jackets,3,2,REG
2021-04-01,Florida Panthers,Detroit Red Wings,Florida Panthers,Detroit Red Wings,3,2,OT
2021-04-01,Ottawa Senators,Montreal Canadiens,Montreal Canadiens,Ottawa Senators,4,1,REG
2021-04-02,Chicago Blackhawks,Carolina Hurricanes,Carolina Hurricanes,Chicago Blackhawks,4,3,REG
2021-04-02,Nashville Predators,Dallas Stars,Dallas Stars,Nashville Predators,4,1,REG
2021-04-02,Vegas Golden Knights,Minnesota Wild,Minnesota Wild,Vegas Golden Knights,3,2,SO
2021-04-02,New Jersey Devils,Washington Capitals,Washington Capitals,New Jersey Devils,2,1,OT
2021-04-03,Winnipeg Jets,Toronto Maple Leafs,Toronto Maple Leafs,Winnipeg Jets,2,1,SO
2021-04-03,Edmonton Oilers,Calgary Flames,Edmonton Oilers,Calgary Flames,3,2,REG
2021-04-03,Colorado Avalanche,St. Louis Blues,Colorado Avalanche,St. Louis Blues,3,2,REG
2021-04-03,Anaheim Ducks,Arizona Coyotes,Arizona Coyotes,Anaheim Ducks,4,2,REG
2021-04-03,Los Angeles Kings,San Jose Sharks,San Jose Sharks,Los Angeles Kings,3,0,REG
2021-04-03,Boston Bruins,Pittsburgh Penguins,Boston Bruins,Pittsburgh Penguins,7,5,REG
2021-04-03,Tampa Bay Lightning,Detroit Red Wings,Tampa Bay Lightning,Detroit Red Wings,2,1,REG
2021-04-03,Nashville Predators,Chicago Blackhawks,Nashville Predators,Chicago Blackhawks,3,0,REG
2021-04-03,Buffalo Sabres,New York Rangers,Buffalo Sabres,New York Rangers,3,2,SO
2021-04-03,New York Islanders,Philadelphia Flyers,New York Islanders,Philadelphia Flyers,3,2,SO
2021-04-03,Carolina Hurricanes,Dallas Stars,Dallas Stars,Carolina Hurricanes,3,2,REG
2021-04-03,Florida Panthers,Columbus Blue Jackets,Florida Panthers,Columbus Blue Jackets,5,2,REG
2021-04-03,Montreal Canadiens,Ottawa Senators,Ottawa Senators,Montreal Canadiens,6,3,REG
2021-04-04,Colorado Avalanche,St. Louis Blues,Colorado Avalanche,St. Louis Blues,2,1,REG
2021-04-04,Vegas Golden Knights,Minnesota Wild,Minnesota Wild,Vegas Golden Knights,2,1,REG
2021-04-04,Los Angeles Kings,San Jose Sharks,San Jose Sharks,Los Angeles Kings,3,2,REG
2021-04-04,Tampa Bay Lightning,Detroit Red Wings,Detroit Red Wings,Tampa Bay Lightning,5,1,REG
2021-04-04,New Jersey Devils,Washington Capitals,Washington Capitals,New Jersey Devils,5,4,REG
2021-04-04,Florida Panthers,Columbus Blue Jackets,Florida Panthers,Columbus Blue Jackets,3,0,REG
2021-04-05,Calgary Flames,Toronto Maple Leafs,Toronto Maple Leafs,Calgary Flames,4,2,REG
2021-04-05,Anaheim Ducks,Arizona Coyotes,Arizona Coyotes,Anaheim Ducks,3,2,OT
2021-04-05,Montreal Canadiens,Edmonton Oilers,Montreal Canadiens,Edmonton Oilers,3,2,OT
2021-04-05,Winnipeg Jets,Ottawa Senators,Winnipeg Jets,Ottawa Senators,4,3,REG
2021-04-05,Boston Bruins,Philadelphia Flyers,Philadelphia Flyers,Boston Bruins,3,2,OT
2021-04-06,St. Louis Blues,Vegas Golden Knights,Vegas Golden Knights,St. Louis Blues,5,1,REG
2021-04-06,Minnesota Wild,Colorado Avalanche,Colorado Avalanche,Minnesota Wild,5,4,REG
2021-04-06,Calgary Flames,Toronto Maple Leafs,Toronto Maple Leafs,Calgary Flames,5,3,REG
2021-04-06,Los Angeles Kings,Arizona Coyotes,Arizona Coyotes,Los Angeles Kings,5,2,REG
2021-04-06,New Jersey Devils,Buffalo Sabres,Buffalo Sabres,New Jersey Devils,5,3,REG
2021-04-06,New York Rangers,Pittsburgh Penguins,New York Rangers,Pittsburgh Penguins,8,4,REG
2021-04-06,Philadelphia Flyers,Boston Bruins,Boston Bruins,Philadelphia Flyers,4,2,REG
2021-04-06,Carolina Hurricanes,Florida Panthers,Carolina Hurricanes,Florida Panthers,5,2,REG
2021-04-06,Columbus Blue Jackets,Tampa Bay Lightning,Columbus Blue Jackets,Tampa Bay Lightning,4,2,REG
2021-04-06,Detroit Red Wings,Nashville Predators,Nashville Predators,Detroit Red Wings,3,2,SO
2021-04-07,Chicago Blackhawks,Dallas Stars,Chicago Blackhawks,Dallas Stars,4,2,REG
2021-04-07,San Jose Sharks,Anaheim Ducks,Anaheim Ducks,San Jose Sharks,5,1,REG
2021-04-07,Ottawa Senators,Edmonton Oilers,Edmonton Oilers,Ottawa Senators,4,2,REG
2021-04-07,Toronto Maple Leafs,Montreal Canadiens,Toronto Maple Leafs,Montreal Canadiens,3,2,REG
2021-04-08,St. Louis Blues,Vegas Golden Knights,St. Louis Blues,Vegas Golden Knights,3,1,REG
2021-04-08,Minnesota Wild,Colorado Avalanche,Minnesota Wild,Colorado Avalanche,7,3,REG
2021-04-08,Los Angeles Kings,Arizona Coyotes,Los Angeles Kings,Arizona Coyotes,4,3,REG
2021-04-08,Buffalo Sabres,New Jersey Devils,New Jersey Devils,Buffalo Sabres,6,3,REG
2021-04-08,New York Islanders,Philadelphia Flyers,New York Islanders,Philadelphia Flyers,3,2,SO
2021-04-08,New York Rangers,Pittsburgh Penguins,Pittsburgh Penguins,New York Rangers,5,2,REG
2021-04-08,Washington Capitals,Boston Bruins,Boston Bruins,Washington Capitals,4,2,REG
2021-04-08,Carolina Hurricanes,Florida Panthers,Carolina Hurricanes,Florida Panthers,3,0,REG
2021-04-08,Columbus Blue Jackets,Tampa Bay Lightning,Tampa Bay Lightning,Columbus Blue Jackets,6,4,REG
2021-04-08,Montreal Canadiens,Winnipeg Jets,Winnipeg Jets,Montreal Canadiens,4,2,REG
2021-04-08,Ottawa Senators,Edmonton Oilers,Edmonton Oilers,Ottawa Senators,3,1,REG
2021-04-08,Detroit Red Wings,Nashville Predators,Nashville Predators,Detroit Red Wings,5,1,REG
2021-04-09,Chicago Blackhawks,Dallas Stars,Dallas Stars,Chicago Blackhawks,5,1,REG
2021-04-09,New Jersey Devils,Pittsburgh Penguins,Pittsburgh Penguins,New Jersey Devils,6,4,REG
2021-04-09,New York Islanders,New York Rangers,New York Rangers,New York Islanders,4,1,REG
2021-04-09,Buffalo Sabres,Washington Capitals,Washington Capitals,Buffalo Sabres,4,3,REG
2021-04-10,St. Louis Blues,Minnesota Wild,St. Louis Blues,Minnesota Wild,5,1,REG
2021-04-10,Vegas Golden Knights,Arizona Coyotes,Vegas Golden Knights,Arizona Coyotes,7,4,REG
2021-04-10,Anaheim Ducks,Colorado Avalanche,Colorado Avalanche,Anaheim Ducks,2,0,REG
2021-04-10,San Jose Sharks,Los Angeles Kings,San Jose Sharks,Los Angeles Kings,5,2,REG
2021-04-10,Philadelphia Flyers,Boston Bruins,Philadelphia Flyers,Boston Bruins,3,2,REG
2021-04-10,Dallas Stars,Florida Panthers,Dallas Stars,Florida Panthers,4,1,REG
2021-04-10,Carolina Hurricanes,Detroit Red Wings,Detroit Red Wings,Carolina Hurricanes,5,4,SO
2021-04-10,Columbus Blue Jackets,Chicago Blackhawks,Chicago Blackhawks,Columbus Blue Jackets,4,3,REG
2021-04-10,Montreal Canadiens,Winnipeg Jets,Winnipeg Jets,Montreal Canadiens,4,0,REG
2021-04-10,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Ottawa Senators,6,5,REG
2021-04-11,Nashville Predators,Tampa Bay Lightning,Tampa Bay Lightning,Nashville Predators,3,0,REG
2021-04-11,St. Louis Blues,Minnesota Wild,St. Louis Blues,Minnesota Wild,3,2,OT
2021-04-11,Calgary Flames,Edmonton Oilers,Calgary Flames,Edmonton Oilers,4,0,REG
2021-04-11,San Jose Sharks,Los Angeles Kings,Los Angeles Kings,San Jose Sharks,4,2,REG
2021-04-11,Philadelphia Flyers,Buffalo Sabres,Buffalo Sabres,Philadelphia Flyers,5,3,REG
2021-04-11,Anaheim Ducks,Colorado Avalanche,Colorado Avalanche,Anaheim Ducks,4,1,REG
2021-04-11,New Jersey Devils,Pittsburgh Penguins,Pittsburgh Penguins,New Jersey Devils,5,2,REG
2021-04-11,New York Islanders,New York Rangers,New York Islanders,New York Rangers,3,2,OT
2021-04-11,Boston Bruins,Washington Capitals,Washington Capitals,Boston Bruins,5,1,REG
2021-04-12,Nashville Predators,Dallas Stars,Nashville Predators,Dallas Stars,3,2,SO
2021-04-12,Carolina Hurricanes,Detroit Red Wings,Detroit Red Wings,Carolina Hurricanes,3,1,REG
2021-04-12,Columbus Blue Jackets,Chicago Blackhawks,Chicago Blackhawks,Columbus Blue Jackets,4,3,OT
2021-04-12,Montreal Canadiens,Toronto Maple Leafs,Montreal Canadiens,Toronto Maple Leafs,4,2,REG
2021-04-12,Ottawa Senators,Winnipeg Jets,Ottawa Senators,Winnipeg Jets,4,2,REG
2021-04-13,Colorado Avalanche,Arizona Coyotes,Colorado Avalanche,Arizona Coyotes,4,2,REG
2021-04-13,Los Angeles Kings,Vegas Golden Knights,Vegas Golden Knights,Los Angeles Kings,4,2,REG
2021-04-13,San Jose Sharks,Anaheim Ducks,Anaheim Ducks,San Jose Sharks,4,0,REG
2021-04-13,New Jersey Devils,New York Rangers,New York Rangers,New Jersey Devils,3,0,REG
2021-04-13,Boston Bruins,Buffalo Sabres,Boston Bruins,Buffalo Sabres,3,2,SO
2021-04-13,Washington Capitals,Philadelphia Flyers,Washington Capitals,Philadelphia Flyers,5,1,REG
2021-04-13,Toronto Maple Leafs,Calgary Flames,Calgary Flames,Toronto Maple Leafs,3,2,OT
2021-04-14,Nashville Predators,Tampa Bay Lightning,Nashville Predators,Tampa Bay Lightning,6,2,REG
2021-04-14,Dallas Stars,Florida Panthers,Florida Panthers,Dallas Stars,3,2,OT
2021-04-14,Minnesota Wild,Arizona Coyotes,Minnesota Wild,Arizona Coyotes,5,2,REG
2021-04-14,Montreal Canadiens,Calgary Flames,Calgary Flames,Montreal Canadiens,4,1,REG
2021-04-14,Ottawa Senators,Winnipeg Jets,Winnipeg Jets,Ottawa Senators,3,2,REG
2021-04-14,St. Louis Blues,Colorado Avalanche,Colorado Avalanche,St. Louis Blues,4,3,REG
2021-04-15,Los Angeles Kings,Vegas Golden Knights,Vegas Golden Knights,Los Angeles Kings,6,2,REG
2021-04-15,San Jose Sharks,Anaheim Ducks,Anaheim Ducks,San Jose Sharks,4,1,REG
2021-04-15,Boston Bruins,New York Islanders,Boston Bruins,New York Islanders,4,1,REG
2021-04-15,New York Rangers,New Jersey Devils,New York Rangers,New Jersey Devils,4,0,REG
2021-04-15,Washington Capitals,Buffalo Sabres,Buffalo Sabres,Washington Capitals,5,2,REG
2021-04-15,Carolina Hurricanes,Nashville Predators,Carolina Hurricanes,Nashville Predators,4,1,REG
2021-04-15,Tampa Bay Lightning,Florida Panthers,Tampa Bay Lightning,Florida Panthers,3,2,OT
2021-04-15,Pittsburgh Penguins,Philadelphia Flyers,Philadelphia Flyers,Pittsburgh Penguins,2,1,SO
2021-04-15,Toronto Maple Leafs,Winnipeg Jets,Winnipeg Jets,Toronto Maple Leafs,5,2,REG
2021-04-15,Detroit Red Wings,Chicago Blackhawks,Detroit Red Wings,Chicago Blackhawks,4,1,REG
2021-04-16,Dallas Stars,Columbus Blue Jackets,Dallas Stars,Columbus Blue Jackets,4,1,REG
2021-04-16,Montreal Canadiens,Calgary Flames,Montreal Canadiens,Calgary Flames,2,1,REG
2021-04-16,Boston Bruins,New York Islanders,Boston Bruins,New York Islanders,3,0,REG
2021-04-17,Minnesota Wild,San Jose Sharks,Minnesota Wild,San Jose Sharks,3,2,REG
2021-04-17,Anaheim Ducks,Vegas Golden Knights,Vegas Golden Knights,Anaheim Ducks,4,0,REG
2021-04-17,New York Rangers,New Jersey Devils,New York Rangers,New Jersey Devils,6,3,REG
2021-04-17,Philadelphia Flyers,Washington Capitals,Washington Capitals,Philadelphia Flyers,6,3,REG
2021-04-17,Buffalo Sabres,Pittsburgh Penguins,Pittsburgh Penguins,Buffalo Sabres,3,2,REG
2021-04-17,Montreal Canadiens,Ottawa Senators,Ottawa Senators,Montreal Canadiens,4,0,REG
2021-04-17,Arizona Coyotes,St. Louis Blues,Arizona Coyotes,St. Louis Blues,3,2,REG
2021-04-17,Carolina Hurricanes,Nashville Predators,Carolina Hurricanes,Nashville Predators,3,1,REG
2021-04-17,Tampa Bay Lightning,Florida Panthers,Florida Panthers,Tampa Bay Lightning,5,3,REG
2021-04-17,Detroit Red Wings,Chicago Blackhawks,Chicago Blackhawks,Detroit Red Wings,4,0,REG
2021-04-17,Winnipeg Jets,Edmonton Oilers,Edmonton Oilers,Winnipeg Jets,3,0,REG
2021-04-18,Minnesota Wild,San Jose Sharks,Minnesota Wild,San Jose Sharks,5,2,REG
2021-04-18,Dallas Stars,Columbus Blue Jackets,Dallas Stars,Columbus Blue Jackets,5,1,REG
2021-04-18,Boston Bruins,Washington Capitals,Boston Bruins,Washington Capitals,6,3,REG
2021-04-18,New Jersey Devils,New York Rangers,New York Rangers,New Jersey Devils,5,3,REG
2021-04-18,Buffalo Sabres,Pittsburgh Penguins,Buffalo Sabres,Pittsburgh Penguins,4,2,REG
2021-04-18,Anaheim Ducks,Vegas Golden Knights,Vegas Golden Knights,Anaheim Ducks,5,2,REG
2021-04-18,Vancouver Canucks,Toronto Maple Leafs,Vancouver Canucks,Toronto Maple Leafs,3,2,OT
2021-04-19,Tampa Bay Lightning,Carolina Hurricanes,Tampa Bay Lightning,Carolina Hurricanes,3,2,OT
2021-04-19,Florida Panthers,Columbus Blue Jackets,Florida Panthers,Columbus Blue Jackets,4,2,REG
2021-04-19,Dallas Stars,Detroit Red Wings,Dallas Stars,Detroit Red Wings,3,2,SO
2021-04-20,Nashville Predators,Chicago Blackhawks,Nashville Predators,Chicago Blackhawks,5,2,REG
2021-04-20,Calgary Flames,Ottawa Senators,Ottawa Senators,Calgary Flames,4,2,REG
2021-04-20,Edmonton Oilers,Montreal Canadiens,Edmonton Oilers,Montreal Canadiens,4,1,REG
2021-04-20,Arizona Coyotes,Minnesota Wild,Minnesota Wild,Arizona Coyotes,5,2,REG
2021-04-20,Vegas Golden Knights,San Jose Sharks,Vegas Golden Knights,San Jose Sharks,3,2,SO
2021-04-20,Buffalo Sabres,Boston Bruins,Boston Bruins,Buffalo Sabres,2,0,REG
2021-04-20,New York Islanders,New York Rangers,New York Islanders,New York Rangers,5,1,REG
2021-04-20,Tampa Bay Lightning,Carolina Hurricanes,Carolina Hurricanes,Tampa Bay Lightning,4,1,REG
2021-04-20,Florida Panthers,Columbus Blue Jackets,Florida Panthers,Columbus Blue Jackets,5,1,REG
2021-04-20,Pittsburgh Penguins,New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,7,6,REG
2021-04-21,Dallas Stars,Detroit Red Wings,Dallas Stars,Detroit Red Wings,5,2,REG
2021-04-21,Vancouver Canucks,Toronto Maple Leafs,Vancouver Canucks,Toronto Maple Leafs,6,3,REG
2021-04-21,Los Angeles Kings,Anaheim Ducks,Los Angeles Kings,Anaheim Ducks,4,1,REG
2021-04-21,Chicago Blackhawks,Nashville Predators,Chicago Blackhawks,Nashville Predators,5,4,OT
2021-04-22,Arizona Coyotes,Minnesota Wild,Minnesota Wild,Arizona Coyotes,4,1,REG
2021-04-22,Vegas Golden Knights,San Jose Sharks,Vegas Golden Knights,San Jose Sharks,5,2,REG
2021-04-22,Edmonton Oilers,Montreal Canadiens,Montreal Canadiens,Edmonton Oilers,4,3,REG
2021-04-22,Winnipeg Jets,Toronto Maple Leafs,Toronto Maple Leafs,Winnipeg Jets,5,3,REG
2021-04-22,Buffalo Sabres,Boston Bruins,Boston Bruins,Buffalo Sabres,5,1,REG
2021-04-22,Tampa Bay Lightning,Columbus Blue Jackets,Tampa Bay Lightning,Columbus Blue Jackets,3,1,REG
2021-04-22,Florida Panthers,Carolina Hurricanes,Carolina Hurricanes,Florida Panthers,4,2,REG
2021-04-22,Pittsburgh Penguins,New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,5,1,REG
2021-04-22,New York Rangers,Philadelphia Flyers,Philadelphia Flyers,New York Rangers,3,2,REG
2021-04-22,Detroit Red Wings,Dallas Stars,Detroit Red Wings,Dallas Stars,7,3,REG
2021-04-23,St. Louis Blues,Colorado Avalanche,Colorado Avalanche,St. Louis Blues,4,2,REG
2021-04-23,Vancouver Canucks,Ottawa Senators,Ottawa Senators,Vancouver Canucks,3,0,REG
2021-04-23,Buffalo Sabres,Boston Bruins,Buffalo Sabres,Boston Bruins,6,4,REG
2021-04-23,New York Rangers,Philadelphia Flyers,New York Rangers,Philadelphia Flyers,4,1,REG
2021-04-24,Chicago Blackhawks,Nashville Predators,Nashville Predators,Chicago Blackhawks,3,1,REG
2021-04-24,Calgary Flames,Montreal Canadiens,Calgary Flames,Montreal Canadiens,4,2,REG
2021-04-24,Los Angeles Kings,Minnesota Wild,Minnesota Wild,Los Angeles Kings,4,2,REG
2021-04-24,Pittsburgh Penguins,New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,4,2,REG
2021-04-24,St. Louis Blues,Colorado Avalanche,St. Louis Blues,Colorado Avalanche,5,3,REG
2021-04-24,New York Islanders,Washington Capitals,Washington Capitals,New York Islanders,6,3,REG
2021-04-24,Florida Panthers,Carolina Hurricanes,Florida Panthers,Carolina Hurricanes,4,3,OT
2021-04-24,Detroit Red Wings,Dallas Stars,Dallas Stars,Detroit Red Wings,2,1,OT
2021-04-24,Winnipeg Jets,Toronto Maple Leafs,Toronto Maple Leafs,Winnipeg Jets,4,1,REG
2021-04-24,Calgary Flames,Montreal Canadiens,Calgary Flames,Montreal Canadiens,5,2,REG
2021-04-25,San Jose Sharks,Minnesota Wild,Minnesota Wild,San Jose Sharks,6,3,REG
2021-04-25,Anaheim Ducks,Vegas Golden Knights,Vegas Golden Knights,Anaheim Ducks,5,1,REG
2021-04-25,Vancouver Canucks,Ottawa Senators,Vancouver Canucks,Ottawa Senators,4,2,REG
2021-04-25,Los Angeles Kings,Arizona Coyotes,Arizona Coyotes,Los Angeles Kings,4,0,REG
2021-04-25,New York Rangers,Buffalo Sabres,New York Rangers,Buffalo Sabres,6,3,REG
2021-04-25,Philadelphia Flyers,New Jersey Devils,Philadelphia Flyers,New Jersey Devils,4,3,SO
2021-04-25,Tampa Bay Lightning,Columbus Blue Jackets,Tampa Bay Lightning,Columbus Blue Jackets,4,3,OT
2021-04-26,Calgary Flames,Montreal Canadiens,Montreal Canadiens,Calgary Flames,2,1,REG
2021-04-26,Ottawa Senators,Vancouver Canucks,Ottawa Senators,Vancouver Canucks,2,1,REG
2021-04-26,St. Louis Blues,Colorado Avalanche,St. Louis Blues,Colorado Avalanche,4,1,REG
2021-04-26,Dallas Stars,Carolina Hurricanes,Dallas Stars,Carolina Hurricanes,4,3,OT
2021-04-27,Nashville Predators,Florida Panthers,Nashville Predators,Florida Panthers,4,1,REG
2021-04-27,Winnipeg Jets,Edmonton Oilers,Edmonton Oilers,Winnipeg Jets,5,1,REG
2021-04-27,Los Angeles Kings,Anaheim Ducks,Los Angeles Kings,Anaheim Ducks,4,1,REG
2021-04-27,San Jose Sharks,Arizona Coyotes,San Jose Sharks,Arizona Coyotes,6,4,REG
2021-04-27,New Jersey Devils,Philadelphia Flyers,New Jersey Devils,Philadelphia Flyers,6,4,REG
2021-04-27,New York Rangers,Buffalo Sabres,New York Rangers,Buffalo Sabres,3,1,REG
2021-04-27,Pittsburgh Penguins,Boston Bruins,Boston Bruins,Pittsburgh Penguins,3,1,REG
2021-04-28,Chicago Blackhawks,Tampa Bay Lightning,Tampa Bay Lightning,Chicago Blackhawks,7,4,REG
2021-04-28,Nashville Predators,Florida Panthers,Florida Panthers,Nashville Predators,7,4,REG
2021-04-28,Dallas Stars,Carolina Hurricanes,Carolina Hurricanes,Dallas Stars,5,1,REG
2021-04-28,Ottawa Senators,Vancouver Canucks,Ottawa Senators,Vancouver Canucks,6,3,REG
2021-04-28,Minnesota Wild,St. Louis Blues,St. Louis Blues,Minnesota Wild,4,3,REG
2021-04-29,Montreal Canadiens,Toronto Maple Leafs,Toronto Maple Leafs,Montreal Canadiens,4,1,REG
2021-04-29,Winnipeg Jets,Edmonton Oilers,Edmonton Oilers,Winnipeg Jets,3,1,REG
2021-04-29,Vegas Golden Knights,Colorado Avalanche,Vegas Golden Knights,Colorado Avalanche,5,2,REG
2021-04-29,Los Angeles Kings,Anaheim Ducks,Anaheim Ducks,Los Angeles Kings,3,2,REG
2021-04-29,San Jose Sharks,Arizona Coyotes,San Jose Sharks,Arizona Coyotes,4,2,REG
2021-04-29,Tampa Bay Lightning,Dallas Stars,Tampa Bay Lightning,Dallas Stars,3,0,REG
2021-04-29,Boston Bruins,Buffalo Sabres,Boston Bruins,Buffalo Sabres,5,2,REG
2021-04-29,New Jersey Devils,Philadelphia Flyers,New Jersey Devils,Philadelphia Flyers,5,3,REG
2021-04-29,New York Rangers,New York Islanders,New York Islanders,New York Rangers,4,0,REG
2021-04-29,Washington Capitals,Pittsburgh Penguins,Pittsburgh Penguins,Washington Capitals,5,4,OT
2021-04-29,Carolina Hurricanes,Detroit Red Wings,Carolina Hurricanes,Detroit Red Wings,3,1,REG
2021-04-29,Toronto Maple Leafs,Vancouver Canucks,Toronto Maple Leafs,Vancouver Canucks,4,1,REG
2021-04-30,Chicago Blackhawks,Florida Panthers,Florida Panthers,Chicago Blackhawks,4,3,OT
2021-04-30,Minnesota Wild,St. Louis Blues,St. Louis Blues,Minnesota Wild,5,4,OT
2021-04-30,Edmonton Oilers,Calgary Flames,Calgary Flames,Edmonton Oilers,3,1,REG
2021-04-30,Montreal Canadiens,Winnipeg Jets,Montreal Canadiens,Winnipeg Jets,5,3,REG
2021-05-01,Colorado Avalanche,San Jose Sharks,Colorado Avalanche,San Jose Sharks,3,0,REG
2021-05-01,Arizona Coyotes,Vegas Golden Knights,Arizona Coyotes,Vegas Golden Knights,3,0,REG
2021-05-01,Anaheim Ducks,Los Angeles Kings,Los Angeles Kings,Anaheim Ducks,2,1,REG
2021-05-01,Boston Bruins,Buffalo Sabres,Boston Bruins,Buffalo Sabres,6,2,REG
2021-05-01,New York Islanders,New York Rangers,New York Islanders,New York Rangers,3,0,REG
2021-05-01,Philadelphia Flyers,New Jersey Devils,New Jersey Devils,Philadelphia Flyers,4,1,REG
2021-05-01,Washington Capitals,Pittsburgh Penguins,Pittsburgh Penguins,Washington Capitals,3,0,REG
2021-05-01,Carolina Hurricanes,Columbus Blue Jackets,Carolina Hurricanes,Columbus Blue Jackets,2,1,OT
2021-05-01,Montreal Canadiens,Ottawa Senators,Montreal Canadiens,Ottawa Senators,3,2,OT
2021-05-01,Toronto Maple Leafs,Vancouver Canucks,Toronto Maple Leafs,Vancouver Canucks,5,1,REG
2021-05-02,Chicago Blackhawks,Florida Panthers,Florida Panthers,Chicago Blackhawks,5,4,REG
2021-05-02,Minnesota Wild,St. Louis Blues,Minnesota Wild,St. Louis Blues,4,3,OT
2021-05-02,Colorado Avalanche,San Jose Sharks,Colorado Avalanche,San Jose Sharks,4,3,REG
2021-05-02,Edmonton Oilers,Calgary Flames,Edmonton Oilers,Calgary Flames,4,1,REG
2021-05-02,Arizona Coyotes,Vegas Golden Knights,Vegas Golden Knights,Arizona Coyotes,3,2,OT
2021-05-02,Anaheim Ducks,Los Angeles Kings,Anaheim Ducks,Los Angeles Kings,6,2,REG
2021-05-02,Detroit Red Wings,Tampa Bay Lightning,Tampa Bay Lightning,Detroit Red Wings,2,1,REG
2021-05-03,Buffalo Sabres,New York Islanders,Buffalo Sabres,New York Islanders,4,2,REG
2021-05-03,New Jersey Devils,Boston Bruins,Boston Bruins,New Jersey Devils,3,0,REG
2021-05-03,New York Rangers,Washington Capitals,Washington Capitals,New York Rangers,6,3,REG
2021-05-03,Philadelphia Flyers,Pittsburgh Penguins,Philadelphia Flyers,Pittsburgh Penguins,6,2,REG
2021-05-03,Carolina Hurricanes,Chicago Blackhawks,Carolina Hurricanes,Chicago Blackhawks,5,2,REG
2021-05-03,Columbus Blue Jackets,Nashville Predators,Nashville Predators,Columbus Blue Jackets,4,3,OT
2021-05-03,Montreal Canadiens,Toronto Maple Leafs,Montreal Canadiens,Toronto Maple Leafs,3,2,OT
2021-05-03,Ottawa Senators,Winnipeg Jets,Ottawa Senators,Winnipeg Jets,2,1,REG
2021-05-03,Florida Panthers,Dallas Stars,Florida Panthers,Dallas Stars,5,4,OT
2021-05-04,St. Louis Blues,Anaheim Ducks,St. Louis Blues,Anaheim Ducks,3,1,REG
2021-05-04,Minnesota Wild,Vegas Golden Knights,Minnesota Wild,Vegas Golden Knights,6,5,REG
2021-05-04,Arizona Coyotes,Los Angeles Kings,Los Angeles Kings,Arizona Coyotes,3,2,REG
2021-05-04,Vancouver Canucks,Edmonton Oilers,Edmonton Oilers,Vancouver Canucks,5,3,REG
2021-05-04,San Jose Sharks,Colorado Avalanche,Colorado Avalanche,San Jose Sharks,5,4,OT
2021-05-04,Buffalo Sabres,New York Islanders,Buffalo Sabres,New York Islanders,4,3,SO
2021-05-04,New Jersey Devils,Boston Bruins,New Jersey Devils,Boston Bruins,4,3,OT
2021-05-04,Philadelphia Flyers,Pittsburgh Penguins,Pittsburgh Penguins,Philadelphia Flyers,7,3,REG
2021-05-04,Carolina Hurricanes,Chicago Blackhawks,Carolina Hurricanes,Chicago Blackhawks,6,3,REG
2021-05-05,Vancouver Canucks,Edmonton Oilers,Edmonton Oilers,Vancouver Canucks,4,1,REG
2021-05-05,Ottawa Senators,Montreal Canadiens,Ottawa Senators,Montreal Canadiens,5,1,REG
2021-05-05,New York Rangers,Washington Capitals,Washington Capitals,New York Rangers,4,2,REG
2021-05-05,Columbus Blue Jackets,Nashville Predators,Columbus Blue Jackets,Nashville Predators,4,2,REG
2021-05-05,Tampa Bay Lightning,Dallas Stars,Tampa Bay Lightning,Dallas Stars,6,2,REG
2021-05-06,St. Louis Blues,Anaheim Ducks,Anaheim Ducks,St. Louis Blues,3,2,SO
2021-05-06,Minnesota Wild,Vegas Golden Knights,Vegas Golden Knights,Minnesota Wild,3,2,OT
2021-05-06,Calgary Flames,Winnipeg Jets,Winnipeg Jets,Calgary Flames,4,0,REG
2021-05-06,San Jose Sharks,Colorado Avalanche,San Jose Sharks,Colorado Avalanche,3,2,REG
2021-05-06,Arizona Coyotes,Los Angeles Kings,Los Angeles Kings,Arizona Coyotes,4,2,REG
2021-05-06,Boston Bruins,New York Rangers,Boston Bruins,New York Rangers,4,0,REG
