date,home,away,winner,loser,winner_pts,loser_pts,end_type
2015-12-23,Los Angeles Kings,San Jose Sharks,San Jose Sharks,Los Angeles Kings,5,3,REG
2015-12-27,Boston Bruins,Buffalo Sabres,Buffalo Sabres,Boston Bruins,6,3,REG
2015-12-27,Tampa Bay Lightning,Columbus Blue Jackets,Tampa Bay Lightning,Columbus Blue Jackets,5,2,REG
2015-12-27,Washington Capitals,Montreal Canadiens,Washington Capitals,Montreal Canadiens,3,1,REG
2015-12-27,Carolina Hurricanes,New Jersey Devils,Carolina Hurricanes,New Jersey Devils,3,1,REG
2015-12-27,St. Louis Blues,Dallas Stars,St. Louis Blues,Dallas Stars,3,2,SO
2015-12-27,Nashville Predators,Detroit Red Wings,Detroit Red Wings,Nashville Predators,3,2,REG
2015-12-27,Minnesota Wild,Pittsburgh Penguins,Pittsburgh Penguins,Minnesota Wild,3,1,REG
2015-12-27,Arizona Coyotes,Los Angeles Kings,Los Angeles Kings,Arizona Coyotes,4,3,OT
2015-12-27,Vancouver Canucks,Edmonton Oilers,Vancouver Canucks,Edmonton Oilers,2,1,OT
2015-12-27,Ottawa Senators,Boston Bruins,Ottawa Senators,Boston Bruins,3,1,REG
2015-12-27,Florida Panthers,Columbus Blue Jackets,Florida Panthers,Columbus Blue Jackets,3,2,REG
2015-12-27,New York Islanders,Toronto Maple Leafs,Toronto Maple Leafs,New York Islanders,3,1,REG
2015-12-27,Dallas Stars,St. Louis Blues,Dallas Stars,St. Louis Blues,3,0,REG
2015-12-28,Chicago Blackhawks,Carolina Hurricanes,Carolina Hurricanes,Chicago Blackhawks,2,1,REG
2015-12-28,Colorado Avalanche,Arizona Coyotes,Arizona Coyotes,Colorado Avalanche,2,1,OT
2015-12-28,Anaheim Ducks,Philadelphia Flyers,Anaheim Ducks,Philadelphia Flyers,4,2,REG
2015-12-28,Calgary Flames,Edmonton Oilers,Calgary Flames,Edmonton Oilers,5,3,REG
2015-12-29,Buffalo Sabres,Washington Capitals,Washington Capitals,Buffalo Sabres,2,0,REG
2015-12-29,Tampa Bay Lightning,Montreal Canadiens,Montreal Canadiens,Tampa Bay Lightning,4,3,SO
2015-12-29,Nashville Predators,New York Rangers,Nashville Predators,New York Rangers,5,3,REG
2015-12-29,Minnesota Wild,Detroit Red Wings,Minnesota Wild,Detroit Red Wings,3,1,REG
2015-12-29,Vancouver Canucks,Los Angeles Kings,Los Angeles Kings,Vancouver Canucks,4,0,REG
2015-12-29,San Jose Sharks,Colorado Avalanche,Colorado Avalanche,San Jose Sharks,6,3,REG
2015-12-30,Boston Bruins,Ottawa Senators,Boston Bruins,Ottawa Senators,7,3,REG
2015-12-30,Toronto Maple Leafs,New York Islanders,New York Islanders,Toronto Maple Leafs,6,3,REG
2015-12-30,New Jersey Devils,Carolina Hurricanes,New Jersey Devils,Carolina Hurricanes,3,2,REG
2015-12-30,Columbus Blue Jackets,Dallas Stars,Columbus Blue Jackets,Dallas Stars,6,3,REG
2015-12-30,Florida Panthers,Montreal Canadiens,Florida Panthers,Montreal Canadiens,3,1,REG
2015-12-30,St. Louis Blues,Nashville Predators,St. Louis Blues,Nashville Predators,4,3,OT
2015-12-30,Winnipeg Jets,Detroit Red Wings,Winnipeg Jets,Detroit Red Wings,4,1,REG
2015-12-30,Edmonton Oilers,Los Angeles Kings,Los Angeles Kings,Edmonton Oilers,5,2,REG
2015-12-30,Arizona Coyotes,Chicago Blackhawks,Chicago Blackhawks,Arizona Coyotes,7,5,REG
2015-12-31,Pittsburgh Penguins,Toronto Maple Leafs,Toronto Maple Leafs,Pittsburgh Penguins,3,2,SO
2015-12-31,Washington Capitals,Buffalo Sabres,Washington Capitals,Buffalo Sabres,5,2,REG
2015-12-31,Ottawa Senators,New Jersey Devils,New Jersey Devils,Ottawa Senators,3,0,REG
2015-12-31,Tampa Bay Lightning,New York Rangers,New York Rangers,Tampa Bay Lightning,5,2,REG
2015-12-31,San Jose Sharks,Philadelphia Flyers,San Jose Sharks,Philadelphia Flyers,4,2,REG
2015-12-31,Buffalo Sabres,New York Islanders,New York Islanders,Buffalo Sabres,2,1,REG
2015-12-31,Detroit Red Wings,Pittsburgh Penguins,Pittsburgh Penguins,Detroit Red Wings,5,2,REG
2015-12-31,Carolina Hurricanes,Washington Capitals,Carolina Hurricanes,Washington Capitals,4,2,REG
2016-01-01,St. Louis Blues,Minnesota Wild,Minnesota Wild,St. Louis Blues,3,1,REG
2016-01-01,Colorado Avalanche,Chicago Blackhawks,Chicago Blackhawks,Colorado Avalanche,4,3,OT
2016-01-01,Dallas Stars,Nashville Predators,Dallas Stars,Nashville Predators,5,1,REG
2016-01-01,Calgary Flames,Los Angeles Kings,Los Angeles Kings,Calgary Flames,4,1,REG
2016-01-01,Arizona Coyotes,Winnipeg Jets,Arizona Coyotes,Winnipeg Jets,4,2,REG
2016-01-01,Boston Bruins,Montreal Canadiens,Montreal Canadiens,Boston Bruins,5,1,REG
2016-01-02,Vancouver Canucks,Anaheim Ducks,Vancouver Canucks,Anaheim Ducks,2,1,SO
2016-01-02,Buffalo Sabres,Detroit Red Wings,Detroit Red Wings,Buffalo Sabres,4,3,REG
2016-01-02,Edmonton Oilers,Arizona Coyotes,Edmonton Oilers,Arizona Coyotes,4,3,SO
2016-01-02,Los Angeles Kings,Philadelphia Flyers,Los Angeles Kings,Philadelphia Flyers,2,1,REG
2016-01-03,Toronto Maple Leafs,St. Louis Blues,Toronto Maple Leafs,St. Louis Blues,4,1,REG
2016-01-03,Tampa Bay Lightning,Minnesota Wild,Tampa Bay Lightning,Minnesota Wild,3,2,SO
2016-01-03,Florida Panthers,New York Rangers,Florida Panthers,New York Rangers,3,0,REG
2016-01-03,New Jersey Devils,Dallas Stars,New Jersey Devils,Dallas Stars,3,2,OT
2016-01-03,Pittsburgh Penguins,New York Islanders,Pittsburgh Penguins,New York Islanders,5,2,REG
2016-01-03,Carolina Hurricanes,Nashville Predators,Nashville Predators,Carolina Hurricanes,2,1,OT
2016-01-03,Columbus Blue Jackets,Washington Capitals,Columbus Blue Jackets,Washington Capitals,5,4,SO
2016-01-03,Colorado Avalanche,Calgary Flames,Calgary Flames,Colorado Avalanche,4,0,REG
2016-01-03,San Jose Sharks,Winnipeg Jets,Winnipeg Jets,San Jose Sharks,4,1,REG
2016-01-03,New York Islanders,Dallas Stars,New York Islanders,Dallas Stars,6,5,REG
2016-01-03,Florida Panthers,Minnesota Wild,Florida Panthers,Minnesota Wild,2,1,REG
2016-01-04,Chicago Blackhawks,Ottawa Senators,Chicago Blackhawks,Ottawa Senators,3,0,REG
2016-01-04,Anaheim Ducks,Winnipeg Jets,Anaheim Ducks,Winnipeg Jets,4,1,REG
2016-01-05,St. Louis Blues,Ottawa Senators,Ottawa Senators,St. Louis Blues,3,2,OT
2016-01-05,Colorado Avalanche,Los Angeles Kings,Colorado Avalanche,Los Angeles Kings,4,1,REG
2016-01-05,Vancouver Canucks,Arizona Coyotes,Arizona Coyotes,Vancouver Canucks,3,2,REG
2016-01-06,Boston Bruins,Washington Capitals,Washington Capitals,Boston Bruins,3,2,REG
2016-01-06,Buffalo Sabres,Florida Panthers,Florida Panthers,Buffalo Sabres,5,1,REG
2016-01-06,New York Rangers,Dallas Stars,New York Rangers,Dallas Stars,6,2,REG
2016-01-06,Pittsburgh Penguins,Chicago Blackhawks,Chicago Blackhawks,Pittsburgh Penguins,3,2,OT
2016-01-06,Columbus Blue Jackets,Minnesota Wild,Minnesota Wild,Columbus Blue Jackets,4,2,REG
2016-01-06,Philadelphia Flyers,Montreal Canadiens,Philadelphia Flyers,Montreal Canadiens,4,3,REG
2016-01-06,Nashville Predators,Winnipeg Jets,Winnipeg Jets,Nashville Predators,4,1,REG
2016-01-06,Calgary Flames,Tampa Bay Lightning,Calgary Flames,Tampa Bay Lightning,3,1,REG
2016-01-07,Montreal Canadiens,New Jersey Devils,Montreal Canadiens,New Jersey Devils,2,1,REG
2016-01-07,Chicago Blackhawks,Pittsburgh Penguins,Chicago Blackhawks,Pittsburgh Penguins,3,1,REG
2016-01-07,Colorado Avalanche,St. Louis Blues,Colorado Avalanche,St. Louis Blues,4,3,OT
2016-01-07,Vancouver Canucks,Carolina Hurricanes,Vancouver Canucks,Carolina Hurricanes,3,2,REG
2016-01-07,Anaheim Ducks,Toronto Maple Leafs,Toronto Maple Leafs,Anaheim Ducks,4,0,REG
2016-01-08,New York Islanders,Washington Capitals,Washington Capitals,New York Islanders,4,1,REG
2016-01-08,Ottawa Senators,Florida Panthers,Florida Panthers,Ottawa Senators,3,2,REG
2016-01-08,Minnesota Wild,Philadelphia Flyers,Philadelphia Flyers,Minnesota Wild,4,3,OT
2016-01-08,Dallas Stars,Winnipeg Jets,Dallas Stars,Winnipeg Jets,2,1,SO
2016-01-08,Calgary Flames,Arizona Coyotes,Arizona Coyotes,Calgary Flames,2,1,REG
2016-01-08,Los Angeles Kings,Toronto Maple Leafs,Los Angeles Kings,Toronto Maple Leafs,2,1,REG
2016-01-08,San Jose Sharks,Detroit Red Wings,Detroit Red Wings,San Jose Sharks,2,1,REG
2016-01-09,New Jersey Devils,Boston Bruins,Boston Bruins,New Jersey Devils,4,1,REG
2016-01-09,Carolina Hurricanes,Columbus Blue Jackets,Carolina Hurricanes,Columbus Blue Jackets,4,1,REG
2016-01-09,Chicago Blackhawks,Buffalo Sabres,Chicago Blackhawks,Buffalo Sabres,3,1,REG
2016-01-09,Colorado Avalanche,Nashville Predators,Colorado Avalanche,Nashville Predators,5,3,REG
2016-01-09,Edmonton Oilers,Tampa Bay Lightning,Tampa Bay Lightning,Edmonton Oilers,3,2,REG
2016-01-09,Anaheim Ducks,St. Louis Blues,Anaheim Ducks,St. Louis Blues,4,3,SO
2016-01-09,New York Rangers,Washington Capitals,Washington Capitals,New York Rangers,4,3,OT
2016-01-09,Philadelphia Flyers,New York Islanders,Philadelphia Flyers,New York Islanders,4,0,REG
2016-01-10,Montreal Canadiens,Pittsburgh Penguins,Pittsburgh Penguins,Montreal Canadiens,3,1,REG
2016-01-10,Ottawa Senators,Boston Bruins,Ottawa Senators,Boston Bruins,2,1,OT
2016-01-10,Columbus Blue Jackets,Carolina Hurricanes,Carolina Hurricanes,Columbus Blue Jackets,4,3,OT
2016-01-10,San Jose Sharks,Toronto Maple Leafs,San Jose Sharks,Toronto Maple Leafs,4,0,REG
2016-01-10,Dallas Stars,Minnesota Wild,Minnesota Wild,Dallas Stars,2,1,REG
2016-01-10,Arizona Coyotes,Nashville Predators,Arizona Coyotes,Nashville Predators,4,0,REG
2016-01-10,Vancouver Canucks,Tampa Bay Lightning,Tampa Bay Lightning,Vancouver Canucks,3,2,OT
2016-01-10,Los Angeles Kings,St. Louis Blues,St. Louis Blues,Los Angeles Kings,2,1,SO
2016-01-10,Winnipeg Jets,Buffalo Sabres,Buffalo Sabres,Winnipeg Jets,4,2,REG
2016-01-11,Washington Capitals,Ottawa Senators,Washington Capitals,Ottawa Senators,5,1,REG
2016-01-11,Chicago Blackhawks,Colorado Avalanche,Chicago Blackhawks,Colorado Avalanche,6,3,REG
2016-01-11,Minnesota Wild,New Jersey Devils,New Jersey Devils,Minnesota Wild,2,1,REG
2016-01-11,Anaheim Ducks,Detroit Red Wings,Detroit Red Wings,Anaheim Ducks,2,1,REG
2016-01-11,Edmonton Oilers,Florida Panthers,Florida Panthers,Edmonton Oilers,2,1,REG
2016-01-12,New York Rangers,Boston Bruins,New York Rangers,Boston Bruins,2,1,REG
2016-01-12,Calgary Flames,San Jose Sharks,San Jose Sharks,Calgary Flames,5,4,REG
2016-01-12,Vancouver Canucks,Florida Panthers,Vancouver Canucks,Florida Panthers,3,2,OT
2016-01-12,Los Angeles Kings,Detroit Red Wings,Los Angeles Kings,Detroit Red Wings,4,2,REG
2016-01-13,New York Islanders,Columbus Blue Jackets,New York Islanders,Columbus Blue Jackets,5,2,REG
2016-01-13,Carolina Hurricanes,Pittsburgh Penguins,Carolina Hurricanes,Pittsburgh Penguins,3,2,OT
2016-01-13,St. Louis Blues,New Jersey Devils,St. Louis Blues,New Jersey Devils,5,2,REG
2016-01-13,Minnesota Wild,Buffalo Sabres,Buffalo Sabres,Minnesota Wild,3,2,REG
2016-01-13,Winnipeg Jets,San Jose Sharks,San Jose Sharks,Winnipeg Jets,4,1,REG
2016-01-13,Chicago Blackhawks,Nashville Predators,Chicago Blackhawks,Nashville Predators,3,2,REG
2016-01-13,Colorado Avalanche,Tampa Bay Lightning,Tampa Bay Lightning,Colorado Avalanche,4,0,REG
2016-01-13,Arizona Coyotes,Edmonton Oilers,Arizona Coyotes,Edmonton Oilers,4,3,OT
2016-01-14,Toronto Maple Leafs,Columbus Blue Jackets,Columbus Blue Jackets,Toronto Maple Leafs,3,1,REG
2016-01-14,Philadelphia Flyers,Boston Bruins,Philadelphia Flyers,Boston Bruins,3,2,REG
2016-01-14,Calgary Flames,Florida Panthers,Calgary Flames,Florida Panthers,4,0,REG
2016-01-14,Anaheim Ducks,Ottawa Senators,Anaheim Ducks,Ottawa Senators,4,1,REG
2016-01-15,New York Islanders,New York Rangers,New York Islanders,New York Rangers,3,1,REG
2016-01-15,Washington Capitals,Vancouver Canucks,Washington Capitals,Vancouver Canucks,4,1,REG
2016-01-15,Montreal Canadiens,Chicago Blackhawks,Chicago Blackhawks,Montreal Canadiens,2,1,REG
2016-01-15,St. Louis Blues,Carolina Hurricanes,Carolina Hurricanes,St. Louis Blues,4,1,REG
2016-01-15,Winnipeg Jets,Nashville Predators,Winnipeg Jets,Nashville Predators,5,4,OT
2016-01-15,Colorado Avalanche,New Jersey Devils,Colorado Avalanche,New Jersey Devils,3,0,REG
2016-01-15,Arizona Coyotes,Detroit Red Wings,Detroit Red Wings,Arizona Coyotes,3,2,OT
2016-01-15,San Jose Sharks,Edmonton Oilers,San Jose Sharks,Edmonton Oilers,2,1,SO
2016-01-16,Buffalo Sabres,Boston Bruins,Boston Bruins,Buffalo Sabres,4,1,REG
2016-01-16,Toronto Maple Leafs,Chicago Blackhawks,Chicago Blackhawks,Toronto Maple Leafs,4,1,REG
2016-01-16,Carolina Hurricanes,Vancouver Canucks,Vancouver Canucks,Carolina Hurricanes,3,2,OT
2016-01-16,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,Pittsburgh Penguins,5,4,OT
2016-01-16,Anaheim Ducks,Dallas Stars,Anaheim Ducks,Dallas Stars,4,2,REG
2016-01-16,Philadelphia Flyers,New York Rangers,New York Rangers,Philadelphia Flyers,3,2,SO
2016-01-16,Arizona Coyotes,New Jersey Devils,New Jersey Devils,Arizona Coyotes,2,0,REG
2016-01-16,Los Angeles Kings,Ottawa Senators,Ottawa Senators,Los Angeles Kings,5,3,REG
2016-01-17,Boston Bruins,Toronto Maple Leafs,Boston Bruins,Toronto Maple Leafs,3,2,REG
2016-01-17,Buffalo Sabres,Washington Capitals,Buffalo Sabres,Washington Capitals,4,1,REG
2016-01-17,Columbus Blue Jackets,Colorado Avalanche,Columbus Blue Jackets,Colorado Avalanche,2,1,REG
2016-01-17,St. Louis Blues,Montreal Canadiens,St. Louis Blues,Montreal Canadiens,4,3,OT
2016-01-17,Nashville Predators,Minnesota Wild,Nashville Predators,Minnesota Wild,3,0,REG
2016-01-17,Edmonton Oilers,Calgary Flames,Edmonton Oilers,Calgary Flames,2,1,SO
2016-01-17,San Jose Sharks,Dallas Stars,San Jose Sharks,Dallas Stars,4,3,OT
2016-01-17,Pittsburgh Penguins,Carolina Hurricanes,Pittsburgh Penguins,Carolina Hurricanes,4,0,REG
2016-01-17,New York Islanders,Vancouver Canucks,Vancouver Canucks,New York Islanders,2,1,SO
2016-01-17,Tampa Bay Lightning,Florida Panthers,Tampa Bay Lightning,Florida Panthers,3,1,REG
2016-01-17,Washington Capitals,New York Rangers,Washington Capitals,New York Rangers,5,2,REG
2016-01-18,Chicago Blackhawks,Montreal Canadiens,Chicago Blackhawks,Montreal Canadiens,5,2,REG
2016-01-18,Detroit Red Wings,Philadelphia Flyers,Philadelphia Flyers,Detroit Red Wings,2,1,SO
2016-01-18,Anaheim Ducks,Los Angeles Kings,Los Angeles Kings,Anaheim Ducks,3,2,REG
2016-01-19,Florida Panthers,Edmonton Oilers,Edmonton Oilers,Florida Panthers,4,2,REG
2016-01-19,St. Louis Blues,Pittsburgh Penguins,St. Louis Blues,Pittsburgh Penguins,5,2,REG
2016-01-19,Winnipeg Jets,Colorado Avalanche,Colorado Avalanche,Winnipeg Jets,2,1,REG
2016-01-19,Arizona Coyotes,Buffalo Sabres,Buffalo Sabres,Arizona Coyotes,2,1,REG
2016-01-19,San Jose Sharks,Ottawa Senators,Ottawa Senators,San Jose Sharks,4,3,SO
2016-01-20,New Jersey Devils,Calgary Flames,New Jersey Devils,Calgary Flames,4,2,REG
2016-01-20,New York Rangers,Vancouver Canucks,New York Rangers,Vancouver Canucks,3,2,OT
2016-01-20,Philadelphia Flyers,Toronto Maple Leafs,Toronto Maple Leafs,Philadelphia Flyers,3,2,REG
2016-01-20,Columbus Blue Jackets,Washington Capitals,Washington Capitals,Columbus Blue Jackets,6,3,REG
2016-01-20,Montreal Canadiens,Boston Bruins,Boston Bruins,Montreal Canadiens,4,1,REG
2016-01-20,Tampa Bay Lightning,Edmonton Oilers,Tampa Bay Lightning,Edmonton Oilers,6,4,REG
2016-01-20,Nashville Predators,Chicago Blackhawks,Chicago Blackhawks,Nashville Predators,4,1,REG
2016-01-20,Los Angeles Kings,Dallas Stars,Los Angeles Kings,Dallas Stars,3,2,REG
2016-01-21,Detroit Red Wings,St. Louis Blues,St. Louis Blues,Detroit Red Wings,2,1,REG
2016-01-21,Colorado Avalanche,Buffalo Sabres,Colorado Avalanche,Buffalo Sabres,2,1,REG
2016-01-21,Anaheim Ducks,Minnesota Wild,Anaheim Ducks,Minnesota Wild,3,1,REG
2016-01-22,Boston Bruins,Vancouver Canucks,Vancouver Canucks,Boston Bruins,4,2,REG
2016-01-22,New Jersey Devils,Ottawa Senators,New Jersey Devils,Ottawa Senators,6,3,REG
2016-01-22,Pittsburgh Penguins,Philadelphia Flyers,Pittsburgh Penguins,Philadelphia Flyers,4,3,REG
2016-01-22,Columbus Blue Jackets,Calgary Flames,Calgary Flames,Columbus Blue Jackets,4,2,REG
2016-01-22,Tampa Bay Lightning,Chicago Blackhawks,Tampa Bay Lightning,Chicago Blackhawks,2,1,REG
2016-01-22,Winnipeg Jets,Nashville Predators,Nashville Predators,Winnipeg Jets,4,1,REG
2016-01-22,Dallas Stars,Edmonton Oilers,Dallas Stars,Edmonton Oilers,3,2,REG
2016-01-22,Arizona Coyotes,San Jose Sharks,San Jose Sharks,Arizona Coyotes,3,1,REG
2016-01-22,Los Angeles Kings,Minnesota Wild,Minnesota Wild,Los Angeles Kings,3,0,REG
2016-01-23,Buffalo Sabres,Detroit Red Wings,Detroit Red Wings,Buffalo Sabres,3,0,REG
2016-01-23,Carolina Hurricanes,New York Rangers,New York Rangers,Carolina Hurricanes,4,1,REG
2016-01-23,Ottawa Senators,New York Islanders,New York Islanders,Ottawa Senators,5,2,REG
2016-01-23,Florida Panthers,Chicago Blackhawks,Florida Panthers,Chicago Blackhawks,4,0,REG
2016-01-23,Colorado Avalanche,St. Louis Blues,Colorado Avalanche,St. Louis Blues,2,1,SO
2016-01-23,Pittsburgh Penguins,Vancouver Canucks,Pittsburgh Penguins,Vancouver Canucks,5,4,REG
2016-01-23,San Jose Sharks,Minnesota Wild,San Jose Sharks,Minnesota Wild,4,3,REG
2016-01-24,Boston Bruins,Columbus Blue Jackets,Boston Bruins,Columbus Blue Jackets,3,2,SO
2016-01-24,Toronto Maple Leafs,Montreal Canadiens,Montreal Canadiens,Toronto Maple Leafs,3,2,SO
2016-01-24,Detroit Red Wings,Anaheim Ducks,Anaheim Ducks,Detroit Red Wings,4,3,REG
2016-01-24,Florida Panthers,Tampa Bay Lightning,Florida Panthers,Tampa Bay Lightning,5,2,REG
2016-01-24,Winnipeg Jets,New Jersey Devils,New Jersey Devils,Winnipeg Jets,3,1,REG
2016-01-24,Dallas Stars,Colorado Avalanche,Colorado Avalanche,Dallas Stars,3,1,REG
2016-01-24,Arizona Coyotes,Los Angeles Kings,Arizona Coyotes,Los Angeles Kings,3,2,REG
2016-01-24,Edmonton Oilers,Nashville Predators,Nashville Predators,Edmonton Oilers,4,1,REG
2016-01-24,Ottawa Senators,New York Rangers,Ottawa Senators,New York Rangers,3,0,REG
2016-01-24,Carolina Hurricanes,Calgary Flames,Carolina Hurricanes,Calgary Flames,5,2,REG
2016-01-25,Chicago Blackhawks,St. Louis Blues,Chicago Blackhawks,St. Louis Blues,2,0,REG
2016-01-25,San Jose Sharks,Los Angeles Kings,Los Angeles Kings,San Jose Sharks,3,2,OT
2016-01-26,New York Islanders,Detroit Red Wings,Detroit Red Wings,New York Islanders,4,2,REG
2016-01-26,Philadelphia Flyers,Boston Bruins,Boston Bruins,Philadelphia Flyers,3,2,REG
2016-01-26,Columbus Blue Jackets,Montreal Canadiens,Columbus Blue Jackets,Montreal Canadiens,5,2,REG
2016-01-26,New York Rangers,Buffalo Sabres,New York Rangers,Buffalo Sabres,6,3,REG
2016-01-26,Dallas Stars,Calgary Flames,Dallas Stars,Calgary Flames,2,1,REG
2016-01-26,Minnesota Wild,Arizona Coyotes,Arizona Coyotes,Minnesota Wild,2,1,SO
2016-01-27,Boston Bruins,Anaheim Ducks,Anaheim Ducks,Boston Bruins,6,2,REG
2016-01-27,Pittsburgh Penguins,New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,2,0,REG
2016-01-27,Carolina Hurricanes,Chicago Blackhawks,Carolina Hurricanes,Chicago Blackhawks,4,0,REG
2016-01-27,Montreal Canadiens,Columbus Blue Jackets,Columbus Blue Jackets,Montreal Canadiens,5,2,REG
2016-01-27,Ottawa Senators,Buffalo Sabres,Buffalo Sabres,Ottawa Senators,3,2,REG
2016-01-27,Florida Panthers,Toronto Maple Leafs,Florida Panthers,Toronto Maple Leafs,5,1,REG
2016-01-27,Winnipeg Jets,Arizona Coyotes,Winnipeg Jets,Arizona Coyotes,5,2,REG
2016-01-27,Vancouver Canucks,Nashville Predators,Nashville Predators,Vancouver Canucks,2,1,REG
2016-01-27,San Jose Sharks,Colorado Avalanche,San Jose Sharks,Colorado Avalanche,5,1,REG
2016-01-28,Washington Capitals,Philadelphia Flyers,Philadelphia Flyers,Washington Capitals,4,3,OT
2016-01-28,Calgary Flames,Nashville Predators,Nashville Predators,Calgary Flames,2,1,REG
2016-01-28,Los Angeles Kings,Colorado Avalanche,Colorado Avalanche,Los Angeles Kings,4,3,REG
2016-02-03,Boston Bruins,Toronto Maple Leafs,Toronto Maple Leafs,Boston Bruins,4,3,OT
2016-02-03,New Jersey Devils,New York Rangers,New Jersey Devils,New York Rangers,3,2,REG
2016-02-03,New York Islanders,Minnesota Wild,New York Islanders,Minnesota Wild,5,3,REG
2016-02-03,Philadelphia Flyers,Montreal Canadiens,Philadelphia Flyers,Montreal Canadiens,4,2,REG
2016-02-03,Pittsburgh Penguins,Ottawa Senators,Pittsburgh Penguins,Ottawa Senators,6,5,REG
2016-02-03,Washington Capitals,Florida Panthers,Florida Panthers,Washington Capitals,5,2,REG
2016-02-03,Winnipeg Jets,Dallas Stars,Dallas Stars,Winnipeg Jets,5,3,REG
2016-02-03,Colorado Avalanche,Chicago Blackhawks,Chicago Blackhawks,Colorado Avalanche,2,1,REG
2016-02-03,Edmonton Oilers,Columbus Blue Jackets,Edmonton Oilers,Columbus Blue Jackets,5,1,REG
2016-02-03,Arizona Coyotes,Los Angeles Kings,Los Angeles Kings,Arizona Coyotes,6,2,REG
2016-02-03,Anaheim Ducks,San Jose Sharks,Anaheim Ducks,San Jose Sharks,3,2,REG
2016-02-04,Montreal Canadiens,Buffalo Sabres,Buffalo Sabres,Montreal Canadiens,4,2,REG
2016-02-04,Tampa Bay Lightning,Detroit Red Wings,Tampa Bay Lightning,Detroit Red Wings,3,1,REG
2016-02-04,Calgary Flames,Carolina Hurricanes,Calgary Flames,Carolina Hurricanes,4,1,REG
2016-02-05,Buffalo Sabres,Boston Bruins,Boston Bruins,Buffalo Sabres,3,2,SO
2016-02-05,New York Rangers,Minnesota Wild,New York Rangers,Minnesota Wild,4,2,REG
2016-02-05,Washington Capitals,New York Islanders,Washington Capitals,New York Islanders,3,2,REG
2016-02-05,Toronto Maple Leafs,New Jersey Devils,Toronto Maple Leafs,New Jersey Devils,3,2,SO
2016-02-05,Ottawa Senators,Edmonton Oilers,Edmonton Oilers,Ottawa Senators,6,2,REG
2016-02-05,Florida Panthers,Detroit Red Wings,Florida Panthers,Detroit Red Wings,6,3,REG
2016-02-05,St. Louis Blues,San Jose Sharks,San Jose Sharks,St. Louis Blues,3,1,REG
2016-02-05,Nashville Predators,Philadelphia Flyers,Philadelphia Flyers,Nashville Predators,6,3,REG
2016-02-05,Colorado Avalanche,Dallas Stars,Dallas Stars,Colorado Avalanche,4,3,OT
2016-02-05,Arizona Coyotes,Chicago Blackhawks,Chicago Blackhawks,Arizona Coyotes,5,4,OT
2016-02-05,Vancouver Canucks,Columbus Blue Jackets,Columbus Blue Jackets,Vancouver Canucks,2,1,SO
2016-02-05,Los Angeles Kings,Anaheim Ducks,Anaheim Ducks,Los Angeles Kings,4,2,REG
2016-02-06,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,Pittsburgh Penguins,6,3,REG
2016-02-06,Winnipeg Jets,Carolina Hurricanes,Carolina Hurricanes,Winnipeg Jets,5,3,REG
2016-02-06,Calgary Flames,Columbus Blue Jackets,Columbus Blue Jackets,Calgary Flames,2,1,REG
2016-02-06,Anaheim Ducks,Arizona Coyotes,Anaheim Ducks,Arizona Coyotes,5,2,REG
2016-02-06,New Jersey Devils,Washington Capitals,Washington Capitals,New Jersey Devils,3,2,SO
2016-02-06,Philadelphia Flyers,New York Rangers,New York Rangers,Philadelphia Flyers,3,2,SO
2016-02-06,Montreal Canadiens,Edmonton Oilers,Montreal Canadiens,Edmonton Oilers,5,1,REG
2016-02-06,Detroit Red Wings,New York Islanders,Detroit Red Wings,New York Islanders,5,1,REG
2016-02-07,Boston Bruins,Buffalo Sabres,Boston Bruins,Buffalo Sabres,2,1,OT
2016-02-07,Ottawa Senators,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,5,1,REG
2016-02-07,Florida Panthers,Pittsburgh Penguins,Pittsburgh Penguins,Florida Panthers,3,2,OT
2016-02-07,St. Louis Blues,Minnesota Wild,St. Louis Blues,Minnesota Wild,4,1,REG
2016-02-07,Nashville Predators,San Jose Sharks,Nashville Predators,San Jose Sharks,6,2,REG
2016-02-07,Dallas Stars,Chicago Blackhawks,Chicago Blackhawks,Dallas Stars,5,1,REG
2016-02-07,Colorado Avalanche,Winnipeg Jets,Winnipeg Jets,Colorado Avalanche,4,2,REG
2016-02-07,Vancouver Canucks,Calgary Flames,Calgary Flames,Vancouver Canucks,4,1,REG
2016-02-07,Washington Capitals,Philadelphia Flyers,Washington Capitals,Philadelphia Flyers,3,2,REG
2016-02-07,Montreal Canadiens,Carolina Hurricanes,Montreal Canadiens,Carolina Hurricanes,2,1,SO
2016-02-07,New York Islanders,Edmonton Oilers,New York Islanders,Edmonton Oilers,5,1,REG
2016-02-09,New York Rangers,New Jersey Devils,New York Rangers,New Jersey Devils,2,1,REG
2016-02-09,Pittsburgh Penguins,Anaheim Ducks,Pittsburgh Penguins,Anaheim Ducks,6,2,REG
2016-02-09,Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Tampa Bay Lightning,5,1,REG
2016-02-09,Detroit Red Wings,Florida Panthers,Detroit Red Wings,Florida Panthers,3,0,REG
