date,home,away,winner,loser,winner_pts,loser_pts,end_type
2024-12-19,Detroit Red Wings,Philadelphia Flyers,Detroit Red Wings,Philadelphia Flyers,6,4,REG
2024-12-19,Dallas Stars,Toronto Maple Leafs,Toronto Maple Leafs,Dallas Stars,5,3,REG
2024-12-19,Minnesota Wild,Florida Panthers,Florida Panthers,Minnesota Wild,5,1,REG
2024-12-19,Utah Hockey Club,Vancouver Canucks,Utah Hockey Club,Vancouver Canucks,3,2,OT
2024-12-19,Anaheim Ducks,Winnipeg Jets,Anaheim Ducks,Winnipeg Jets,3,2,REG
2024-12-20,Tampa Bay Lightning,St. Louis Blues,Tampa Bay Lightning,St. Louis Blues,3,1,REG
2024-12-20,Columbus Blue Jackets,New Jersey Devils,Columbus Blue Jackets,New Jersey Devils,4,2,REG
2024-12-20,Philadelphia Flyers,Los Angeles Kings,Los Angeles Kings,Philadelphia Flyers,7,3,REG
2024-12-20,Nashville Predators,Pittsburgh Penguins,Pittsburgh Penguins,Nashville Predators,5,4,OT
2024-12-20,Chicago Blackhawks,Seattle Kraken,Chicago Blackhawks,Seattle Kraken,3,1,REG
2024-12-20,Calgary Flames,Ottawa Senators,Ottawa Senators,Calgary Flames,3,2,OT
2024-12-20,Edmonton Oilers,Boston Bruins,Edmonton Oilers,Boston Bruins,3,2,OT
2024-12-20,Vegas Golden Knights,Vancouver Canucks,Vegas Golden Knights,Vancouver Canucks,3,1,REG
2024-12-20,San Jose Sharks,Colorado Avalanche,Colorado Avalanche,San Jose Sharks,4,2,REG
2024-12-21,Buffalo Sabres,Toronto Maple Leafs,Toronto Maple Leafs,Buffalo Sabres,6,3,REG
2024-12-21,Detroit Red Wings,Montreal Canadiens,Montreal Canadiens,Detroit Red Wings,4,3,REG
2024-12-21,Florida Panthers,St. Louis Blues,Florida Panthers,St. Louis Blues,2,1,OT
2024-12-21,Washington Capitals,Carolina Hurricanes,Washington Capitals,Carolina Hurricanes,3,1,REG
2024-12-21,Dallas Stars,New York Rangers,New York Rangers,Dallas Stars,3,1,REG
2024-12-21,Minnesota Wild,Utah Hockey Club,Utah Hockey Club,Minnesota Wild,2,1,REG
2024-12-21,Anaheim Ducks,Colorado Avalanche,Colorado Avalanche,Anaheim Ducks,4,2,REG
2024-12-21,Nashville Predators,Los Angeles Kings,Nashville Predators,Los Angeles Kings,3,2,OT
2024-12-21,Calgary Flames,Chicago Blackhawks,Calgary Flames,Chicago Blackhawks,6,4,REG
2024-12-21,Edmonton Oilers,San Jose Sharks,Edmonton Oilers,San Jose Sharks,3,2,OT
2024-12-22,Boston Bruins,Buffalo Sabres,Boston Bruins,Buffalo Sabres,3,1,REG
2024-12-22,Toronto Maple Leafs,New York Islanders,New York Islanders,Toronto Maple Leafs,6,3,REG
2024-12-22,Montreal Canadiens,Detroit Red Wings,Montreal Canadiens,Detroit Red Wings,5,1,REG
2024-12-22,New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Pittsburgh Penguins,3,0,REG
2024-12-22,Philadelphia Flyers,Columbus Blue Jackets,Philadelphia Flyers,Columbus Blue Jackets,5,4,OT
2024-12-22,Winnipeg Jets,Minnesota Wild,Winnipeg Jets,Minnesota Wild,4,0,REG
2024-12-22,Vancouver Canucks,Ottawa Senators,Ottawa Senators,Vancouver Canucks,5,4,OT
2024-12-22,Vegas Golden Knights,Seattle Kraken,Vegas Golden Knights,Seattle Kraken,6,2,REG
2024-12-22,New York Rangers,Carolina Hurricanes,Carolina Hurricanes,New York Rangers,3,1,REG
2024-12-22,Tampa Bay Lightning,Florida Panthers,Florida Panthers,Tampa Bay Lightning,4,2,REG
2024-12-22,Washington Capitals,Los Angeles Kings,Washington Capitals,Los Angeles Kings,3,1,REG
2024-12-22,Utah Hockey Club,Anaheim Ducks,Anaheim Ducks,Utah Hockey Club,5,4,SO
2024-12-23,Colorado Avalanche,Seattle Kraken,Colorado Avalanche,Seattle Kraken,5,2,REG
2024-12-23,Edmonton Oilers,Ottawa Senators,Edmonton Oilers,Ottawa Senators,3,1,REG
2024-12-23,New Jersey Devils,New York Rangers,New Jersey Devils,New York Rangers,4,0,REG
2024-12-23,Toronto Maple Leafs,Winnipeg Jets,Winnipeg Jets,Toronto Maple Leafs,5,2,REG
2024-12-24,Boston Bruins,Washington Capitals,Boston Bruins,Washington Capitals,4,1,REG
2024-12-24,Detroit Red Wings,St. Louis Blues,St. Louis Blues,Detroit Red Wings,4,0,REG
2024-12-24,Florida Panthers,Tampa Bay Lightning,Tampa Bay Lightning,Florida Panthers,4,0,REG
2024-12-24,Pittsburgh Penguins,Philadelphia Flyers,Pittsburgh Penguins,Philadelphia Flyers,7,3,REG
2024-12-24,Columbus Blue Jackets,Montreal Canadiens,Columbus Blue Jackets,Montreal Canadiens,5,4,REG
2024-12-24,New York Islanders,Buffalo Sabres,Buffalo Sabres,New York Islanders,5,1,REG
2024-12-24,Nashville Predators,Carolina Hurricanes,Nashville Predators,Carolina Hurricanes,5,2,REG
2024-12-24,Minnesota Wild,Chicago Blackhawks,Minnesota Wild,Chicago Blackhawks,4,3,REG
2024-12-24,Vancouver Canucks,San Jose Sharks,Vancouver Canucks,San Jose Sharks,4,3,REG
2024-12-24,Utah Hockey Club,Dallas Stars,Dallas Stars,Utah Hockey Club,3,2,REG
2024-12-24,Vegas Golden Knights,Anaheim Ducks,Vegas Golden Knights,Anaheim Ducks,3,1,REG
2024-12-28,Buffalo Sabres,Chicago Blackhawks,Buffalo Sabres,Chicago Blackhawks,6,2,REG
2024-12-28,Detroit Red Wings,Toronto Maple Leafs,Toronto Maple Leafs,Detroit Red Wings,5,2,REG
2024-12-28,New Jersey Devils,Carolina Hurricanes,New Jersey Devils,Carolina Hurricanes,4,2,REG
2024-12-28,Columbus Blue Jackets,Boston Bruins,Columbus Blue Jackets,Boston Bruins,6,2,REG
2024-12-28,St. Louis Blues,Nashville Predators,St. Louis Blues,Nashville Predators,7,4,REG
2024-12-28,Dallas Stars,Minnesota Wild,Minnesota Wild,Dallas Stars,3,2,OT
2024-12-28,Utah Hockey Club,Colorado Avalanche,Colorado Avalanche,Utah Hockey Club,4,1,REG
2024-12-28,San Jose Sharks,Vegas Golden Knights,Vegas Golden Knights,San Jose Sharks,6,3,REG
2024-12-28,Florida Panthers,Montreal Canadiens,Montreal Canadiens,Florida Panthers,4,0,REG
2024-12-28,Vancouver Canucks,Seattle Kraken,Seattle Kraken,Vancouver Canucks,5,4,OT
2024-12-28,Anaheim Ducks,Philadelphia Flyers,Philadelphia Flyers,Anaheim Ducks,3,1,REG
2024-12-28,Los Angeles Kings,Edmonton Oilers,Los Angeles Kings,Edmonton Oilers,4,3,OT
2024-12-29,Boston Bruins,Columbus Blue Jackets,Boston Bruins,Columbus Blue Jackets,4,0,REG
2024-12-29,Toronto Maple Leafs,Washington Capitals,Washington Capitals,Toronto Maple Leafs,5,2,REG
2024-12-29,Tampa Bay Lightning,New York Rangers,Tampa Bay Lightning,New York Rangers,6,2,REG
2024-12-29,Carolina Hurricanes,New Jersey Devils,Carolina Hurricanes,New Jersey Devils,5,2,REG
2024-12-29,Winnipeg Jets,Ottawa Senators,Winnipeg Jets,Ottawa Senators,4,2,REG
2024-12-29,New York Islanders,Pittsburgh Penguins,New York Islanders,Pittsburgh Penguins,6,3,REG
2024-12-29,San Jose Sharks,Calgary Flames,Calgary Flames,San Jose Sharks,3,1,REG
2024-12-29,St. Louis Blues,Buffalo Sabres,Buffalo Sabres,St. Louis Blues,4,2,REG
2024-12-29,Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Edmonton Oilers,5,3,REG
2024-12-29,Detroit Red Wings,Washington Capitals,Detroit Red Wings,Washington Capitals,4,2,REG
2024-12-29,Tampa Bay Lightning,Montreal Canadiens,Montreal Canadiens,Tampa Bay Lightning,5,2,REG
2024-12-29,Pittsburgh Penguins,New York Islanders,Pittsburgh Penguins,New York Islanders,3,2,REG
2024-12-30,Minnesota Wild,Ottawa Senators,Ottawa Senators,Minnesota Wild,3,1,REG
2024-12-30,Vegas Golden Knights,Calgary Flames,Vegas Golden Knights,Calgary Flames,3,0,REG
2024-12-30,Chicago Blackhawks,Dallas Stars,Dallas Stars,Chicago Blackhawks,5,1,REG
2024-12-30,Los Angeles Kings,Philadelphia Flyers,Los Angeles Kings,Philadelphia Flyers,5,4,REG
2024-12-31,Florida Panthers,New York Rangers,Florida Panthers,New York Rangers,5,3,REG
2024-12-31,Winnipeg Jets,Nashville Predators,Winnipeg Jets,Nashville Predators,3,0,REG
2024-12-31,Seattle Kraken,Utah Hockey Club,Seattle Kraken,Utah Hockey Club,5,2,REG
2024-12-31,Washington Capitals,Boston Bruins,Washington Capitals,Boston Bruins,3,1,REG
2024-12-31,Toronto Maple Leafs,New York Islanders,Toronto Maple Leafs,New York Islanders,3,1,REG
2024-12-31,Vegas Golden Knights,Montreal Canadiens,Montreal Canadiens,Vegas Golden Knights,3,2,REG
2024-12-31,Chicago Blackhawks,St. Louis Blues,St. Louis Blues,Chicago Blackhawks,6,2,REG
2025-01-01,Detroit Red Wings,Pittsburgh Penguins,Detroit Red Wings,Pittsburgh Penguins,4,2,REG
2025-01-01,Columbus Blue Jackets,Carolina Hurricanes,Columbus Blue Jackets,Carolina Hurricanes,4,3,SO
2025-01-01,Dallas Stars,Buffalo Sabres,Dallas Stars,Buffalo Sabres,4,2,REG
2025-01-01,Minnesota Wild,Nashville Predators,Minnesota Wild,Nashville Predators,5,3,REG
2025-01-01,Colorado Avalanche,Winnipeg Jets,Colorado Avalanche,Winnipeg Jets,5,2,REG
2025-01-01,Anaheim Ducks,New Jersey Devils,Anaheim Ducks,New Jersey Devils,3,2,REG
2025-01-01,San Jose Sharks,Philadelphia Flyers,Philadelphia Flyers,San Jose Sharks,4,0,REG
2025-01-01,Calgary Flames,Vancouver Canucks,Calgary Flames,Vancouver Canucks,3,1,REG
2025-01-01,Edmonton Oilers,Utah Hockey Club,Edmonton Oilers,Utah Hockey Club,4,1,REG
2025-01-01,Los Angeles Kings,New Jersey Devils,Los Angeles Kings,New Jersey Devils,3,0,REG
2025-01-03,Florida Panthers,Carolina Hurricanes,Carolina Hurricanes,Florida Panthers,3,1,REG
2025-01-03,New York Rangers,Boston Bruins,New York Rangers,Boston Bruins,2,1,REG
2025-01-03,Washington Capitals,Minnesota Wild,Minnesota Wild,Washington Capitals,4,3,SO
2025-01-03,Columbus Blue Jackets,Detroit Red Wings,Detroit Red Wings,Columbus Blue Jackets,5,4,REG
2025-01-03,New York Islanders,Toronto Maple Leafs,Toronto Maple Leafs,New York Islanders,2,1,REG
2025-01-03,Dallas Stars,Ottawa Senators,Dallas Stars,Ottawa Senators,4,2,REG
2025-01-03,Winnipeg Jets,Anaheim Ducks,Anaheim Ducks,Winnipeg Jets,4,3,OT
2025-01-03,Colorado Avalanche,Buffalo Sabres,Colorado Avalanche,Buffalo Sabres,6,5,OT
2025-01-03,Calgary Flames,Utah Hockey Club,Utah Hockey Club,Calgary Flames,5,3,REG
2025-01-03,Vegas Golden Knights,Philadelphia Flyers,Vegas Golden Knights,Philadelphia Flyers,5,2,REG
2025-01-03,Seattle Kraken,Vancouver Canucks,Vancouver Canucks,Seattle Kraken,4,3,SO
2025-01-03,San Jose Sharks,Tampa Bay Lightning,San Jose Sharks,Tampa Bay Lightning,2,1,REG
2025-01-04,Florida Panthers,Pittsburgh Penguins,Florida Panthers,Pittsburgh Penguins,3,2,SO
2025-01-04,Chicago Blackhawks,Montreal Canadiens,Chicago Blackhawks,Montreal Canadiens,4,2,REG
2025-01-04,St. Louis Blues,Ottawa Senators,St. Louis Blues,Ottawa Senators,4,0,REG
2025-01-04,Edmonton Oilers,Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,3,2,REG
2025-01-04,Vancouver Canucks,Nashville Predators,Nashville Predators,Vancouver Canucks,3,0,REG
2025-01-04,Washington Capitals,New York Rangers,Washington Capitals,New York Rangers,7,4,REG
2025-01-04,San Jose Sharks,New Jersey Devils,San Jose Sharks,New Jersey Devils,3,2,REG
2025-01-05,Winnipeg Jets,Detroit Red Wings,Detroit Red Wings,Winnipeg Jets,4,2,REG
2025-01-05,Toronto Maple Leafs,Boston Bruins,Toronto Maple Leafs,Boston Bruins,6,4,REG
2025-01-05,Carolina Hurricanes,Minnesota Wild,Minnesota Wild,Carolina Hurricanes,4,0,REG
2025-01-05,Columbus Blue Jackets,St. Louis Blues,Columbus Blue Jackets,St. Louis Blues,6,4,REG
2025-01-05,Colorado Avalanche,Montreal Canadiens,Montreal Canadiens,Colorado Avalanche,2,1,SO
2025-01-05,Dallas Stars,Utah Hockey Club,Dallas Stars,Utah Hockey Club,3,2,OT
2025-01-05,Los Angeles Kings,Tampa Bay Lightning,Los Angeles Kings,Tampa Bay Lightning,2,1,REG
2025-01-05,Calgary Flames,Nashville Predators,Nashville Predators,Calgary Flames,4,1,REG
2025-01-05,Vegas Golden Knights,Buffalo Sabres,Vegas Golden Knights,Buffalo Sabres,3,1,REG
2025-01-05,Seattle Kraken,Edmonton Oilers,Edmonton Oilers,Seattle Kraken,4,2,REG
2025-01-05,Chicago Blackhawks,New York Rangers,New York Rangers,Chicago Blackhawks,6,2,REG
2025-01-05,Boston Bruins,New York Islanders,New York Islanders,Boston Bruins,5,4,OT
2025-01-05,Carolina Hurricanes,Pittsburgh Penguins,Carolina Hurricanes,Pittsburgh Penguins,4,3,OT
2025-01-06,Toronto Maple Leafs,Philadelphia Flyers,Toronto Maple Leafs,Philadelphia Flyers,3,2,OT
2025-01-06,Anaheim Ducks,Tampa Bay Lightning,Anaheim Ducks,Tampa Bay Lightning,4,1,REG
2025-01-07,Buffalo Sabres,Washington Capitals,Buffalo Sabres,Washington Capitals,4,3,SO
2025-01-07,Montreal Canadiens,Vancouver Canucks,Montreal Canadiens,Vancouver Canucks,5,4,OT
2025-01-07,Colorado Avalanche,Florida Panthers,Colorado Avalanche,Florida Panthers,3,1,REG
2025-01-07,Seattle Kraken,New Jersey Devils,New Jersey Devils,Seattle Kraken,3,2,REG
2025-01-08,Boston Bruins,Edmonton Oilers,Edmonton Oilers,Boston Bruins,4,0,REG
2025-01-08,Detroit Red Wings,Ottawa Senators,Detroit Red Wings,Ottawa Senators,3,2,OT
2025-01-08,New York Rangers,Dallas Stars,Dallas Stars,New York Rangers,5,4,OT
2025-01-08,Pittsburgh Penguins,Columbus Blue Jackets,Columbus Blue Jackets,Pittsburgh Penguins,4,3,SO
2025-01-08,Tampa Bay Lightning,Carolina Hurricanes,Tampa Bay Lightning,Carolina Hurricanes,3,2,REG
2025-01-08,Philadelphia Flyers,Toronto Maple Leafs,Toronto Maple Leafs,Philadelphia Flyers,3,2,REG
2025-01-08,Minnesota Wild,St. Louis Blues,Minnesota Wild,St. Louis Blues,6,4,REG
2025-01-08,Winnipeg Jets,Nashville Predators,Winnipeg Jets,Nashville Predators,5,2,REG
2025-01-08,Anaheim Ducks,Calgary Flames,Calgary Flames,Anaheim Ducks,3,2,OT
2025-01-08,San Jose Sharks,Vegas Golden Knights,Vegas Golden Knights,San Jose Sharks,4,2,REG
2025-01-09,Washington Capitals,Vancouver Canucks,Washington Capitals,Vancouver Canucks,2,1,OT
2025-01-09,Chicago Blackhawks,Colorado Avalanche,Chicago Blackhawks,Colorado Avalanche,3,1,REG
2025-01-09,Utah Hockey Club,Florida Panthers,Florida Panthers,Utah Hockey Club,4,1,REG
2025-01-10,Ottawa Senators,Buffalo Sabres,Buffalo Sabres,Ottawa Senators,4,0,REG
2025-01-10,Tampa Bay Lightning,Boston Bruins,Tampa Bay Lightning,Boston Bruins,4,1,REG
2025-01-10,New York Rangers,New Jersey Devils,New York Rangers,New Jersey Devils,3,2,OT
2025-01-10,Philadelphia Flyers,Dallas Stars,Dallas Stars,Philadelphia Flyers,4,1,REG
2025-01-10,Pittsburgh Penguins,Edmonton Oilers,Pittsburgh Penguins,Edmonton Oilers,5,3,REG
2025-01-10,Columbus Blue Jackets,Seattle Kraken,Columbus Blue Jackets,Seattle Kraken,6,2,REG
2025-01-10,Carolina Hurricanes,Toronto Maple Leafs,Carolina Hurricanes,Toronto Maple Leafs,6,3,REG
2025-01-10,St. Louis Blues,Anaheim Ducks,St. Louis Blues,Anaheim Ducks,6,2,REG
2025-01-10,Minnesota Wild,Colorado Avalanche,Colorado Avalanche,Minnesota Wild,5,1,REG
2025-01-10,Vegas Golden Knights,New York Islanders,New York Islanders,Vegas Golden Knights,4,0,REG
2025-01-11,Detroit Red Wings,Chicago Blackhawks,Detroit Red Wings,Chicago Blackhawks,5,3,REG
2025-01-11,Washington Capitals,Montreal Canadiens,Montreal Canadiens,Washington Capitals,3,2,OT
2025-01-11,Carolina Hurricanes,Vancouver Canucks,Carolina Hurricanes,Vancouver Canucks,2,0,REG
2025-01-11,Winnipeg Jets,Los Angeles Kings,Los Angeles Kings,Winnipeg Jets,2,1,OT
2025-01-11,Utah Hockey Club,San Jose Sharks,Utah Hockey Club,San Jose Sharks,2,1,REG
2025-01-11,Florida Panthers,Boston Bruins,Boston Bruins,Florida Panthers,4,3,OT
2025-01-11,Buffalo Sabres,Seattle Kraken,Seattle Kraken,Buffalo Sabres,6,2,REG
2025-01-11,Pittsburgh Penguins,Ottawa Senators,Ottawa Senators,Pittsburgh Penguins,4,0,REG
2025-01-12,Toronto Maple Leafs,Vancouver Canucks,Vancouver Canucks,Toronto Maple Leafs,3,0,REG
2025-01-12,Montreal Canadiens,Dallas Stars,Dallas Stars,Montreal Canadiens,2,1,SO
2025-01-12,New Jersey Devils,Tampa Bay Lightning,New Jersey Devils,Tampa Bay Lightning,3,2,OT
2025-01-12,Philadelphia Flyers,Anaheim Ducks,Philadelphia Flyers,Anaheim Ducks,4,0,REG
2025-01-12,Chicago Blackhawks,Edmonton Oilers,Edmonton Oilers,Chicago Blackhawks,4,3,REG
2025-01-12,St. Louis Blues,Columbus Blue Jackets,Columbus Blue Jackets,St. Louis Blues,2,1,REG
2025-01-12,Winnipeg Jets,Colorado Avalanche,Winnipeg Jets,Colorado Avalanche,3,0,REG
2025-01-12,Nashville Predators,Washington Capitals,Washington Capitals,Nashville Predators,4,1,REG
2025-01-12,Utah Hockey Club,New York Islanders,New York Islanders,Utah Hockey Club,2,1,REG
2025-01-12,Calgary Flames,Los Angeles Kings,Calgary Flames,Los Angeles Kings,2,1,REG
2025-01-12,Vegas Golden Knights,New York Rangers,New York Rangers,Vegas Golden Knights,2,1,REG
2025-01-12,San Jose Sharks,Minnesota Wild,Minnesota Wild,San Jose Sharks,3,1,REG
2025-01-12,Detroit Red Wings,Seattle Kraken,Detroit Red Wings,Seattle Kraken,6,2,REG
2025-01-12,Ottawa Senators,Dallas Stars,Ottawa Senators,Dallas Stars,3,2,REG
2025-01-12,Pittsburgh Penguins,Tampa Bay Lightning,Tampa Bay Lightning,Pittsburgh Penguins,5,2,REG
2025-01-12,Carolina Hurricanes,Anaheim Ducks,Anaheim Ducks,Carolina Hurricanes,3,2,OT
2025-01-13,Vegas Golden Knights,Minnesota Wild,Vegas Golden Knights,Minnesota Wild,4,1,REG
2025-01-14,Philadelphia Flyers,Florida Panthers,Philadelphia Flyers,Florida Panthers,4,3,REG
2025-01-14,Chicago Blackhawks,Calgary Flames,Calgary Flames,Chicago Blackhawks,5,2,REG
2025-01-15,Boston Bruins,Tampa Bay Lightning,Boston Bruins,Tampa Bay Lightning,6,2,REG
2025-01-15,Toronto Maple Leafs,Dallas Stars,Dallas Stars,Toronto Maple Leafs,4,1,REG
2025-01-15,Detroit Red Wings,San Jose Sharks,San Jose Sharks,Detroit Red Wings,6,3,REG
2025-01-15,Pittsburgh Penguins,Seattle Kraken,Seattle Kraken,Pittsburgh Penguins,4,2,REG
2025-01-15,Washington Capitals,Anaheim Ducks,Washington Capitals,Anaheim Ducks,3,0,REG
2025-01-15,Columbus Blue Jackets,Philadelphia Flyers,Columbus Blue Jackets,Philadelphia Flyers,3,2,SO
2025-01-15,New Jersey Devils,Florida Panthers,Florida Panthers,New Jersey Devils,2,1,SO
2025-01-15,New York Islanders,Ottawa Senators,Ottawa Senators,New York Islanders,2,0,REG
2025-01-15,St. Louis Blues,Calgary Flames,St. Louis Blues,Calgary Flames,2,1,REG
2025-01-15,Nashville Predators,Vegas Golden Knights,Nashville Predators,Vegas Golden Knights,5,3,REG
2025-01-15,Winnipeg Jets,Vancouver Canucks,Winnipeg Jets,Vancouver Canucks,5,1,REG
2025-01-15,Colorado Avalanche,New York Rangers,Colorado Avalanche,New York Rangers,3,2,OT
2025-01-15,Utah Hockey Club,Montreal Canadiens,Montreal Canadiens,Utah Hockey Club,5,3,REG
2025-01-15,Buffalo Sabres,Carolina Hurricanes,Buffalo Sabres,Carolina Hurricanes,4,2,REG
2025-01-16,Minnesota Wild,Edmonton Oilers,Edmonton Oilers,Minnesota Wild,5,3,REG
2025-01-17,Toronto Maple Leafs,New Jersey Devils,Toronto Maple Leafs,New Jersey Devils,4,3,OT
2025-01-17,Tampa Bay Lightning,Anaheim Ducks,Tampa Bay Lightning,Anaheim Ducks,4,3,SO
2025-01-17,Florida Panthers,Detroit Red Wings,Detroit Red Wings,Florida Panthers,5,2,REG
2025-01-17,Columbus Blue Jackets,San Jose Sharks,Columbus Blue Jackets,San Jose Sharks,4,1,REG
2025-01-17,New York Islanders,Philadelphia Flyers,Philadelphia Flyers,New York Islanders,5,3,REG
2025-01-17,St. Louis Blues,Calgary Flames,St. Louis Blues,Calgary Flames,4,1,REG
2025-01-17,Nashville Predators,Chicago Blackhawks,Nashville Predators,Chicago Blackhawks,3,2,SO
2025-01-17,Dallas Stars,Montreal Canadiens,Montreal Canadiens,Dallas Stars,3,1,REG
2025-01-17,Winnipeg Jets,Seattle Kraken,Winnipeg Jets,Seattle Kraken,2,1,REG
2025-01-17,Utah Hockey Club,New York Rangers,New York Rangers,Utah Hockey Club,5,3,REG
2025-01-17,Colorado Avalanche,Edmonton Oilers,Edmonton Oilers,Colorado Avalanche,4,3,REG
2025-01-17,Vancouver Canucks,Los Angeles Kings,Los Angeles Kings,Vancouver Canucks,5,1,REG
2025-01-18,Buffalo Sabres,Pittsburgh Penguins,Pittsburgh Penguins,Buffalo Sabres,5,2,REG
2025-01-18,Carolina Hurricanes,Vegas Golden Knights,Carolina Hurricanes,Vegas Golden Knights,3,2,REG
2025-01-18,New Jersey Devils,Philadelphia Flyers,Philadelphia Flyers,New Jersey Devils,3,1,REG
2025-01-18,Ottawa Senators,Boston Bruins,Ottawa Senators,Boston Bruins,6,5,SO
2025-01-18,Colorado Avalanche,Dallas Stars,Colorado Avalanche,Dallas Stars,6,3,REG
2025-01-18,Florida Panthers,Anaheim Ducks,Florida Panthers,Anaheim Ducks,3,0,REG
2025-01-19,Montreal Canadiens,Toronto Maple Leafs,Toronto Maple Leafs,Montreal Canadiens,7,3,REG
2025-01-19,Tampa Bay Lightning,Detroit Red Wings,Tampa Bay Lightning,Detroit Red Wings,5,1,REG
2025-01-19,Washington Capitals,Pittsburgh Penguins,Washington Capitals,Pittsburgh Penguins,4,1,REG
2025-01-19,Winnipeg Jets,Calgary Flames,Calgary Flames,Winnipeg Jets,3,1,REG
2025-01-19,New York Islanders,San Jose Sharks,New York Islanders,San Jose Sharks,4,1,REG
2025-01-19,Chicago Blackhawks,Vegas Golden Knights,Chicago Blackhawks,Vegas Golden Knights,5,3,REG
2025-01-19,Nashville Predators,Minnesota Wild,Nashville Predators,Minnesota Wild,6,2,REG
2025-01-19,Utah Hockey Club,St. Louis Blues,Utah Hockey Club,St. Louis Blues,4,2,REG
2025-01-19,Vancouver Canucks,Edmonton Oilers,Vancouver Canucks,Edmonton Oilers,3,2,REG
2025-01-19,Seattle Kraken,Los Angeles Kings,Seattle Kraken,Los Angeles Kings,4,2,REG
2025-01-19,New Jersey Devils,Ottawa Senators,Ottawa Senators,New Jersey Devils,2,1,REG
2025-01-20,Montreal Canadiens,New York Rangers,Montreal Canadiens,New York Rangers,5,4,OT
2025-01-20,Dallas Stars,Detroit Red Wings,Dallas Stars,Detroit Red Wings,4,1,REG
2025-01-20,Boston Bruins,San Jose Sharks,Boston Bruins,San Jose Sharks,6,3,REG
2025-01-20,Colorado Avalanche,Minnesota Wild,Minnesota Wild,Colorado Avalanche,3,1,REG
2025-01-20,Seattle Kraken,Buffalo Sabres,Seattle Kraken,Buffalo Sabres,6,4,REG
2025-01-20,Vegas Golden Knights,St. Louis Blues,St. Louis Blues,Vegas Golden Knights,5,4,SO
2025-01-21,Toronto Maple Leafs,Tampa Bay Lightning,Toronto Maple Leafs,Tampa Bay Lightning,5,3,REG
2025-01-21,New York Islanders,Columbus Blue Jackets,New York Islanders,Columbus Blue Jackets,3,1,REG
2025-01-21,Chicago Blackhawks,Carolina Hurricanes,Carolina Hurricanes,Chicago Blackhawks,4,3,OT
2025-01-21,Utah Hockey Club,Winnipeg Jets,Utah Hockey Club,Winnipeg Jets,5,2,REG
2025-01-21,Los Angeles Kings,Pittsburgh Penguins,Pittsburgh Penguins,Los Angeles Kings,5,1,REG
2025-01-22,Montreal Canadiens,Tampa Bay Lightning,Montreal Canadiens,Tampa Bay Lightning,3,2,REG
2025-01-22,New York Rangers,Ottawa Senators,New York Rangers,Ottawa Senators,4,0,REG
2025-01-22,Philadelphia Flyers,Detroit Red Wings,Philadelphia Flyers,Detroit Red Wings,2,1,OT
2025-01-22,Nashville Predators,San Jose Sharks,Nashville Predators,San Jose Sharks,7,5,REG
2025-01-22,Dallas Stars,Carolina Hurricanes,Carolina Hurricanes,Dallas Stars,2,1,REG
2025-01-22,Edmonton Oilers,Washington Capitals,Washington Capitals,Edmonton Oilers,3,2,REG
2025-01-22,Vancouver Canucks,Buffalo Sabres,Buffalo Sabres,Vancouver Canucks,3,2,REG
2025-01-22,Anaheim Ducks,Florida Panthers,Florida Panthers,Anaheim Ducks,5,2,REG
2025-01-23,New Jersey Devils,Boston Bruins,New Jersey Devils,Boston Bruins,5,1,REG
2025-01-23,Toronto Maple Leafs,Columbus Blue Jackets,Columbus Blue Jackets,Toronto Maple Leafs,5,1,REG
2025-01-23,Colorado Avalanche,Winnipeg Jets,Winnipeg Jets,Colorado Avalanche,3,2,OT
2025-01-23,Los Angeles Kings,Florida Panthers,Los Angeles Kings,Florida Panthers,2,1,REG
2025-01-24,Boston Bruins,Ottawa Senators,Boston Bruins,Ottawa Senators,2,0,REG
2025-01-24,Detroit Red Wings,Montreal Canadiens,Detroit Red Wings,Montreal Canadiens,4,2,REG
2025-01-24,New York Rangers,Philadelphia Flyers,New York Rangers,Philadelphia Flyers,5,1,REG
2025-01-24,Carolina Hurricanes,Columbus Blue Jackets,Carolina Hurricanes,Columbus Blue Jackets,7,4,REG
2025-01-24,St. Louis Blues,Vegas Golden Knights,Vegas Golden Knights,St. Louis Blues,4,2,REG
2025-01-24,Minnesota Wild,Utah Hockey Club,Utah Hockey Club,Minnesota Wild,4,0,REG
2025-01-24,Calgary Flames,Buffalo Sabres,Calgary Flames,Buffalo Sabres,5,2,REG
2025-01-24,Edmonton Oilers,Vancouver Canucks,Edmonton Oilers,Vancouver Canucks,6,2,REG
2025-01-24,Anaheim Ducks,Pittsburgh Penguins,Anaheim Ducks,Pittsburgh Penguins,5,1,REG
2025-01-24,Seattle Kraken,Washington Capitals,Washington Capitals,Seattle Kraken,3,0,REG
2025-01-24,San Jose Sharks,Nashville Predators,Nashville Predators,San Jose Sharks,6,5,REG
2025-01-25,New York Islanders,Philadelphia Flyers,New York Islanders,Philadelphia Flyers,3,1,REG
2025-01-25,Dallas Stars,Vegas Golden Knights,Dallas Stars,Vegas Golden Knights,4,3,REG
2025-01-25,Chicago Blackhawks,Tampa Bay Lightning,Tampa Bay Lightning,Chicago Blackhawks,4,3,OT
