date,home,away,winner,loser,winner_pts,loser_pts,end_type
2013-11-16,Winnipeg Jets,Philadelphia Flyers,Winnipeg Jets,Philadelphia Flyers,3,2,SO
2013-11-16,Edmonton Oilers,San Jose Sharks,San Jose Sharks,Edmonton Oilers,3,1,REG
2013-11-17,Toronto Maple Leafs,Buffalo Sabres,Toronto Maple Leafs,Buffalo Sabres,4,2,REG
2013-11-17,New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Pittsburgh Penguins,4,1,REG
2013-11-17,New York Islanders,Detroit Red Wings,New York Islanders,Detroit Red Wings,5,4,SO
2013-11-17,St. Louis Blues,Carolina Hurricanes,St. Louis Blues,Carolina Hurricanes,4,2,REG
2013-11-17,Nashville Predators,Chicago Blackhawks,Nashville Predators,Chicago Blackhawks,6,2,REG
2013-11-17,Colorado Avalanche,Florida Panthers,Florida Panthers,Colorado Avalanche,4,1,REG
2013-11-17,Calgary Flames,Edmonton Oilers,Edmonton Oilers,Calgary Flames,4,2,REG
2013-11-17,Ottawa Senators,Columbus Blue Jackets,Columbus Blue Jackets,Ottawa Senators,4,1,REG
2013-11-17,Washington Capitals,St. Louis Blues,Washington Capitals,St. Louis Blues,4,1,REG
2013-11-18,Chicago Blackhawks,San Jose Sharks,Chicago Blackhawks,San Jose Sharks,5,1,REG
2013-11-18,Minnesota Wild,Winnipeg Jets,Minnesota Wild,Winnipeg Jets,2,1,REG
2013-11-18,Vancouver Canucks,Dallas Stars,Dallas Stars,Vancouver Canucks,2,1,REG
2013-11-19,Carolina Hurricanes,Boston Bruins,Boston Bruins,Carolina Hurricanes,4,1,REG
2013-11-19,Pittsburgh Penguins,Anaheim Ducks,Pittsburgh Penguins,Anaheim Ducks,3,1,REG
2013-11-19,Winnipeg Jets,Calgary Flames,Calgary Flames,Winnipeg Jets,5,4,SO
2013-11-20,Buffalo Sabres,St. Louis Blues,St. Louis Blues,Buffalo Sabres,4,1,REG
2013-11-20,Toronto Maple Leafs,New York Islanders,Toronto Maple Leafs,New York Islanders,5,2,REG
2013-11-20,Philadelphia Flyers,Ottawa Senators,Philadelphia Flyers,Ottawa Senators,5,2,REG
2013-11-20,Montreal Canadiens,Minnesota Wild,Montreal Canadiens,Minnesota Wild,6,2,REG
2013-11-20,Detroit Red Wings,Nashville Predators,Nashville Predators,Detroit Red Wings,2,0,REG
2013-11-20,New York Rangers,Boston Bruins,Boston Bruins,New York Rangers,2,1,REG
2013-11-20,Colorado Avalanche,Chicago Blackhawks,Colorado Avalanche,Chicago Blackhawks,5,1,REG
2013-11-20,Edmonton Oilers,Columbus Blue Jackets,Edmonton Oilers,Columbus Blue Jackets,4,0,REG
2013-11-20,Vancouver Canucks,Florida Panthers,Florida Panthers,Vancouver Canucks,3,2,SO
2013-11-20,Los Angeles Kings,Tampa Bay Lightning,Los Angeles Kings,Tampa Bay Lightning,5,2,REG
2013-11-21,Ottawa Senators,Minnesota Wild,Minnesota Wild,Ottawa Senators,4,3,REG
2013-11-21,Washington Capitals,Pittsburgh Penguins,Pittsburgh Penguins,Washington Capitals,4,0,REG
2013-11-21,Calgary Flames,Columbus Blue Jackets,Columbus Blue Jackets,Calgary Flames,2,1,OT
2013-11-21,Anaheim Ducks,New Jersey Devils,New Jersey Devils,Anaheim Ducks,4,3,OT
2013-11-22,Boston Bruins,St. Louis Blues,St. Louis Blues,Boston Bruins,3,2,SO
2013-11-22,Toronto Maple Leafs,Nashville Predators,Nashville Predators,Toronto Maple Leafs,4,2,REG
2013-11-22,Philadelphia Flyers,Buffalo Sabres,Philadelphia Flyers,Buffalo Sabres,4,1,REG
2013-11-22,Detroit Red Wings,Carolina Hurricanes,Detroit Red Wings,Carolina Hurricanes,4,3,REG
2013-11-22,Winnipeg Jets,Chicago Blackhawks,Chicago Blackhawks,Winnipeg Jets,6,3,REG
2013-11-22,Dallas Stars,New York Rangers,New York Rangers,Dallas Stars,3,2,REG
2013-11-22,Edmonton Oilers,Florida Panthers,Edmonton Oilers,Florida Panthers,4,1,REG
2013-11-22,Los Angeles Kings,New Jersey Devils,New Jersey Devils,Los Angeles Kings,2,1,OT
2013-11-22,San Jose Sharks,Tampa Bay Lightning,San Jose Sharks,Tampa Bay Lightning,5,1,REG
2013-11-23,Pittsburgh Penguins,New York Islanders,Pittsburgh Penguins,New York Islanders,4,3,REG
2013-11-23,Washington Capitals,Montreal Canadiens,Montreal Canadiens,Washington Capitals,3,2,REG
2013-11-23,Calgary Flames,Florida Panthers,Calgary Flames,Florida Panthers,4,3,SO
2013-11-23,Vancouver Canucks,Columbus Blue Jackets,Vancouver Canucks,Columbus Blue Jackets,6,2,REG
2013-11-23,Boston Bruins,Carolina Hurricanes,Boston Bruins,Carolina Hurricanes,3,2,OT
2013-11-23,Winnipeg Jets,Minnesota Wild,Minnesota Wild,Winnipeg Jets,3,2,SO
2013-11-24,Toronto Maple Leafs,Washington Capitals,Toronto Maple Leafs,Washington Capitals,2,1,SO
2013-11-24,Montreal Canadiens,Pittsburgh Penguins,Montreal Canadiens,Pittsburgh Penguins,3,2,REG
2013-11-24,Detroit Red Wings,Ottawa Senators,Ottawa Senators,Detroit Red Wings,4,2,REG
2013-11-24,Philadelphia Flyers,New York Islanders,Philadelphia Flyers,New York Islanders,5,2,REG
2013-11-24,St. Louis Blues,Dallas Stars,St. Louis Blues,Dallas Stars,5,1,REG
2013-11-24,Nashville Predators,New York Rangers,New York Rangers,Nashville Predators,2,0,REG
2013-11-24,Vancouver Canucks,Chicago Blackhawks,Chicago Blackhawks,Vancouver Canucks,2,1,REG
2013-11-24,San Jose Sharks,New Jersey Devils,San Jose Sharks,New Jersey Devils,2,1,REG
2013-11-24,Buffalo Sabres,Detroit Red Wings,Detroit Red Wings,Buffalo Sabres,3,1,REG
2013-11-24,Carolina Hurricanes,Ottawa Senators,Carolina Hurricanes,Ottawa Senators,4,1,REG
2013-11-26,Boston Bruins,Pittsburgh Penguins,Boston Bruins,Pittsburgh Penguins,4,3,OT
2013-11-26,Toronto Maple Leafs,Columbus Blue Jackets,Columbus Blue Jackets,Toronto Maple Leafs,4,0,REG
2013-11-26,New Jersey Devils,Winnipeg Jets,Winnipeg Jets,New Jersey Devils,3,1,REG
2013-11-26,Tampa Bay Lightning,New York Rangers,Tampa Bay Lightning,New York Rangers,4,0,REG
2013-11-26,Florida Panthers,Philadelphia Flyers,Florida Panthers,Philadelphia Flyers,3,1,REG
2013-11-26,St. Louis Blues,Minnesota Wild,St. Louis Blues,Minnesota Wild,3,0,REG
2013-11-26,Edmonton Oilers,Chicago Blackhawks,Chicago Blackhawks,Edmonton Oilers,5,1,REG
2013-11-26,Vancouver Canucks,Los Angeles Kings,Los Angeles Kings,Vancouver Canucks,3,2,OT
2013-11-27,Dallas Stars,Anaheim Ducks,Dallas Stars,Anaheim Ducks,6,3,REG
2013-11-28,Buffalo Sabres,Montreal Canadiens,Montreal Canadiens,Buffalo Sabres,3,1,REG
2013-11-28,New Jersey Devils,Carolina Hurricanes,Carolina Hurricanes,New Jersey Devils,4,3,REG
2013-11-28,New York Islanders,Winnipeg Jets,Winnipeg Jets,New York Islanders,3,2,REG
2013-11-28,Washington Capitals,Ottawa Senators,Ottawa Senators,Washington Capitals,6,4,REG
2013-11-28,Columbus Blue Jackets,Nashville Predators,Nashville Predators,Columbus Blue Jackets,4,0,REG
2013-11-28,Detroit Red Wings,Boston Bruins,Detroit Red Wings,Boston Bruins,5,1,REG
2013-11-28,Tampa Bay Lightning,Philadelphia Flyers,Tampa Bay Lightning,Philadelphia Flyers,4,2,REG
2013-11-28,Florida Panthers,New York Rangers,New York Rangers,Florida Panthers,5,2,REG
2013-11-28,Pittsburgh Penguins,Toronto Maple Leafs,Pittsburgh Penguins,Toronto Maple Leafs,6,5,SO
2013-11-28,Colorado Avalanche,St. Louis Blues,St. Louis Blues,Colorado Avalanche,4,1,REG
2013-11-28,Calgary Flames,Chicago Blackhawks,Chicago Blackhawks,Calgary Flames,3,2,REG
2013-11-28,San Jose Sharks,Los Angeles Kings,San Jose Sharks,Los Angeles Kings,3,2,SO
2013-11-29,Ottawa Senators,Vancouver Canucks,Vancouver Canucks,Ottawa Senators,5,2,REG
2013-11-29,Nashville Predators,Edmonton Oilers,Edmonton Oilers,Nashville Predators,3,0,REG
2013-11-29,Philadelphia Flyers,Winnipeg Jets,Philadelphia Flyers,Winnipeg Jets,2,1,REG
2013-11-29,Boston Bruins,New York Rangers,Boston Bruins,New York Rangers,3,2,REG
2013-11-29,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Tampa Bay Lightning,3,0,REG
2013-11-29,New York Islanders,Detroit Red Wings,Detroit Red Wings,New York Islanders,4,0,REG
2013-11-29,Anaheim Ducks,Calgary Flames,Anaheim Ducks,Calgary Flames,5,2,REG
2013-11-29,San Jose Sharks,St. Louis Blues,San Jose Sharks,St. Louis Blues,6,3,REG
2013-11-29,Washington Capitals,Montreal Canadiens,Washington Capitals,Montreal Canadiens,3,2,SO
2013-11-29,Minnesota Wild,Colorado Avalanche,Colorado Avalanche,Minnesota Wild,3,1,REG
2013-11-30,Carolina Hurricanes,New Jersey Devils,New Jersey Devils,Carolina Hurricanes,5,2,REG
2013-11-30,Columbus Blue Jackets,Edmonton Oilers,Columbus Blue Jackets,Edmonton Oilers,4,2,REG
2013-11-30,Buffalo Sabres,Toronto Maple Leafs,Buffalo Sabres,Toronto Maple Leafs,3,2,OT
2013-11-30,Dallas Stars,Chicago Blackhawks,Chicago Blackhawks,Dallas Stars,2,1,SO
2013-11-30,New York Rangers,Vancouver Canucks,New York Rangers,Vancouver Canucks,5,2,REG
2013-12-01,Boston Bruins,Columbus Blue Jackets,Boston Bruins,Columbus Blue Jackets,3,1,REG
2013-12-01,Montreal Canadiens,Toronto Maple Leafs,Montreal Canadiens,Toronto Maple Leafs,4,2,REG
2013-12-01,Florida Panthers,Pittsburgh Penguins,Pittsburgh Penguins,Florida Panthers,5,1,REG
2013-12-01,New York Islanders,Washington Capitals,Washington Capitals,New York Islanders,3,2,OT
2013-12-01,Nashville Predators,Philadelphia Flyers,Philadelphia Flyers,Nashville Predators,3,2,SO
2013-12-01,Colorado Avalanche,Minnesota Wild,Colorado Avalanche,Minnesota Wild,3,2,SO
2013-12-01,Los Angeles Kings,Calgary Flames,Calgary Flames,Los Angeles Kings,2,1,REG
2013-12-01,San Jose Sharks,Anaheim Ducks,San Jose Sharks,Anaheim Ducks,4,3,SO
2013-12-01,Carolina Hurricanes,Vancouver Canucks,Vancouver Canucks,Carolina Hurricanes,3,2,REG
2013-12-01,Ottawa Senators,Detroit Red Wings,Detroit Red Wings,Ottawa Senators,4,2,REG
2013-12-01,Dallas Stars,Edmonton Oilers,Edmonton Oilers,Dallas Stars,3,2,SO
2013-12-03,New York Rangers,Winnipeg Jets,Winnipeg Jets,New York Rangers,5,2,REG
2013-12-03,Montreal Canadiens,New Jersey Devils,Montreal Canadiens,New Jersey Devils,3,2,REG
2013-12-03,Minnesota Wild,Philadelphia Flyers,Minnesota Wild,Philadelphia Flyers,2,0,REG
2013-12-03,Los Angeles Kings,St. Louis Blues,Los Angeles Kings,St. Louis Blues,3,2,REG
2013-12-04,Toronto Maple Leafs,San Jose Sharks,San Jose Sharks,Toronto Maple Leafs,4,2,REG
2013-12-04,New York Islanders,Pittsburgh Penguins,Pittsburgh Penguins,New York Islanders,3,2,OT
2013-12-04,Washington Capitals,Carolina Hurricanes,Carolina Hurricanes,Washington Capitals,4,1,REG
2013-12-04,Florida Panthers,Ottawa Senators,Ottawa Senators,Florida Panthers,4,2,REG
2013-12-04,Chicago Blackhawks,Dallas Stars,Dallas Stars,Chicago Blackhawks,4,3,REG
2013-12-04,Nashville Predators,Vancouver Canucks,Vancouver Canucks,Nashville Predators,3,1,REG
2013-12-04,Anaheim Ducks,Los Angeles Kings,Los Angeles Kings,Anaheim Ducks,3,2,SO
2013-12-05,New Jersey Devils,Montreal Canadiens,Montreal Canadiens,New Jersey Devils,4,3,SO
2013-12-05,Detroit Red Wings,Philadelphia Flyers,Philadelphia Flyers,Detroit Red Wings,6,3,REG
2013-12-06,Buffalo Sabres,New York Rangers,New York Rangers,Buffalo Sabres,3,1,REG
2013-12-06,Toronto Maple Leafs,Dallas Stars,Toronto Maple Leafs,Dallas Stars,3,2,OT
2013-12-06,Pittsburgh Penguins,San Jose Sharks,Pittsburgh Penguins,San Jose Sharks,5,1,REG
2013-12-06,Montreal Canadiens,Boston Bruins,Montreal Canadiens,Boston Bruins,2,1,REG
2013-12-06,Tampa Bay Lightning,Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,3,1,REG
2013-12-06,Florida Panthers,Winnipeg Jets,Florida Panthers,Winnipeg Jets,5,2,REG
2013-12-06,St. Louis Blues,New York Islanders,St. Louis Blues,New York Islanders,5,1,REG
2013-12-06,Nashville Predators,Carolina Hurricanes,Carolina Hurricanes,Nashville Predators,5,2,REG
2013-12-06,Minnesota Wild,Chicago Blackhawks,Minnesota Wild,Chicago Blackhawks,4,3,REG
2013-12-06,Edmonton Oilers,Colorado Avalanche,Edmonton Oilers,Colorado Avalanche,6,2,REG
2013-12-07,New Jersey Devils,Detroit Red Wings,Detroit Red Wings,New Jersey Devils,3,1,REG
2013-12-07,Carolina Hurricanes,San Jose Sharks,Carolina Hurricanes,San Jose Sharks,5,3,REG
2013-12-07,Columbus Blue Jackets,Minnesota Wild,Columbus Blue Jackets,Minnesota Wild,4,0,REG
2013-12-07,Chicago Blackhawks,Anaheim Ducks,Anaheim Ducks,Chicago Blackhawks,3,2,SO
2013-12-07,Calgary Flames,Colorado Avalanche,Colorado Avalanche,Calgary Flames,3,2,REG
2013-12-07,Dallas Stars,Philadelphia Flyers,Dallas Stars,Philadelphia Flyers,5,1,REG
2013-12-08,Boston Bruins,Pittsburgh Penguins,Boston Bruins,Pittsburgh Penguins,3,2,REG
2013-12-08,Montreal Canadiens,Buffalo Sabres,Montreal Canadiens,Buffalo Sabres,3,2,REG
2013-12-08,Ottawa Senators,Toronto Maple Leafs,Toronto Maple Leafs,Ottawa Senators,4,3,SO
2013-12-08,Detroit Red Wings,Florida Panthers,Florida Panthers,Detroit Red Wings,2,1,REG
2013-12-08,Tampa Bay Lightning,Winnipeg Jets,Winnipeg Jets,Tampa Bay Lightning,2,1,OT
2013-12-08,Washington Capitals,Nashville Predators,Washington Capitals,Nashville Predators,5,2,REG
2013-12-08,New York Rangers,New Jersey Devils,New Jersey Devils,New York Rangers,4,3,OT
2013-12-08,St. Louis Blues,Anaheim Ducks,Anaheim Ducks,St. Louis Blues,5,2,REG
2013-12-08,Edmonton Oilers,Calgary Flames,Calgary Flames,Edmonton Oilers,2,1,OT
2013-12-08,Los Angeles Kings,New York Islanders,Los Angeles Kings,New York Islanders,3,0,REG
2013-12-08,Minnesota Wild,San Jose Sharks,Minnesota Wild,San Jose Sharks,3,1,REG
2013-12-09,Toronto Maple Leafs,Boston Bruins,Boston Bruins,Toronto Maple Leafs,5,2,REG
2013-12-09,New York Rangers,Washington Capitals,Washington Capitals,New York Rangers,4,1,REG
2013-12-09,Chicago Blackhawks,Florida Panthers,Chicago Blackhawks,Florida Panthers,6,2,REG
2013-12-09,Vancouver Canucks,Colorado Avalanche,Vancouver Canucks,Colorado Avalanche,3,1,REG
2013-12-10,Ottawa Senators,Philadelphia Flyers,Ottawa Senators,Philadelphia Flyers,5,4,SO
2013-12-10,Pittsburgh Penguins,Columbus Blue Jackets,Pittsburgh Penguins,Columbus Blue Jackets,2,1,REG
2013-12-10,Vancouver Canucks,Carolina Hurricanes,Vancouver Canucks,Carolina Hurricanes,2,0,REG
2013-12-10,Anaheim Ducks,New York Islanders,Anaheim Ducks,New York Islanders,5,2,REG
2013-12-11,Buffalo Sabres,Ottawa Senators,Buffalo Sabres,Ottawa Senators,2,1,SO
2013-12-11,Washington Capitals,Tampa Bay Lightning,Washington Capitals,Tampa Bay Lightning,6,5,SO
2013-12-11,Columbus Blue Jackets,New Jersey Devils,Columbus Blue Jackets,New Jersey Devils,5,4,REG
2013-12-11,Montreal Canadiens,Los Angeles Kings,Los Angeles Kings,Montreal Canadiens,4,0,REG
2013-12-11,Florida Panthers,Detroit Red Wings,Florida Panthers,Detroit Red Wings,3,2,SO
2013-12-11,New York Rangers,Nashville Predators,Nashville Predators,New York Rangers,4,1,REG
2013-12-11,Winnipeg Jets,St. Louis Blues,St. Louis Blues,Winnipeg Jets,2,1,REG
2013-12-11,Dallas Stars,Chicago Blackhawks,Chicago Blackhawks,Dallas Stars,6,2,REG
2013-12-11,Calgary Flames,Boston Bruins,Boston Bruins,Calgary Flames,2,1,REG
2013-12-11,Edmonton Oilers,Carolina Hurricanes,Edmonton Oilers,Carolina Hurricanes,5,4,OT
2013-12-11,San Jose Sharks,New York Islanders,New York Islanders,San Jose Sharks,3,2,SO
2013-12-12,Toronto Maple Leafs,Los Angeles Kings,Los Angeles Kings,Toronto Maple Leafs,3,1,REG
2013-12-12,Chicago Blackhawks,Philadelphia Flyers,Chicago Blackhawks,Philadelphia Flyers,6,2,REG
2013-12-12,Anaheim Ducks,Minnesota Wild,Anaheim Ducks,Minnesota Wild,2,1,REG
2013-12-13,New York Rangers,Columbus Blue Jackets,Columbus Blue Jackets,New York Rangers,4,2,REG
2013-12-13,Philadelphia Flyers,Montreal Canadiens,Philadelphia Flyers,Montreal Canadiens,2,1,REG
2013-12-13,Ottawa Senators,Buffalo Sabres,Ottawa Senators,Buffalo Sabres,2,1,REG
2013-12-13,Tampa Bay Lightning,Detroit Red Wings,Tampa Bay Lightning,Detroit Red Wings,2,1,SO
2013-12-13,St. Louis Blues,Toronto Maple Leafs,St. Louis Blues,Toronto Maple Leafs,6,3,REG
2013-12-13,Nashville Predators,Dallas Stars,Nashville Predators,Dallas Stars,3,1,REG
2013-12-13,Winnipeg Jets,Colorado Avalanche,Colorado Avalanche,Winnipeg Jets,4,3,SO
2013-12-13,Calgary Flames,Carolina Hurricanes,Calgary Flames,Carolina Hurricanes,2,1,OT
2013-12-13,Edmonton Oilers,Boston Bruins,Boston Bruins,Edmonton Oilers,4,2,REG
2013-12-13,San Jose Sharks,Minnesota Wild,San Jose Sharks,Minnesota Wild,3,1,REG
2013-12-14,Pittsburgh Penguins,New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,3,2,REG
2013-12-14,Florida Panthers,Washington Capitals,Florida Panthers,Washington Capitals,3,2,SO
2013-12-14,Vancouver Canucks,Edmonton Oilers,Vancouver Canucks,Edmonton Oilers,4,0,REG
2013-12-14,Buffalo Sabres,Calgary Flames,Calgary Flames,Buffalo Sabres,2,1,OT
2013-12-14,Ottawa Senators,Los Angeles Kings,Los Angeles Kings,Ottawa Senators,5,2,REG
2013-12-14,Winnipeg Jets,Dallas Stars,Dallas Stars,Winnipeg Jets,6,4,REG
2013-12-15,Toronto Maple Leafs,Chicago Blackhawks,Toronto Maple Leafs,Chicago Blackhawks,7,3,REG
2013-12-15,Detroit Red Wings,Pittsburgh Penguins,Pittsburgh Penguins,Detroit Red Wings,4,1,REG
2013-12-15,New Jersey Devils,Tampa Bay Lightning,New Jersey Devils,Tampa Bay Lightning,3,0,REG
2013-12-15,Columbus Blue Jackets,St. Louis Blues,St. Louis Blues,Columbus Blue Jackets,4,3,OT
2013-12-15,Nashville Predators,San Jose Sharks,Nashville Predators,San Jose Sharks,3,2,REG
2013-12-15,Colorado Avalanche,Minnesota Wild,Minnesota Wild,Colorado Avalanche,2,1,SO
2013-12-15,Vancouver Canucks,Boston Bruins,Vancouver Canucks,Boston Bruins,6,2,REG
2013-12-15,Washington Capitals,Philadelphia Flyers,Washington Capitals,Philadelphia Flyers,5,4,SO
2013-12-15,Detroit Red Wings,Tampa Bay Lightning,Tampa Bay Lightning,Detroit Red Wings,3,0,REG
2013-12-15,Montreal Canadiens,Florida Panthers,Florida Panthers,Montreal Canadiens,2,1,REG
2013-12-16,New York Rangers,Calgary Flames,New York Rangers,Calgary Flames,4,3,SO
2013-12-16,Chicago Blackhawks,Los Angeles Kings,Chicago Blackhawks,Los Angeles Kings,3,1,REG
2013-12-16,Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,Edmonton Oilers,3,2,REG
2013-12-17,Pittsburgh Penguins,Toronto Maple Leafs,Pittsburgh Penguins,Toronto Maple Leafs,3,1,REG
2013-12-17,Columbus Blue Jackets,Winnipeg Jets,Winnipeg Jets,Columbus Blue Jackets,3,2,REG
2013-12-17,Ottawa Senators,St. Louis Blues,Ottawa Senators,St. Louis Blues,3,2,OT
2013-12-17,Colorado Avalanche,Dallas Stars,Colorado Avalanche,Dallas Stars,6,2,REG
2013-12-18,Boston Bruins,Calgary Flames,Boston Bruins,Calgary Flames,2,0,REG
2013-12-18,Buffalo Sabres,Winnipeg Jets,Buffalo Sabres,Winnipeg Jets,4,2,REG
2013-12-18,Toronto Maple Leafs,Florida Panthers,Florida Panthers,Toronto Maple Leafs,3,1,REG
2013-12-18,New York Islanders,Tampa Bay Lightning,Tampa Bay Lightning,New York Islanders,3,2,SO
2013-12-18,Detroit Red Wings,Anaheim Ducks,Anaheim Ducks,Detroit Red Wings,5,2,REG
2013-12-18,Philadelphia Flyers,Washington Capitals,Philadelphia Flyers,Washington Capitals,5,2,REG
2013-12-18,St. Louis Blues,San Jose Sharks,San Jose Sharks,St. Louis Blues,4,2,REG
2013-12-18,Nashville Predators,Chicago Blackhawks,Chicago Blackhawks,Nashville Predators,3,1,REG
2013-12-18,Minnesota Wild,Vancouver Canucks,Minnesota Wild,Vancouver Canucks,3,2,SO
2013-12-18,Dallas Stars,Colorado Avalanche,Dallas Stars,Colorado Avalanche,3,2,REG
2013-12-18,Los Angeles Kings,Edmonton Oilers,Los Angeles Kings,Edmonton Oilers,3,0,REG
2013-12-19,New Jersey Devils,Ottawa Senators,New Jersey Devils,Ottawa Senators,5,2,REG
2013-12-19,New York Rangers,Pittsburgh Penguins,Pittsburgh Penguins,New York Rangers,4,3,SO
2013-12-20,Buffalo Sabres,Boston Bruins,Buffalo Sabres,Boston Bruins,4,2,REG
2013-12-20,Philadelphia Flyers,Columbus Blue Jackets,Philadelphia Flyers,Columbus Blue Jackets,5,4,REG
2013-12-20,Pittsburgh Penguins,Minnesota Wild,Pittsburgh Penguins,Minnesota Wild,5,2,REG
2013-12-20,Ottawa Senators,Florida Panthers,Florida Panthers,Ottawa Senators,4,2,REG
2013-12-20,Detroit Red Wings,Calgary Flames,Detroit Red Wings,Calgary Flames,3,2,OT
2013-12-20,Tampa Bay Lightning,Nashville Predators,Tampa Bay Lightning,Nashville Predators,4,2,REG
2013-12-20,St. Louis Blues,Montreal Canadiens,St. Louis Blues,Montreal Canadiens,5,1,REG
2013-12-20,Dallas Stars,Vancouver Canucks,Dallas Stars,Vancouver Canucks,4,1,REG
2013-12-20,Colorado Avalanche,Edmonton Oilers,Colorado Avalanche,Edmonton Oilers,4,2,REG
2013-12-20,Los Angeles Kings,San Jose Sharks,Los Angeles Kings,San Jose Sharks,4,1,REG
2013-12-21,New Jersey Devils,Anaheim Ducks,Anaheim Ducks,New Jersey Devils,3,2,OT
2013-12-21,New York Rangers,New York Islanders,New York Islanders,New York Rangers,5,3,REG
2013-12-21,Carolina Hurricanes,Washington Capitals,Washington Capitals,Carolina Hurricanes,4,2,REG
2013-12-21,Chicago Blackhawks,Vancouver Canucks,Vancouver Canucks,Chicago Blackhawks,3,2,SO
2013-12-21,Winnipeg Jets,Florida Panthers,Winnipeg Jets,Florida Panthers,5,2,REG
2013-12-21,Pittsburgh Penguins,Calgary Flames,Pittsburgh Penguins,Calgary Flames,4,3,REG
2013-12-21,Los Angeles Kings,Colorado Avalanche,Los Angeles Kings,Colorado Avalanche,3,2,SO
2013-12-22,Boston Bruins,Buffalo Sabres,Boston Bruins,Buffalo Sabres,4,1,REG
2013-12-22,Toronto Maple Leafs,Detroit Red Wings,Detroit Red Wings,Toronto Maple Leafs,5,4,SO
2013-12-22,Tampa Bay Lightning,Carolina Hurricanes,Tampa Bay Lightning,Carolina Hurricanes,3,2,OT
2013-12-22,New York Islanders,Anaheim Ducks,Anaheim Ducks,New York Islanders,5,3,REG
2013-12-22,Washington Capitals,New Jersey Devils,New Jersey Devils,Washington Capitals,5,4,OT
2013-12-22,Columbus Blue Jackets,Philadelphia Flyers,Columbus Blue Jackets,Philadelphia Flyers,6,3,REG
2013-12-22,Nashville Predators,Montreal Canadiens,Montreal Canadiens,Nashville Predators,4,3,OT
2013-12-22,Edmonton Oilers,St. Louis Blues,St. Louis Blues,Edmonton Oilers,4,0,REG
2013-12-22,San Jose Sharks,Dallas Stars,San Jose Sharks,Dallas Stars,3,2,SO
2013-12-23,New York Rangers,Minnesota Wild,New York Rangers,Minnesota Wild,4,1,REG
2013-12-23,Vancouver Canucks,Winnipeg Jets,Vancouver Canucks,Winnipeg Jets,2,1,REG
2013-12-28,Boston Bruins,Ottawa Senators,Boston Bruins,Ottawa Senators,4,0,REG
2013-12-28,New Jersey Devils,Columbus Blue Jackets,Columbus Blue Jackets,New Jersey Devils,2,1,SO
2013-12-28,Washington Capitals,New York Rangers,Washington Capitals,New York Rangers,3,2,REG
2013-12-28,Carolina Hurricanes,Pittsburgh Penguins,Pittsburgh Penguins,Carolina Hurricanes,4,3,OT
2013-12-28,Toronto Maple Leafs,Buffalo Sabres,Toronto Maple Leafs,Buffalo Sabres,4,3,SO
2013-12-28,Chicago Blackhawks,Colorado Avalanche,Chicago Blackhawks,Colorado Avalanche,6,2,REG
2013-12-28,Winnipeg Jets,Minnesota Wild,Winnipeg Jets,Minnesota Wild,6,4,REG
2013-12-28,Dallas Stars,Nashville Predators,Dallas Stars,Nashville Predators,4,1,REG
2013-12-28,Calgary Flames,Edmonton Oilers,Edmonton Oilers,Calgary Flames,2,0,REG
2013-12-29,Ottawa Senators,Boston Bruins,Ottawa Senators,Boston Bruins,4,3,REG
2013-12-29,Tampa Bay Lightning,Montreal Canadiens,Montreal Canadiens,Tampa Bay Lightning,2,1,SO
2013-12-29,Florida Panthers,Detroit Red Wings,Detroit Red Wings,Florida Panthers,4,3,REG
2013-12-29,New York Islanders,New Jersey Devils,New Jersey Devils,New York Islanders,2,1,REG
2013-12-29,St. Louis Blues,Chicago Blackhawks,St. Louis Blues,Chicago Blackhawks,6,5,SO
2013-12-29,Nashville Predators,Los Angeles Kings,Nashville Predators,Los Angeles Kings,3,2,REG
2013-12-29,Edmonton Oilers,Philadelphia Flyers,Philadelphia Flyers,Edmonton Oilers,4,3,SO
2013-12-29,Buffalo Sabres,Washington Capitals,Buffalo Sabres,Washington Capitals,2,1,SO
2013-12-29,Florida Panthers,Montreal Canadiens,Florida Panthers,Montreal Canadiens,4,1,REG
2013-12-29,Columbus Blue Jackets,Pittsburgh Penguins,Pittsburgh Penguins,Columbus Blue Jackets,5,3,REG
2013-12-29,Dallas Stars,St. Louis Blues,St. Louis Blues,Dallas Stars,3,2,OT
2013-12-30,Toronto Maple Leafs,Carolina Hurricanes,Toronto Maple Leafs,Carolina Hurricanes,5,2,REG
2013-12-30,Tampa Bay Lightning,New York Rangers,New York Rangers,Tampa Bay Lightning,4,3,REG
2013-12-30,Calgary Flames,Vancouver Canucks,Vancouver Canucks,Calgary Flames,2,0,REG
2013-12-30,Minnesota Wild,New York Islanders,New York Islanders,Minnesota Wild,5,4,REG
2013-12-30,Colorado Avalanche,Winnipeg Jets,Winnipeg Jets,Colorado Avalanche,2,1,OT
2013-12-30,San Jose Sharks,Anaheim Ducks,San Jose Sharks,Anaheim Ducks,3,1,REG
2013-12-31,Ottawa Senators,Washington Capitals,Ottawa Senators,Washington Capitals,3,1,REG
