date,home,away,winner,loser,winner_pts,loser_pts,end_type
2014-12-28,Pittsburgh Penguins,Washington Capitals,Washington Capitals,Pittsburgh Penguins,3,0,REG
2014-12-28,Nashville Predators,Philadelphia Flyers,Nashville Predators,Philadelphia Flyers,4,1,REG
2014-12-28,St. Louis Blues,Dallas Stars,Dallas Stars,St. Louis Blues,4,3,REG
2014-12-28,Arizona Coyotes,Anaheim Ducks,Arizona Coyotes,Anaheim Ducks,2,1,SO
2014-12-28,Colorado Avalanche,Chicago Blackhawks,Chicago Blackhawks,Colorado Avalanche,5,2,REG
2014-12-28,Calgary Flames,Edmonton Oilers,Calgary Flames,Edmonton Oilers,4,1,REG
2014-12-28,Los Angeles Kings,San Jose Sharks,Los Angeles Kings,San Jose Sharks,3,1,REG
2014-12-28,Florida Panthers,Toronto Maple Leafs,Florida Panthers,Toronto Maple Leafs,6,4,REG
2014-12-29,Anaheim Ducks,Vancouver Canucks,Anaheim Ducks,Vancouver Canucks,2,1,OT
2014-12-30,Boston Bruins,Detroit Red Wings,Boston Bruins,Detroit Red Wings,5,2,REG
2014-12-30,Carolina Hurricanes,Montreal Canadiens,Montreal Canadiens,Carolina Hurricanes,3,1,REG
2014-12-30,New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Pittsburgh Penguins,3,1,REG
2014-12-30,New York Islanders,Washington Capitals,New York Islanders,Washington Capitals,4,3,OT
2014-12-30,Ottawa Senators,Buffalo Sabres,Ottawa Senators,Buffalo Sabres,5,2,REG
2014-12-30,Tampa Bay Lightning,Toronto Maple Leafs,Tampa Bay Lightning,Toronto Maple Leafs,3,2,REG
2014-12-30,St. Louis Blues,Colorado Avalanche,St. Louis Blues,Colorado Avalanche,3,0,REG
2014-12-30,Winnipeg Jets,Minnesota Wild,Minnesota Wild,Winnipeg Jets,3,2,REG
2014-12-30,Dallas Stars,New York Rangers,Dallas Stars,New York Rangers,3,2,REG
2014-12-30,Chicago Blackhawks,Nashville Predators,Chicago Blackhawks,Nashville Predators,5,4,SO
2014-12-30,Arizona Coyotes,Philadelphia Flyers,Arizona Coyotes,Philadelphia Flyers,4,2,REG
2014-12-30,Calgary Flames,Los Angeles Kings,Calgary Flames,Los Angeles Kings,2,1,REG
2014-12-31,Florida Panthers,Montreal Canadiens,Montreal Canadiens,Florida Panthers,2,1,SO
2014-12-31,Nashville Predators,St. Louis Blues,Nashville Predators,St. Louis Blues,3,2,REG
2014-12-31,Edmonton Oilers,Los Angeles Kings,Edmonton Oilers,Los Angeles Kings,3,2,SO
2014-12-31,San Jose Sharks,Vancouver Canucks,Vancouver Canucks,San Jose Sharks,3,1,REG
2014-12-31,Winnipeg Jets,New York Islanders,New York Islanders,Winnipeg Jets,5,2,REG
2014-12-31,Buffalo Sabres,Tampa Bay Lightning,Tampa Bay Lightning,Buffalo Sabres,5,1,REG
2014-12-31,Florida Panthers,New York Rangers,New York Rangers,Florida Panthers,5,2,REG
2015-01-01,Boston Bruins,Toronto Maple Leafs,Toronto Maple Leafs,Boston Bruins,4,3,SO
2015-01-01,Pittsburgh Penguins,Carolina Hurricanes,Pittsburgh Penguins,Carolina Hurricanes,2,1,REG
2015-01-01,Columbus Blue Jackets,Minnesota Wild,Columbus Blue Jackets,Minnesota Wild,3,1,REG
2015-01-01,Detroit Red Wings,New Jersey Devils,Detroit Red Wings,New Jersey Devils,3,1,REG
2015-01-01,Dallas Stars,Arizona Coyotes,Dallas Stars,Arizona Coyotes,4,0,REG
2015-01-01,Anaheim Ducks,San Jose Sharks,San Jose Sharks,Anaheim Ducks,3,0,REG
2015-01-01,Colorado Avalanche,Philadelphia Flyers,Colorado Avalanche,Philadelphia Flyers,4,3,OT
2015-01-01,Calgary Flames,Edmonton Oilers,Calgary Flames,Edmonton Oilers,4,3,OT
2015-01-01,Washington Capitals,Chicago Blackhawks,Washington Capitals,Chicago Blackhawks,3,2,REG
2015-01-02,Vancouver Canucks,Los Angeles Kings,Los Angeles Kings,Vancouver Canucks,3,2,REG
2015-01-03,Buffalo Sabres,Florida Panthers,Florida Panthers,Buffalo Sabres,2,0,REG
2015-01-03,New Jersey Devils,Montreal Canadiens,Montreal Canadiens,New Jersey Devils,4,2,REG
2015-01-03,Pittsburgh Penguins,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,6,3,REG
2015-01-03,Carolina Hurricanes,Philadelphia Flyers,Carolina Hurricanes,Philadelphia Flyers,2,1,REG
2015-01-03,Minnesota Wild,Toronto Maple Leafs,Minnesota Wild,Toronto Maple Leafs,3,1,REG
2015-01-03,Calgary Flames,New York Islanders,New York Islanders,Calgary Flames,2,1,REG
2015-01-03,Colorado Avalanche,Edmonton Oilers,Colorado Avalanche,Edmonton Oilers,2,1,SO
2015-01-03,Anaheim Ducks,St. Louis Blues,Anaheim Ducks,St. Louis Blues,4,3,REG
2015-01-03,Boston Bruins,Ottawa Senators,Ottawa Senators,Boston Bruins,3,2,OT
2015-01-03,Los Angeles Kings,Nashville Predators,Nashville Predators,Los Angeles Kings,7,6,OT
2015-01-04,New York Rangers,Buffalo Sabres,New York Rangers,Buffalo Sabres,5,1,REG
2015-01-04,Winnipeg Jets,Toronto Maple Leafs,Winnipeg Jets,Toronto Maple Leafs,5,1,REG
2015-01-04,Pittsburgh Penguins,Montreal Canadiens,Montreal Canadiens,Pittsburgh Penguins,4,1,REG
2015-01-04,New Jersey Devils,Philadelphia Flyers,New Jersey Devils,Philadelphia Flyers,5,2,REG
2015-01-04,Arizona Coyotes,Columbus Blue Jackets,Arizona Coyotes,Columbus Blue Jackets,6,3,REG
2015-01-04,Dallas Stars,Minnesota Wild,Dallas Stars,Minnesota Wild,5,1,REG
2015-01-04,Vancouver Canucks,Detroit Red Wings,Vancouver Canucks,Detroit Red Wings,4,1,REG
2015-01-04,San Jose Sharks,St. Louis Blues,St. Louis Blues,San Jose Sharks,6,2,REG
2015-01-04,Carolina Hurricanes,Boston Bruins,Carolina Hurricanes,Boston Bruins,2,1,SO
2015-01-04,Washington Capitals,Florida Panthers,Washington Capitals,Florida Panthers,4,3,REG
2015-01-05,Ottawa Senators,Tampa Bay Lightning,Tampa Bay Lightning,Ottawa Senators,4,2,REG
2015-01-05,Colorado Avalanche,Columbus Blue Jackets,Columbus Blue Jackets,Colorado Avalanche,4,3,REG
2015-01-05,Chicago Blackhawks,Dallas Stars,Chicago Blackhawks,Dallas Stars,5,4,OT
2015-01-05,Anaheim Ducks,Nashville Predators,Anaheim Ducks,Nashville Predators,4,3,SO
2015-01-05,Edmonton Oilers,New York Islanders,Edmonton Oilers,New York Islanders,5,2,REG
2015-01-06,Winnipeg Jets,San Jose Sharks,San Jose Sharks,Winnipeg Jets,3,2,REG
2015-01-07,New Jersey Devils,Buffalo Sabres,New Jersey Devils,Buffalo Sabres,4,1,REG
2015-01-07,Philadelphia Flyers,Ottawa Senators,Philadelphia Flyers,Ottawa Senators,2,1,SO
2015-01-07,Montreal Canadiens,Tampa Bay Lightning,Tampa Bay Lightning,Montreal Canadiens,4,2,REG
2015-01-07,Nashville Predators,Carolina Hurricanes,Nashville Predators,Carolina Hurricanes,3,2,REG
2015-01-07,Minnesota Wild,San Jose Sharks,San Jose Sharks,Minnesota Wild,4,3,OT
2015-01-07,Dallas Stars,Columbus Blue Jackets,Columbus Blue Jackets,Dallas Stars,4,2,REG
2015-01-07,Chicago Blackhawks,Colorado Avalanche,Colorado Avalanche,Chicago Blackhawks,2,0,REG
2015-01-07,Arizona Coyotes,St. Louis Blues,St. Louis Blues,Arizona Coyotes,4,0,REG
2015-01-07,Edmonton Oilers,Detroit Red Wings,Detroit Red Wings,Edmonton Oilers,4,2,REG
2015-01-07,Vancouver Canucks,New York Islanders,Vancouver Canucks,New York Islanders,3,2,REG
2015-01-08,Toronto Maple Leafs,Washington Capitals,Washington Capitals,Toronto Maple Leafs,6,2,REG
2015-01-08,Pittsburgh Penguins,Boston Bruins,Boston Bruins,Pittsburgh Penguins,3,2,OT
2015-01-08,Calgary Flames,Detroit Red Wings,Detroit Red Wings,Calgary Flames,3,2,REG
2015-01-08,Anaheim Ducks,New York Rangers,New York Rangers,Anaheim Ducks,4,1,REG
2015-01-09,Boston Bruins,New Jersey Devils,Boston Bruins,New Jersey Devils,3,0,REG
2015-01-09,Carolina Hurricanes,Buffalo Sabres,Carolina Hurricanes,Buffalo Sabres,5,2,REG
2015-01-09,Philadelphia Flyers,Washington Capitals,Philadelphia Flyers,Washington Capitals,3,2,OT
2015-01-09,Minnesota Wild,Chicago Blackhawks,Chicago Blackhawks,Minnesota Wild,4,2,REG
2015-01-09,St. Louis Blues,San Jose Sharks,St. Louis Blues,San Jose Sharks,6,2,REG
2015-01-09,Nashville Predators,Dallas Stars,Nashville Predators,Dallas Stars,3,2,OT
2015-01-09,Colorado Avalanche,Ottawa Senators,Colorado Avalanche,Ottawa Senators,5,2,REG
2015-01-09,Arizona Coyotes,Winnipeg Jets,Arizona Coyotes,Winnipeg Jets,4,1,REG
2015-01-09,Vancouver Canucks,Florida Panthers,Florida Panthers,Vancouver Canucks,3,1,REG
2015-01-09,Los Angeles Kings,New York Rangers,New York Rangers,Los Angeles Kings,4,3,REG
2015-01-10,New Jersey Devils,New York Islanders,New York Islanders,New Jersey Devils,3,2,OT
2015-01-10,Tampa Bay Lightning,Buffalo Sabres,Tampa Bay Lightning,Buffalo Sabres,2,1,REG
2015-01-10,Toronto Maple Leafs,Columbus Blue Jackets,Toronto Maple Leafs,Columbus Blue Jackets,5,2,REG
2015-01-10,Calgary Flames,Florida Panthers,Florida Panthers,Calgary Flames,6,5,REG
2015-01-10,Edmonton Oilers,Chicago Blackhawks,Edmonton Oilers,Chicago Blackhawks,5,2,REG
2015-01-10,Philadelphia Flyers,Boston Bruins,Boston Bruins,Philadelphia Flyers,3,1,REG
2015-01-10,Minnesota Wild,Nashville Predators,Nashville Predators,Minnesota Wild,3,1,REG
2015-01-10,Colorado Avalanche,Dallas Stars,Colorado Avalanche,Dallas Stars,4,3,REG
2015-01-11,Montreal Canadiens,Pittsburgh Penguins,Pittsburgh Penguins,Montreal Canadiens,2,1,OT
2015-01-11,Arizona Coyotes,Ottawa Senators,Ottawa Senators,Arizona Coyotes,5,1,REG
2015-01-11,Washington Capitals,Detroit Red Wings,Washington Capitals,Detroit Red Wings,3,1,REG
2015-01-11,Columbus Blue Jackets,New York Islanders,New York Islanders,Columbus Blue Jackets,5,2,REG
2015-01-11,St. Louis Blues,Carolina Hurricanes,St. Louis Blues,Carolina Hurricanes,5,4,SO
2015-01-11,San Jose Sharks,New York Rangers,New York Rangers,San Jose Sharks,3,1,REG
2015-01-11,Los Angeles Kings,Winnipeg Jets,Winnipeg Jets,Los Angeles Kings,5,4,SO
2015-01-12,Edmonton Oilers,Florida Panthers,Florida Panthers,Edmonton Oilers,4,2,REG
2015-01-12,Chicago Blackhawks,Minnesota Wild,Chicago Blackhawks,Minnesota Wild,4,1,REG
2015-01-12,Anaheim Ducks,Winnipeg Jets,Anaheim Ducks,Winnipeg Jets,5,4,SO
2015-01-13,Philadelphia Flyers,Tampa Bay Lightning,Philadelphia Flyers,Tampa Bay Lightning,7,3,REG
2015-01-13,Washington Capitals,Colorado Avalanche,Washington Capitals,Colorado Avalanche,2,1,REG
2015-01-13,Los Angeles Kings,Toronto Maple Leafs,Los Angeles Kings,Toronto Maple Leafs,2,0,REG
2015-01-14,Boston Bruins,Tampa Bay Lightning,Boston Bruins,Tampa Bay Lightning,4,3,REG
2015-01-14,Buffalo Sabres,Detroit Red Wings,Detroit Red Wings,Buffalo Sabres,3,1,REG
2015-01-14,New York Rangers,New York Islanders,New York Islanders,New York Rangers,3,0,REG
2015-01-14,Pittsburgh Penguins,Minnesota Wild,Pittsburgh Penguins,Minnesota Wild,6,2,REG
2015-01-14,Carolina Hurricanes,Colorado Avalanche,Carolina Hurricanes,Colorado Avalanche,3,2,SO
2015-01-14,Winnipeg Jets,Florida Panthers,Winnipeg Jets,Florida Panthers,6,2,REG
2015-01-14,St. Louis Blues,Edmonton Oilers,St. Louis Blues,Edmonton Oilers,4,2,REG
2015-01-14,Nashville Predators,Vancouver Canucks,Nashville Predators,Vancouver Canucks,5,1,REG
2015-01-14,Dallas Stars,Ottawa Senators,Dallas Stars,Ottawa Senators,5,4,REG
2015-01-14,Arizona Coyotes,San Jose Sharks,San Jose Sharks,Arizona Coyotes,3,2,REG
2015-01-15,Columbus Blue Jackets,Montreal Canadiens,Montreal Canadiens,Columbus Blue Jackets,3,2,REG
2015-01-15,Anaheim Ducks,Toronto Maple Leafs,Anaheim Ducks,Toronto Maple Leafs,4,0,REG
2015-01-15,Los Angeles Kings,New Jersey Devils,New Jersey Devils,Los Angeles Kings,5,3,REG
2015-01-16,Boston Bruins,New York Rangers,Boston Bruins,New York Rangers,3,0,REG
2015-01-16,Buffalo Sabres,Minnesota Wild,Minnesota Wild,Buffalo Sabres,4,0,REG
2015-01-16,Philadelphia Flyers,Vancouver Canucks,Vancouver Canucks,Philadelphia Flyers,4,0,REG
2015-01-16,Ottawa Senators,Montreal Canadiens,Ottawa Senators,Montreal Canadiens,4,1,REG
2015-01-16,Tampa Bay Lightning,Edmonton Oilers,Tampa Bay Lightning,Edmonton Oilers,3,2,REG
2015-01-16,Florida Panthers,Colorado Avalanche,Colorado Avalanche,Florida Panthers,4,2,REG
2015-01-16,St. Louis Blues,Detroit Red Wings,Detroit Red Wings,St. Louis Blues,3,2,OT
2015-01-16,Dallas Stars,Winnipeg Jets,Winnipeg Jets,Dallas Stars,2,1,REG
2015-01-16,Arizona Coyotes,Calgary Flames,Calgary Flames,Arizona Coyotes,4,1,REG
2015-01-16,San Jose Sharks,Toronto Maple Leafs,San Jose Sharks,Toronto Maple Leafs,3,1,REG
2015-01-17,New York Islanders,Pittsburgh Penguins,New York Islanders,Pittsburgh Penguins,6,3,REG
2015-01-17,Columbus Blue Jackets,New York Rangers,New York Rangers,Columbus Blue Jackets,2,1,REG
2015-01-17,Carolina Hurricanes,Vancouver Canucks,Vancouver Canucks,Carolina Hurricanes,3,0,REG
2015-01-17,Nashville Predators,Washington Capitals,Nashville Predators,Washington Capitals,4,3,REG
2015-01-17,Chicago Blackhawks,Winnipeg Jets,Winnipeg Jets,Chicago Blackhawks,4,2,REG
2015-01-17,Anaheim Ducks,New Jersey Devils,Anaheim Ducks,New Jersey Devils,5,1,REG
2015-01-18,Boston Bruins,Columbus Blue Jackets,Columbus Blue Jackets,Boston Bruins,3,1,REG
2015-01-18,Buffalo Sabres,Philadelphia Flyers,Philadelphia Flyers,Buffalo Sabres,4,3,REG
2015-01-18,St. Louis Blues,Toronto Maple Leafs,St. Louis Blues,Toronto Maple Leafs,3,0,REG
2015-01-18,Montreal Canadiens,New York Islanders,Montreal Canadiens,New York Islanders,6,4,REG
2015-01-18,Ottawa Senators,Carolina Hurricanes,Carolina Hurricanes,Ottawa Senators,3,2,REG
2015-01-18,Detroit Red Wings,Nashville Predators,Detroit Red Wings,Nashville Predators,5,2,REG
2015-01-18,Tampa Bay Lightning,Colorado Avalanche,Tampa Bay Lightning,Colorado Avalanche,3,2,SO
2015-01-18,Florida Panthers,Edmonton Oilers,Edmonton Oilers,Florida Panthers,3,2,SO
2015-01-18,Dallas Stars,Washington Capitals,Dallas Stars,Washington Capitals,5,4,REG
2015-01-18,Minnesota Wild,Arizona Coyotes,Minnesota Wild,Arizona Coyotes,3,1,REG
2015-01-18,San Jose Sharks,Calgary Flames,Calgary Flames,San Jose Sharks,4,3,OT
2015-01-18,Los Angeles Kings,Anaheim Ducks,Anaheim Ducks,Los Angeles Kings,3,2,SO
2015-01-18,Pittsburgh Penguins,New York Rangers,New York Rangers,Pittsburgh Penguins,5,2,REG
2015-01-18,Chicago Blackhawks,Dallas Stars,Dallas Stars,Chicago Blackhawks,6,3,REG
2015-01-19,Winnipeg Jets,Arizona Coyotes,Winnipeg Jets,Arizona Coyotes,4,3,SO
2015-01-19,Detroit Red Wings,Buffalo Sabres,Detroit Red Wings,Buffalo Sabres,6,4,REG
2015-01-19,New York Islanders,Philadelphia Flyers,New York Islanders,Philadelphia Flyers,7,4,REG
2015-01-20,Toronto Maple Leafs,Carolina Hurricanes,Carolina Hurricanes,Toronto Maple Leafs,4,1,REG
2015-01-20,Florida Panthers,Vancouver Canucks,Vancouver Canucks,Florida Panthers,2,1,REG
2015-01-20,Minnesota Wild,Columbus Blue Jackets,Columbus Blue Jackets,Minnesota Wild,3,1,REG
2015-01-20,St. Louis Blues,Colorado Avalanche,St. Louis Blues,Colorado Avalanche,3,1,REG
2015-01-20,San Jose Sharks,New Jersey Devils,New Jersey Devils,San Jose Sharks,5,2,REG
2015-01-20,Los Angeles Kings,Calgary Flames,Calgary Flames,Los Angeles Kings,2,1,OT
2015-01-21,New York Rangers,Ottawa Senators,New York Rangers,Ottawa Senators,3,2,OT
2015-01-21,Washington Capitals,Edmonton Oilers,Edmonton Oilers,Washington Capitals,5,4,SO
2015-01-21,Montreal Canadiens,Nashville Predators,Montreal Canadiens,Nashville Predators,2,1,OT
2015-01-21,Detroit Red Wings,Minnesota Wild,Detroit Red Wings,Minnesota Wild,5,4,SO
2015-01-21,Tampa Bay Lightning,Vancouver Canucks,Tampa Bay Lightning,Vancouver Canucks,4,1,REG
2015-01-21,Philadelphia Flyers,Pittsburgh Penguins,Philadelphia Flyers,Pittsburgh Penguins,3,2,OT
2015-01-21,Dallas Stars,Boston Bruins,Boston Bruins,Dallas Stars,3,1,REG
2015-01-21,Chicago Blackhawks,Arizona Coyotes,Chicago Blackhawks,Arizona Coyotes,5,1,REG
2015-01-22,Ottawa Senators,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,4,3,REG
2015-01-22,Pittsburgh Penguins,Chicago Blackhawks,Chicago Blackhawks,Pittsburgh Penguins,3,2,SO
2015-01-22,Winnipeg Jets,Columbus Blue Jackets,Winnipeg Jets,Columbus Blue Jackets,4,0,REG
2015-01-22,Colorado Avalanche,Boston Bruins,Colorado Avalanche,Boston Bruins,3,2,SO
2015-01-22,Anaheim Ducks,Calgary Flames,Anaheim Ducks,Calgary Flames,6,3,REG
2015-01-22,San Jose Sharks,Los Angeles Kings,San Jose Sharks,Los Angeles Kings,4,2,REG
2015-01-28,New York Islanders,New York Rangers,New York Islanders,New York Rangers,4,1,REG
2015-01-28,Philadelphia Flyers,Arizona Coyotes,Philadelphia Flyers,Arizona Coyotes,4,3,SO
2015-01-28,Pittsburgh Penguins,Winnipeg Jets,Pittsburgh Penguins,Winnipeg Jets,5,3,REG
2015-01-28,Columbus Blue Jackets,Washington Capitals,Columbus Blue Jackets,Washington Capitals,4,3,REG
2015-01-28,Montreal Canadiens,Dallas Stars,Montreal Canadiens,Dallas Stars,3,2,REG
2015-01-28,Florida Panthers,Detroit Red Wings,Detroit Red Wings,Florida Panthers,5,4,REG
2015-01-28,Carolina Hurricanes,Tampa Bay Lightning,Carolina Hurricanes,Tampa Bay Lightning,4,2,REG
2015-01-28,Nashville Predators,Colorado Avalanche,Nashville Predators,Colorado Avalanche,4,3,OT
2015-01-28,Calgary Flames,Buffalo Sabres,Calgary Flames,Buffalo Sabres,4,1,REG
2015-01-28,Edmonton Oilers,Minnesota Wild,Minnesota Wild,Edmonton Oilers,2,1,REG
2015-01-28,Vancouver Canucks,Anaheim Ducks,Anaheim Ducks,Vancouver Canucks,4,0,REG
2015-01-29,New Jersey Devils,Toronto Maple Leafs,New Jersey Devils,Toronto Maple Leafs,2,1,SO
2015-01-29,Washington Capitals,Pittsburgh Penguins,Washington Capitals,Pittsburgh Penguins,4,0,REG
2015-01-29,Los Angeles Kings,Chicago Blackhawks,Los Angeles Kings,Chicago Blackhawks,4,3,REG
2015-01-30,New York Islanders,Boston Bruins,Boston Bruins,New York Islanders,5,2,REG
2015-01-30,Philadelphia Flyers,Winnipeg Jets,Philadelphia Flyers,Winnipeg Jets,5,2,REG
2015-01-30,Toronto Maple Leafs,Arizona Coyotes,Arizona Coyotes,Toronto Maple Leafs,3,1,REG
2015-01-30,Ottawa Senators,Dallas Stars,Dallas Stars,Ottawa Senators,6,3,REG
2015-01-30,Tampa Bay Lightning,Detroit Red Wings,Tampa Bay Lightning,Detroit Red Wings,5,1,REG
2015-01-30,Florida Panthers,Columbus Blue Jackets,Florida Panthers,Columbus Blue Jackets,3,2,REG
2015-01-30,St. Louis Blues,Nashville Predators,St. Louis Blues,Nashville Predators,5,4,SO
2015-01-30,Edmonton Oilers,Buffalo Sabres,Edmonton Oilers,Buffalo Sabres,3,2,REG
2015-01-30,San Jose Sharks,Anaheim Ducks,San Jose Sharks,Anaheim Ducks,6,3,REG
2015-01-31,New Jersey Devils,Pittsburgh Penguins,Pittsburgh Penguins,New Jersey Devils,2,1,OT
2015-01-31,Carolina Hurricanes,St. Louis Blues,St. Louis Blues,Carolina Hurricanes,3,2,SO
2015-01-31,Colorado Avalanche,Nashville Predators,Colorado Avalanche,Nashville Predators,3,0,REG
2015-01-31,Vancouver Canucks,Buffalo Sabres,Vancouver Canucks,Buffalo Sabres,5,2,REG
2015-01-31,Anaheim Ducks,Chicago Blackhawks,Chicago Blackhawks,Anaheim Ducks,4,1,REG
2015-01-31,Detroit Red Wings,New York Islanders,Detroit Red Wings,New York Islanders,4,1,REG
2015-01-31,Ottawa Senators,Arizona Coyotes,Ottawa Senators,Arizona Coyotes,6,2,REG
2015-02-01,Boston Bruins,Los Angeles Kings,Boston Bruins,Los Angeles Kings,3,1,REG
2015-02-01,New Jersey Devils,Florida Panthers,New Jersey Devils,Florida Panthers,3,1,REG
2015-02-01,New York Rangers,Carolina Hurricanes,New York Rangers,Carolina Hurricanes,4,1,REG
2015-02-01,Winnipeg Jets,Dallas Stars,Dallas Stars,Winnipeg Jets,5,2,REG
2015-02-01,Tampa Bay Lightning,Columbus Blue Jackets,Tampa Bay Lightning,Columbus Blue Jackets,3,1,REG
2015-02-01,Calgary Flames,Edmonton Oilers,Calgary Flames,Edmonton Oilers,4,2,REG
2015-02-01,San Jose Sharks,Chicago Blackhawks,San Jose Sharks,Chicago Blackhawks,2,0,REG
2015-02-01,Montreal Canadiens,Arizona Coyotes,Arizona Coyotes,Montreal Canadiens,3,2,REG
2015-02-01,Washington Capitals,St. Louis Blues,St. Louis Blues,Washington Capitals,4,3,REG
2015-02-01,Pittsburgh Penguins,Nashville Predators,Nashville Predators,Pittsburgh Penguins,4,0,REG
2015-02-01,Vancouver Canucks,Minnesota Wild,Minnesota Wild,Vancouver Canucks,4,2,REG
2015-02-03,New York Rangers,Florida Panthers,New York Rangers,Florida Panthers,6,3,REG
2015-02-03,Calgary Flames,Winnipeg Jets,Calgary Flames,Winnipeg Jets,5,2,REG
2015-02-03,San Jose Sharks,Edmonton Oilers,Edmonton Oilers,San Jose Sharks,5,4,SO
2015-02-04,New Jersey Devils,Ottawa Senators,New Jersey Devils,Ottawa Senators,2,1,REG
2015-02-04,New York Islanders,Florida Panthers,Florida Panthers,New York Islanders,4,2,REG
2015-02-04,Washington Capitals,Los Angeles Kings,Washington Capitals,Los Angeles Kings,4,0,REG
2015-02-04,Columbus Blue Jackets,Arizona Coyotes,Arizona Coyotes,Columbus Blue Jackets,4,1,REG
2015-02-04,Montreal Canadiens,Buffalo Sabres,Buffalo Sabres,Montreal Canadiens,3,2,REG
2015-02-04,Nashville Predators,Toronto Maple Leafs,Nashville Predators,Toronto Maple Leafs,4,3,REG
2015-02-04,St. Louis Blues,Tampa Bay Lightning,St. Louis Blues,Tampa Bay Lightning,2,1,OT
2015-02-04,Minnesota Wild,Chicago Blackhawks,Minnesota Wild,Chicago Blackhawks,3,0,REG
2015-02-04,Dallas Stars,Colorado Avalanche,Colorado Avalanche,Dallas Stars,3,2,SO
2015-02-04,Anaheim Ducks,Carolina Hurricanes,Anaheim Ducks,Carolina Hurricanes,5,4,OT
2015-02-04,Vancouver Canucks,Winnipeg Jets,Vancouver Canucks,Winnipeg Jets,3,2,OT
2015-02-05,New York Rangers,Boston Bruins,New York Rangers,Boston Bruins,3,2,REG
2015-02-05,Edmonton Oilers,Pittsburgh Penguins,Pittsburgh Penguins,Edmonton Oilers,2,0,REG
2015-02-05,Calgary Flames,San Jose Sharks,Calgary Flames,San Jose Sharks,3,1,REG
2015-02-06,Buffalo Sabres,St. Louis Blues,St. Louis Blues,Buffalo Sabres,3,0,REG
2015-02-06,Philadelphia Flyers,New York Islanders,New York Islanders,Philadelphia Flyers,3,2,SO
2015-02-06,Ottawa Senators,Washington Capitals,Washington Capitals,Ottawa Senators,2,1,REG
2015-02-06,Florida Panthers,Los Angeles Kings,Florida Panthers,Los Angeles Kings,3,2,REG
2015-02-06,Nashville Predators,Anaheim Ducks,Anaheim Ducks,Nashville Predators,5,2,REG
2015-02-06,Dallas Stars,Tampa Bay Lightning,Tampa Bay Lightning,Dallas Stars,5,3,REG
2015-02-06,Colorado Avalanche,Detroit Red Wings,Detroit Red Wings,Colorado Avalanche,3,0,REG
2015-02-06,Arizona Coyotes,Carolina Hurricanes,Carolina Hurricanes,Arizona Coyotes,2,1,SO
2015-02-06,Vancouver Canucks,San Jose Sharks,San Jose Sharks,Vancouver Canucks,5,1,REG
2015-02-07,New Jersey Devils,Toronto Maple Leafs,New Jersey Devils,Toronto Maple Leafs,4,1,REG
2015-02-07,Washington Capitals,Anaheim Ducks,Washington Capitals,Anaheim Ducks,3,2,SO
2015-02-07,Columbus Blue Jackets,St. Louis Blues,Columbus Blue Jackets,St. Louis Blues,5,1,REG
2015-02-07,Winnipeg Jets,Chicago Blackhawks,Chicago Blackhawks,Winnipeg Jets,2,1,OT
2015-02-07,Calgary Flames,Pittsburgh Penguins,Pittsburgh Penguins,Calgary Flames,4,0,REG
2015-02-07,Nashville Predators,New York Rangers,Nashville Predators,New York Rangers,3,2,REG
2015-02-07,Tampa Bay Lightning,Los Angeles Kings,Los Angeles Kings,Tampa Bay Lightning,4,2,REG
2015-02-08,Boston Bruins,New York Islanders,Boston Bruins,New York Islanders,2,1,REG
2015-02-08,Buffalo Sabres,Dallas Stars,Buffalo Sabres,Dallas Stars,3,2,REG
2015-02-08,Toronto Maple Leafs,Edmonton Oilers,Toronto Maple Leafs,Edmonton Oilers,5,1,REG
2015-02-08,Montreal Canadiens,New Jersey Devils,Montreal Canadiens,New Jersey Devils,6,2,REG
2015-02-08,Ottawa Senators,Columbus Blue Jackets,Columbus Blue Jackets,Ottawa Senators,4,1,REG
2015-02-08,Arizona Coyotes,Detroit Red Wings,Detroit Red Wings,Arizona Coyotes,3,1,REG
2015-02-08,Vancouver Canucks,Pittsburgh Penguins,Vancouver Canucks,Pittsburgh Penguins,4,0,REG
2015-02-08,San Jose Sharks,Carolina Hurricanes,Carolina Hurricanes,San Jose Sharks,5,4,REG
2015-02-08,St. Louis Blues,Chicago Blackhawks,Chicago Blackhawks,St. Louis Blues,4,2,REG
2015-02-08,Florida Panthers,Nashville Predators,Nashville Predators,Florida Panthers,3,2,SO
2015-02-08,Washington Capitals,Philadelphia Flyers,Philadelphia Flyers,Washington Capitals,3,1,REG
2015-02-08,Buffalo Sabres,New York Islanders,New York Islanders,Buffalo Sabres,3,2,REG
2015-02-08,Tampa Bay Lightning,Anaheim Ducks,Tampa Bay Lightning,Anaheim Ducks,5,3,REG
2015-02-08,New York Rangers,Dallas Stars,Dallas Stars,New York Rangers,3,2,OT
2015-02-08,Winnipeg Jets,Colorado Avalanche,Winnipeg Jets,Colorado Avalanche,5,3,REG
2015-02-09,Boston Bruins,Montreal Canadiens,Montreal Canadiens,Boston Bruins,3,1,REG
2015-02-10,New Jersey Devils,Edmonton Oilers,Edmonton Oilers,New Jersey Devils,2,1,REG
