date,home,away,winner,loser,winner_pts,loser_pts,end_type
2022-11-11,Los Angeles Kings,Chicago Blackhawks,Los Angeles Kings,Chicago Blackhawks,2,1,OT
2022-11-12,Toronto Maple Leafs,Pittsburgh Penguins,Pittsburgh Penguins,Toronto Maple Leafs,4,2,REG
2022-11-12,Washington Capitals,Tampa Bay Lightning,Washington Capitals,Tampa Bay Lightning,5,1,REG
2022-11-12,Dallas Stars,San Jose Sharks,San Jose Sharks,Dallas Stars,5,4,REG
2022-11-12,Philadelphia Flyers,Ottawa Senators,Ottawa Senators,Philadelphia Flyers,4,1,REG
2022-11-12,Florida Panthers,Edmonton Oilers,Edmonton Oilers,Florida Panthers,4,2,REG
2022-11-13,Buffalo Sabres,Boston Bruins,Boston Bruins,Buffalo Sabres,3,1,REG
2022-11-13,Montreal Canadiens,Pittsburgh Penguins,Montreal Canadiens,Pittsburgh Penguins,5,4,OT
2022-11-13,New Jersey Devils,Arizona Coyotes,New Jersey Devils,Arizona Coyotes,4,2,REG
2022-11-13,Toronto Maple Leafs,Vancouver Canucks,Toronto Maple Leafs,Vancouver Canucks,3,2,REG
2022-11-13,New York Islanders,Columbus Blue Jackets,New York Islanders,Columbus Blue Jackets,4,3,OT
2022-11-13,Nashville Predators,New York Rangers,Nashville Predators,New York Rangers,2,1,REG
2022-11-13,Colorado Avalanche,Carolina Hurricanes,Colorado Avalanche,Carolina Hurricanes,4,1,REG
2022-11-13,Anaheim Ducks,Chicago Blackhawks,Chicago Blackhawks,Anaheim Ducks,3,2,REG
2022-11-13,Calgary Flames,Winnipeg Jets,Calgary Flames,Winnipeg Jets,3,2,REG
2022-11-13,Vegas Golden Knights,St. Louis Blues,St. Louis Blues,Vegas Golden Knights,3,2,REG
2022-11-13,Los Angeles Kings,Detroit Red Wings,Los Angeles Kings,Detroit Red Wings,4,3,REG
2022-11-13,Philadelphia Flyers,Dallas Stars,Dallas Stars,Philadelphia Flyers,5,1,REG
2022-11-13,Boston Bruins,Vancouver Canucks,Boston Bruins,Vancouver Canucks,5,2,REG
2022-11-13,Minnesota Wild,San Jose Sharks,San Jose Sharks,Minnesota Wild,3,2,SO
2022-11-14,New York Rangers,Arizona Coyotes,New York Rangers,Arizona Coyotes,4,1,REG
2022-11-14,Tampa Bay Lightning,Washington Capitals,Tampa Bay Lightning,Washington Capitals,6,3,REG
2022-11-14,Seattle Kraken,Winnipeg Jets,Winnipeg Jets,Seattle Kraken,3,2,OT
2022-11-14,Ottawa Senators,New York Islanders,New York Islanders,Ottawa Senators,4,2,REG
2022-11-15,Calgary Flames,Los Angeles Kings,Calgary Flames,Los Angeles Kings,6,5,REG
2022-11-15,Chicago Blackhawks,Carolina Hurricanes,Carolina Hurricanes,Chicago Blackhawks,3,0,REG
2022-11-15,Colorado Avalanche,St. Louis Blues,St. Louis Blues,Colorado Avalanche,3,2,REG
2022-11-16,Buffalo Sabres,Vancouver Canucks,Vancouver Canucks,Buffalo Sabres,5,4,REG
2022-11-16,Florida Panthers,Washington Capitals,Florida Panthers,Washington Capitals,5,2,REG
2022-11-16,Montreal Canadiens,New Jersey Devils,New Jersey Devils,Montreal Canadiens,5,1,REG
2022-11-16,Pittsburgh Penguins,Toronto Maple Leafs,Toronto Maple Leafs,Pittsburgh Penguins,5,2,REG
2022-11-16,Tampa Bay Lightning,Dallas Stars,Tampa Bay Lightning,Dallas Stars,5,4,OT
2022-11-16,Columbus Blue Jackets,Philadelphia Flyers,Columbus Blue Jackets,Philadelphia Flyers,5,4,OT
2022-11-16,Nashville Predators,Minnesota Wild,Nashville Predators,Minnesota Wild,2,1,REG
2022-11-16,Anaheim Ducks,Detroit Red Wings,Anaheim Ducks,Detroit Red Wings,3,2,OT
2022-11-16,Vegas Golden Knights,San Jose Sharks,San Jose Sharks,Vegas Golden Knights,5,2,REG
2022-11-17,Ottawa Senators,Buffalo Sabres,Ottawa Senators,Buffalo Sabres,4,1,REG
2022-11-17,Chicago Blackhawks,St. Louis Blues,St. Louis Blues,Chicago Blackhawks,5,2,REG
2022-11-17,Edmonton Oilers,Los Angeles Kings,Los Angeles Kings,Edmonton Oilers,3,1,REG
2022-11-18,Boston Bruins,Philadelphia Flyers,Boston Bruins,Philadelphia Flyers,4,1,REG
2022-11-18,Carolina Hurricanes,Colorado Avalanche,Colorado Avalanche,Carolina Hurricanes,3,2,OT
2022-11-18,Columbus Blue Jackets,Montreal Canadiens,Columbus Blue Jackets,Montreal Canadiens,6,4,REG
2022-11-18,Florida Panthers,Dallas Stars,Dallas Stars,Florida Panthers,6,4,REG
2022-11-18,Tampa Bay Lightning,Calgary Flames,Tampa Bay Lightning,Calgary Flames,4,1,REG
2022-11-18,Toronto Maple Leafs,New Jersey Devils,New Jersey Devils,Toronto Maple Leafs,3,2,OT
2022-11-18,Minnesota Wild,Pittsburgh Penguins,Pittsburgh Penguins,Minnesota Wild,6,4,REG
2022-11-18,Nashville Predators,New York Islanders,Nashville Predators,New York Islanders,5,4,REG
2022-11-18,St. Louis Blues,Washington Capitals,St. Louis Blues,Washington Capitals,5,4,SO
2022-11-18,Winnipeg Jets,Anaheim Ducks,Winnipeg Jets,Anaheim Ducks,3,2,REG
2022-11-18,Seattle Kraken,New York Rangers,Seattle Kraken,New York Rangers,3,2,OT
2022-11-18,Vegas Golden Knights,Arizona Coyotes,Vegas Golden Knights,Arizona Coyotes,4,1,REG
2022-11-18,San Jose Sharks,Detroit Red Wings,Detroit Red Wings,San Jose Sharks,7,4,REG
2022-11-19,Vancouver Canucks,Los Angeles Kings,Vancouver Canucks,Los Angeles Kings,4,1,REG
2022-11-19,Ottawa Senators,New Jersey Devils,New Jersey Devils,Ottawa Senators,5,1,REG
2022-11-19,Florida Panthers,Calgary Flames,Calgary Flames,Florida Panthers,5,4,SO
2022-11-20,Boston Bruins,Chicago Blackhawks,Boston Bruins,Chicago Blackhawks,5,1,REG
2022-11-20,Columbus Blue Jackets,Detroit Red Wings,Detroit Red Wings,Columbus Blue Jackets,5,1,REG
2022-11-20,Montreal Canadiens,Philadelphia Flyers,Montreal Canadiens,Philadelphia Flyers,5,4,SO
2022-11-20,Toronto Maple Leafs,Buffalo Sabres,Toronto Maple Leafs,Buffalo Sabres,5,2,REG
2022-11-20,Washington Capitals,Colorado Avalanche,Colorado Avalanche,Washington Capitals,4,0,REG
2022-11-20,Winnipeg Jets,Pittsburgh Penguins,Pittsburgh Penguins,Winnipeg Jets,3,0,REG
2022-11-20,Dallas Stars,New York Islanders,Dallas Stars,New York Islanders,5,2,REG
2022-11-20,Minnesota Wild,Carolina Hurricanes,Minnesota Wild,Carolina Hurricanes,2,1,OT
2022-11-20,Nashville Predators,Tampa Bay Lightning,Tampa Bay Lightning,Nashville Predators,3,2,OT
2022-11-20,St. Louis Blues,Anaheim Ducks,St. Louis Blues,Anaheim Ducks,6,2,REG
2022-11-20,Edmonton Oilers,Vegas Golden Knights,Edmonton Oilers,Vegas Golden Knights,4,3,OT
2022-11-20,Seattle Kraken,Los Angeles Kings,Seattle Kraken,Los Angeles Kings,3,2,OT
2022-11-20,San Jose Sharks,New York Rangers,New York Rangers,San Jose Sharks,2,1,REG
2022-11-20,Columbus Blue Jackets,Florida Panthers,Columbus Blue Jackets,Florida Panthers,5,3,REG
2022-11-21,Chicago Blackhawks,Pittsburgh Penguins,Pittsburgh Penguins,Chicago Blackhawks,5,3,REG
2022-11-22,New Jersey Devils,Edmonton Oilers,New Jersey Devils,Edmonton Oilers,5,2,REG
2022-11-22,Philadelphia Flyers,Calgary Flames,Calgary Flames,Philadelphia Flyers,5,2,REG
2022-11-22,Tampa Bay Lightning,Boston Bruins,Boston Bruins,Tampa Bay Lightning,5,3,REG
2022-11-22,Toronto Maple Leafs,New York Islanders,New York Islanders,Toronto Maple Leafs,3,2,OT
2022-11-22,Winnipeg Jets,Carolina Hurricanes,Winnipeg Jets,Carolina Hurricanes,4,3,OT
2022-11-22,Nashville Predators,Arizona Coyotes,Nashville Predators,Arizona Coyotes,4,3,SO
2022-11-22,St. Louis Blues,Anaheim Ducks,St. Louis Blues,Anaheim Ducks,3,1,REG
2022-11-22,Dallas Stars,Colorado Avalanche,Colorado Avalanche,Dallas Stars,3,2,SO
2022-11-22,San Jose Sharks,Ottawa Senators,San Jose Sharks,Ottawa Senators,5,1,REG
2022-11-22,Vancouver Canucks,Vegas Golden Knights,Vegas Golden Knights,Vancouver Canucks,5,4,REG
2022-11-23,Montreal Canadiens,Buffalo Sabres,Buffalo Sabres,Montreal Canadiens,6,2,REG
2022-11-23,Los Angeles Kings,New York Rangers,New York Rangers,Los Angeles Kings,5,3,REG
2022-11-24,Buffalo Sabres,St. Louis Blues,Buffalo Sabres,St. Louis Blues,6,2,REG
2022-11-24,Carolina Hurricanes,Arizona Coyotes,Arizona Coyotes,Carolina Hurricanes,4,0,REG
2022-11-24,Columbus Blue Jackets,Montreal Canadiens,Montreal Canadiens,Columbus Blue Jackets,3,1,REG
2022-11-24,Detroit Red Wings,Nashville Predators,Detroit Red Wings,Nashville Predators,3,0,REG
2022-11-24,Florida Panthers,Boston Bruins,Florida Panthers,Boston Bruins,5,2,REG
2022-11-24,Minnesota Wild,Winnipeg Jets,Minnesota Wild,Winnipeg Jets,5,1,REG
2022-11-24,New Jersey Devils,Toronto Maple Leafs,Toronto Maple Leafs,New Jersey Devils,2,1,REG
2022-11-24,Pittsburgh Penguins,Calgary Flames,Pittsburgh Penguins,Calgary Flames,2,1,SO
2022-11-24,New York Islanders,Edmonton Oilers,New York Islanders,Edmonton Oilers,3,0,REG
2022-11-24,Washington Capitals,Philadelphia Flyers,Washington Capitals,Philadelphia Flyers,3,2,OT
2022-11-24,Dallas Stars,Chicago Blackhawks,Dallas Stars,Chicago Blackhawks,6,4,REG
2022-11-24,Anaheim Ducks,New York Rangers,Anaheim Ducks,New York Rangers,3,2,REG
2022-11-24,Colorado Avalanche,Vancouver Canucks,Vancouver Canucks,Colorado Avalanche,4,3,REG
2022-11-24,Seattle Kraken,San Jose Sharks,Seattle Kraken,San Jose Sharks,8,5,REG
2022-11-24,Vegas Golden Knights,Ottawa Senators,Vegas Golden Knights,Ottawa Senators,4,1,REG
2022-11-25,Boston Bruins,Carolina Hurricanes,Boston Bruins,Carolina Hurricanes,3,2,OT
2022-11-25,Chicago Blackhawks,Montreal Canadiens,Montreal Canadiens,Chicago Blackhawks,3,2,SO
2022-11-25,Minnesota Wild,Toronto Maple Leafs,Toronto Maple Leafs,Minnesota Wild,4,3,REG
2022-11-25,Washington Capitals,Calgary Flames,Washington Capitals,Calgary Flames,3,0,REG
2022-11-25,Anaheim Ducks,Ottawa Senators,Ottawa Senators,Anaheim Ducks,5,1,REG
2022-11-25,Philadelphia Flyers,Pittsburgh Penguins,Pittsburgh Penguins,Philadelphia Flyers,4,1,REG
2022-11-26,Buffalo Sabres,New Jersey Devils,New Jersey Devils,Buffalo Sabres,3,1,REG
2022-11-26,Columbus Blue Jackets,New York Islanders,New York Islanders,Columbus Blue Jackets,3,2,REG
2022-11-26,Detroit Red Wings,Arizona Coyotes,Detroit Red Wings,Arizona Coyotes,4,3,SO
2022-11-26,Tampa Bay Lightning,St. Louis Blues,Tampa Bay Lightning,St. Louis Blues,5,2,REG
2022-11-26,Vegas Golden Knights,Seattle Kraken,Seattle Kraken,Vegas Golden Knights,4,2,REG
2022-11-26,Dallas Stars,Winnipeg Jets,Winnipeg Jets,Dallas Stars,5,4,OT
2022-11-26,San Jose Sharks,Los Angeles Kings,Los Angeles Kings,San Jose Sharks,5,2,REG
2022-11-26,New York Rangers,Edmonton Oilers,Edmonton Oilers,New York Rangers,4,3,REG
2022-11-26,Carolina Hurricanes,Calgary Flames,Carolina Hurricanes,Calgary Flames,3,2,REG
2022-11-26,Florida Panthers,St. Louis Blues,St. Louis Blues,Florida Panthers,5,4,OT
2022-11-27,New Jersey Devils,Washington Capitals,New Jersey Devils,Washington Capitals,5,1,REG
2022-11-27,Pittsburgh Penguins,Toronto Maple Leafs,Toronto Maple Leafs,Pittsburgh Penguins,4,1,REG
2022-11-27,New York Islanders,Philadelphia Flyers,New York Islanders,Philadelphia Flyers,5,2,REG
2022-11-27,Colorado Avalanche,Dallas Stars,Colorado Avalanche,Dallas Stars,4,1,REG
2022-11-27,Vegas Golden Knights,Vancouver Canucks,Vancouver Canucks,Vegas Golden Knights,5,1,REG
2022-11-27,Minnesota Wild,Arizona Coyotes,Minnesota Wild,Arizona Coyotes,4,3,REG
2022-11-28,Chicago Blackhawks,Winnipeg Jets,Winnipeg Jets,Chicago Blackhawks,6,2,REG
2022-11-28,Anaheim Ducks,Seattle Kraken,Seattle Kraken,Anaheim Ducks,5,4,REG
2022-11-28,San Jose Sharks,Vancouver Canucks,Vancouver Canucks,San Jose Sharks,4,3,OT
2022-11-28,Los Angeles Kings,Ottawa Senators,Ottawa Senators,Los Angeles Kings,3,2,OT
2022-11-29,Buffalo Sabres,Tampa Bay Lightning,Tampa Bay Lightning,Buffalo Sabres,6,5,OT
2022-11-29,Columbus Blue Jackets,Vegas Golden Knights,Vegas Golden Knights,Columbus Blue Jackets,3,2,SO
2022-11-29,Detroit Red Wings,Toronto Maple Leafs,Toronto Maple Leafs,Detroit Red Wings,4,2,REG
2022-11-29,New York Rangers,New Jersey Devils,New Jersey Devils,New York Rangers,5,3,REG
2022-11-29,St. Louis Blues,Dallas Stars,Dallas Stars,St. Louis Blues,4,1,REG
2022-11-29,Edmonton Oilers,Florida Panthers,Edmonton Oilers,Florida Panthers,4,3,OT
2022-11-30,Boston Bruins,Tampa Bay Lightning,Boston Bruins,Tampa Bay Lightning,3,1,REG
2022-11-30,Montreal Canadiens,San Jose Sharks,San Jose Sharks,Montreal Canadiens,4,0,REG
2022-11-30,Pittsburgh Penguins,Carolina Hurricanes,Carolina Hurricanes,Pittsburgh Penguins,3,2,OT
2022-11-30,Philadelphia Flyers,New York Islanders,Philadelphia Flyers,New York Islanders,3,1,REG
2022-11-30,Nashville Predators,Anaheim Ducks,Nashville Predators,Anaheim Ducks,2,1,OT
2022-11-30,Winnipeg Jets,Colorado Avalanche,Winnipeg Jets,Colorado Avalanche,4,0,REG
2022-11-30,Calgary Flames,Florida Panthers,Calgary Flames,Florida Panthers,6,2,REG
2022-11-30,Vancouver Canucks,Washington Capitals,Washington Capitals,Vancouver Canucks,5,1,REG
2022-11-30,Los Angeles Kings,Seattle Kraken,Seattle Kraken,Los Angeles Kings,9,8,OT
2022-12-01,Detroit Red Wings,Buffalo Sabres,Buffalo Sabres,Detroit Red Wings,5,4,SO
2022-12-01,Ottawa Senators,New York Rangers,New York Rangers,Ottawa Senators,3,1,REG
2022-12-01,Toronto Maple Leafs,San Jose Sharks,Toronto Maple Leafs,San Jose Sharks,3,1,REG
2022-12-01,Chicago Blackhawks,Edmonton Oilers,Edmonton Oilers,Chicago Blackhawks,5,4,REG
2022-12-02,Buffalo Sabres,Colorado Avalanche,Colorado Avalanche,Buffalo Sabres,6,4,REG
2022-12-02,New Jersey Devils,Nashville Predators,Nashville Predators,New Jersey Devils,4,3,OT
2022-12-02,Philadelphia Flyers,Tampa Bay Lightning,Tampa Bay Lightning,Philadelphia Flyers,4,1,REG
2022-12-02,Pittsburgh Penguins,Vegas Golden Knights,Pittsburgh Penguins,Vegas Golden Knights,4,3,REG
2022-12-02,Minnesota Wild,Edmonton Oilers,Minnesota Wild,Edmonton Oilers,5,3,REG
2022-12-02,St. Louis Blues,Carolina Hurricanes,Carolina Hurricanes,St. Louis Blues,6,4,REG
2022-12-02,Dallas Stars,Anaheim Ducks,Dallas Stars,Anaheim Ducks,4,0,REG
2022-12-02,Calgary Flames,Montreal Canadiens,Montreal Canadiens,Calgary Flames,2,1,REG
2022-12-02,Seattle Kraken,Washington Capitals,Seattle Kraken,Washington Capitals,3,2,OT
2022-12-02,Vancouver Canucks,Florida Panthers,Florida Panthers,Vancouver Canucks,5,1,REG
2022-12-02,Los Angeles Kings,Arizona Coyotes,Los Angeles Kings,Arizona Coyotes,5,3,REG
2022-12-03,New York Rangers,Ottawa Senators,Ottawa Senators,New York Rangers,3,2,OT
2022-12-03,New York Islanders,Nashville Predators,Nashville Predators,New York Islanders,4,1,REG
2022-12-03,Winnipeg Jets,Columbus Blue Jackets,Columbus Blue Jackets,Winnipeg Jets,4,1,REG
2022-12-03,Minnesota Wild,Anaheim Ducks,Minnesota Wild,Anaheim Ducks,5,4,SO
2022-12-04,Boston Bruins,Colorado Avalanche,Boston Bruins,Colorado Avalanche,5,1,REG
2022-12-04,Detroit Red Wings,Vegas Golden Knights,Vegas Golden Knights,Detroit Red Wings,4,1,REG
2022-12-04,Edmonton Oilers,Montreal Canadiens,Edmonton Oilers,Montreal Canadiens,5,3,REG
2022-12-04,Ottawa Senators,San Jose Sharks,Ottawa Senators,San Jose Sharks,5,2,REG
2022-12-04,Philadelphia Flyers,New Jersey Devils,New Jersey Devils,Philadelphia Flyers,3,2,REG
2022-12-04,Pittsburgh Penguins,St. Louis Blues,Pittsburgh Penguins,St. Louis Blues,6,2,REG
2022-12-04,Tampa Bay Lightning,Toronto Maple Leafs,Tampa Bay Lightning,Toronto Maple Leafs,4,3,OT
2022-12-04,New York Rangers,Chicago Blackhawks,Chicago Blackhawks,New York Rangers,5,2,REG
2022-12-04,Calgary Flames,Washington Capitals,Calgary Flames,Washington Capitals,5,2,REG
2022-12-04,Seattle Kraken,Florida Panthers,Florida Panthers,Seattle Kraken,5,1,REG
2022-12-04,Vancouver Canucks,Arizona Coyotes,Vancouver Canucks,Arizona Coyotes,3,2,OT
2022-12-04,Los Angeles Kings,Carolina Hurricanes,Carolina Hurricanes,Los Angeles Kings,4,2,REG
2022-12-04,Dallas Stars,Minnesota Wild,Minnesota Wild,Dallas Stars,6,5,SO
2022-12-04,Winnipeg Jets,Anaheim Ducks,Winnipeg Jets,Anaheim Ducks,5,2,REG
2022-12-04,Columbus Blue Jackets,Detroit Red Wings,Detroit Red Wings,Columbus Blue Jackets,4,2,REG
2022-12-05,Buffalo Sabres,San Jose Sharks,Buffalo Sabres,San Jose Sharks,6,3,REG
2022-12-05,New York Islanders,Chicago Blackhawks,New York Islanders,Chicago Blackhawks,3,0,REG
2022-12-06,Boston Bruins,Vegas Golden Knights,Vegas Golden Knights,Boston Bruins,4,3,SO
2022-12-06,New York Rangers,St. Louis Blues,New York Rangers,St. Louis Blues,6,4,REG
2022-12-06,Philadelphia Flyers,Colorado Avalanche,Philadelphia Flyers,Colorado Avalanche,5,3,REG
2022-12-06,Edmonton Oilers,Washington Capitals,Washington Capitals,Edmonton Oilers,3,2,REG
2022-12-06,Calgary Flames,Arizona Coyotes,Calgary Flames,Arizona Coyotes,3,2,REG
2022-12-06,Vancouver Canucks,Montreal Canadiens,Vancouver Canucks,Montreal Canadiens,7,6,OT
2022-12-07,New Jersey Devils,Chicago Blackhawks,New Jersey Devils,Chicago Blackhawks,3,0,REG
2022-12-07,Ottawa Senators,Los Angeles Kings,Los Angeles Kings,Ottawa Senators,5,2,REG
2022-12-07,Pittsburgh Penguins,Columbus Blue Jackets,Pittsburgh Penguins,Columbus Blue Jackets,4,1,REG
2022-12-07,Tampa Bay Lightning,Detroit Red Wings,Detroit Red Wings,Tampa Bay Lightning,4,2,REG
2022-12-07,New York Islanders,St. Louis Blues,St. Louis Blues,New York Islanders,7,4,REG
2022-12-07,Winnipeg Jets,Florida Panthers,Winnipeg Jets,Florida Panthers,5,2,REG
2022-12-07,Dallas Stars,Toronto Maple Leafs,Toronto Maple Leafs,Dallas Stars,4,0,REG
2022-12-07,Anaheim Ducks,Carolina Hurricanes,Anaheim Ducks,Carolina Hurricanes,4,3,OT
2022-12-07,Seattle Kraken,Montreal Canadiens,Montreal Canadiens,Seattle Kraken,4,2,REG
2022-12-08,Philadelphia Flyers,Washington Capitals,Washington Capitals,Philadelphia Flyers,4,1,REG
2022-12-08,Columbus Blue Jackets,Buffalo Sabres,Buffalo Sabres,Columbus Blue Jackets,8,4,REG
2022-12-08,Calgary Flames,Minnesota Wild,Calgary Flames,Minnesota Wild,5,3,REG
2022-12-08,Colorado Avalanche,Boston Bruins,Boston Bruins,Colorado Avalanche,4,0,REG
2022-12-08,Edmonton Oilers,Arizona Coyotes,Edmonton Oilers,Arizona Coyotes,6,2,REG
2022-12-08,Vegas Golden Knights,New York Rangers,New York Rangers,Vegas Golden Knights,5,1,REG
2022-12-08,San Jose Sharks,Vancouver Canucks,Vancouver Canucks,San Jose Sharks,6,5,OT
2022-12-09,Tampa Bay Lightning,Nashville Predators,Tampa Bay Lightning,Nashville Predators,5,2,REG
2022-12-09,Toronto Maple Leafs,Los Angeles Kings,Toronto Maple Leafs,Los Angeles Kings,4,0,REG
2022-12-09,Florida Panthers,Detroit Red Wings,Florida Panthers,Detroit Red Wings,5,1,REG
2022-12-09,St. Louis Blues,Winnipeg Jets,Winnipeg Jets,St. Louis Blues,5,2,REG
2022-12-09,Dallas Stars,Ottawa Senators,Dallas Stars,Ottawa Senators,4,3,OT
2022-12-10,Buffalo Sabres,Pittsburgh Penguins,Pittsburgh Penguins,Buffalo Sabres,4,3,OT
2022-12-10,Columbus Blue Jackets,Calgary Flames,Columbus Blue Jackets,Calgary Flames,3,1,REG
2022-12-10,New Jersey Devils,New York Islanders,New York Islanders,New Jersey Devils,6,4,REG
2022-12-10,Washington Capitals,Seattle Kraken,Washington Capitals,Seattle Kraken,4,1,REG
2022-12-10,Chicago Blackhawks,Winnipeg Jets,Winnipeg Jets,Chicago Blackhawks,3,1,REG
2022-12-10,Colorado Avalanche,New York Rangers,New York Rangers,Colorado Avalanche,2,1,SO
2022-12-10,Edmonton Oilers,Minnesota Wild,Edmonton Oilers,Minnesota Wild,5,2,REG
2022-12-10,Arizona Coyotes,Boston Bruins,Arizona Coyotes,Boston Bruins,4,3,REG
2022-12-10,Anaheim Ducks,San Jose Sharks,San Jose Sharks,Anaheim Ducks,5,1,REG
2022-12-10,Vegas Golden Knights,Philadelphia Flyers,Vegas Golden Knights,Philadelphia Flyers,2,1,OT
2022-12-10,Nashville Predators,Ottawa Senators,Ottawa Senators,Nashville Predators,3,2,REG
2022-12-10,Dallas Stars,Detroit Red Wings,Dallas Stars,Detroit Red Wings,3,2,OT
2022-12-10,Tampa Bay Lightning,Florida Panthers,Tampa Bay Lightning,Florida Panthers,4,1,REG
2022-12-11,Montreal Canadiens,Los Angeles Kings,Los Angeles Kings,Montreal Canadiens,4,2,REG
2022-12-11,Pittsburgh Penguins,Buffalo Sabres,Pittsburgh Penguins,Buffalo Sabres,3,1,REG
2022-12-11,Toronto Maple Leafs,Calgary Flames,Toronto Maple Leafs,Calgary Flames,5,4,OT
2022-12-11,New York Islanders,Carolina Hurricanes,Carolina Hurricanes,New York Islanders,3,0,REG
2022-12-11,Vancouver Canucks,Minnesota Wild,Minnesota Wild,Vancouver Canucks,3,0,REG
2022-12-11,St. Louis Blues,Colorado Avalanche,Colorado Avalanche,St. Louis Blues,3,2,OT
2022-12-11,Columbus Blue Jackets,Los Angeles Kings,Columbus Blue Jackets,Los Angeles Kings,6,5,OT
2022-12-11,Florida Panthers,Seattle Kraken,Seattle Kraken,Florida Panthers,5,2,REG
2022-12-12,Arizona Coyotes,Philadelphia Flyers,Arizona Coyotes,Philadelphia Flyers,5,4,OT
2022-12-12,Winnipeg Jets,Washington Capitals,Washington Capitals,Winnipeg Jets,5,2,REG
2022-12-12,Vegas Golden Knights,Boston Bruins,Boston Bruins,Vegas Golden Knights,3,1,REG
2022-12-13,Montreal Canadiens,Calgary Flames,Montreal Canadiens,Calgary Flames,2,1,SO
2022-12-13,New York Rangers,New Jersey Devils,New York Rangers,New Jersey Devils,4,3,OT
2022-12-13,Pittsburgh Penguins,Dallas Stars,Pittsburgh Penguins,Dallas Stars,2,1,REG
2022-12-13,Ottawa Senators,Anaheim Ducks,Ottawa Senators,Anaheim Ducks,3,0,REG
2022-12-13,Minnesota Wild,Edmonton Oilers,Minnesota Wild,Edmonton Oilers,2,1,REG
2022-12-14,Boston Bruins,New York Islanders,Boston Bruins,New York Islanders,4,3,SO
2022-12-14,Buffalo Sabres,Los Angeles Kings,Buffalo Sabres,Los Angeles Kings,4,0,REG
2022-12-14,Florida Panthers,Columbus Blue Jackets,Florida Panthers,Columbus Blue Jackets,4,0,REG
2022-12-14,New Jersey Devils,Dallas Stars,Dallas Stars,New Jersey Devils,4,1,REG
2022-12-14,Tampa Bay Lightning,Seattle Kraken,Tampa Bay Lightning,Seattle Kraken,6,2,REG
2022-12-14,Toronto Maple Leafs,Anaheim Ducks,Toronto Maple Leafs,Anaheim Ducks,4,0,REG
2022-12-14,Nashville Predators,Edmonton Oilers,Edmonton Oilers,Nashville Predators,6,3,REG
2022-12-14,Winnipeg Jets,Vegas Golden Knights,Vegas Golden Knights,Winnipeg Jets,6,5,REG
2022-12-14,Chicago Blackhawks,Washington Capitals,Washington Capitals,Chicago Blackhawks,7,3,REG
2022-12-14,Colorado Avalanche,Philadelphia Flyers,Colorado Avalanche,Philadelphia Flyers,3,2,REG
2022-12-14,San Jose Sharks,Arizona Coyotes,San Jose Sharks,Arizona Coyotes,3,2,REG
2022-12-15,Ottawa Senators,Montreal Canadiens,Ottawa Senators,Montreal Canadiens,3,2,REG
2022-12-15,Minnesota Wild,Detroit Red Wings,Minnesota Wild,Detroit Red Wings,4,1,REG
2022-12-15,Calgary Flames,Vancouver Canucks,Vancouver Canucks,Calgary Flames,4,3,SO
2022-12-16,Boston Bruins,Los Angeles Kings,Los Angeles Kings,Boston Bruins,3,2,SO
2022-12-16,Carolina Hurricanes,Seattle Kraken,Carolina Hurricanes,Seattle Kraken,3,2,REG
2022-12-16,Florida Panthers,Pittsburgh Penguins,Pittsburgh Penguins,Florida Panthers,4,2,REG
2022-12-16,Montreal Canadiens,Anaheim Ducks,Anaheim Ducks,Montreal Canadiens,5,2,REG
2022-12-16,New York Rangers,Toronto Maple Leafs,New York Rangers,Toronto Maple Leafs,3,1,REG
2022-12-16,New Jersey Devils,Philadelphia Flyers,Philadelphia Flyers,New Jersey Devils,2,1,REG
2022-12-16,Tampa Bay Lightning,Columbus Blue Jackets,Tampa Bay Lightning,Columbus Blue Jackets,4,1,REG
2022-12-16,Washington Capitals,Dallas Stars,Dallas Stars,Washington Capitals,2,1,REG
2022-12-16,Winnipeg Jets,Nashville Predators,Winnipeg Jets,Nashville Predators,2,1,OT
2022-12-16,Chicago Blackhawks,Vegas Golden Knights,Vegas Golden Knights,Chicago Blackhawks,4,1,REG
2022-12-16,Colorado Avalanche,Buffalo Sabres,Buffalo Sabres,Colorado Avalanche,4,2,REG
2022-12-16,Edmonton Oilers,St. Louis Blues,St. Louis Blues,Edmonton Oilers,4,3,SO
2022-12-17,Minnesota Wild,Chicago Blackhawks,Minnesota Wild,Chicago Blackhawks,4,1,REG
2022-12-17,Calgary Flames,St. Louis Blues,St. Louis Blues,Calgary Flames,5,2,REG
2022-12-17,Arizona Coyotes,New York Islanders,Arizona Coyotes,New York Islanders,5,4,REG
2022-12-17,Boston Bruins,Columbus Blue Jackets,Boston Bruins,Columbus Blue Jackets,4,2,REG
2022-12-17,Detroit Red Wings,Ottawa Senators,Ottawa Senators,Detroit Red Wings,6,3,REG
2022-12-17,Edmonton Oilers,Anaheim Ducks,Anaheim Ducks,Edmonton Oilers,4,3,REG
2022-12-18,Carolina Hurricanes,Dallas Stars,Carolina Hurricanes,Dallas Stars,5,4,OT
2022-12-18,Montreal Canadiens,Tampa Bay Lightning,Tampa Bay Lightning,Montreal Canadiens,5,1,REG
2022-12-18,Philadelphia Flyers,New York Rangers,New York Rangers,Philadelphia Flyers,6,3,REG
