season,rank,team,conference,elo,wins,losses,games_played,win_pct,record,best_win_team,best_win_elo,sos,conf_champ,updated_at,baseline_elo,baseline_date,elo_change
2024,13,Buffalo Sabres,Atlantic,1536.2,39,44,83,0.47,39-44,Edmonton Oilers,1660.7,1500,NA,2026-09-17T17:43:15Z,1533.9,2026-09-17,2.3
2024,14,Vegas Golden Knights,Pacific,1525.5,50,42,92,0.543,50-42,Edmonton Oilers,1660.7,1498.2,NA,2026-09-17T17:43:15Z,1519.4,2026-09-17,6.1
2024,15,Pittsburgh Penguins,Metropolitan,1517.4,39,45,84,0.464,39-45,Carolina Hurricanes,1660,1499.9,NA,2026-09-17T17:43:15Z,1531.6,2026-09-17,-14.2
2024,16,New York Islanders,Metropolitan,1504.2,39,49,88,0.443,39-49,Florida Panthers,1670.1,1513.6,NA,2026-09-17T17:43:15Z,1487.1,2026-09-17,17.1
2024,17,Los Angeles Kings,Pacific,1502.7,47,42,89,0.528,47-42,Florida Panthers,1670.1,1496,NA,2026-09-17T17:43:15Z,1521.7,2026-09-17,-19
2024,18,St. Louis Blues,Central,1498.4,45,39,84,0.536,45-39,Florida Panthers,1670.1,1495.9,NA,2026-09-17T17:43:15Z,1508.8,2026-09-17,-10.4
2024,19,Detroit Red Wings,Atlantic,1495.3,44,41,85,0.518,44-41,Florida Panthers,1670.1,1502.1,NA,2026-09-17T17:43:15Z,1477.5,2026-09-17,17.8
2024,20,Minnesota Wild,Central,1483.1,41,43,84,0.488,41-43,Florida Panthers,1670.1,1498.9,NA,2026-09-17T17:43:15Z,1511.9,2026-09-17,-28.8
2024,21,Arizona Coyotes,Central,1481.7,37,46,83,0.446,37-46,Edmonton Oilers,1660.7,1496.5,NA,2026-09-17T17:43:15Z,1480.1,2026-09-17,1.6
2024,22,Ottawa Senators,Atlantic,1478.9,40,46,86,0.465,40-46,Florida Panthers,1670.1,1508.9,NA,2026-09-17T17:43:15Z,1488,2026-09-17,-9.1
2024,23,Washington Capitals,Metropolitan,1459.1,42,47,89,0.472,42-47,Carolina Hurricanes,1660,1511.9,NA,2026-09-17T17:43:15Z,1459.4,2026-09-17,-0.3
2024,24,New Jersey Devils,Metropolitan,1451,41,42,83,0.494,41-42,Florida Panthers,1670.1,1504.6,NA,2026-09-17T17:43:15Z,1438.1,2026-09-17,12.9
2024,25,Calgary Flames,Pacific,1440.7,38,46,84,0.452,38-46,Florida Panthers,1670.1,1506.1,NA,2026-09-17T17:43:15Z,1429,2026-09-17,11.7
2024,26,Seattle Kraken,Pacific,1412.9,35,50,85,0.412,35-50,Florida Panthers,1670.1,1500.4,NA,2026-09-17T17:43:15Z,1415.2,2026-09-17,-2.3
2024,27,Montreal Canadiens,Atlantic,1399.5,32,52,84,0.381,32-52,Florida Panthers,1670.1,1511,NA,2026-09-17T17:43:15Z,1419.2,2026-09-17,-19.7
2024,28,Columbus Blue Jackets,Metropolitan,1393,29,56,85,0.341,29-56,Edmonton Oilers,1660.7,1508.1,NA,2026-09-17T17:43:15Z,1395.3,2026-09-17,-2.3
2024,29,Philadelphia Flyers,Metropolitan,1387.9,37,44,81,0.457,37-44,Florida Panthers,1670.1,1510.9,NA,2026-09-17T17:43:15Z,1385,2026-09-17,2.9
2024,30,Anaheim Ducks,Pacific,1318.6,28,57,85,0.329,28-57,Florida Panthers,1670.1,1503.2,NA,2026-09-17T17:43:15Z,1321.9,2026-09-17,-3.3
2024,31,Chicago Blackhawks,Central,1292.5,23,61,84,0.274,23-61,Florida Panthers,1670.1,1510.9,NA,2026-09-17T17:43:15Z,1303.9,2026-09-17,-11.4
2024,32,San Jose Sharks,Pacific,1234,20,62,82,0.244,20-62,Edmonton Oilers,1660.7,1504,NA,2026-09-17T17:43:15Z,1248.2,2026-09-17,-14.2
