date,home,away,winner,loser,winner_pts,loser_pts,end_type
2017-12-22,Edmonton Oilers,St. Louis Blues,Edmonton Oilers,St. Louis Blues,3,2,REG
2017-12-22,Los Angeles Kings,Colorado Avalanche,Los Angeles Kings,Colorado Avalanche,2,1,OT
2017-12-22,San Jose Sharks,Vancouver Canucks,San Jose Sharks,Vancouver Canucks,5,4,OT
2017-12-23,Buffalo Sabres,Philadelphia Flyers,Buffalo Sabres,Philadelphia Flyers,4,2,REG
2017-12-23,Florida Panthers,Minnesota Wild,Florida Panthers,Minnesota Wild,4,2,REG
2017-12-23,Calgary Flames,Montreal Canadiens,Montreal Canadiens,Calgary Flames,3,2,REG
2017-12-23,Arizona Coyotes,Washington Capitals,Arizona Coyotes,Washington Capitals,3,2,OT
2017-12-23,Boston Bruins,Detroit Red Wings,Boston Bruins,Detroit Red Wings,3,1,REG
2017-12-23,New York Islanders,Winnipeg Jets,New York Islanders,Winnipeg Jets,5,2,REG
2017-12-24,Tampa Bay Lightning,Minnesota Wild,Tampa Bay Lightning,Minnesota Wild,3,0,REG
2017-12-24,New Jersey Devils,Chicago Blackhawks,New Jersey Devils,Chicago Blackhawks,4,1,REG
2017-12-24,New York Rangers,Toronto Maple Leafs,Toronto Maple Leafs,New York Rangers,3,2,REG
2017-12-24,Pittsburgh Penguins,Anaheim Ducks,Anaheim Ducks,Pittsburgh Penguins,4,0,REG
2017-12-24,Carolina Hurricanes,Buffalo Sabres,Carolina Hurricanes,Buffalo Sabres,4,2,REG
2017-12-24,Columbus Blue Jackets,Philadelphia Flyers,Columbus Blue Jackets,Philadelphia Flyers,2,1,SO
2017-12-24,Edmonton Oilers,Montreal Canadiens,Edmonton Oilers,Montreal Canadiens,4,1,REG
2017-12-24,Dallas Stars,Nashville Predators,Dallas Stars,Nashville Predators,4,3,SO
2017-12-24,Arizona Coyotes,Colorado Avalanche,Colorado Avalanche,Arizona Coyotes,6,2,REG
2017-12-24,Vegas Golden Knights,Washington Capitals,Vegas Golden Knights,Washington Capitals,3,0,REG
2017-12-24,Vancouver Canucks,St. Louis Blues,St. Louis Blues,Vancouver Canucks,3,1,REG
2017-12-24,San Jose Sharks,Los Angeles Kings,San Jose Sharks,Los Angeles Kings,2,0,REG
2017-12-28,Boston Bruins,Ottawa Senators,Boston Bruins,Ottawa Senators,5,1,REG
2017-12-28,New Jersey Devils,Detroit Red Wings,New Jersey Devils,Detroit Red Wings,3,1,REG
2017-12-28,New York Islanders,Buffalo Sabres,New York Islanders,Buffalo Sabres,3,2,OT
2017-12-28,Pittsburgh Penguins,Columbus Blue Jackets,Pittsburgh Penguins,Columbus Blue Jackets,5,4,SO
2017-12-28,Carolina Hurricanes,Montreal Canadiens,Carolina Hurricanes,Montreal Canadiens,3,1,REG
2017-12-28,St. Louis Blues,Nashville Predators,Nashville Predators,St. Louis Blues,2,1,REG
2017-12-28,Minnesota Wild,Dallas Stars,Minnesota Wild,Dallas Stars,4,2,REG
2017-12-28,Winnipeg Jets,Edmonton Oilers,Winnipeg Jets,Edmonton Oilers,4,3,REG
2017-12-28,Colorado Avalanche,Arizona Coyotes,Arizona Coyotes,Colorado Avalanche,3,1,REG
2017-12-28,Anaheim Ducks,Vegas Golden Knights,Vegas Golden Knights,Anaheim Ducks,4,1,REG
2017-12-29,Washington Capitals,Boston Bruins,Washington Capitals,Boston Bruins,4,3,SO
2017-12-29,Tampa Bay Lightning,Montreal Canadiens,Tampa Bay Lightning,Montreal Canadiens,3,1,REG
2017-12-29,Florida Panthers,Philadelphia Flyers,Florida Panthers,Philadelphia Flyers,3,2,REG
2017-12-29,Arizona Coyotes,Toronto Maple Leafs,Toronto Maple Leafs,Arizona Coyotes,7,4,REG
2017-12-29,Vancouver Canucks,Chicago Blackhawks,Vancouver Canucks,Chicago Blackhawks,5,2,REG
2017-12-29,Los Angeles Kings,Vegas Golden Knights,Vegas Golden Knights,Los Angeles Kings,3,2,OT
2017-12-29,San Jose Sharks,Calgary Flames,San Jose Sharks,Calgary Flames,3,2,SO
2017-12-30,New Jersey Devils,Buffalo Sabres,Buffalo Sabres,New Jersey Devils,4,3,OT
2017-12-30,Ottawa Senators,Columbus Blue Jackets,Ottawa Senators,Columbus Blue Jackets,5,4,REG
2017-12-30,Detroit Red Wings,New York Rangers,Detroit Red Wings,New York Rangers,3,2,SO
2017-12-30,Tampa Bay Lightning,Philadelphia Flyers,Philadelphia Flyers,Tampa Bay Lightning,5,3,REG
2017-12-30,Carolina Hurricanes,Pittsburgh Penguins,Carolina Hurricanes,Pittsburgh Penguins,2,1,REG
2017-12-30,Minnesota Wild,Nashville Predators,Minnesota Wild,Nashville Predators,4,2,REG
2017-12-30,Winnipeg Jets,New York Islanders,Winnipeg Jets,New York Islanders,4,2,REG
2017-12-30,Dallas Stars,St. Louis Blues,Dallas Stars,St. Louis Blues,4,2,REG
2017-12-30,Colorado Avalanche,Toronto Maple Leafs,Colorado Avalanche,Toronto Maple Leafs,4,3,OT
2017-12-30,Edmonton Oilers,Chicago Blackhawks,Chicago Blackhawks,Edmonton Oilers,4,3,OT
2017-12-30,Anaheim Ducks,Calgary Flames,Anaheim Ducks,Calgary Flames,2,1,REG
2017-12-31,Ottawa Senators,Boston Bruins,Boston Bruins,Ottawa Senators,4,0,REG
2017-12-31,Florida Panthers,Montreal Canadiens,Florida Panthers,Montreal Canadiens,2,0,REG
2017-12-31,Washington Capitals,New Jersey Devils,Washington Capitals,New Jersey Devils,5,2,REG
2017-12-31,St. Louis Blues,Carolina Hurricanes,St. Louis Blues,Carolina Hurricanes,3,2,REG
2017-12-31,Nashville Predators,Minnesota Wild,Nashville Predators,Minnesota Wild,3,0,REG
2017-12-31,Vancouver Canucks,Los Angeles Kings,Los Angeles Kings,Vancouver Canucks,4,3,REG
2017-12-31,Vegas Golden Knights,Toronto Maple Leafs,Vegas Golden Knights,Toronto Maple Leafs,6,3,REG
2017-12-31,Anaheim Ducks,Arizona Coyotes,Anaheim Ducks,Arizona Coyotes,5,2,REG
2017-12-31,Columbus Blue Jackets,Tampa Bay Lightning,Tampa Bay Lightning,Columbus Blue Jackets,4,0,REG
2018-01-01,Detroit Red Wings,Pittsburgh Penguins,Detroit Red Wings,Pittsburgh Penguins,4,1,REG
2018-01-01,Edmonton Oilers,Winnipeg Jets,Winnipeg Jets,Edmonton Oilers,4,0,REG
2018-01-01,Dallas Stars,San Jose Sharks,Dallas Stars,San Jose Sharks,4,0,REG
2018-01-01,Colorado Avalanche,New York Islanders,Colorado Avalanche,New York Islanders,5,1,REG
2018-01-01,Calgary Flames,Chicago Blackhawks,Calgary Flames,Chicago Blackhawks,4,3,OT
2018-01-01,Buffalo Sabres,New York Rangers,New York Rangers,Buffalo Sabres,3,2,OT
2018-01-03,Toronto Maple Leafs,Tampa Bay Lightning,Tampa Bay Lightning,Toronto Maple Leafs,2,0,REG
2018-01-03,New York Islanders,Boston Bruins,Boston Bruins,New York Islanders,5,1,REG
2018-01-03,Philadelphia Flyers,Pittsburgh Penguins,Pittsburgh Penguins,Philadelphia Flyers,5,1,REG
2018-01-03,Carolina Hurricanes,Washington Capitals,Washington Capitals,Carolina Hurricanes,5,4,OT
2018-01-03,Montreal Canadiens,San Jose Sharks,San Jose Sharks,Montreal Canadiens,4,1,REG
2018-01-03,St. Louis Blues,New Jersey Devils,St. Louis Blues,New Jersey Devils,3,2,SO
2018-01-03,Minnesota Wild,Florida Panthers,Minnesota Wild,Florida Panthers,5,1,REG
2018-01-03,Dallas Stars,Columbus Blue Jackets,Columbus Blue Jackets,Dallas Stars,2,1,REG
2018-01-03,Colorado Avalanche,Winnipeg Jets,Colorado Avalanche,Winnipeg Jets,3,2,OT
2018-01-03,Edmonton Oilers,Los Angeles Kings,Los Angeles Kings,Edmonton Oilers,4,0,REG
2018-01-03,Vancouver Canucks,Anaheim Ducks,Anaheim Ducks,Vancouver Canucks,4,0,REG
2018-01-03,Vegas Golden Knights,Nashville Predators,Vegas Golden Knights,Nashville Predators,3,0,REG
2018-01-04,Detroit Red Wings,Ottawa Senators,Detroit Red Wings,Ottawa Senators,2,1,OT
2018-01-04,New York Rangers,Chicago Blackhawks,Chicago Blackhawks,New York Rangers,5,2,REG
2018-01-05,Toronto Maple Leafs,San Jose Sharks,Toronto Maple Leafs,San Jose Sharks,3,2,SO
2018-01-05,Philadelphia Flyers,New York Islanders,Philadelphia Flyers,New York Islanders,6,4,REG
2018-01-05,Pittsburgh Penguins,Carolina Hurricanes,Carolina Hurricanes,Pittsburgh Penguins,4,0,REG
2018-01-05,Montreal Canadiens,Tampa Bay Lightning,Montreal Canadiens,Tampa Bay Lightning,2,1,SO
2018-01-05,St. Louis Blues,Vegas Golden Knights,St. Louis Blues,Vegas Golden Knights,2,1,REG
2018-01-05,Minnesota Wild,Buffalo Sabres,Minnesota Wild,Buffalo Sabres,6,2,REG
2018-01-05,Dallas Stars,New Jersey Devils,Dallas Stars,New Jersey Devils,4,3,REG
2018-01-05,Colorado Avalanche,Columbus Blue Jackets,Colorado Avalanche,Columbus Blue Jackets,2,0,REG
2018-01-05,Calgary Flames,Los Angeles Kings,Calgary Flames,Los Angeles Kings,4,3,REG
2018-01-05,Edmonton Oilers,Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,2,1,SO
2018-01-05,Arizona Coyotes,Nashville Predators,Arizona Coyotes,Nashville Predators,3,2,OT
2018-01-06,New York Islanders,Pittsburgh Penguins,Pittsburgh Penguins,New York Islanders,4,0,REG
2018-01-06,Ottawa Senators,San Jose Sharks,Ottawa Senators,San Jose Sharks,6,5,OT
2018-01-06,Detroit Red Wings,Florida Panthers,Detroit Red Wings,Florida Panthers,4,2,REG
2018-01-06,Winnipeg Jets,Buffalo Sabres,Winnipeg Jets,Buffalo Sabres,4,3,REG
2018-01-06,Chicago Blackhawks,Vegas Golden Knights,Vegas Golden Knights,Chicago Blackhawks,5,4,REG
2018-01-06,Philadelphia Flyers,St. Louis Blues,Philadelphia Flyers,St. Louis Blues,6,3,REG
2018-01-06,Dallas Stars,Edmonton Oilers,Dallas Stars,Edmonton Oilers,5,1,REG
2018-01-07,Boston Bruins,Carolina Hurricanes,Boston Bruins,Carolina Hurricanes,5,1,REG
2018-01-07,Toronto Maple Leafs,Vancouver Canucks,Toronto Maple Leafs,Vancouver Canucks,3,2,SO
2018-01-07,Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,Tampa Bay Lightning,6,3,REG
2018-01-07,Arizona Coyotes,New York Rangers,New York Rangers,Arizona Coyotes,2,1,SO
2018-01-07,Colorado Avalanche,Minnesota Wild,Colorado Avalanche,Minnesota Wild,6,2,REG
2018-01-07,Calgary Flames,Anaheim Ducks,Calgary Flames,Anaheim Ducks,3,2,REG
2018-01-07,Los Angeles Kings,Nashville Predators,Nashville Predators,Los Angeles Kings,4,3,REG
2018-01-07,New York Islanders,New Jersey Devils,New York Islanders,New Jersey Devils,5,4,SO
2018-01-07,Philadelphia Flyers,Buffalo Sabres,Philadelphia Flyers,Buffalo Sabres,4,1,REG
2018-01-07,Washington Capitals,St. Louis Blues,Washington Capitals,St. Louis Blues,4,3,OT
2018-01-07,Chicago Blackhawks,Edmonton Oilers,Chicago Blackhawks,Edmonton Oilers,4,1,REG
2018-01-07,Winnipeg Jets,San Jose Sharks,Winnipeg Jets,San Jose Sharks,4,1,REG
2018-01-07,Columbus Blue Jackets,Florida Panthers,Columbus Blue Jackets,Florida Panthers,3,2,SO
2018-01-08,Montreal Canadiens,Vancouver Canucks,Montreal Canadiens,Vancouver Canucks,5,2,REG
2018-01-08,Detroit Red Wings,Tampa Bay Lightning,Tampa Bay Lightning,Detroit Red Wings,5,2,REG
2018-01-08,Pittsburgh Penguins,Boston Bruins,Pittsburgh Penguins,Boston Bruins,6,5,OT
2018-01-08,Vegas Golden Knights,New York Rangers,Vegas Golden Knights,New York Rangers,2,1,REG
2018-01-09,Toronto Maple Leafs,Columbus Blue Jackets,Columbus Blue Jackets,Toronto Maple Leafs,3,2,OT
2018-01-10,Buffalo Sabres,Winnipeg Jets,Winnipeg Jets,Buffalo Sabres,7,4,REG
2018-01-10,Washington Capitals,Vancouver Canucks,Washington Capitals,Vancouver Canucks,3,1,REG
2018-01-10,Ottawa Senators,Chicago Blackhawks,Chicago Blackhawks,Ottawa Senators,6,2,REG
2018-01-10,Tampa Bay Lightning,Carolina Hurricanes,Tampa Bay Lightning,Carolina Hurricanes,5,4,REG
2018-01-10,St. Louis Blues,Florida Panthers,Florida Panthers,St. Louis Blues,7,4,REG
2018-01-10,Nashville Predators,Edmonton Oilers,Nashville Predators,Edmonton Oilers,2,1,REG
2018-01-10,Minnesota Wild,Calgary Flames,Calgary Flames,Minnesota Wild,3,2,OT
2018-01-11,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,Toronto Maple Leafs,4,3,REG
2018-01-11,Chicago Blackhawks,Minnesota Wild,Minnesota Wild,Chicago Blackhawks,2,1,REG
2018-01-12,Buffalo Sabres,Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,3,1,REG
2018-01-12,Washington Capitals,Carolina Hurricanes,Carolina Hurricanes,Washington Capitals,3,1,REG
2018-01-12,Tampa Bay Lightning,Calgary Flames,Calgary Flames,Tampa Bay Lightning,5,1,REG
2018-01-13,Columbus Blue Jackets,Vancouver Canucks,Vancouver Canucks,Columbus Blue Jackets,5,2,REG
2018-01-13,Florida Panthers,Calgary Flames,Calgary Flames,Florida Panthers,4,2,REG
2018-01-13,Carolina Hurricanes,Washington Capitals,Washington Capitals,Carolina Hurricanes,4,3,REG
2018-01-13,Chicago Blackhawks,Winnipeg Jets,Chicago Blackhawks,Winnipeg Jets,2,1,REG
2018-01-13,Arizona Coyotes,Edmonton Oilers,Edmonton Oilers,Arizona Coyotes,4,2,REG
2018-01-13,New York Rangers,New York Islanders,New York Islanders,New York Rangers,6,2,REG
2018-01-13,Pittsburgh Penguins,Detroit Red Wings,Pittsburgh Penguins,Detroit Red Wings,4,1,REG
2018-01-14,Montreal Canadiens,Boston Bruins,Boston Bruins,Montreal Canadiens,4,3,SO
2018-01-14,New Jersey Devils,Philadelphia Flyers,Philadelphia Flyers,New Jersey Devils,5,3,REG
2018-01-14,Minnesota Wild,Winnipeg Jets,Minnesota Wild,Winnipeg Jets,4,1,REG
2018-01-14,Dallas Stars,Colorado Avalanche,Colorado Avalanche,Dallas Stars,4,1,REG
2018-01-14,Vegas Golden Knights,Edmonton Oilers,Edmonton Oilers,Vegas Golden Knights,3,2,OT
2018-01-14,Los Angeles Kings,Anaheim Ducks,Anaheim Ducks,Los Angeles Kings,4,2,REG
2018-01-14,San Jose Sharks,Arizona Coyotes,San Jose Sharks,Arizona Coyotes,6,5,OT
2018-01-14,Chicago Blackhawks,Detroit Red Wings,Detroit Red Wings,Chicago Blackhawks,4,0,REG
2018-01-14,Carolina Hurricanes,Calgary Flames,Calgary Flames,Carolina Hurricanes,4,1,REG
2018-01-15,Pittsburgh Penguins,New York Rangers,Pittsburgh Penguins,New York Rangers,5,2,REG
2018-01-15,Minnesota Wild,Vancouver Canucks,Vancouver Canucks,Minnesota Wild,3,2,OT
2018-01-15,Boston Bruins,Dallas Stars,Dallas Stars,Boston Bruins,3,2,OT
2018-01-15,Colorado Avalanche,Anaheim Ducks,Colorado Avalanche,Anaheim Ducks,3,1,REG
2018-01-15,Los Angeles Kings,San Jose Sharks,San Jose Sharks,Los Angeles Kings,4,1,REG
2018-01-16,Montreal Canadiens,New York Islanders,New York Islanders,Montreal Canadiens,5,4,OT
2018-01-17,Toronto Maple Leafs,St. Louis Blues,St. Louis Blues,Toronto Maple Leafs,2,1,OT
2018-01-17,New York Islanders,New Jersey Devils,New Jersey Devils,New York Islanders,4,1,REG
2018-01-17,New York Rangers,Philadelphia Flyers,New York Rangers,Philadelphia Flyers,5,1,REG
2018-01-17,Detroit Red Wings,Dallas Stars,Dallas Stars,Detroit Red Wings,4,2,REG
2018-01-17,Arizona Coyotes,San Jose Sharks,San Jose Sharks,Arizona Coyotes,3,2,SO
2018-01-18,Boston Bruins,Montreal Canadiens,Boston Bruins,Montreal Canadiens,4,1,REG
2018-01-18,Anaheim Ducks,Pittsburgh Penguins,Anaheim Ducks,Pittsburgh Penguins,5,3,REG
2018-01-19,New Jersey Devils,Washington Capitals,New Jersey Devils,Washington Capitals,4,3,OT
2018-01-19,New York Islanders,Boston Bruins,Boston Bruins,New York Islanders,5,2,REG
2018-01-19,Philadelphia Flyers,Toronto Maple Leafs,Philadelphia Flyers,Toronto Maple Leafs,3,2,OT
2018-01-19,Columbus Blue Jackets,Dallas Stars,Columbus Blue Jackets,Dallas Stars,2,1,SO
2018-01-19,New York Rangers,Buffalo Sabres,New York Rangers,Buffalo Sabres,4,3,REG
2018-01-19,Ottawa Senators,St. Louis Blues,St. Louis Blues,Ottawa Senators,4,1,REG
2018-01-19,Tampa Bay Lightning,Vegas Golden Knights,Vegas Golden Knights,Tampa Bay Lightning,4,1,REG
2018-01-19,Nashville Predators,Arizona Coyotes,Nashville Predators,Arizona Coyotes,3,2,SO
2018-01-19,Colorado Avalanche,San Jose Sharks,Colorado Avalanche,San Jose Sharks,5,3,REG
2018-01-19,Los Angeles Kings,Pittsburgh Penguins,Pittsburgh Penguins,Los Angeles Kings,3,1,REG
2018-01-20,Florida Panthers,Vegas Golden Knights,Florida Panthers,Vegas Golden Knights,4,3,OT
2018-01-20,Washington Capitals,Montreal Canadiens,Montreal Canadiens,Washington Capitals,3,2,REG
2018-01-20,Anaheim Ducks,Los Angeles Kings,Anaheim Ducks,Los Angeles Kings,2,1,REG
2018-01-20,Buffalo Sabres,Dallas Stars,Dallas Stars,Buffalo Sabres,5,1,REG
2018-01-20,Philadelphia Flyers,New Jersey Devils,Philadelphia Flyers,New Jersey Devils,3,1,REG
2018-01-20,Colorado Avalanche,New York Rangers,Colorado Avalanche,New York Rangers,3,1,REG
2018-01-20,Calgary Flames,Winnipeg Jets,Winnipeg Jets,Calgary Flames,2,1,SO
2018-01-21,Montreal Canadiens,Boston Bruins,Boston Bruins,Montreal Canadiens,4,1,REG
2018-01-21,Ottawa Senators,Toronto Maple Leafs,Toronto Maple Leafs,Ottawa Senators,4,3,REG
2018-01-21,Detroit Red Wings,Carolina Hurricanes,Carolina Hurricanes,Detroit Red Wings,3,1,REG
2018-01-21,St. Louis Blues,Arizona Coyotes,Arizona Coyotes,St. Louis Blues,5,2,REG
2018-01-21,Nashville Predators,Florida Panthers,Nashville Predators,Florida Panthers,4,3,REG
2018-01-21,San Jose Sharks,Pittsburgh Penguins,San Jose Sharks,Pittsburgh Penguins,2,1,REG
2018-01-21,Chicago Blackhawks,New York Islanders,New York Islanders,Chicago Blackhawks,7,3,REG
2018-01-21,Minnesota Wild,Tampa Bay Lightning,Minnesota Wild,Tampa Bay Lightning,5,2,REG
2018-01-21,Edmonton Oilers,Vancouver Canucks,Edmonton Oilers,Vancouver Canucks,5,2,REG
2018-01-21,Washington Capitals,Philadelphia Flyers,Philadelphia Flyers,Washington Capitals,2,1,OT
2018-01-21,Carolina Hurricanes,Vegas Golden Knights,Vegas Golden Knights,Carolina Hurricanes,5,1,REG
2018-01-22,Anaheim Ducks,San Jose Sharks,San Jose Sharks,Anaheim Ducks,6,2,REG
2018-01-22,Los Angeles Kings,New York Rangers,Los Angeles Kings,New York Rangers,4,2,REG
2018-01-23,Toronto Maple Leafs,Colorado Avalanche,Colorado Avalanche,Toronto Maple Leafs,4,2,REG
2018-01-23,New Jersey Devils,Detroit Red Wings,Detroit Red Wings,New Jersey Devils,3,0,REG
2018-01-23,Minnesota Wild,Ottawa Senators,Minnesota Wild,Ottawa Senators,3,1,REG
2018-01-23,Chicago Blackhawks,Tampa Bay Lightning,Tampa Bay Lightning,Chicago Blackhawks,2,0,REG
2018-01-23,Calgary Flames,Buffalo Sabres,Buffalo Sabres,Calgary Flames,2,1,OT
2018-01-23,Arizona Coyotes,New York Islanders,Arizona Coyotes,New York Islanders,3,2,OT
2018-01-24,Boston Bruins,New Jersey Devils,Boston Bruins,New Jersey Devils,3,2,REG
2018-01-24,Pittsburgh Penguins,Carolina Hurricanes,Pittsburgh Penguins,Carolina Hurricanes,3,1,REG
2018-01-24,Montreal Canadiens,Colorado Avalanche,Montreal Canadiens,Colorado Avalanche,4,2,REG
2018-01-24,Detroit Red Wings,Philadelphia Flyers,Philadelphia Flyers,Detroit Red Wings,3,2,OT
2018-01-24,St. Louis Blues,Ottawa Senators,St. Louis Blues,Ottawa Senators,3,0,REG
2018-01-24,Nashville Predators,Tampa Bay Lightning,Tampa Bay Lightning,Nashville Predators,4,3,OT
2018-01-24,Dallas Stars,Florida Panthers,Dallas Stars,Florida Panthers,5,1,REG
2018-01-24,Edmonton Oilers,Buffalo Sabres,Buffalo Sabres,Edmonton Oilers,4,0,REG
2018-01-24,Vancouver Canucks,Los Angeles Kings,Vancouver Canucks,Los Angeles Kings,6,2,REG
2018-01-24,Vegas Golden Knights,Columbus Blue Jackets,Vegas Golden Knights,Columbus Blue Jackets,6,3,REG
2018-01-24,Anaheim Ducks,New York Rangers,Anaheim Ducks,New York Rangers,6,3,REG
2018-01-24,San Jose Sharks,Winnipeg Jets,Winnipeg Jets,San Jose Sharks,5,4,OT
2018-01-25,Chicago Blackhawks,Toronto Maple Leafs,Toronto Maple Leafs,Chicago Blackhawks,3,2,OT
2018-01-25,Calgary Flames,Los Angeles Kings,Los Angeles Kings,Calgary Flames,2,1,OT
2018-01-26,New Jersey Devils,Nashville Predators,Nashville Predators,New Jersey Devils,3,0,REG
2018-01-26,Philadelphia Flyers,Tampa Bay Lightning,Tampa Bay Lightning,Philadelphia Flyers,5,1,REG
2018-01-26,Pittsburgh Penguins,Minnesota Wild,Pittsburgh Penguins,Minnesota Wild,6,3,REG
2018-01-26,Montreal Canadiens,Carolina Hurricanes,Carolina Hurricanes,Montreal Canadiens,6,5,REG
2018-01-26,Ottawa Senators,Boston Bruins,Boston Bruins,Ottawa Senators,3,2,REG
2018-01-26,Detroit Red Wings,Chicago Blackhawks,Chicago Blackhawks,Detroit Red Wings,5,1,REG
2018-01-26,Florida Panthers,Washington Capitals,Washington Capitals,Florida Panthers,4,2,REG
2018-01-26,St. Louis Blues,Colorado Avalanche,St. Louis Blues,Colorado Avalanche,3,1,REG
2018-01-26,Dallas Stars,Toronto Maple Leafs,Toronto Maple Leafs,Dallas Stars,4,1,REG
2018-01-26,Edmonton Oilers,Calgary Flames,Edmonton Oilers,Calgary Flames,4,3,SO
2018-01-26,Arizona Coyotes,Columbus Blue Jackets,Columbus Blue Jackets,Arizona Coyotes,2,1,REG
2018-01-26,Vancouver Canucks,Buffalo Sabres,Buffalo Sabres,Vancouver Canucks,4,0,REG
2018-01-26,Vegas Golden Knights,New York Islanders,New York Islanders,Vegas Golden Knights,2,1,REG
2018-01-26,Anaheim Ducks,Winnipeg Jets,Anaheim Ducks,Winnipeg Jets,4,3,SO
2018-01-26,San Jose Sharks,New York Rangers,New York Rangers,San Jose Sharks,6,5,REG
2018-01-31,Boston Bruins,Anaheim Ducks,Anaheim Ducks,Boston Bruins,3,1,REG
2018-01-31,Buffalo Sabres,New Jersey Devils,New Jersey Devils,Buffalo Sabres,3,1,REG
2018-01-31,New York Islanders,Florida Panthers,Florida Panthers,New York Islanders,4,1,REG
2018-01-31,Pittsburgh Penguins,San Jose Sharks,Pittsburgh Penguins,San Jose Sharks,5,2,REG
2018-01-31,Carolina Hurricanes,Ottawa Senators,Carolina Hurricanes,Ottawa Senators,2,1,REG
2018-01-31,Columbus Blue Jackets,Minnesota Wild,Minnesota Wild,Columbus Blue Jackets,3,2,SO
2018-01-31,St. Louis Blues,Montreal Canadiens,St. Louis Blues,Montreal Canadiens,3,1,REG
2018-01-31,Nashville Predators,Chicago Blackhawks,Chicago Blackhawks,Nashville Predators,2,1,REG
2018-01-31,Winnipeg Jets,Tampa Bay Lightning,Winnipeg Jets,Tampa Bay Lightning,3,1,REG
2018-01-31,Dallas Stars,Los Angeles Kings,Los Angeles Kings,Dallas Stars,3,0,REG
2018-01-31,Calgary Flames,Vegas Golden Knights,Vegas Golden Knights,Calgary Flames,4,2,REG
2018-01-31,Vancouver Canucks,Colorado Avalanche,Vancouver Canucks,Colorado Avalanche,4,3,OT
2018-02-01,Toronto Maple Leafs,New York Islanders,Toronto Maple Leafs,New York Islanders,4,0,REG
2018-02-01,Detroit Red Wings,San Jose Sharks,Detroit Red Wings,San Jose Sharks,2,1,SO
2018-02-01,Washington Capitals,Philadelphia Flyers,Washington Capitals,Philadelphia Flyers,5,3,REG
2018-02-02,Boston Bruins,St. Louis Blues,Boston Bruins,St. Louis Blues,3,1,REG
2018-02-02,Buffalo Sabres,Florida Panthers,Florida Panthers,Buffalo Sabres,4,2,REG
2018-02-02,New Jersey Devils,Philadelphia Flyers,New Jersey Devils,Philadelphia Flyers,4,3,REG
2018-02-02,New York Rangers,Toronto Maple Leafs,Toronto Maple Leafs,New York Rangers,4,0,REG
2018-02-02,Carolina Hurricanes,Montreal Canadiens,Carolina Hurricanes,Montreal Canadiens,2,0,REG
2018-02-02,Ottawa Senators,Anaheim Ducks,Ottawa Senators,Anaheim Ducks,2,1,OT
2018-02-02,Winnipeg Jets,Vegas Golden Knights,Vegas Golden Knights,Winnipeg Jets,3,2,OT
2018-02-02,Nashville Predators,Los Angeles Kings,Nashville Predators,Los Angeles Kings,4,0,REG
2018-02-02,Calgary Flames,Tampa Bay Lightning,Tampa Bay Lightning,Calgary Flames,7,4,REG
2018-02-02,Edmonton Oilers,Colorado Avalanche,Colorado Avalanche,Edmonton Oilers,4,3,OT
2018-02-02,Arizona Coyotes,Dallas Stars,Dallas Stars,Arizona Coyotes,4,1,REG
2018-02-02,Vancouver Canucks,Chicago Blackhawks,Vancouver Canucks,Chicago Blackhawks,4,2,REG
2018-02-03,Pittsburgh Penguins,Washington Capitals,Pittsburgh Penguins,Washington Capitals,7,4,REG
2018-02-03,Carolina Hurricanes,Detroit Red Wings,Detroit Red Wings,Carolina Hurricanes,4,1,REG
2018-02-03,Columbus Blue Jackets,San Jose Sharks,San Jose Sharks,Columbus Blue Jackets,3,1,REG
2018-02-03,Minnesota Wild,Vegas Golden Knights,Minnesota Wild,Vegas Golden Knights,5,2,REG
2018-02-03,Montreal Canadiens,Anaheim Ducks,Montreal Canadiens,Anaheim Ducks,5,2,REG
2018-02-03,Philadelphia Flyers,Ottawa Senators,Ottawa Senators,Philadelphia Flyers,4,3,SO
2018-02-04,Boston Bruins,Toronto Maple Leafs,Boston Bruins,Toronto Maple Leafs,4,1,REG
2018-02-04,Florida Panthers,Detroit Red Wings,Florida Panthers,Detroit Red Wings,3,2,REG
2018-02-04,New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,Pittsburgh Penguins,3,1,REG
2018-02-04,New York Islanders,Columbus Blue Jackets,New York Islanders,Columbus Blue Jackets,4,3,REG
2018-02-04,Winnipeg Jets,Colorado Avalanche,Winnipeg Jets,Colorado Avalanche,3,0,REG
2018-02-04,Nashville Predators,New York Rangers,Nashville Predators,New York Rangers,5,2,REG
2018-02-04,Dallas Stars,Minnesota Wild,Dallas Stars,Minnesota Wild,5,1,REG
2018-02-04,Calgary Flames,Chicago Blackhawks,Calgary Flames,Chicago Blackhawks,4,3,OT
2018-02-04,Vancouver Canucks,Tampa Bay Lightning,Tampa Bay Lightning,Vancouver Canucks,4,2,REG
2018-02-04,Los Angeles Kings,Arizona Coyotes,Los Angeles Kings,Arizona Coyotes,4,0,REG
2018-02-04,Washington Capitals,Vegas Golden Knights,Vegas Golden Knights,Washington Capitals,4,3,REG
2018-02-04,Montreal Canadiens,Ottawa Senators,Montreal Canadiens,Ottawa Senators,4,1,REG
