date,home,away,winner,loser,winner_pts,loser_pts,end_type
2016-12-23,Nashville Predators,Los Angeles Kings,Los Angeles Kings,Nashville Predators,4,0,REG
2016-12-23,Colorado Avalanche,Toronto Maple Leafs,Toronto Maple Leafs,Colorado Avalanche,4,0,REG
2016-12-23,Vancouver Canucks,Winnipeg Jets,Winnipeg Jets,Vancouver Canucks,4,1,REG
2016-12-24,New York Islanders,Buffalo Sabres,New York Islanders,Buffalo Sabres,5,1,REG
2016-12-24,New York Rangers,Minnesota Wild,Minnesota Wild,New York Rangers,7,4,REG
2016-12-24,Pittsburgh Penguins,New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,4,1,REG
2016-12-24,Washington Capitals,Tampa Bay Lightning,Washington Capitals,Tampa Bay Lightning,4,0,REG
2016-12-24,Columbus Blue Jackets,Montreal Canadiens,Columbus Blue Jackets,Montreal Canadiens,2,1,REG
2016-12-24,Florida Panthers,Detroit Red Wings,Detroit Red Wings,Florida Panthers,4,3,SO
2016-12-24,Carolina Hurricanes,Boston Bruins,Carolina Hurricanes,Boston Bruins,3,2,OT
2016-12-24,Chicago Blackhawks,Colorado Avalanche,Colorado Avalanche,Chicago Blackhawks,2,1,OT
2016-12-24,Dallas Stars,Los Angeles Kings,Dallas Stars,Los Angeles Kings,3,2,OT
2016-12-24,Calgary Flames,Vancouver Canucks,Calgary Flames,Vancouver Canucks,4,1,REG
2016-12-24,Arizona Coyotes,Toronto Maple Leafs,Toronto Maple Leafs,Arizona Coyotes,4,1,REG
2016-12-24,San Jose Sharks,Edmonton Oilers,San Jose Sharks,Edmonton Oilers,3,2,OT
2016-12-28,New Jersey Devils,Pittsburgh Penguins,Pittsburgh Penguins,New Jersey Devils,5,2,REG
2016-12-28,New York Islanders,Washington Capitals,New York Islanders,Washington Capitals,4,3,REG
2016-12-28,New York Rangers,Ottawa Senators,New York Rangers,Ottawa Senators,4,3,REG
2016-12-28,Columbus Blue Jackets,Boston Bruins,Columbus Blue Jackets,Boston Bruins,4,3,REG
2016-12-28,Detroit Red Wings,Buffalo Sabres,Buffalo Sabres,Detroit Red Wings,4,3,REG
2016-12-28,Nashville Predators,Minnesota Wild,Minnesota Wild,Nashville Predators,3,2,OT
2016-12-28,Chicago Blackhawks,Winnipeg Jets,Winnipeg Jets,Chicago Blackhawks,3,1,REG
2016-12-28,Colorado Avalanche,Calgary Flames,Calgary Flames,Colorado Avalanche,6,3,REG
2016-12-28,Arizona Coyotes,Dallas Stars,Dallas Stars,Arizona Coyotes,3,2,REG
2016-12-28,Anaheim Ducks,San Jose Sharks,San Jose Sharks,Anaheim Ducks,3,2,OT
2016-12-29,Florida Panthers,Toronto Maple Leafs,Toronto Maple Leafs,Florida Panthers,3,2,SO
2016-12-29,Pittsburgh Penguins,Carolina Hurricanes,Pittsburgh Penguins,Carolina Hurricanes,3,2,REG
2016-12-29,Tampa Bay Lightning,Montreal Canadiens,Tampa Bay Lightning,Montreal Canadiens,4,3,OT
2016-12-29,St. Louis Blues,Philadelphia Flyers,St. Louis Blues,Philadelphia Flyers,6,3,REG
2016-12-29,Vancouver Canucks,Los Angeles Kings,Vancouver Canucks,Los Angeles Kings,2,1,REG
2016-12-30,Buffalo Sabres,Boston Bruins,Boston Bruins,Buffalo Sabres,4,2,REG
2016-12-30,Washington Capitals,New Jersey Devils,New Jersey Devils,Washington Capitals,2,1,SO
2016-12-30,Tampa Bay Lightning,Toronto Maple Leafs,Toronto Maple Leafs,Tampa Bay Lightning,3,2,OT
2016-12-30,Florida Panthers,Montreal Canadiens,Montreal Canadiens,Florida Panthers,3,2,OT
2016-12-30,Ottawa Senators,Detroit Red Wings,Detroit Red Wings,Ottawa Senators,3,2,OT
2016-12-30,Nashville Predators,Chicago Blackhawks,Chicago Blackhawks,Nashville Predators,3,2,REG
2016-12-30,Minnesota Wild,New York Islanders,Minnesota Wild,New York Islanders,6,4,REG
2016-12-30,Winnipeg Jets,Columbus Blue Jackets,Columbus Blue Jackets,Winnipeg Jets,5,3,REG
2016-12-30,Dallas Stars,Colorado Avalanche,Dallas Stars,Colorado Avalanche,4,2,REG
2016-12-30,Calgary Flames,Anaheim Ducks,Anaheim Ducks,Calgary Flames,3,1,REG
2016-12-30,Edmonton Oilers,Los Angeles Kings,Edmonton Oilers,Los Angeles Kings,3,1,REG
2016-12-30,Arizona Coyotes,New York Rangers,New York Rangers,Arizona Coyotes,6,3,REG
2016-12-31,Carolina Hurricanes,Chicago Blackhawks,Carolina Hurricanes,Chicago Blackhawks,3,2,REG
2016-12-31,St. Louis Blues,Nashville Predators,Nashville Predators,St. Louis Blues,4,0,REG
2016-12-31,Vancouver Canucks,Anaheim Ducks,Vancouver Canucks,Anaheim Ducks,3,2,OT
2016-12-31,San Jose Sharks,Philadelphia Flyers,San Jose Sharks,Philadelphia Flyers,2,0,REG
2016-12-31,Boston Bruins,Buffalo Sabres,Boston Bruins,Buffalo Sabres,3,1,REG
2016-12-31,New Jersey Devils,Washington Capitals,Washington Capitals,New Jersey Devils,6,2,REG
2016-12-31,Minnesota Wild,Columbus Blue Jackets,Columbus Blue Jackets,Minnesota Wild,4,2,REG
2017-01-01,Tampa Bay Lightning,Carolina Hurricanes,Tampa Bay Lightning,Carolina Hurricanes,3,1,REG
2017-01-01,Pittsburgh Penguins,Montreal Canadiens,Pittsburgh Penguins,Montreal Canadiens,4,3,OT
2017-01-01,Winnipeg Jets,New York Islanders,New York Islanders,Winnipeg Jets,6,2,REG
2017-01-01,Dallas Stars,Florida Panthers,Florida Panthers,Dallas Stars,3,1,REG
2017-01-01,Colorado Avalanche,New York Rangers,New York Rangers,Colorado Avalanche,6,2,REG
2017-01-01,Calgary Flames,Arizona Coyotes,Calgary Flames,Arizona Coyotes,4,2,REG
2017-01-01,Edmonton Oilers,Vancouver Canucks,Vancouver Canucks,Edmonton Oilers,3,2,SO
2017-01-01,Los Angeles Kings,San Jose Sharks,Los Angeles Kings,San Jose Sharks,3,2,REG
2017-01-01,Toronto Maple Leafs,Detroit Red Wings,Toronto Maple Leafs,Detroit Red Wings,5,4,OT
2017-01-02,Washington Capitals,Ottawa Senators,Washington Capitals,Ottawa Senators,2,1,REG
2017-01-02,Anaheim Ducks,Philadelphia Flyers,Anaheim Ducks,Philadelphia Flyers,4,3,SO
2017-01-02,St. Louis Blues,Chicago Blackhawks,St. Louis Blues,Chicago Blackhawks,4,1,REG
2017-01-03,New Jersey Devils,Boston Bruins,New Jersey Devils,Boston Bruins,3,0,REG
2017-01-03,Vancouver Canucks,Colorado Avalanche,Vancouver Canucks,Colorado Avalanche,3,2,REG
2017-01-04,New York Rangers,Buffalo Sabres,Buffalo Sabres,New York Rangers,4,1,REG
2017-01-04,Washington Capitals,Toronto Maple Leafs,Washington Capitals,Toronto Maple Leafs,6,5,OT
2017-01-04,Carolina Hurricanes,New Jersey Devils,New Jersey Devils,Carolina Hurricanes,3,1,REG
2017-01-04,Columbus Blue Jackets,Edmonton Oilers,Columbus Blue Jackets,Edmonton Oilers,3,1,REG
2017-01-04,Tampa Bay Lightning,Winnipeg Jets,Winnipeg Jets,Tampa Bay Lightning,6,4,REG
2017-01-04,Nashville Predators,Montreal Canadiens,Montreal Canadiens,Nashville Predators,2,1,OT
2017-01-04,San Jose Sharks,Los Angeles Kings,Los Angeles Kings,San Jose Sharks,2,1,OT
2017-01-05,Florida Panthers,Winnipeg Jets,Winnipeg Jets,Florida Panthers,4,1,REG
2017-01-05,Philadelphia Flyers,New York Rangers,New York Rangers,Philadelphia Flyers,5,2,REG
2017-01-05,Dallas Stars,Montreal Canadiens,Montreal Canadiens,Dallas Stars,4,3,OT
2017-01-05,Calgary Flames,Colorado Avalanche,Calgary Flames,Colorado Avalanche,4,1,REG
2017-01-05,Vancouver Canucks,Arizona Coyotes,Vancouver Canucks,Arizona Coyotes,3,0,REG
2017-01-05,Anaheim Ducks,Detroit Red Wings,Anaheim Ducks,Detroit Red Wings,2,0,REG
2017-01-06,Boston Bruins,Edmonton Oilers,Edmonton Oilers,Boston Bruins,4,3,REG
2017-01-06,Washington Capitals,Columbus Blue Jackets,Washington Capitals,Columbus Blue Jackets,4,0,REG
2017-01-06,Tampa Bay Lightning,Nashville Predators,Nashville Predators,Tampa Bay Lightning,5,1,REG
2017-01-06,St. Louis Blues,Carolina Hurricanes,Carolina Hurricanes,St. Louis Blues,4,2,REG
2017-01-06,Chicago Blackhawks,Buffalo Sabres,Chicago Blackhawks,Buffalo Sabres,4,3,OT
2017-01-06,Los Angeles Kings,Detroit Red Wings,Detroit Red Wings,Los Angeles Kings,4,0,REG
2017-01-06,San Jose Sharks,Minnesota Wild,Minnesota Wild,San Jose Sharks,5,4,REG
2017-01-07,Florida Panthers,Nashville Predators,Florida Panthers,Nashville Predators,2,1,REG
2017-01-07,New Jersey Devils,Toronto Maple Leafs,Toronto Maple Leafs,New Jersey Devils,4,2,REG
2017-01-07,Chicago Blackhawks,Carolina Hurricanes,Chicago Blackhawks,Carolina Hurricanes,2,1,REG
2017-01-07,Colorado Avalanche,New York Islanders,Colorado Avalanche,New York Islanders,2,1,OT
2017-01-07,Vancouver Canucks,Calgary Flames,Vancouver Canucks,Calgary Flames,4,2,REG
2017-01-07,Anaheim Ducks,Arizona Coyotes,Anaheim Ducks,Arizona Coyotes,3,2,OT
2017-01-07,Buffalo Sabres,Winnipeg Jets,Buffalo Sabres,Winnipeg Jets,4,3,REG
2017-01-07,Philadelphia Flyers,Tampa Bay Lightning,Philadelphia Flyers,Tampa Bay Lightning,4,2,REG
2017-01-07,Los Angeles Kings,Minnesota Wild,Los Angeles Kings,Minnesota Wild,4,3,OT
2017-01-08,Toronto Maple Leafs,Montreal Canadiens,Montreal Canadiens,Toronto Maple Leafs,5,3,REG
2017-01-08,Florida Panthers,Boston Bruins,Boston Bruins,Florida Panthers,4,0,REG
2017-01-08,New Jersey Devils,Edmonton Oilers,Edmonton Oilers,New Jersey Devils,2,1,OT
2017-01-08,Columbus Blue Jackets,New York Rangers,New York Rangers,Columbus Blue Jackets,5,4,REG
2017-01-08,St. Louis Blues,Dallas Stars,St. Louis Blues,Dallas Stars,4,3,REG
2017-01-08,Arizona Coyotes,New York Islanders,Arizona Coyotes,New York Islanders,2,1,SO
2017-01-08,Calgary Flames,Vancouver Canucks,Calgary Flames,Vancouver Canucks,3,1,REG
2017-01-08,San Jose Sharks,Detroit Red Wings,San Jose Sharks,Detroit Red Wings,6,3,REG
2017-01-08,Pittsburgh Penguins,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,6,2,REG
2017-01-08,Carolina Hurricanes,Boston Bruins,Carolina Hurricanes,Boston Bruins,4,3,OT
2017-01-08,Columbus Blue Jackets,Philadelphia Flyers,Columbus Blue Jackets,Philadelphia Flyers,2,1,OT
2017-01-09,Ottawa Senators,Edmonton Oilers,Ottawa Senators,Edmonton Oilers,5,3,REG
2017-01-09,Chicago Blackhawks,Nashville Predators,Chicago Blackhawks,Nashville Predators,5,2,REG
2017-01-09,Anaheim Ducks,Minnesota Wild,Minnesota Wild,Anaheim Ducks,2,1,REG
2017-01-10,New Jersey Devils,Florida Panthers,Florida Panthers,New Jersey Devils,3,0,REG
2017-01-10,Montreal Canadiens,Washington Capitals,Washington Capitals,Montreal Canadiens,4,1,REG
2017-01-10,Winnipeg Jets,Calgary Flames,Winnipeg Jets,Calgary Flames,2,0,REG
2017-01-10,Los Angeles Kings,Dallas Stars,Dallas Stars,Los Angeles Kings,6,4,REG
2017-01-11,Buffalo Sabres,Philadelphia Flyers,Buffalo Sabres,Philadelphia Flyers,4,1,REG
2017-01-11,Carolina Hurricanes,Columbus Blue Jackets,Carolina Hurricanes,Columbus Blue Jackets,5,3,REG
2017-01-11,St. Louis Blues,Boston Bruins,Boston Bruins,St. Louis Blues,5,3,REG
2017-01-11,Nashville Predators,Vancouver Canucks,Nashville Predators,Vancouver Canucks,2,1,OT
2017-01-11,Chicago Blackhawks,Detroit Red Wings,Chicago Blackhawks,Detroit Red Wings,4,3,OT
2017-01-11,Edmonton Oilers,San Jose Sharks,San Jose Sharks,Edmonton Oilers,5,3,REG
2017-01-11,Anaheim Ducks,Dallas Stars,Anaheim Ducks,Dallas Stars,2,0,REG
2017-01-12,New York Islanders,Florida Panthers,Florida Panthers,New York Islanders,2,1,REG
2017-01-12,Winnipeg Jets,Montreal Canadiens,Montreal Canadiens,Winnipeg Jets,7,4,REG
2017-01-12,Washington Capitals,Pittsburgh Penguins,Washington Capitals,Pittsburgh Penguins,5,2,REG
2017-01-12,Calgary Flames,San Jose Sharks,Calgary Flames,San Jose Sharks,3,2,REG
2017-01-13,Philadelphia Flyers,Vancouver Canucks,Philadelphia Flyers,Vancouver Canucks,5,4,SO
2017-01-13,Ottawa Senators,Pittsburgh Penguins,Ottawa Senators,Pittsburgh Penguins,4,1,REG
2017-01-13,Tampa Bay Lightning,Buffalo Sabres,Tampa Bay Lightning,Buffalo Sabres,4,2,REG
2017-01-13,Nashville Predators,Boston Bruins,Nashville Predators,Boston Bruins,2,1,REG
2017-01-13,Minnesota Wild,Montreal Canadiens,Minnesota Wild,Montreal Canadiens,5,1,REG
2017-01-13,Dallas Stars,Detroit Red Wings,Dallas Stars,Detroit Red Wings,5,2,REG
2017-01-13,Colorado Avalanche,Anaheim Ducks,Anaheim Ducks,Colorado Avalanche,4,1,REG
2017-01-13,Edmonton Oilers,New Jersey Devils,Edmonton Oilers,New Jersey Devils,3,2,OT
2017-01-13,Los Angeles Kings,St. Louis Blues,Los Angeles Kings,St. Louis Blues,5,1,REG
2017-01-14,New York Rangers,Toronto Maple Leafs,Toronto Maple Leafs,New York Rangers,4,2,REG
2017-01-14,Washington Capitals,Chicago Blackhawks,Washington Capitals,Chicago Blackhawks,4,0,REG
2017-01-14,Florida Panthers,New York Islanders,New York Islanders,Florida Panthers,5,2,REG
2017-01-14,Carolina Hurricanes,Buffalo Sabres,Carolina Hurricanes,Buffalo Sabres,5,2,REG
2017-01-14,Tampa Bay Lightning,Columbus Blue Jackets,Columbus Blue Jackets,Tampa Bay Lightning,3,1,REG
2017-01-14,Calgary Flames,New Jersey Devils,New Jersey Devils,Calgary Flames,2,1,REG
2017-01-14,Arizona Coyotes,Winnipeg Jets,Arizona Coyotes,Winnipeg Jets,4,3,REG
2017-01-14,Boston Bruins,Philadelphia Flyers,Boston Bruins,Philadelphia Flyers,6,3,REG
2017-01-14,Colorado Avalanche,Nashville Predators,Nashville Predators,Colorado Avalanche,3,2,REG
2017-01-15,Montreal Canadiens,New York Rangers,Montreal Canadiens,New York Rangers,5,4,REG
2017-01-15,Ottawa Senators,Toronto Maple Leafs,Toronto Maple Leafs,Ottawa Senators,4,2,REG
2017-01-15,Detroit Red Wings,Pittsburgh Penguins,Detroit Red Wings,Pittsburgh Penguins,6,3,REG
2017-01-15,Florida Panthers,Columbus Blue Jackets,Florida Panthers,Columbus Blue Jackets,4,3,REG
2017-01-15,Carolina Hurricanes,New York Islanders,Carolina Hurricanes,New York Islanders,7,4,REG
2017-01-15,Arizona Coyotes,Anaheim Ducks,Anaheim Ducks,Arizona Coyotes,3,0,REG
2017-01-15,Dallas Stars,Minnesota Wild,Minnesota Wild,Dallas Stars,5,4,REG
2017-01-15,Edmonton Oilers,Calgary Flames,Edmonton Oilers,Calgary Flames,2,1,SO
2017-01-15,Los Angeles Kings,Winnipeg Jets,Los Angeles Kings,Winnipeg Jets,3,2,OT
2017-01-15,San Jose Sharks,St. Louis Blues,St. Louis Blues,San Jose Sharks,4,0,REG
2017-01-15,Washington Capitals,Philadelphia Flyers,Washington Capitals,Philadelphia Flyers,4,0,REG
2017-01-16,Chicago Blackhawks,Minnesota Wild,Minnesota Wild,Chicago Blackhawks,3,2,REG
2017-01-16,Vancouver Canucks,New Jersey Devils,New Jersey Devils,Vancouver Canucks,2,1,OT
2017-01-16,Anaheim Ducks,St. Louis Blues,St. Louis Blues,Anaheim Ducks,2,1,OT
2017-01-16,Boston Bruins,New York Islanders,New York Islanders,Boston Bruins,4,0,REG
2017-01-16,Buffalo Sabres,Dallas Stars,Buffalo Sabres,Dallas Stars,4,1,REG
2017-01-16,Los Angeles Kings,Tampa Bay Lightning,Tampa Bay Lightning,Los Angeles Kings,2,1,REG
2017-01-16,San Jose Sharks,Winnipeg Jets,San Jose Sharks,Winnipeg Jets,5,2,REG
2017-01-17,Pittsburgh Penguins,Washington Capitals,Pittsburgh Penguins,Washington Capitals,8,7,OT
2017-01-17,Edmonton Oilers,Arizona Coyotes,Edmonton Oilers,Arizona Coyotes,3,1,REG
2017-01-18,New York Rangers,Dallas Stars,Dallas Stars,New York Rangers,7,6,REG
2017-01-18,Columbus Blue Jackets,Carolina Hurricanes,Columbus Blue Jackets,Carolina Hurricanes,4,1,REG
2017-01-18,Toronto Maple Leafs,Buffalo Sabres,Toronto Maple Leafs,Buffalo Sabres,4,3,REG
2017-01-18,St. Louis Blues,Ottawa Senators,Ottawa Senators,St. Louis Blues,6,4,REG
2017-01-18,Minnesota Wild,New Jersey Devils,New Jersey Devils,Minnesota Wild,4,3,REG
2017-01-18,Colorado Avalanche,Chicago Blackhawks,Chicago Blackhawks,Colorado Avalanche,6,4,REG
2017-01-18,Calgary Flames,Florida Panthers,Calgary Flames,Florida Panthers,5,2,REG
2017-01-18,Anaheim Ducks,Tampa Bay Lightning,Anaheim Ducks,Tampa Bay Lightning,2,1,OT
2017-01-19,Montreal Canadiens,Pittsburgh Penguins,Pittsburgh Penguins,Montreal Canadiens,4,1,REG
2017-01-19,Winnipeg Jets,Arizona Coyotes,Winnipeg Jets,Arizona Coyotes,6,3,REG
2017-01-19,Detroit Red Wings,Boston Bruins,Detroit Red Wings,Boston Bruins,6,5,SO
2017-01-19,Edmonton Oilers,Florida Panthers,Edmonton Oilers,Florida Panthers,4,3,OT
2017-01-19,Los Angeles Kings,San Jose Sharks,San Jose Sharks,Los Angeles Kings,3,2,REG
2017-01-20,New York Islanders,Dallas Stars,New York Islanders,Dallas Stars,3,0,REG
2017-01-20,Columbus Blue Jackets,Ottawa Senators,Ottawa Senators,Columbus Blue Jackets,2,0,REG
2017-01-20,Toronto Maple Leafs,New York Rangers,New York Rangers,Toronto Maple Leafs,5,2,REG
2017-01-20,St. Louis Blues,Washington Capitals,Washington Capitals,St. Louis Blues,7,3,REG
2017-01-20,Minnesota Wild,Arizona Coyotes,Minnesota Wild,Arizona Coyotes,4,3,REG
2017-01-20,Calgary Flames,Nashville Predators,Nashville Predators,Calgary Flames,4,3,REG
2017-01-20,Anaheim Ducks,Colorado Avalanche,Anaheim Ducks,Colorado Avalanche,2,1,REG
2017-01-20,San Jose Sharks,Tampa Bay Lightning,San Jose Sharks,Tampa Bay Lightning,2,1,REG
2017-01-21,Buffalo Sabres,Detroit Red Wings,Buffalo Sabres,Detroit Red Wings,3,2,OT
2017-01-21,Carolina Hurricanes,Pittsburgh Penguins,Pittsburgh Penguins,Carolina Hurricanes,5,1,REG
2017-01-21,New Jersey Devils,Montreal Canadiens,Montreal Canadiens,New Jersey Devils,3,1,REG
2017-01-21,Edmonton Oilers,Nashville Predators,Nashville Predators,Edmonton Oilers,3,2,SO
2017-01-21,Vancouver Canucks,Florida Panthers,Vancouver Canucks,Florida Panthers,2,1,REG
2017-01-21,Winnipeg Jets,St. Louis Blues,Winnipeg Jets,St. Louis Blues,5,3,REG
2017-01-21,Columbus Blue Jackets,Carolina Hurricanes,Columbus Blue Jackets,Carolina Hurricanes,3,2,REG
2017-01-22,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,Toronto Maple Leafs,3,2,SO
2017-01-22,Montreal Canadiens,Buffalo Sabres,Buffalo Sabres,Montreal Canadiens,3,2,OT
2017-01-22,New York Islanders,Los Angeles Kings,New York Islanders,Los Angeles Kings,4,2,REG
2017-01-22,Philadelphia Flyers,New Jersey Devils,New Jersey Devils,Philadelphia Flyers,4,1,REG
2017-01-22,Dallas Stars,Washington Capitals,Washington Capitals,Dallas Stars,4,3,OT
2017-01-22,Arizona Coyotes,Tampa Bay Lightning,Arizona Coyotes,Tampa Bay Lightning,5,3,REG
2017-01-22,Minnesota Wild,Anaheim Ducks,Minnesota Wild,Anaheim Ducks,5,3,REG
2017-01-22,Calgary Flames,Edmonton Oilers,Edmonton Oilers,Calgary Flames,7,3,REG
2017-01-22,San Jose Sharks,Colorado Avalanche,San Jose Sharks,Colorado Avalanche,3,2,OT
2017-01-22,Pittsburgh Penguins,Boston Bruins,Pittsburgh Penguins,Boston Bruins,5,1,REG
2017-01-22,Ottawa Senators,Columbus Blue Jackets,Columbus Blue Jackets,Ottawa Senators,7,6,OT
2017-01-22,New York Islanders,Philadelphia Flyers,Philadelphia Flyers,New York Islanders,3,2,OT
2017-01-23,Chicago Blackhawks,Vancouver Canucks,Chicago Blackhawks,Vancouver Canucks,4,2,REG
2017-01-23,Minnesota Wild,Nashville Predators,Nashville Predators,Minnesota Wild,4,2,REG
2017-01-24,New York Rangers,Los Angeles Kings,New York Rangers,Los Angeles Kings,3,2,REG
2017-01-24,Washington Capitals,Carolina Hurricanes,Washington Capitals,Carolina Hurricanes,5,1,REG
2017-01-24,Toronto Maple Leafs,Calgary Flames,Toronto Maple Leafs,Calgary Flames,4,0,REG
2017-01-24,Winnipeg Jets,Anaheim Ducks,Anaheim Ducks,Winnipeg Jets,3,2,REG
2017-01-24,Colorado Avalanche,San Jose Sharks,San Jose Sharks,Colorado Avalanche,5,2,REG
2017-01-24,Arizona Coyotes,Florida Panthers,Arizona Coyotes,Florida Panthers,3,2,OT
2017-01-25,Boston Bruins,Detroit Red Wings,Boston Bruins,Detroit Red Wings,4,3,OT
2017-01-25,New Jersey Devils,Los Angeles Kings,Los Angeles Kings,New Jersey Devils,3,1,REG
2017-01-25,New York Islanders,Columbus Blue Jackets,New York Islanders,Columbus Blue Jackets,4,2,REG
2017-01-25,Pittsburgh Penguins,St. Louis Blues,St. Louis Blues,Pittsburgh Penguins,3,0,REG
2017-01-25,Montreal Canadiens,Calgary Flames,Montreal Canadiens,Calgary Flames,5,1,REG
2017-01-25,Ottawa Senators,Washington Capitals,Ottawa Senators,Washington Capitals,3,0,REG
2017-01-25,Nashville Predators,Buffalo Sabres,Buffalo Sabres,Nashville Predators,5,4,OT
2017-01-25,Winnipeg Jets,San Jose Sharks,San Jose Sharks,Winnipeg Jets,4,3,REG
2017-01-25,Chicago Blackhawks,Tampa Bay Lightning,Tampa Bay Lightning,Chicago Blackhawks,5,2,REG
2017-01-25,Dallas Stars,Minnesota Wild,Minnesota Wild,Dallas Stars,3,2,SO
2017-01-26,Detroit Red Wings,Toronto Maple Leafs,Toronto Maple Leafs,Detroit Red Wings,4,0,REG
2017-01-26,New York Rangers,Philadelphia Flyers,Philadelphia Flyers,New York Rangers,2,0,REG
2017-01-26,Colorado Avalanche,Vancouver Canucks,Vancouver Canucks,Colorado Avalanche,3,2,REG
2017-01-26,Anaheim Ducks,Edmonton Oilers,Edmonton Oilers,Anaheim Ducks,4,0,REG
2017-01-27,Boston Bruins,Pittsburgh Penguins,Boston Bruins,Pittsburgh Penguins,4,3,REG
2017-01-27,New Jersey Devils,Washington Capitals,Washington Capitals,New Jersey Devils,5,2,REG
2017-01-27,New York Islanders,Montreal Canadiens,New York Islanders,Montreal Canadiens,3,1,REG
2017-01-27,Philadelphia Flyers,Toronto Maple Leafs,Philadelphia Flyers,Toronto Maple Leafs,2,1,REG
2017-01-27,Carolina Hurricanes,Los Angeles Kings,Los Angeles Kings,Carolina Hurricanes,3,0,REG
2017-01-27,Ottawa Senators,Calgary Flames,Calgary Flames,Ottawa Senators,3,2,OT
2017-01-27,Florida Panthers,Tampa Bay Lightning,Florida Panthers,Tampa Bay Lightning,2,1,OT
2017-01-27,Nashville Predators,Columbus Blue Jackets,Nashville Predators,Columbus Blue Jackets,4,3,REG
2017-01-27,Minnesota Wild,St. Louis Blues,Minnesota Wild,St. Louis Blues,5,1,REG
2017-01-27,Chicago Blackhawks,Winnipeg Jets,Winnipeg Jets,Chicago Blackhawks,5,3,REG
2017-01-27,Dallas Stars,Buffalo Sabres,Dallas Stars,Buffalo Sabres,4,3,REG
2017-01-27,Arizona Coyotes,Vancouver Canucks,Arizona Coyotes,Vancouver Canucks,3,0,REG
2017-01-27,San Jose Sharks,Edmonton Oilers,Edmonton Oilers,San Jose Sharks,4,1,REG
2017-02-01,New York Islanders,Washington Capitals,New York Islanders,Washington Capitals,3,2,REG
2017-02-01,New York Rangers,Columbus Blue Jackets,Columbus Blue Jackets,New York Rangers,6,4,REG
2017-02-01,Pittsburgh Penguins,Nashville Predators,Pittsburgh Penguins,Nashville Predators,4,2,REG
2017-02-01,Carolina Hurricanes,Philadelphia Flyers,Carolina Hurricanes,Philadelphia Flyers,5,1,REG
2017-02-01,Montreal Canadiens,Buffalo Sabres,Montreal Canadiens,Buffalo Sabres,5,2,REG
2017-02-01,Detroit Red Wings,New Jersey Devils,New Jersey Devils,Detroit Red Wings,4,3,REG
2017-02-01,Tampa Bay Lightning,Boston Bruins,Boston Bruins,Tampa Bay Lightning,4,3,REG
2017-02-01,Florida Panthers,Ottawa Senators,Florida Panthers,Ottawa Senators,6,5,REG
2017-02-01,St. Louis Blues,Winnipeg Jets,Winnipeg Jets,St. Louis Blues,5,3,REG
2017-02-01,Dallas Stars,Toronto Maple Leafs,Dallas Stars,Toronto Maple Leafs,6,3,REG
2017-02-01,Edmonton Oilers,Minnesota Wild,Minnesota Wild,Edmonton Oilers,5,2,REG
2017-02-01,Arizona Coyotes,Los Angeles Kings,Los Angeles Kings,Arizona Coyotes,3,2,REG
2017-02-01,Anaheim Ducks,Colorado Avalanche,Anaheim Ducks,Colorado Avalanche,5,1,REG
2017-02-01,San Jose Sharks,Chicago Blackhawks,San Jose Sharks,Chicago Blackhawks,3,1,REG
2017-02-02,Washington Capitals,Boston Bruins,Washington Capitals,Boston Bruins,5,3,REG
2017-02-02,Calgary Flames,Minnesota Wild,Calgary Flames,Minnesota Wild,5,1,REG
2017-02-02,Los Angeles Kings,Colorado Avalanche,Los Angeles Kings,Colorado Avalanche,4,0,REG
2017-02-03,Philadelphia Flyers,Montreal Canadiens,Philadelphia Flyers,Montreal Canadiens,3,1,REG
2017-02-03,Buffalo Sabres,New York Rangers,New York Rangers,Buffalo Sabres,2,1,OT
2017-02-03,Tampa Bay Lightning,Ottawa Senators,Ottawa Senators,Tampa Bay Lightning,5,2,REG
2017-02-03,Nashville Predators,Edmonton Oilers,Nashville Predators,Edmonton Oilers,2,0,REG
2017-02-03,Dallas Stars,Winnipeg Jets,Winnipeg Jets,Dallas Stars,4,3,REG
2017-02-03,St. Louis Blues,Toronto Maple Leafs,St. Louis Blues,Toronto Maple Leafs,5,1,REG
2017-02-03,Arizona Coyotes,Chicago Blackhawks,Chicago Blackhawks,Arizona Coyotes,4,3,REG
2017-02-03,Vancouver Canucks,San Jose Sharks,San Jose Sharks,Vancouver Canucks,4,1,REG
2017-02-04,Pittsburgh Penguins,Columbus Blue Jackets,Pittsburgh Penguins,Columbus Blue Jackets,4,3,OT
2017-02-04,Detroit Red Wings,New York Islanders,Detroit Red Wings,New York Islanders,5,4,REG
2017-02-04,Florida Panthers,Anaheim Ducks,Florida Panthers,Anaheim Ducks,2,1,REG
2017-02-04,New Jersey Devils,Calgary Flames,Calgary Flames,New Jersey Devils,4,3,OT
2017-02-04,Carolina Hurricanes,Edmonton Oilers,Carolina Hurricanes,Edmonton Oilers,2,1,REG
2017-02-04,Montreal Canadiens,Washington Capitals,Washington Capitals,Montreal Canadiens,3,2,REG
2017-02-04,Colorado Avalanche,Winnipeg Jets,Colorado Avalanche,Winnipeg Jets,5,2,REG
