date,home,away,winner,loser,winner_pts,loser_pts,end_type
2023-11-12,Colorado Avalanche,St. Louis Blues,St. Louis Blues,Colorado Avalanche,6,2,REG
2023-11-12,Seattle Kraken,Edmonton Oilers,Edmonton Oilers,Seattle Kraken,4,1,REG
2023-11-12,Los Angeles Kings,Philadelphia Flyers,Philadelphia Flyers,Los Angeles Kings,4,2,REG
2023-11-12,Florida Panthers,Chicago Blackhawks,Florida Panthers,Chicago Blackhawks,4,3,REG
2023-11-12,Minnesota Wild,Dallas Stars,Dallas Stars,Minnesota Wild,7,3,REG
2023-11-13,Montreal Canadiens,Vancouver Canucks,Vancouver Canucks,Montreal Canadiens,5,2,REG
2023-11-13,New York Rangers,Columbus Blue Jackets,New York Rangers,Columbus Blue Jackets,4,3,SO
2023-11-13,Anaheim Ducks,San Jose Sharks,Anaheim Ducks,San Jose Sharks,4,1,REG
2023-11-14,Edmonton Oilers,New York Islanders,Edmonton Oilers,New York Islanders,4,1,REG
2023-11-14,Seattle Kraken,Colorado Avalanche,Colorado Avalanche,Seattle Kraken,5,1,REG
2023-11-15,Buffalo Sabres,Boston Bruins,Boston Bruins,Buffalo Sabres,5,2,REG
2023-11-15,Montreal Canadiens,Calgary Flames,Calgary Flames,Montreal Canadiens,2,1,REG
2023-11-15,Washington Capitals,Vegas Golden Knights,Washington Capitals,Vegas Golden Knights,3,0,REG
2023-11-15,Columbus Blue Jackets,Pittsburgh Penguins,Pittsburgh Penguins,Columbus Blue Jackets,5,3,REG
2023-11-15,St. Louis Blues,Tampa Bay Lightning,St. Louis Blues,Tampa Bay Lightning,4,0,REG
2023-11-15,Nashville Predators,Anaheim Ducks,Anaheim Ducks,Nashville Predators,3,2,REG
2023-11-15,Dallas Stars,Arizona Coyotes,Dallas Stars,Arizona Coyotes,4,3,OT
2023-11-15,Winnipeg Jets,New Jersey Devils,Winnipeg Jets,New Jersey Devils,6,3,REG
2023-11-15,San Jose Sharks,Florida Panthers,Florida Panthers,San Jose Sharks,5,3,REG
2023-11-16,Carolina Hurricanes,Philadelphia Flyers,Philadelphia Flyers,Carolina Hurricanes,3,1,REG
2023-11-16,Edmonton Oilers,Seattle Kraken,Edmonton Oilers,Seattle Kraken,4,3,OT
2023-11-16,Colorado Avalanche,Anaheim Ducks,Colorado Avalanche,Anaheim Ducks,6,2,REG
2023-11-16,Vancouver Canucks,New York Islanders,Vancouver Canucks,New York Islanders,4,3,OT
2023-11-16,Ottawa Senators,Detroit Red Wings,Ottawa Senators,Detroit Red Wings,5,4,OT
2023-11-17,Montreal Canadiens,Vegas Golden Knights,Vegas Golden Knights,Montreal Canadiens,6,5,REG
2023-11-17,Pittsburgh Penguins,New Jersey Devils,New Jersey Devils,Pittsburgh Penguins,5,2,REG
2023-11-17,Columbus Blue Jackets,Arizona Coyotes,Arizona Coyotes,Columbus Blue Jackets,3,2,REG
2023-11-17,Chicago Blackhawks,Tampa Bay Lightning,Tampa Bay Lightning,Chicago Blackhawks,4,2,REG
2023-11-17,Calgary Flames,Vancouver Canucks,Calgary Flames,Vancouver Canucks,5,2,REG
2023-11-17,Seattle Kraken,New York Islanders,Seattle Kraken,New York Islanders,4,3,SO
2023-11-17,Los Angeles Kings,Florida Panthers,Los Angeles Kings,Florida Panthers,2,1,REG
2023-11-17,San Jose Sharks,St. Louis Blues,San Jose Sharks,St. Louis Blues,5,1,REG
2023-11-17,Detroit Red Wings,Toronto Maple Leafs,Toronto Maple Leafs,Detroit Red Wings,3,2,REG
2023-11-18,Winnipeg Jets,Buffalo Sabres,Winnipeg Jets,Buffalo Sabres,3,2,REG
2023-11-18,Anaheim Ducks,Florida Panthers,Florida Panthers,Anaheim Ducks,2,1,REG
2023-11-18,Ottawa Senators,Minnesota Wild,Ottawa Senators,Minnesota Wild,2,1,SO
2023-11-18,Philadelphia Flyers,Vegas Golden Knights,Philadelphia Flyers,Vegas Golden Knights,4,3,OT
2023-11-18,Nashville Predators,Chicago Blackhawks,Nashville Predators,Chicago Blackhawks,4,2,REG
2023-11-18,Tampa Bay Lightning,Edmonton Oilers,Tampa Bay Lightning,Edmonton Oilers,6,4,REG
2023-11-19,Boston Bruins,Montreal Canadiens,Boston Bruins,Montreal Canadiens,5,2,REG
2023-11-19,New Jersey Devils,New York Rangers,New York Rangers,New Jersey Devils,5,3,REG
2023-11-19,Carolina Hurricanes,Pittsburgh Penguins,Carolina Hurricanes,Pittsburgh Penguins,4,2,REG
2023-11-19,Winnipeg Jets,Arizona Coyotes,Winnipeg Jets,Arizona Coyotes,5,2,REG
2023-11-19,Calgary Flames,New York Islanders,New York Islanders,Calgary Flames,5,4,SO
2023-11-19,Washington Capitals,Columbus Blue Jackets,Washington Capitals,Columbus Blue Jackets,4,3,REG
2023-11-19,Dallas Stars,Colorado Avalanche,Colorado Avalanche,Dallas Stars,6,3,REG
2023-11-19,Vancouver Canucks,Seattle Kraken,Seattle Kraken,Vancouver Canucks,4,3,REG
2023-11-19,Los Angeles Kings,St. Louis Blues,Los Angeles Kings,St. Louis Blues,5,1,REG
2023-11-19,Minnesota Wild,Toronto Maple Leafs,Toronto Maple Leafs,Minnesota Wild,4,3,OT
2023-11-19,Philadelphia Flyers,Columbus Blue Jackets,Philadelphia Flyers,Columbus Blue Jackets,5,2,REG
2023-11-19,Pittsburgh Penguins,Vegas Golden Knights,Pittsburgh Penguins,Vegas Golden Knights,3,0,REG
2023-11-20,Chicago Blackhawks,Buffalo Sabres,Buffalo Sabres,Chicago Blackhawks,3,2,REG
2023-11-20,Anaheim Ducks,St. Louis Blues,St. Louis Blues,Anaheim Ducks,3,1,REG
2023-11-21,Tampa Bay Lightning,Boston Bruins,Tampa Bay Lightning,Boston Bruins,5,4,OT
2023-11-21,Florida Panthers,Edmonton Oilers,Florida Panthers,Edmonton Oilers,5,3,REG
2023-11-21,Nashville Predators,Colorado Avalanche,Nashville Predators,Colorado Avalanche,4,3,REG
2023-11-21,Dallas Stars,New York Rangers,Dallas Stars,New York Rangers,6,3,REG
2023-11-21,Arizona Coyotes,Los Angeles Kings,Los Angeles Kings,Arizona Coyotes,4,1,REG
2023-11-21,Vancouver Canucks,San Jose Sharks,Vancouver Canucks,San Jose Sharks,3,1,REG
2023-11-21,Seattle Kraken,Calgary Flames,Calgary Flames,Seattle Kraken,4,3,OT
2023-11-23,Detroit Red Wings,New Jersey Devils,Detroit Red Wings,New Jersey Devils,4,0,REG
2023-11-23,Tampa Bay Lightning,Winnipeg Jets,Winnipeg Jets,Tampa Bay Lightning,3,2,OT
2023-11-23,Florida Panthers,Boston Bruins,Boston Bruins,Florida Panthers,3,1,REG
2023-11-23,Washington Capitals,Buffalo Sabres,Washington Capitals,Buffalo Sabres,4,3,OT
2023-11-23,Carolina Hurricanes,Edmonton Oilers,Carolina Hurricanes,Edmonton Oilers,6,3,REG
2023-11-23,Columbus Blue Jackets,Chicago Blackhawks,Columbus Blue Jackets,Chicago Blackhawks,7,3,REG
2023-11-23,New York Islanders,Philadelphia Flyers,New York Islanders,Philadelphia Flyers,3,2,REG
2023-11-23,Nashville Predators,Calgary Flames,Nashville Predators,Calgary Flames,4,2,REG
2023-11-23,Arizona Coyotes,St. Louis Blues,St. Louis Blues,Arizona Coyotes,6,5,REG
2023-11-23,Dallas Stars,Vegas Golden Knights,Vegas Golden Knights,Dallas Stars,2,1,OT
2023-11-23,Colorado Avalanche,Vancouver Canucks,Colorado Avalanche,Vancouver Canucks,5,2,REG
2023-11-23,Anaheim Ducks,Montreal Canadiens,Montreal Canadiens,Anaheim Ducks,4,3,REG
2023-11-23,Seattle Kraken,San Jose Sharks,Seattle Kraken,San Jose Sharks,5,1,REG
2023-11-24,Boston Bruins,Detroit Red Wings,Detroit Red Wings,Boston Bruins,5,2,REG
2023-11-24,Philadelphia Flyers,New York Rangers,New York Rangers,Philadelphia Flyers,3,1,REG
2023-11-24,Chicago Blackhawks,Toronto Maple Leafs,Chicago Blackhawks,Toronto Maple Leafs,4,3,OT
2023-11-24,Washington Capitals,Edmonton Oilers,Edmonton Oilers,Washington Capitals,4,0,REG
2023-11-24,St. Louis Blues,Nashville Predators,Nashville Predators,St. Louis Blues,7,3,REG
2023-11-24,New Jersey Devils,Columbus Blue Jackets,Columbus Blue Jackets,New Jersey Devils,2,1,REG
2023-11-24,Anaheim Ducks,Los Angeles Kings,Los Angeles Kings,Anaheim Ducks,5,2,REG
2023-11-24,San Jose Sharks,Montreal Canadiens,Montreal Canadiens,San Jose Sharks,3,2,SO
2023-11-24,Buffalo Sabres,Pittsburgh Penguins,Buffalo Sabres,Pittsburgh Penguins,3,2,REG
2023-11-25,Ottawa Senators,New York Islanders,New York Islanders,Ottawa Senators,5,3,REG
2023-11-25,Carolina Hurricanes,Tampa Bay Lightning,Tampa Bay Lightning,Carolina Hurricanes,6,2,REG
2023-11-25,Florida Panthers,Winnipeg Jets,Winnipeg Jets,Florida Panthers,3,0,REG
2023-11-25,Dallas Stars,Calgary Flames,Calgary Flames,Dallas Stars,7,4,REG
2023-11-25,Minnesota Wild,Colorado Avalanche,Colorado Avalanche,Minnesota Wild,3,2,REG
2023-11-25,Seattle Kraken,Vancouver Canucks,Vancouver Canucks,Seattle Kraken,5,1,REG
2023-11-25,New York Rangers,Boston Bruins,New York Rangers,Boston Bruins,7,4,REG
2023-11-25,Los Angeles Kings,Montreal Canadiens,Los Angeles Kings,Montreal Canadiens,4,0,REG
2023-11-26,New Jersey Devils,Buffalo Sabres,New Jersey Devils,Buffalo Sabres,6,2,REG
2023-11-26,Pittsburgh Penguins,Toronto Maple Leafs,Pittsburgh Penguins,Toronto Maple Leafs,3,2,REG
2023-11-26,Colorado Avalanche,Calgary Flames,Colorado Avalanche,Calgary Flames,3,1,REG
2023-11-26,Vegas Golden Knights,Arizona Coyotes,Arizona Coyotes,Vegas Golden Knights,2,0,REG
2023-11-26,San Jose Sharks,Vancouver Canucks,San Jose Sharks,Vancouver Canucks,4,3,REG
2023-11-26,Detroit Red Wings,Minnesota Wild,Detroit Red Wings,Minnesota Wild,4,1,REG
2023-11-26,Chicago Blackhawks,St. Louis Blues,St. Louis Blues,Chicago Blackhawks,4,2,REG
2023-11-26,Carolina Hurricanes,Columbus Blue Jackets,Carolina Hurricanes,Columbus Blue Jackets,3,2,REG
2023-11-27,Nashville Predators,Winnipeg Jets,Nashville Predators,Winnipeg Jets,3,2,REG
2023-11-27,Edmonton Oilers,Anaheim Ducks,Edmonton Oilers,Anaheim Ducks,6,2,REG
2023-11-28,Ottawa Senators,Florida Panthers,Florida Panthers,Ottawa Senators,4,0,REG
2023-11-28,New York Rangers,Buffalo Sabres,Buffalo Sabres,New York Rangers,5,1,REG
2023-11-28,Columbus Blue Jackets,Boston Bruins,Columbus Blue Jackets,Boston Bruins,5,2,REG
2023-11-28,Colorado Avalanche,Tampa Bay Lightning,Colorado Avalanche,Tampa Bay Lightning,4,1,REG
2023-11-28,Calgary Flames,Vegas Golden Knights,Calgary Flames,Vegas Golden Knights,2,1,OT
2023-11-28,San Jose Sharks,Washington Capitals,San Jose Sharks,Washington Capitals,2,1,REG
2023-11-29,Toronto Maple Leafs,Florida Panthers,Toronto Maple Leafs,Florida Panthers,2,1,SO
2023-11-29,New Jersey Devils,New York Islanders,New Jersey Devils,New York Islanders,5,4,REG
2023-11-29,Philadelphia Flyers,Carolina Hurricanes,Carolina Hurricanes,Philadelphia Flyers,4,1,REG
2023-11-29,Nashville Predators,Pittsburgh Penguins,Nashville Predators,Pittsburgh Penguins,3,2,OT
2023-11-29,Minnesota Wild,St. Louis Blues,Minnesota Wild,St. Louis Blues,3,1,REG
2023-11-29,Winnipeg Jets,Dallas Stars,Dallas Stars,Winnipeg Jets,2,0,REG
2023-11-29,Chicago Blackhawks,Seattle Kraken,Chicago Blackhawks,Seattle Kraken,4,3,REG
2023-11-29,Edmonton Oilers,Vegas Golden Knights,Edmonton Oilers,Vegas Golden Knights,5,4,SO
2023-11-29,Arizona Coyotes,Tampa Bay Lightning,Arizona Coyotes,Tampa Bay Lightning,3,1,REG
2023-11-29,Vancouver Canucks,Anaheim Ducks,Vancouver Canucks,Anaheim Ducks,3,1,REG
2023-11-30,Columbus Blue Jackets,Montreal Canadiens,Montreal Canadiens,Columbus Blue Jackets,4,2,REG
2023-11-30,New York Rangers,Detroit Red Wings,New York Rangers,Detroit Red Wings,3,2,REG
2023-11-30,Los Angeles Kings,Washington Capitals,Washington Capitals,Los Angeles Kings,2,1,REG
2023-12-01,Boston Bruins,San Jose Sharks,Boston Bruins,San Jose Sharks,3,0,REG
2023-12-01,Toronto Maple Leafs,Seattle Kraken,Toronto Maple Leafs,Seattle Kraken,4,3,SO
2023-12-01,Montreal Canadiens,Florida Panthers,Florida Panthers,Montreal Canadiens,5,1,REG
2023-12-01,Detroit Red Wings,Chicago Blackhawks,Detroit Red Wings,Chicago Blackhawks,5,1,REG
2023-12-01,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,Tampa Bay Lightning,4,2,REG
2023-12-01,Philadelphia Flyers,New Jersey Devils,New Jersey Devils,Philadelphia Flyers,4,3,OT
2023-12-01,Carolina Hurricanes,New York Islanders,New York Islanders,Carolina Hurricanes,5,4,OT
2023-12-01,St. Louis Blues,Buffalo Sabres,St. Louis Blues,Buffalo Sabres,6,4,REG
2023-12-01,Nashville Predators,Minnesota Wild,Minnesota Wild,Nashville Predators,5,1,REG
2023-12-01,Winnipeg Jets,Edmonton Oilers,Edmonton Oilers,Winnipeg Jets,3,1,REG
2023-12-01,Calgary Flames,Dallas Stars,Calgary Flames,Dallas Stars,4,3,OT
2023-12-01,Arizona Coyotes,Colorado Avalanche,Arizona Coyotes,Colorado Avalanche,4,3,OT
2023-12-01,Vancouver Canucks,Vegas Golden Knights,Vegas Golden Knights,Vancouver Canucks,4,1,REG
2023-12-01,Anaheim Ducks,Washington Capitals,Washington Capitals,Anaheim Ducks,5,4,REG
2023-12-02,New Jersey Devils,San Jose Sharks,San Jose Sharks,New Jersey Devils,6,3,REG
2023-12-02,Columbus Blue Jackets,Ottawa Senators,Columbus Blue Jackets,Ottawa Senators,4,2,REG
2023-12-02,Dallas Stars,Tampa Bay Lightning,Dallas Stars,Tampa Bay Lightning,5,1,REG
2023-12-02,Winnipeg Jets,Chicago Blackhawks,Winnipeg Jets,Chicago Blackhawks,3,1,REG
2023-12-02,Nashville Predators,New York Rangers,New York Rangers,Nashville Predators,4,3,REG
2023-12-02,Florida Panthers,New York Islanders,New York Islanders,Florida Panthers,4,3,REG
2023-12-03,Toronto Maple Leafs,Boston Bruins,Boston Bruins,Toronto Maple Leafs,4,3,OT
2023-12-03,Montreal Canadiens,Detroit Red Wings,Detroit Red Wings,Montreal Canadiens,5,4,OT
2023-12-03,Ottawa Senators,Seattle Kraken,Ottawa Senators,Seattle Kraken,2,0,REG
2023-12-03,Pittsburgh Penguins,Philadelphia Flyers,Philadelphia Flyers,Pittsburgh Penguins,4,3,SO
2023-12-03,Carolina Hurricanes,Buffalo Sabres,Carolina Hurricanes,Buffalo Sabres,6,2,REG
2023-12-03,Arizona Coyotes,St. Louis Blues,Arizona Coyotes,St. Louis Blues,4,1,REG
2023-12-03,Calgary Flames,Vancouver Canucks,Vancouver Canucks,Calgary Flames,4,3,REG
2023-12-03,Vegas Golden Knights,Washington Capitals,Vegas Golden Knights,Washington Capitals,4,1,REG
2023-12-03,Anaheim Ducks,Colorado Avalanche,Anaheim Ducks,Colorado Avalanche,4,3,SO
2023-12-03,Minnesota Wild,Chicago Blackhawks,Minnesota Wild,Chicago Blackhawks,4,1,REG
2023-12-03,New York Rangers,San Jose Sharks,New York Rangers,San Jose Sharks,6,5,REG
2023-12-04,Boston Bruins,Columbus Blue Jackets,Boston Bruins,Columbus Blue Jackets,3,1,REG
2023-12-04,Buffalo Sabres,Nashville Predators,Nashville Predators,Buffalo Sabres,2,1,REG
2023-12-04,Los Angeles Kings,Colorado Avalanche,Los Angeles Kings,Colorado Avalanche,4,1,REG
2023-12-05,Tampa Bay Lightning,Dallas Stars,Tampa Bay Lightning,Dallas Stars,4,0,REG
2023-12-05,Philadelphia Flyers,Pittsburgh Penguins,Philadelphia Flyers,Pittsburgh Penguins,2,1,OT
2023-12-05,Montreal Canadiens,Seattle Kraken,Montreal Canadiens,Seattle Kraken,4,2,REG
2023-12-05,Winnipeg Jets,Carolina Hurricanes,Winnipeg Jets,Carolina Hurricanes,2,1,REG
2023-12-05,Arizona Coyotes,Washington Capitals,Arizona Coyotes,Washington Capitals,4,0,REG
2023-12-05,Vegas Golden Knights,St. Louis Blues,St. Louis Blues,Vegas Golden Knights,2,1,OT
2023-12-06,Ottawa Senators,New York Rangers,Ottawa Senators,New York Rangers,6,2,REG
2023-12-06,Columbus Blue Jackets,Los Angeles Kings,Los Angeles Kings,Columbus Blue Jackets,4,3,OT
2023-12-06,Buffalo Sabres,Detroit Red Wings,Detroit Red Wings,Buffalo Sabres,5,3,REG
2023-12-06,New York Islanders,San Jose Sharks,San Jose Sharks,New York Islanders,5,4,OT
2023-12-06,Chicago Blackhawks,Nashville Predators,Nashville Predators,Chicago Blackhawks,4,3,SO
2023-12-06,Colorado Avalanche,Anaheim Ducks,Colorado Avalanche,Anaheim Ducks,3,2,REG
2023-12-06,Calgary Flames,Minnesota Wild,Minnesota Wild,Calgary Flames,5,2,REG
2023-12-06,Vancouver Canucks,New Jersey Devils,New Jersey Devils,Vancouver Canucks,6,5,REG
2023-12-07,Tampa Bay Lightning,Pittsburgh Penguins,Tampa Bay Lightning,Pittsburgh Penguins,3,1,REG
2023-12-07,Florida Panthers,Dallas Stars,Florida Panthers,Dallas Stars,5,4,REG
2023-12-07,St. Louis Blues,Vegas Golden Knights,Vegas Golden Knights,St. Louis Blues,6,3,REG
2023-12-07,Edmonton Oilers,Carolina Hurricanes,Edmonton Oilers,Carolina Hurricanes,5,1,REG
2023-12-08,Boston Bruins,Buffalo Sabres,Buffalo Sabres,Boston Bruins,3,1,REG
2023-12-08,Montreal Canadiens,Los Angeles Kings,Los Angeles Kings,Montreal Canadiens,4,0,REG
2023-12-08,Ottawa Senators,Toronto Maple Leafs,Toronto Maple Leafs,Ottawa Senators,4,3,REG
2023-12-08,Detroit Red Wings,San Jose Sharks,San Jose Sharks,Detroit Red Wings,6,5,OT
2023-12-08,New York Islanders,Columbus Blue Jackets,New York Islanders,Columbus Blue Jackets,7,3,REG
2023-12-08,Washington Capitals,Dallas Stars,Dallas Stars,Washington Capitals,5,4,SO
2023-12-08,Nashville Predators,Tampa Bay Lightning,Nashville Predators,Tampa Bay Lightning,5,1,REG
2023-12-08,Colorado Avalanche,Winnipeg Jets,Winnipeg Jets,Colorado Avalanche,4,2,REG
2023-12-08,Calgary Flames,Carolina Hurricanes,Calgary Flames,Carolina Hurricanes,3,2,REG
2023-12-08,Arizona Coyotes,Philadelphia Flyers,Philadelphia Flyers,Arizona Coyotes,4,1,REG
2023-12-08,Vancouver Canucks,Minnesota Wild,Vancouver Canucks,Minnesota Wild,2,0,REG
2023-12-08,Seattle Kraken,New Jersey Devils,New Jersey Devils,Seattle Kraken,2,1,REG
2023-12-09,Florida Panthers,Pittsburgh Penguins,Florida Panthers,Pittsburgh Penguins,3,1,REG
2023-12-09,Columbus Blue Jackets,St. Louis Blues,Columbus Blue Jackets,St. Louis Blues,5,2,REG
2023-12-09,Edmonton Oilers,Minnesota Wild,Edmonton Oilers,Minnesota Wild,4,3,REG
2023-12-09,Boston Bruins,Arizona Coyotes,Boston Bruins,Arizona Coyotes,5,3,REG
2023-12-09,Dallas Stars,Vegas Golden Knights,Vegas Golden Knights,Dallas Stars,5,1,REG
2023-12-09,Calgary Flames,New Jersey Devils,New Jersey Devils,Calgary Flames,4,2,REG
2023-12-10,Buffalo Sabres,Montreal Canadiens,Montreal Canadiens,Buffalo Sabres,3,2,SO
2023-12-10,Toronto Maple Leafs,Nashville Predators,Toronto Maple Leafs,Nashville Predators,4,0,REG
2023-12-10,Detroit Red Wings,Ottawa Senators,Ottawa Senators,Detroit Red Wings,5,1,REG
2023-12-10,Washington Capitals,New York Rangers,Washington Capitals,New York Rangers,4,0,REG
2023-12-10,New York Islanders,Los Angeles Kings,New York Islanders,Los Angeles Kings,3,2,OT
2023-12-10,Chicago Blackhawks,St. Louis Blues,Chicago Blackhawks,St. Louis Blues,3,1,REG
2023-12-10,Colorado Avalanche,Philadelphia Flyers,Philadelphia Flyers,Colorado Avalanche,5,2,REG
2023-12-10,Vancouver Canucks,Carolina Hurricanes,Vancouver Canucks,Carolina Hurricanes,4,3,REG
2023-12-10,Seattle Kraken,Tampa Bay Lightning,Tampa Bay Lightning,Seattle Kraken,4,3,OT
2023-12-10,Columbus Blue Jackets,Florida Panthers,Florida Panthers,Columbus Blue Jackets,5,2,REG
2023-12-10,Edmonton Oilers,New Jersey Devils,Edmonton Oilers,New Jersey Devils,4,1,REG
2023-12-11,Montreal Canadiens,Nashville Predators,Nashville Predators,Montreal Canadiens,2,1,REG
2023-12-11,New York Rangers,Los Angeles Kings,New York Rangers,Los Angeles Kings,4,1,REG
2023-12-11,Chicago Blackhawks,Washington Capitals,Washington Capitals,Chicago Blackhawks,4,2,REG
2023-12-11,Anaheim Ducks,Winnipeg Jets,Winnipeg Jets,Anaheim Ducks,4,2,REG
2023-12-11,Seattle Kraken,Minnesota Wild,Minnesota Wild,Seattle Kraken,3,0,REG
2023-12-11,Vegas Golden Knights,San Jose Sharks,Vegas Golden Knights,San Jose Sharks,5,4,SO
2023-12-12,Buffalo Sabres,Arizona Coyotes,Buffalo Sabres,Arizona Coyotes,5,2,REG
2023-12-12,New York Islanders,Toronto Maple Leafs,New York Islanders,Toronto Maple Leafs,4,3,OT
2023-12-12,Dallas Stars,Detroit Red Wings,Dallas Stars,Detroit Red Wings,6,3,REG
2023-12-12,Colorado Avalanche,Calgary Flames,Colorado Avalanche,Calgary Flames,6,5,REG
2023-12-13,Ottawa Senators,Carolina Hurricanes,Carolina Hurricanes,Ottawa Senators,4,1,REG
2023-12-13,New York Rangers,Toronto Maple Leafs,Toronto Maple Leafs,New York Rangers,7,3,REG
2023-12-13,Pittsburgh Penguins,Arizona Coyotes,Pittsburgh Penguins,Arizona Coyotes,4,2,REG
2023-12-13,St. Louis Blues,Detroit Red Wings,Detroit Red Wings,St. Louis Blues,6,4,REG
2023-12-13,Nashville Predators,Philadelphia Flyers,Nashville Predators,Philadelphia Flyers,3,2,OT
2023-12-13,Vancouver Canucks,Tampa Bay Lightning,Vancouver Canucks,Tampa Bay Lightning,4,1,REG
2023-12-13,Vegas Golden Knights,Calgary Flames,Vegas Golden Knights,Calgary Flames,5,4,OT
2023-12-13,Seattle Kraken,Florida Panthers,Seattle Kraken,Florida Panthers,4,0,REG
2023-12-13,Edmonton Oilers,Chicago Blackhawks,Edmonton Oilers,Chicago Blackhawks,4,1,REG
2023-12-13,San Jose Sharks,Winnipeg Jets,San Jose Sharks,Winnipeg Jets,2,1,REG
2023-12-14,Montreal Canadiens,Pittsburgh Penguins,Pittsburgh Penguins,Montreal Canadiens,4,3,SO
2023-12-14,New Jersey Devils,Boston Bruins,New Jersey Devils,Boston Bruins,2,1,OT
2023-12-14,New York Islanders,Anaheim Ducks,New York Islanders,Anaheim Ducks,4,3,REG
2023-12-14,Colorado Avalanche,Buffalo Sabres,Colorado Avalanche,Buffalo Sabres,5,1,REG
2023-12-14,Los Angeles Kings,Winnipeg Jets,Winnipeg Jets,Los Angeles Kings,5,2,REG
2023-12-15,Toronto Maple Leafs,Columbus Blue Jackets,Columbus Blue Jackets,Toronto Maple Leafs,6,5,OT
2023-12-15,Philadelphia Flyers,Washington Capitals,Philadelphia Flyers,Washington Capitals,4,3,SO
2023-12-15,Detroit Red Wings,Carolina Hurricanes,Carolina Hurricanes,Detroit Red Wings,2,1,REG
2023-12-15,St. Louis Blues,Ottawa Senators,St. Louis Blues,Ottawa Senators,4,2,REG
2023-12-15,Minnesota Wild,Calgary Flames,Minnesota Wild,Calgary Flames,3,2,SO
2023-12-15,Edmonton Oilers,Tampa Bay Lightning,Tampa Bay Lightning,Edmonton Oilers,7,4,REG
2023-12-15,Vancouver Canucks,Florida Panthers,Vancouver Canucks,Florida Panthers,4,0,REG
2023-12-15,Seattle Kraken,Chicago Blackhawks,Seattle Kraken,Chicago Blackhawks,5,1,REG
2023-12-16,New York Rangers,Anaheim Ducks,New York Rangers,Anaheim Ducks,5,1,REG
2023-12-16,Carolina Hurricanes,Nashville Predators,Nashville Predators,Carolina Hurricanes,6,5,OT
2023-12-16,New York Islanders,Boston Bruins,Boston Bruins,New York Islanders,5,4,SO
2023-12-16,Dallas Stars,Ottawa Senators,Dallas Stars,Ottawa Senators,5,4,REG
2023-12-16,Vegas Golden Knights,Buffalo Sabres,Buffalo Sabres,Vegas Golden Knights,5,2,REG
2023-12-16,Minnesota Wild,Vancouver Canucks,Minnesota Wild,Vancouver Canucks,2,1,SO
2023-12-17,Boston Bruins,New York Rangers,New York Rangers,Boston Bruins,2,1,OT
2023-12-17,Toronto Maple Leafs,Pittsburgh Penguins,Toronto Maple Leafs,Pittsburgh Penguins,4,0,REG
2023-12-17,Montreal Canadiens,New York Islanders,Montreal Canadiens,New York Islanders,5,3,REG
2023-12-17,Columbus Blue Jackets,New Jersey Devils,New Jersey Devils,Columbus Blue Jackets,6,3,REG
2023-12-17,Winnipeg Jets,Colorado Avalanche,Winnipeg Jets,Colorado Avalanche,6,2,REG
2023-12-17,St. Louis Blues,Dallas Stars,St. Louis Blues,Dallas Stars,4,3,OT
2023-12-17,Nashville Predators,Washington Capitals,Nashville Predators,Washington Capitals,3,1,REG
2023-12-17,Arizona Coyotes,Buffalo Sabres,Arizona Coyotes,Buffalo Sabres,2,0,REG
2023-12-17,Calgary Flames,Tampa Bay Lightning,Calgary Flames,Tampa Bay Lightning,4,2,REG
2023-12-17,Edmonton Oilers,Florida Panthers,Florida Panthers,Edmonton Oilers,5,1,REG
2023-12-17,Seattle Kraken,Los Angeles Kings,Los Angeles Kings,Seattle Kraken,3,2,SO
2023-12-17,Chicago Blackhawks,Vancouver Canucks,Vancouver Canucks,Chicago Blackhawks,4,3,REG
2023-12-17,Carolina Hurricanes,Washington Capitals,Washington Capitals,Carolina Hurricanes,2,1,SO
2023-12-18,New Jersey Devils,Anaheim Ducks,Anaheim Ducks,New Jersey Devils,5,1,REG
2023-12-18,Colorado Avalanche,San Jose Sharks,Colorado Avalanche,San Jose Sharks,6,2,REG
2023-12-18,Vegas Golden Knights,Ottawa Senators,Vegas Golden Knights,Ottawa Senators,6,3,REG
2023-12-19,Detroit Red Wings,Anaheim Ducks,Anaheim Ducks,Detroit Red Wings,4,3,REG
2023-12-19,Pittsburgh Penguins,Minnesota Wild,Pittsburgh Penguins,Minnesota Wild,4,3,REG
2023-12-19,Winnipeg Jets,Montreal Canadiens,Montreal Canadiens,Winnipeg Jets,3,2,OT
2023-12-19,Dallas Stars,Seattle Kraken,Dallas Stars,Seattle Kraken,4,3,OT
2023-12-19,Calgary Flames,Florida Panthers,Calgary Flames,Florida Panthers,3,1,REG
2023-12-20,Boston Bruins,Minnesota Wild,Minnesota Wild,Boston Bruins,4,3,OT
2023-12-20,Buffalo Sabres,Columbus Blue Jackets,Columbus Blue Jackets,Buffalo Sabres,8,4,REG
2023-12-20,Toronto Maple Leafs,New York Rangers,New York Rangers,Toronto Maple Leafs,5,2,REG
2023-12-20,Tampa Bay Lightning,St. Louis Blues,Tampa Bay Lightning,St. Louis Blues,5,1,REG
2023-12-20,New Jersey Devils,Philadelphia Flyers,Philadelphia Flyers,New Jersey Devils,3,2,OT
2023-12-20,Carolina Hurricanes,Vegas Golden Knights,Carolina Hurricanes,Vegas Golden Knights,6,3,REG
