date,home,away,winner,loser,winner_pts,loser_pts,end_type
2019-12-19,St. Louis Blues,Edmonton Oilers,St. Louis Blues,Edmonton Oilers,2,1,REG
2019-12-20,Boston Bruins,New York Islanders,New York Islanders,Boston Bruins,3,2,SO
2019-12-20,Tampa Bay Lightning,Dallas Stars,Dallas Stars,Tampa Bay Lightning,4,3,OT
2019-12-20,Philadelphia Flyers,Buffalo Sabres,Philadelphia Flyers,Buffalo Sabres,5,1,REG
2019-12-20,Columbus Blue Jackets,Los Angeles Kings,Columbus Blue Jackets,Los Angeles Kings,3,2,OT
2019-12-20,Ottawa Senators,Nashville Predators,Ottawa Senators,Nashville Predators,5,4,OT
2019-12-20,Winnipeg Jets,Chicago Blackhawks,Chicago Blackhawks,Winnipeg Jets,4,1,REG
2019-12-20,Colorado Avalanche,Carolina Hurricanes,Carolina Hurricanes,Colorado Avalanche,3,1,REG
2019-12-20,Calgary Flames,Montreal Canadiens,Montreal Canadiens,Calgary Flames,4,3,OT
2019-12-20,Arizona Coyotes,Minnesota Wild,Minnesota Wild,Arizona Coyotes,8,5,REG
2019-12-20,Vancouver Canucks,Vegas Golden Knights,Vancouver Canucks,Vegas Golden Knights,5,4,OT
2019-12-21,Florida Panthers,Dallas Stars,Florida Panthers,Dallas Stars,7,4,REG
2019-12-21,New Jersey Devils,Washington Capitals,Washington Capitals,New Jersey Devils,6,3,REG
2019-12-21,New York Rangers,Toronto Maple Leafs,Toronto Maple Leafs,New York Rangers,6,3,REG
2019-12-21,Edmonton Oilers,Pittsburgh Penguins,Pittsburgh Penguins,Edmonton Oilers,5,2,REG
2019-12-21,Buffalo Sabres,Los Angeles Kings,Buffalo Sabres,Los Angeles Kings,3,2,REG
2019-12-21,New York Islanders,Anaheim Ducks,Anaheim Ducks,New York Islanders,6,5,SO
2019-12-21,Minnesota Wild,Winnipeg Jets,Winnipeg Jets,Minnesota Wild,4,0,REG
2019-12-22,Boston Bruins,Nashville Predators,Nashville Predators,Boston Bruins,4,3,OT
2019-12-22,Toronto Maple Leafs,Detroit Red Wings,Toronto Maple Leafs,Detroit Red Wings,4,1,REG
2019-12-22,Ottawa Senators,Philadelphia Flyers,Philadelphia Flyers,Ottawa Senators,5,4,SO
2019-12-22,Washington Capitals,Tampa Bay Lightning,Washington Capitals,Tampa Bay Lightning,3,1,REG
2019-12-22,Carolina Hurricanes,Florida Panthers,Florida Panthers,Carolina Hurricanes,4,2,REG
2019-12-22,Columbus Blue Jackets,New Jersey Devils,Columbus Blue Jackets,New Jersey Devils,5,1,REG
2019-12-22,Edmonton Oilers,Montreal Canadiens,Edmonton Oilers,Montreal Canadiens,4,3,REG
2019-12-22,Colorado Avalanche,Chicago Blackhawks,Chicago Blackhawks,Colorado Avalanche,5,3,REG
2019-12-22,Vancouver Canucks,Pittsburgh Penguins,Vancouver Canucks,Pittsburgh Penguins,4,1,REG
2019-12-22,San Jose Sharks,St. Louis Blues,St. Louis Blues,San Jose Sharks,5,2,REG
2019-12-22,New York Rangers,Anaheim Ducks,New York Rangers,Anaheim Ducks,5,1,REG
2019-12-23,Detroit Red Wings,Arizona Coyotes,Arizona Coyotes,Detroit Red Wings,5,2,REG
2019-12-23,Dallas Stars,Calgary Flames,Calgary Flames,Dallas Stars,5,1,REG
2019-12-23,San Jose Sharks,Vegas Golden Knights,Vegas Golden Knights,San Jose Sharks,3,1,REG
2019-12-23,Toronto Maple Leafs,Carolina Hurricanes,Toronto Maple Leafs,Carolina Hurricanes,8,6,REG
2019-12-23,Minnesota Wild,Calgary Flames,Minnesota Wild,Calgary Flames,3,0,REG
2019-12-24,Boston Bruins,Washington Capitals,Boston Bruins,Washington Capitals,7,3,REG
2019-12-24,Tampa Bay Lightning,Florida Panthers,Tampa Bay Lightning,Florida Panthers,5,1,REG
2019-12-24,New York Islanders,Columbus Blue Jackets,Columbus Blue Jackets,New York Islanders,3,2,REG
2019-12-24,Philadelphia Flyers,New York Rangers,Philadelphia Flyers,New York Rangers,5,1,REG
2019-12-24,Ottawa Senators,Buffalo Sabres,Ottawa Senators,Buffalo Sabres,3,1,REG
2019-12-24,Nashville Predators,Arizona Coyotes,Nashville Predators,Arizona Coyotes,3,2,REG
2019-12-24,Winnipeg Jets,Montreal Canadiens,Montreal Canadiens,Winnipeg Jets,6,2,REG
2019-12-24,Chicago Blackhawks,New Jersey Devils,New Jersey Devils,Chicago Blackhawks,5,1,REG
2019-12-24,Vancouver Canucks,Edmonton Oilers,Vancouver Canucks,Edmonton Oilers,4,2,REG
2019-12-24,Vegas Golden Knights,Colorado Avalanche,Colorado Avalanche,Vegas Golden Knights,7,3,REG
2019-12-24,Los Angeles Kings,St. Louis Blues,St. Louis Blues,Los Angeles Kings,4,1,REG
2019-12-28,Buffalo Sabres,Boston Bruins,Boston Bruins,Buffalo Sabres,3,0,REG
2019-12-28,New Jersey Devils,Toronto Maple Leafs,Toronto Maple Leafs,New Jersey Devils,5,4,OT
2019-12-28,New York Rangers,Carolina Hurricanes,New York Rangers,Carolina Hurricanes,5,3,REG
2019-12-28,Washington Capitals,Columbus Blue Jackets,Washington Capitals,Columbus Blue Jackets,2,1,OT
2019-12-28,Nashville Predators,Pittsburgh Penguins,Pittsburgh Penguins,Nashville Predators,5,2,REG
2019-12-28,Winnipeg Jets,St. Louis Blues,St. Louis Blues,Winnipeg Jets,5,4,OT
2019-12-28,Colorado Avalanche,Minnesota Wild,Minnesota Wild,Colorado Avalanche,6,4,REG
2019-12-28,Chicago Blackhawks,New York Islanders,Chicago Blackhawks,New York Islanders,5,2,REG
2019-12-28,Edmonton Oilers,Calgary Flames,Calgary Flames,Edmonton Oilers,5,1,REG
2019-12-28,Anaheim Ducks,Vegas Golden Knights,Anaheim Ducks,Vegas Golden Knights,4,3,REG
2019-12-28,San Jose Sharks,Los Angeles Kings,Los Angeles Kings,San Jose Sharks,3,2,OT
2019-12-29,Toronto Maple Leafs,New York Rangers,New York Rangers,Toronto Maple Leafs,5,4,OT
2019-12-29,Tampa Bay Lightning,Montreal Canadiens,Tampa Bay Lightning,Montreal Canadiens,5,4,REG
2019-12-29,Florida Panthers,Detroit Red Wings,Florida Panthers,Detroit Red Wings,5,4,REG
2019-12-29,Pittsburgh Penguins,Nashville Predators,Pittsburgh Penguins,Nashville Predators,6,4,REG
2019-12-29,Carolina Hurricanes,Washington Capitals,Carolina Hurricanes,Washington Capitals,6,4,REG
2019-12-29,Dallas Stars,Colorado Avalanche,Dallas Stars,Colorado Avalanche,3,2,SO
2019-12-29,Vancouver Canucks,Los Angeles Kings,Vancouver Canucks,Los Angeles Kings,3,2,REG
2019-12-29,Vegas Golden Knights,Arizona Coyotes,Vegas Golden Knights,Arizona Coyotes,4,1,REG
2019-12-29,San Jose Sharks,Philadelphia Flyers,San Jose Sharks,Philadelphia Flyers,5,1,REG
2019-12-29,St. Louis Blues,Winnipeg Jets,St. Louis Blues,Winnipeg Jets,4,1,REG
2019-12-29,Ottawa Senators,New Jersey Devils,New Jersey Devils,Ottawa Senators,4,3,OT
2019-12-29,Columbus Blue Jackets,Chicago Blackhawks,Chicago Blackhawks,Columbus Blue Jackets,3,2,SO
2019-12-29,Minnesota Wild,New York Islanders,New York Islanders,Minnesota Wild,3,1,REG
2019-12-30,Boston Bruins,Buffalo Sabres,Boston Bruins,Buffalo Sabres,3,2,REG
2019-12-30,Tampa Bay Lightning,Detroit Red Wings,Tampa Bay Lightning,Detroit Red Wings,2,1,REG
2019-12-30,Florida Panthers,Montreal Canadiens,Florida Panthers,Montreal Canadiens,6,5,REG
2019-12-30,Arizona Coyotes,Dallas Stars,Dallas Stars,Arizona Coyotes,4,2,REG
2019-12-30,Anaheim Ducks,Philadelphia Flyers,Philadelphia Flyers,Anaheim Ducks,2,1,OT
2019-12-30,Calgary Flames,Vancouver Canucks,Vancouver Canucks,Calgary Flames,5,2,REG
2019-12-31,Pittsburgh Penguins,Ottawa Senators,Pittsburgh Penguins,Ottawa Senators,5,2,REG
2019-12-31,New Jersey Devils,Boston Bruins,New Jersey Devils,Boston Bruins,3,2,SO
2019-12-31,Washington Capitals,New York Islanders,New York Islanders,Washington Capitals,4,3,REG
2019-12-31,Vegas Golden Knights,Anaheim Ducks,Vegas Golden Knights,Anaheim Ducks,5,2,REG
2019-12-31,Minnesota Wild,Toronto Maple Leafs,Toronto Maple Leafs,Minnesota Wild,4,1,REG
2020-01-01,Buffalo Sabres,Tampa Bay Lightning,Tampa Bay Lightning,Buffalo Sabres,6,4,REG
2020-01-01,Carolina Hurricanes,Montreal Canadiens,Carolina Hurricanes,Montreal Canadiens,3,1,REG
2020-01-01,Columbus Blue Jackets,Florida Panthers,Columbus Blue Jackets,Florida Panthers,4,1,REG
2020-01-01,Detroit Red Wings,San Jose Sharks,Detroit Red Wings,San Jose Sharks,2,0,REG
2020-01-01,Colorado Avalanche,Winnipeg Jets,Winnipeg Jets,Colorado Avalanche,7,4,REG
2020-01-01,Calgary Flames,Chicago Blackhawks,Chicago Blackhawks,Calgary Flames,5,3,REG
2020-01-01,Edmonton Oilers,New York Rangers,Edmonton Oilers,New York Rangers,7,5,REG
2020-01-01,Arizona Coyotes,St. Louis Blues,Arizona Coyotes,St. Louis Blues,3,1,REG
2020-01-01,Los Angeles Kings,Philadelphia Flyers,Los Angeles Kings,Philadelphia Flyers,5,3,REG
2020-01-01,Dallas Stars,Nashville Predators,Dallas Stars,Nashville Predators,4,2,REG
2020-01-03,Boston Bruins,Columbus Blue Jackets,Columbus Blue Jackets,Boston Bruins,2,1,OT
2020-01-03,Buffalo Sabres,Edmonton Oilers,Buffalo Sabres,Edmonton Oilers,3,2,OT
2020-01-03,Montreal Canadiens,Tampa Bay Lightning,Tampa Bay Lightning,Montreal Canadiens,2,1,REG
2020-01-03,New York Islanders,New Jersey Devils,New Jersey Devils,New York Islanders,2,1,REG
2020-01-03,Pittsburgh Penguins,San Jose Sharks,San Jose Sharks,Pittsburgh Penguins,3,2,OT
2020-01-03,Ottawa Senators,Florida Panthers,Florida Panthers,Ottawa Senators,6,3,REG
2020-01-03,Winnipeg Jets,Toronto Maple Leafs,Toronto Maple Leafs,Winnipeg Jets,6,3,REG
2020-01-03,Calgary Flames,New York Rangers,Calgary Flames,New York Rangers,4,3,REG
2020-01-03,Arizona Coyotes,Anaheim Ducks,Arizona Coyotes,Anaheim Ducks,4,2,REG
2020-01-03,Colorado Avalanche,St. Louis Blues,Colorado Avalanche,St. Louis Blues,7,3,REG
2020-01-03,Vancouver Canucks,Chicago Blackhawks,Vancouver Canucks,Chicago Blackhawks,7,5,REG
2020-01-03,Vegas Golden Knights,Philadelphia Flyers,Vegas Golden Knights,Philadelphia Flyers,5,4,REG
2020-01-04,Carolina Hurricanes,Washington Capitals,Washington Capitals,Carolina Hurricanes,4,3,REG
2020-01-04,Dallas Stars,Detroit Red Wings,Dallas Stars,Detroit Red Wings,4,1,REG
2020-01-04,Boston Bruins,Edmonton Oilers,Edmonton Oilers,Boston Bruins,4,1,REG
2020-01-04,Columbus Blue Jackets,San Jose Sharks,San Jose Sharks,Columbus Blue Jackets,3,2,REG
2020-01-04,Buffalo Sabres,Florida Panthers,Buffalo Sabres,Florida Panthers,3,2,REG
2020-01-04,Minnesota Wild,Winnipeg Jets,Minnesota Wild,Winnipeg Jets,3,2,OT
2020-01-04,Vegas Golden Knights,St. Louis Blues,Vegas Golden Knights,St. Louis Blues,5,4,OT
2020-01-05,Toronto Maple Leafs,New York Islanders,Toronto Maple Leafs,New York Islanders,3,0,REG
2020-01-05,Montreal Canadiens,Pittsburgh Penguins,Pittsburgh Penguins,Montreal Canadiens,3,2,OT
2020-01-05,Ottawa Senators,Tampa Bay Lightning,Tampa Bay Lightning,Ottawa Senators,5,3,REG
2020-01-05,New Jersey Devils,Colorado Avalanche,Colorado Avalanche,New Jersey Devils,5,2,REG
2020-01-05,Arizona Coyotes,Philadelphia Flyers,Arizona Coyotes,Philadelphia Flyers,6,2,REG
2020-01-05,Vancouver Canucks,New York Rangers,Vancouver Canucks,New York Rangers,2,1,REG
2020-01-05,Los Angeles Kings,Nashville Predators,Nashville Predators,Los Angeles Kings,4,1,REG
2020-01-05,Washington Capitals,San Jose Sharks,Washington Capitals,San Jose Sharks,5,4,OT
2020-01-05,Pittsburgh Penguins,Florida Panthers,Florida Panthers,Pittsburgh Penguins,4,1,REG
2020-01-05,Carolina Hurricanes,Tampa Bay Lightning,Tampa Bay Lightning,Carolina Hurricanes,3,1,REG
2020-01-06,Minnesota Wild,Calgary Flames,Calgary Flames,Minnesota Wild,5,4,SO
2020-01-06,Chicago Blackhawks,Detroit Red Wings,Chicago Blackhawks,Detroit Red Wings,4,2,REG
2020-01-06,Anaheim Ducks,Nashville Predators,Anaheim Ducks,Nashville Predators,5,4,SO
2020-01-07,Toronto Maple Leafs,Edmonton Oilers,Edmonton Oilers,Toronto Maple Leafs,6,4,REG
2020-01-07,Montreal Canadiens,Winnipeg Jets,Winnipeg Jets,Montreal Canadiens,3,2,REG
2020-01-07,Los Angeles Kings,Columbus Blue Jackets,Columbus Blue Jackets,Los Angeles Kings,4,2,REG
2020-01-08,Tampa Bay Lightning,Vancouver Canucks,Tampa Bay Lightning,Vancouver Canucks,6,2,REG
2020-01-08,Florida Panthers,Arizona Coyotes,Arizona Coyotes,Florida Panthers,5,2,REG
2020-01-08,New Jersey Devils,New York Islanders,New York Islanders,New Jersey Devils,4,3,OT
2020-01-08,Washington Capitals,Ottawa Senators,Washington Capitals,Ottawa Senators,5,1,REG
2020-01-08,Carolina Hurricanes,Philadelphia Flyers,Carolina Hurricanes,Philadelphia Flyers,5,4,OT
2020-01-08,New York Rangers,Colorado Avalanche,New York Rangers,Colorado Avalanche,5,3,REG
2020-01-08,Detroit Red Wings,Montreal Canadiens,Detroit Red Wings,Montreal Canadiens,4,3,REG
2020-01-08,St. Louis Blues,San Jose Sharks,St. Louis Blues,San Jose Sharks,3,2,REG
2020-01-08,Nashville Predators,Boston Bruins,Boston Bruins,Nashville Predators,6,2,REG
2020-01-08,Chicago Blackhawks,Calgary Flames,Calgary Flames,Chicago Blackhawks,2,1,REG
2020-01-08,Vegas Golden Knights,Pittsburgh Penguins,Pittsburgh Penguins,Vegas Golden Knights,4,3,REG
2020-01-08,Anaheim Ducks,Columbus Blue Jackets,Columbus Blue Jackets,Anaheim Ducks,4,3,REG
2020-01-09,Toronto Maple Leafs,Winnipeg Jets,Winnipeg Jets,Toronto Maple Leafs,4,3,SO
2020-01-09,Philadelphia Flyers,Washington Capitals,Philadelphia Flyers,Washington Capitals,3,2,REG
2020-01-09,Los Angeles Kings,Dallas Stars,Dallas Stars,Los Angeles Kings,2,1,REG
2020-01-10,Boston Bruins,Winnipeg Jets,Boston Bruins,Winnipeg Jets,5,4,REG
2020-01-10,Montreal Canadiens,Edmonton Oilers,Edmonton Oilers,Montreal Canadiens,4,2,REG
2020-01-10,Tampa Bay Lightning,Arizona Coyotes,Tampa Bay Lightning,Arizona Coyotes,4,0,REG
2020-01-10,Florida Panthers,Vancouver Canucks,Florida Panthers,Vancouver Canucks,5,2,REG
2020-01-10,New York Rangers,New Jersey Devils,New York Rangers,New Jersey Devils,6,3,REG
2020-01-10,St. Louis Blues,Buffalo Sabres,St. Louis Blues,Buffalo Sabres,5,1,REG
2020-01-10,Chicago Blackhawks,Nashville Predators,Nashville Predators,Chicago Blackhawks,5,2,REG
2020-01-10,Calgary Flames,Minnesota Wild,Calgary Flames,Minnesota Wild,2,1,REG
2020-01-10,Vegas Golden Knights,Los Angeles Kings,Los Angeles Kings,Vegas Golden Knights,5,2,REG
2020-01-10,Anaheim Ducks,Dallas Stars,Dallas Stars,Anaheim Ducks,3,0,REG
2020-01-10,San Jose Sharks,Columbus Blue Jackets,San Jose Sharks,Columbus Blue Jackets,3,1,REG
2020-01-11,Detroit Red Wings,Ottawa Senators,Detroit Red Wings,Ottawa Senators,3,2,SO
2020-01-11,Carolina Hurricanes,Arizona Coyotes,Carolina Hurricanes,Arizona Coyotes,3,0,REG
2020-01-11,Colorado Avalanche,Pittsburgh Penguins,Pittsburgh Penguins,Colorado Avalanche,4,3,OT
2020-01-11,Buffalo Sabres,Vancouver Canucks,Vancouver Canucks,Buffalo Sabres,6,3,REG
2020-01-12,Ottawa Senators,Montreal Canadiens,Montreal Canadiens,Ottawa Senators,2,1,OT
2020-01-12,New York Islanders,Boston Bruins,Boston Bruins,New York Islanders,3,2,OT
2020-01-12,Washington Capitals,New Jersey Devils,New Jersey Devils,Washington Capitals,5,1,REG
2020-01-12,Carolina Hurricanes,Los Angeles Kings,Carolina Hurricanes,Los Angeles Kings,2,0,REG
2020-01-12,St. Louis Blues,New York Rangers,St. Louis Blues,New York Rangers,5,2,REG
2020-01-12,Chicago Blackhawks,Anaheim Ducks,Chicago Blackhawks,Anaheim Ducks,4,2,REG
2020-01-12,Calgary Flames,Edmonton Oilers,Calgary Flames,Edmonton Oilers,4,3,REG
2020-01-12,Vegas Golden Knights,Columbus Blue Jackets,Columbus Blue Jackets,Vegas Golden Knights,3,0,REG
2020-01-12,San Jose Sharks,Dallas Stars,San Jose Sharks,Dallas Stars,2,1,REG
2020-01-12,Minnesota Wild,Vancouver Canucks,Vancouver Canucks,Minnesota Wild,4,1,REG
2020-01-12,Detroit Red Wings,Buffalo Sabres,Buffalo Sabres,Detroit Red Wings,5,1,REG
2020-01-12,Arizona Coyotes,Pittsburgh Penguins,Pittsburgh Penguins,Arizona Coyotes,4,3,SO
2020-01-13,Florida Panthers,Toronto Maple Leafs,Florida Panthers,Toronto Maple Leafs,8,4,REG
2020-01-13,New Jersey Devils,Tampa Bay Lightning,New Jersey Devils,Tampa Bay Lightning,3,1,REG
2020-01-14,Montreal Canadiens,Calgary Flames,Montreal Canadiens,Calgary Flames,2,0,REG
2020-01-14,New York Rangers,New York Islanders,New York Rangers,New York Islanders,6,2,REG
2020-01-14,Philadelphia Flyers,Boston Bruins,Philadelphia Flyers,Boston Bruins,6,5,SO
2020-01-14,Washington Capitals,Carolina Hurricanes,Washington Capitals,Carolina Hurricanes,2,0,REG
2020-01-14,St. Louis Blues,Anaheim Ducks,St. Louis Blues,Anaheim Ducks,4,1,REG
2020-01-15,Buffalo Sabres,Vegas Golden Knights,Buffalo Sabres,Vegas Golden Knights,4,2,REG
2020-01-15,Toronto Maple Leafs,New Jersey Devils,Toronto Maple Leafs,New Jersey Devils,7,4,REG
2020-01-15,Tampa Bay Lightning,Los Angeles Kings,Tampa Bay Lightning,Los Angeles Kings,4,3,SO
2020-01-15,New York Islanders,Detroit Red Wings,New York Islanders,Detroit Red Wings,6,2,REG
2020-01-15,Pittsburgh Penguins,Minnesota Wild,Pittsburgh Penguins,Minnesota Wild,7,3,REG
2020-01-15,Columbus Blue Jackets,Boston Bruins,Columbus Blue Jackets,Boston Bruins,3,0,REG
2020-01-15,Ottawa Senators,Chicago Blackhawks,Chicago Blackhawks,Ottawa Senators,3,2,OT
2020-01-15,Winnipeg Jets,Vancouver Canucks,Winnipeg Jets,Vancouver Canucks,4,0,REG
2020-01-15,Colorado Avalanche,Dallas Stars,Dallas Stars,Colorado Avalanche,3,2,OT
2020-01-15,Edmonton Oilers,Nashville Predators,Edmonton Oilers,Nashville Predators,4,2,REG
2020-01-15,Arizona Coyotes,San Jose Sharks,Arizona Coyotes,San Jose Sharks,6,3,REG
2020-01-16,Montreal Canadiens,Chicago Blackhawks,Chicago Blackhawks,Montreal Canadiens,4,1,REG
2020-01-16,St. Louis Blues,Philadelphia Flyers,Philadelphia Flyers,St. Louis Blues,4,3,OT
2020-01-17,Boston Bruins,Pittsburgh Penguins,Boston Bruins,Pittsburgh Penguins,4,1,REG
2020-01-17,Toronto Maple Leafs,Calgary Flames,Calgary Flames,Toronto Maple Leafs,2,1,SO
2020-01-17,Florida Panthers,Los Angeles Kings,Florida Panthers,Los Angeles Kings,4,3,REG
2020-01-17,New York Islanders,New York Rangers,New York Rangers,New York Islanders,3,2,REG
2020-01-17,Philadelphia Flyers,Montreal Canadiens,Montreal Canadiens,Philadelphia Flyers,4,1,REG
2020-01-17,Washington Capitals,New Jersey Devils,Washington Capitals,New Jersey Devils,5,2,REG
2020-01-17,Columbus Blue Jackets,Carolina Hurricanes,Columbus Blue Jackets,Carolina Hurricanes,3,2,REG
2020-01-17,Ottawa Senators,Vegas Golden Knights,Vegas Golden Knights,Ottawa Senators,4,2,REG
2020-01-17,Nashville Predators,Anaheim Ducks,Anaheim Ducks,Nashville Predators,4,2,REG
2020-01-17,Minnesota Wild,Tampa Bay Lightning,Minnesota Wild,Tampa Bay Lightning,3,2,REG
2020-01-17,Dallas Stars,Buffalo Sabres,Buffalo Sabres,Dallas Stars,4,1,REG
2020-01-17,Colorado Avalanche,San Jose Sharks,Colorado Avalanche,San Jose Sharks,4,0,REG
2020-01-17,Vancouver Canucks,Arizona Coyotes,Vancouver Canucks,Arizona Coyotes,3,1,REG
2020-01-18,Detroit Red Wings,Pittsburgh Penguins,Pittsburgh Penguins,Detroit Red Wings,2,1,OT
2020-01-18,Carolina Hurricanes,Anaheim Ducks,Anaheim Ducks,Carolina Hurricanes,2,1,OT
2020-01-18,Winnipeg Jets,Tampa Bay Lightning,Tampa Bay Lightning,Winnipeg Jets,5,1,REG
2020-01-18,New York Islanders,Washington Capitals,Washington Capitals,New York Islanders,6,4,REG
2020-01-18,Colorado Avalanche,St. Louis Blues,Colorado Avalanche,St. Louis Blues,5,3,REG
2020-01-18,Edmonton Oilers,Arizona Coyotes,Edmonton Oilers,Arizona Coyotes,7,3,REG
2020-01-18,Ottawa Senators,Calgary Flames,Ottawa Senators,Calgary Flames,5,2,REG
2020-01-19,Toronto Maple Leafs,Chicago Blackhawks,Chicago Blackhawks,Toronto Maple Leafs,6,2,REG
2020-01-19,Montreal Canadiens,Vegas Golden Knights,Montreal Canadiens,Vegas Golden Knights,5,4,SO
2020-01-19,Detroit Red Wings,Florida Panthers,Florida Panthers,Detroit Red Wings,4,1,REG
2020-01-19,Philadelphia Flyers,Los Angeles Kings,Philadelphia Flyers,Los Angeles Kings,4,1,REG
2020-01-19,Columbus Blue Jackets,New Jersey Devils,Columbus Blue Jackets,New Jersey Devils,4,0,REG
2020-01-19,Nashville Predators,Buffalo Sabres,Nashville Predators,Buffalo Sabres,2,1,REG
2020-01-19,Minnesota Wild,Dallas Stars,Minnesota Wild,Dallas Stars,4,0,REG
2020-01-19,Vancouver Canucks,San Jose Sharks,Vancouver Canucks,San Jose Sharks,4,1,REG
2020-01-19,Pittsburgh Penguins,Boston Bruins,Pittsburgh Penguins,Boston Bruins,4,3,REG
2020-01-19,Carolina Hurricanes,New York Islanders,Carolina Hurricanes,New York Islanders,2,1,SO
2020-01-20,New York Rangers,Columbus Blue Jackets,Columbus Blue Jackets,New York Rangers,2,1,REG
2020-01-20,Chicago Blackhawks,Winnipeg Jets,Chicago Blackhawks,Winnipeg Jets,5,2,REG
2020-01-20,Colorado Avalanche,Detroit Red Wings,Colorado Avalanche,Detroit Red Wings,6,3,REG
2020-01-21,Minnesota Wild,Florida Panthers,Florida Panthers,Minnesota Wild,5,4,REG
2020-01-22,Boston Bruins,Vegas Golden Knights,Boston Bruins,Vegas Golden Knights,3,2,REG
2020-01-22,New York Rangers,New York Islanders,New York Islanders,New York Rangers,4,2,REG
2020-01-22,Carolina Hurricanes,Winnipeg Jets,Carolina Hurricanes,Winnipeg Jets,4,1,REG
2020-01-22,Philadelphia Flyers,Pittsburgh Penguins,Philadelphia Flyers,Pittsburgh Penguins,3,0,REG
2020-01-22,Chicago Blackhawks,Florida Panthers,Florida Panthers,Chicago Blackhawks,4,3,REG
2020-01-23,Columbus Blue Jackets,Winnipeg Jets,Columbus Blue Jackets,Winnipeg Jets,4,3,REG
2020-01-23,Minnesota Wild,Detroit Red Wings,Minnesota Wild,Detroit Red Wings,4,2,REG
2020-01-28,Montreal Canadiens,Washington Capitals,Washington Capitals,Montreal Canadiens,4,2,REG
2020-01-28,Ottawa Senators,New Jersey Devils,New Jersey Devils,Ottawa Senators,4,3,SO
2020-01-28,Nashville Predators,Toronto Maple Leafs,Toronto Maple Leafs,Nashville Predators,5,2,REG
2020-01-28,Dallas Stars,Tampa Bay Lightning,Dallas Stars,Tampa Bay Lightning,3,2,OT
2020-01-28,Vancouver Canucks,St. Louis Blues,Vancouver Canucks,St. Louis Blues,3,1,REG
2020-01-28,San Jose Sharks,Anaheim Ducks,San Jose Sharks,Anaheim Ducks,4,2,REG
2020-01-29,Buffalo Sabres,Ottawa Senators,Ottawa Senators,Buffalo Sabres,5,2,REG
2020-01-29,Calgary Flames,St. Louis Blues,St. Louis Blues,Calgary Flames,5,4,SO
2020-01-30,Washington Capitals,Nashville Predators,Nashville Predators,Washington Capitals,5,4,REG
2020-01-30,Dallas Stars,Toronto Maple Leafs,Toronto Maple Leafs,Dallas Stars,5,3,REG
2020-01-30,Edmonton Oilers,Calgary Flames,Calgary Flames,Edmonton Oilers,4,3,SO
2020-01-30,Anaheim Ducks,Arizona Coyotes,Anaheim Ducks,Arizona Coyotes,4,2,REG
2020-01-30,Los Angeles Kings,Tampa Bay Lightning,Tampa Bay Lightning,Los Angeles Kings,4,2,REG
2020-01-30,San Jose Sharks,Vancouver Canucks,Vancouver Canucks,San Jose Sharks,5,2,REG
2020-01-31,Buffalo Sabres,Montreal Canadiens,Montreal Canadiens,Buffalo Sabres,3,1,REG
2020-01-31,New Jersey Devils,Nashville Predators,Nashville Predators,New Jersey Devils,6,5,SO
2020-01-31,Arizona Coyotes,Los Angeles Kings,Los Angeles Kings,Arizona Coyotes,3,2,OT
2020-02-01,New York Rangers,Detroit Red Wings,New York Rangers,Detroit Red Wings,4,2,REG
2020-02-01,Pittsburgh Penguins,Philadelphia Flyers,Pittsburgh Penguins,Philadelphia Flyers,4,3,OT
2020-02-01,Ottawa Senators,Washington Capitals,Washington Capitals,Ottawa Senators,5,3,REG
2020-02-01,Carolina Hurricanes,Vegas Golden Knights,Vegas Golden Knights,Carolina Hurricanes,4,3,REG
2020-02-01,Winnipeg Jets,Boston Bruins,Boston Bruins,Winnipeg Jets,2,1,REG
2020-02-01,Edmonton Oilers,St. Louis Blues,Edmonton Oilers,St. Louis Blues,4,2,REG
2020-02-01,Anaheim Ducks,Tampa Bay Lightning,Tampa Bay Lightning,Anaheim Ducks,4,3,REG
2020-02-01,Buffalo Sabres,Columbus Blue Jackets,Buffalo Sabres,Columbus Blue Jackets,2,1,OT
2020-02-01,New York Islanders,Vancouver Canucks,Vancouver Canucks,New York Islanders,4,3,OT
2020-02-01,Montreal Canadiens,Florida Panthers,Montreal Canadiens,Florida Panthers,4,0,REG
2020-02-02,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,Ottawa Senators,2,1,OT
2020-02-02,New Jersey Devils,Dallas Stars,Dallas Stars,New Jersey Devils,3,2,OT
2020-02-02,Philadelphia Flyers,Colorado Avalanche,Philadelphia Flyers,Colorado Avalanche,6,3,REG
2020-02-02,Winnipeg Jets,St. Louis Blues,Winnipeg Jets,St. Louis Blues,5,2,REG
2020-02-02,Nashville Predators,Vegas Golden Knights,Vegas Golden Knights,Nashville Predators,3,0,REG
2020-02-02,Minnesota Wild,Boston Bruins,Boston Bruins,Minnesota Wild,5,1,REG
2020-02-02,Arizona Coyotes,Chicago Blackhawks,Chicago Blackhawks,Arizona Coyotes,3,2,SO
2020-02-02,Calgary Flames,Edmonton Oilers,Edmonton Oilers,Calgary Flames,7,3,REG
2020-02-02,Los Angeles Kings,Anaheim Ducks,Anaheim Ducks,Los Angeles Kings,3,1,REG
2020-02-02,San Jose Sharks,Tampa Bay Lightning,Tampa Bay Lightning,San Jose Sharks,3,0,REG
